,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,8,395,30,735,30,30,0.046875,0.015625,0.265625,1.0
1,0.25,64,8,838,971,178,838,400,0.140625,0.09375,0.140625,1.0
2,0.25,64,8,873,873,701,873,448,0.96875,0.4375,1.0,1.0
3,0.25,64,8,2,2,2,2,2,1.0,0.53125,1.0,1.0
4,0.25,64,8,534,534,818,534,534,0.828125,0.078125,1.0,1.0
5,0.25,64,8,269,269,162,269,277,0.375,0.0,0.1875,1.0
6,0.25,64,8,885,709,456,709,456,0.59375,0.046875,0.578125,1.0
7,0.25,64,8,590,810,681,810,681,0.421875,0.140625,0.390625,1.0
8,0.25,64,8,133,133,133,133,133,1.0,0.796875,1.0,1.0
9,0.25,64,8,280,280,818,280,280,0.15625,0.03125,0.640625,1.0
10,0.25,64,8,211,168,211,168,209,0.21875,0.0625,0.265625,1.0
11,0.25,64,8,464,512,818,512,512,0.171875,0.09375,0.890625,1.0
12,0.25,64,8,800,800,398,800,800,0.265625,0.0,0.90625,1.0
13,0.25,64,8,66,288,318,61,81,0.171875,0.046875,0.234375,1.0
14,0.25,64,8,587,587,995,587,726,0.109375,0.09375,0.5625,1.0
15,0.25,64,8,975,975,137,975,144,0.15625,0.109375,0.6875,1.0
16,0.25,64,8,889,624,456,579,889,0.03125,0.0,0.109375,1.0
17,0.25,64,8,774,774,677,435,666,0.140625,0.046875,0.296875,1.0
18,0.25,64,8,138,138,138,138,138,0.859375,0.265625,1.0,1.0
19,0.25,64,8,956,956,956,956,938,0.8125,0.046875,1.0,1.0
20,0.25,64,8,569,569,688,569,569,0.71875,0.03125,0.875,1.0
21,0.25,64,8,214,214,657,214,306,0.671875,0.015625,0.59375,1.0
22,0.25,64,8,97,97,97,97,97,0.484375,0.125,1.0,1.0
23,0.25,64,8,919,919,818,919,920,0.296875,0.0,0.640625,1.0
24,0.25,64,8,213,213,213,213,213,1.0,0.234375,1.0,1.0
25,0.25,64,8,233,233,261,233,261,0.171875,0.578125,0.125,1.0
26,0.25,64,8,489,489,492,489,695,0.203125,0.03125,0.4375,1.0
27,0.25,64,8,465,414,646,414,588,0.203125,0.109375,0.390625,1.0
28,0.25,64,8,118,118,107,118,118,0.734375,0.0,0.9375,1.0
29,0.25,64,8,675,412,410,412,410,0.171875,0.0,0.296875,1.0
30,0.25,64,8,327,952,89,952,952,0.03125,0.0,0.765625,1.0
31,0.25,64,8,784,695,818,695,844,0.5,0.109375,0.453125,1.0
32,0.25,64,8,190,89,905,190,203,0.03125,0.015625,0.546875,1.0
33,0.25,64,8,545,751,666,751,751,0.03125,0.046875,0.359375,1.0
34,0.25,64,8,506,506,861,506,506,0.953125,0.015625,1.0,1.0
35,0.25,64,8,480,480,818,480,480,0.03125,0.0625,1.0,1.0
36,0.25,64,8,133,16,133,133,133,0.3125,0.1875,0.21875,1.0
37,0.25,64,8,886,886,886,886,886,1.0,0.046875,1.0,1.0
38,0.25,64,8,967,762,905,762,762,0.234375,0.03125,0.6875,1.0
39,0.25,64,8,643,837,445,542,419,0.109375,0.0,0.078125,1.0
40,0.25,64,8,562,529,445,842,655,0.0625,0.0,0.03125,1.0
41,0.25,64,8,396,396,956,396,55,0.640625,0.0625,0.796875,1.0
42,0.25,64,8,570,570,446,570,414,0.671875,0.125,0.625,1.0
43,0.25,64,8,690,690,374,690,113,0.390625,0.0,0.78125,1.0
44,0.25,64,8,902,688,688,840,789,0.015625,0.09375,0.171875,1.0
45,0.25,64,8,5,34,818,35,35,0.015625,0.09375,0.484375,1.0
46,0.25,64,8,914,914,701,914,554,0.890625,0.0625,0.921875,1.0
47,0.25,64,8,801,801,801,801,801,0.359375,0.1875,0.71875,1.0
48,0.25,64,8,149,149,818,149,5,0.171875,0.015625,0.625,1.0
49,0.25,64,8,828,828,954,828,828,0.9375,0.046875,0.9375,1.0
50,0.25,64,8,965,965,318,965,925,0.734375,0.0,0.71875,1.0
51,0.25,64,8,902,418,446,902,589,0.15625,0.015625,0.5,1.0
52,0.25,64,8,962,962,962,962,467,0.75,0.0625,0.8125,1.0
53,0.25,64,8,599,410,537,410,410,0.25,0.015625,0.953125,1.0
54,0.25,64,8,654,609,818,609,717,0.15625,0.03125,0.78125,1.0
55,0.25,64,8,709,401,917,401,401,0.296875,0.140625,0.578125,1.0
56,0.25,64,8,532,532,910,532,910,1.0,0.0625,1.0,1.0
57,0.25,64,8,706,706,143,706,564,0.21875,0.0,0.640625,1.0
58,0.25,64,8,975,975,979,975,979,0.25,0.015625,0.625,1.0
59,0.25,64,8,933,933,818,933,933,0.390625,0.0,1.0,1.0
60,0.25,64,8,171,171,232,171,232,0.6875,0.015625,0.203125,1.0
61,0.25,64,8,597,597,910,597,677,0.484375,0.046875,0.296875,1.0
62,0.25,64,8,528,528,528,528,528,0.640625,0.265625,1.0,1.0
63,0.25,64,8,752,430,303,752,752,0.046875,0.0,0.578125,1.0
64,0.25,64,8,269,269,270,269,270,0.5625,0.015625,0.71875,1.0
65,0.25,64,8,282,281,289,285,289,0.28125,0.3125,0.0625,1.0
66,0.25,64,8,799,877,776,579,747,0.125,0.0,0.0,1.0
67,0.25,64,8,289,289,465,289,289,0.90625,0.03125,1.0,1.0
68,0.25,64,8,942,942,951,942,607,0.4375,0.046875,0.75,1.0
69,0.25,64,8,937,937,937,936,936,0.21875,0.015625,0.03125,1.0
70,0.25,64,8,924,924,980,924,924,1.0,0.015625,1.0,1.0
71,0.25,64,8,705,705,918,839,839,0.078125,0.03125,0.015625,1.0
72,0.25,64,8,202,202,189,202,267,0.0625,0.0,0.609375,1.0
73,0.25,64,8,618,89,89,544,89,0.140625,0.109375,0.15625,1.0
74,0.25,64,8,278,272,194,216,216,0.03125,0.046875,0.0625,1.0
75,0.25,64,8,583,583,557,583,557,0.6875,0.046875,0.140625,1.0
76,0.25,64,8,419,549,701,549,419,0.640625,0.015625,0.34375,1.0
77,0.25,64,8,84,84,84,84,84,1.0,0.15625,0.625,1.0
78,0.25,64,8,688,688,21,688,905,0.453125,0.0,0.921875,1.0
79,0.25,64,8,351,351,462,351,662,0.8125,0.1875,0.75,1.0
80,0.25,64,8,806,806,892,806,943,0.875,0.03125,0.953125,1.0
81,0.25,64,8,884,500,500,500,500,0.4375,0.171875,0.796875,1.0
82,0.25,64,8,145,145,834,145,823,1.0,0.046875,1.0,1.0
83,0.25,64,8,335,335,818,335,22,0.328125,0.125,0.25,1.0
84,0.25,64,8,633,486,713,486,534,0.046875,0.015625,0.0625,1.0
85,0.25,64,8,360,98,337,360,360,0.09375,0.0625,0.453125,1.0
86,0.25,64,8,715,652,669,652,669,0.265625,0.078125,0.328125,1.0
87,0.25,64,8,78,78,818,78,78,1.0,0.140625,1.0,1.0
88,0.25,64,8,935,935,935,935,935,0.90625,0.796875,1.0,1.0
89,0.25,64,8,171,171,818,172,172,0.34375,0.234375,0.015625,1.0
90,0.25,64,8,603,603,818,603,690,0.4375,0.140625,0.15625,1.0
91,0.25,64,8,389,389,389,389,389,0.9375,0.46875,0.96875,1.0
92,0.25,64,8,370,370,370,370,370,0.71875,0.171875,1.0,1.0
93,0.25,64,8,449,449,595,449,979,0.203125,0.0,0.25,1.0
94,0.25,64,8,572,509,467,467,467,0.03125,0.234375,0.0625,1.0
95,0.25,64,8,60,60,34,65,34,0.203125,1.0,0.015625,1.0
96,0.25,64,8,779,779,818,779,468,0.4375,0.09375,0.578125,1.0
97,0.25,64,8,347,347,347,347,347,1.0,0.359375,1.0,1.0
98,0.25,64,8,370,370,370,370,370,0.609375,0.0,0.96875,1.0
99,0.25,64,8,690,690,316,690,9,0.21875,0.0,0.34375,1.0
100,0.25,64,8,910,938,644,943,998,0.140625,0.046875,0.25,1.0
101,0.25,64,8,365,365,365,365,343,1.0,0.015625,0.890625,1.0
102,0.25,64,8,162,162,465,162,247,0.578125,0.046875,0.46875,1.0
103,0.25,64,8,837,970,701,970,814,0.578125,0.03125,0.859375,1.0
104,0.25,64,8,603,603,612,603,603,0.1875,0.015625,0.46875,1.0
105,0.25,64,8,286,286,677,286,286,0.71875,0.046875,1.0,1.0
106,0.25,64,8,264,264,81,264,264,0.671875,0.0,1.0,1.0
107,0.25,64,8,747,747,528,747,673,0.125,0.03125,0.171875,1.0
108,0.25,64,8,649,649,649,649,649,1.0,0.296875,1.0,1.0
109,0.25,64,8,486,486,486,486,486,1.0,0.359375,0.875,1.0
110,0.25,64,8,512,512,818,512,399,0.21875,0.328125,0.25,1.0
111,0.25,64,8,828,110,392,828,110,0.3125,0.09375,0.125,1.0
112,0.25,64,8,955,955,955,955,955,0.90625,0.421875,1.0,1.0
113,0.25,64,8,680,443,680,680,680,0.0625,0.359375,0.765625,1.0
114,0.25,64,8,893,549,892,549,892,0.703125,0.546875,0.53125,1.0
115,0.25,64,8,385,385,385,385,385,0.421875,0.15625,0.9375,1.0
116,0.25,64,8,965,965,599,965,965,0.859375,0.0625,1.0,1.0
117,0.25,64,8,609,609,403,609,581,0.375,0.0,0.59375,1.0
118,0.25,64,8,131,131,21,131,142,1.0,0.296875,1.0,1.0
119,0.25,64,8,717,717,511,717,609,0.03125,0.3125,0.25,1.0
120,0.25,64,8,819,619,365,736,619,0.015625,0.0625,0.328125,1.0
121,0.25,64,8,870,870,818,444,573,0.015625,0.015625,0.140625,1.0
122,0.25,64,8,237,237,314,237,237,0.59375,0.015625,1.0,1.0
123,0.25,64,8,562,974,974,974,974,0.453125,0.203125,0.96875,1.0
124,0.25,64,8,48,48,48,48,48,0.515625,0.03125,1.0,1.0
125,0.25,64,8,979,975,948,975,975,0.46875,0.015625,0.8125,1.0
126,0.25,64,8,834,834,834,834,834,0.09375,0.015625,0.96875,1.0
127,0.25,64,8,709,893,21,893,893,0.390625,0.078125,0.65625,1.0
128,0.25,64,8,109,109,818,109,107,0.640625,0.046875,0.96875,1.0
129,0.25,64,8,511,511,575,575,575,0.09375,0.015625,0.03125,1.0
130,0.25,64,8,778,778,818,778,767,0.015625,0.1875,0.0625,1.0
131,0.25,64,8,521,521,818,521,521,0.5625,0.09375,1.0,1.0
132,0.25,64,8,996,996,847,996,947,0.640625,0.0,0.5,1.0
133,0.25,64,8,827,967,459,967,896,0.15625,0.125,0.21875,1.0
134,0.25,64,8,241,241,746,241,241,0.359375,0.03125,0.390625,1.0
135,0.25,64,8,700,89,132,999,985,0.03125,0.125,0.125,1.0
136,0.25,64,8,635,622,305,622,826,0.40625,0.0,0.0,1.0
137,0.25,64,8,388,388,818,388,388,1.0,0.25,1.0,1.0
138,0.25,64,8,124,79,818,79,993,0.078125,0.046875,0.171875,1.0
139,0.25,64,8,468,468,468,468,751,1.0,0.34375,1.0,1.0
140,0.25,64,8,774,774,774,774,774,0.40625,0.046875,1.0,1.0
141,0.25,64,8,662,662,92,662,892,0.078125,0.0,0.546875,1.0
