,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.875,64,24,395,35,973,35,275,0.0625,0.015625,0.078125,1.0
1,0.875,64,24,838,838,457,838,433,0.953125,0.0625,1.0,1.0
2,0.875,64,24,873,873,873,873,873,1.0,0.8125,1.0,1.0
3,0.875,64,24,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.875,64,24,534,534,534,534,534,1.0,0.75,1.0,1.0
5,0.875,64,24,269,269,272,269,269,0.96875,0.09375,1.0,1.0
6,0.875,64,24,885,709,701,709,701,1.0,0.90625,1.0,1.0
7,0.875,64,24,590,810,527,810,527,1.0,0.96875,1.0,1.0
8,0.875,64,24,133,133,133,133,133,1.0,1.0,1.0,1.0
9,0.875,64,24,280,285,280,285,280,0.609375,0.8125,0.875,1.0
10,0.875,64,24,211,211,168,211,211,1.0,0.21875,1.0,1.0
11,0.875,64,24,464,512,512,512,512,0.75,0.75,1.0,1.0
12,0.875,64,24,800,800,800,800,800,1.0,1.0,1.0,1.0
13,0.875,64,24,66,307,288,307,288,0.34375,0.265625,0.5625,1.0
14,0.875,64,24,587,587,587,587,587,1.0,0.359375,1.0,1.0
15,0.875,64,24,975,708,975,708,975,0.09375,1.0,0.5,1.0
16,0.875,64,24,889,579,875,432,875,0.234375,0.4375,0.015625,1.0
17,0.875,64,24,774,774,794,774,794,0.609375,0.203125,1.0,1.0
18,0.875,64,24,138,138,138,138,138,1.0,1.0,1.0,1.0
19,0.875,64,24,956,956,938,956,938,0.0625,0.6875,0.5,1.0
20,0.875,64,24,569,569,569,569,569,1.0,1.0,1.0,1.0
21,0.875,64,24,214,214,367,214,367,1.0,0.96875,1.0,1.0
22,0.875,64,24,97,97,99,97,97,0.9375,0.140625,1.0,1.0
23,0.875,64,24,919,919,919,919,919,1.0,0.671875,1.0,1.0
24,0.875,64,24,213,213,213,213,213,1.0,1.0,1.0,1.0
25,0.875,64,24,233,233,261,233,233,1.0,0.234375,1.0,1.0
26,0.875,64,24,489,489,489,489,489,1.0,0.296875,1.0,1.0
27,0.875,64,24,465,414,411,414,411,0.3125,0.609375,0.4375,1.0
28,0.875,64,24,118,118,118,118,118,1.0,0.375,1.0,1.0
29,0.875,64,24,675,675,458,675,458,0.5625,1.0,0.65625,1.0
30,0.875,64,24,327,327,952,327,952,1.0,1.0,1.0,1.0
31,0.875,64,24,784,695,695,695,695,0.90625,0.21875,1.0,1.0
32,0.875,64,24,190,190,190,190,190,1.0,0.8125,1.0,1.0
33,0.875,64,24,545,545,450,545,450,0.53125,0.421875,0.75,1.0
34,0.875,64,24,506,506,506,506,506,1.0,1.0,1.0,1.0
35,0.875,64,24,480,480,480,480,480,0.96875,0.53125,1.0,1.0
36,0.875,64,24,133,133,133,133,133,0.9375,1.0,1.0,1.0
37,0.875,64,24,886,886,886,886,886,1.0,1.0,1.0,1.0
38,0.875,64,24,967,877,579,877,579,0.578125,0.390625,0.671875,1.0
39,0.875,64,24,643,837,837,418,837,0.015625,0.8125,0.125,1.0
40,0.875,64,24,562,529,697,529,697,0.90625,0.09375,0.96875,1.0
41,0.875,64,24,396,396,396,396,396,0.875,0.671875,1.0,1.0
42,0.875,64,24,570,570,615,570,615,1.0,0.625,1.0,1.0
43,0.875,64,24,690,690,690,690,690,1.0,0.53125,1.0,1.0
44,0.875,64,24,902,789,789,789,789,1.0,1.0,1.0,1.0
45,0.875,64,24,5,34,147,34,147,0.75,0.0625,0.640625,1.0
46,0.875,64,24,914,914,914,914,914,1.0,0.921875,1.0,1.0
47,0.875,64,24,801,801,148,801,148,0.96875,0.25,1.0,1.0
48,0.875,64,24,149,149,149,149,149,1.0,1.0,1.0,1.0
49,0.875,64,24,828,828,828,828,828,1.0,0.859375,1.0,1.0
50,0.875,64,24,965,965,935,965,935,1.0,0.1875,1.0,1.0
51,0.875,64,24,902,902,902,902,902,1.0,0.796875,1.0,1.0
52,0.875,64,24,962,962,962,962,962,1.0,1.0,1.0,1.0
53,0.875,64,24,599,410,116,410,116,0.28125,0.671875,0.875,1.0
54,0.875,64,24,654,609,717,609,717,1.0,0.84375,1.0,1.0
55,0.875,64,24,709,401,401,401,401,1.0,1.0,1.0,1.0
56,0.875,64,24,532,532,532,532,532,1.0,1.0,1.0,1.0
57,0.875,64,24,706,706,706,706,706,1.0,0.421875,0.96875,1.0
58,0.875,64,24,975,703,975,975,975,0.203125,1.0,0.03125,1.0
59,0.875,64,24,933,933,933,933,933,1.0,0.71875,1.0,1.0
60,0.875,64,24,171,171,171,171,171,1.0,0.640625,1.0,1.0
61,0.875,64,24,597,597,597,597,597,1.0,0.59375,1.0,1.0
62,0.875,64,24,528,528,528,528,528,1.0,1.0,1.0,1.0
63,0.875,64,24,752,752,430,752,430,0.375,0.640625,0.71875,1.0
64,0.875,64,24,269,269,269,269,269,1.0,0.78125,1.0,1.0
65,0.875,64,24,282,285,285,285,285,0.578125,0.046875,0.59375,1.0
66,0.875,64,24,799,877,875,877,875,0.265625,0.125,0.03125,1.0
67,0.875,64,24,289,289,289,289,289,1.0,1.0,1.0,1.0
68,0.875,64,24,942,942,942,942,942,1.0,1.0,1.0,1.0
69,0.875,64,24,937,937,937,937,937,1.0,0.90625,1.0,1.0
70,0.875,64,24,924,924,924,924,924,1.0,0.96875,1.0,1.0
71,0.875,64,24,705,705,900,705,517,1.0,0.046875,1.0,1.0
72,0.875,64,24,202,202,191,202,191,1.0,0.28125,1.0,1.0
73,0.875,64,24,618,544,89,544,89,0.421875,0.78125,0.390625,1.0
74,0.875,64,24,278,274,220,274,220,0.40625,0.59375,0.5,1.0
75,0.875,64,24,583,583,900,583,900,1.0,0.5625,1.0,1.0
76,0.875,64,24,419,419,597,419,723,0.6875,0.140625,1.0,1.0
77,0.875,64,24,84,84,84,84,84,1.0,1.0,1.0,1.0
78,0.875,64,24,688,688,688,688,688,1.0,1.0,1.0,1.0
79,0.875,64,24,351,351,351,351,351,1.0,0.96875,1.0,1.0
80,0.875,64,24,806,806,806,806,806,1.0,0.671875,1.0,1.0
81,0.875,64,24,884,500,500,500,500,0.15625,0.90625,0.03125,1.0
82,0.875,64,24,145,145,145,145,145,1.0,1.0,1.0,1.0
83,0.875,64,24,335,335,309,335,309,1.0,0.09375,1.0,1.0
84,0.875,64,24,633,633,678,633,678,0.703125,0.65625,0.8125,1.0
85,0.875,64,24,360,150,150,150,150,0.875,0.875,1.0,1.0
86,0.875,64,24,715,715,980,715,6,0.84375,0.109375,0.96875,1.0
87,0.875,64,24,78,78,78,78,78,1.0,0.96875,1.0,1.0
88,0.875,64,24,935,935,935,935,935,1.0,1.0,1.0,1.0
89,0.875,64,24,171,171,171,171,171,1.0,0.484375,1.0,1.0
90,0.875,64,24,603,603,603,603,603,0.59375,0.078125,0.96875,1.0
91,0.875,64,24,389,389,395,389,395,0.8125,0.46875,1.0,1.0
92,0.875,64,24,370,370,370,370,370,1.0,1.0,1.0,1.0
93,0.875,64,24,449,449,449,449,449,1.0,0.359375,1.0,1.0
94,0.875,64,24,572,509,467,509,509,0.140625,0.1875,0.515625,1.0
95,0.875,64,24,60,60,60,60,60,1.0,0.4375,1.0,1.0
96,0.875,64,24,779,779,779,779,779,1.0,1.0,1.0,1.0
97,0.875,64,24,347,347,347,347,347,1.0,1.0,1.0,1.0
98,0.875,64,24,370,370,370,370,370,1.0,0.84375,1.0,1.0
99,0.875,64,24,690,690,690,690,690,0.59375,0.75,0.53125,1.0
100,0.875,64,24,910,909,937,909,937,0.609375,0.25,0.53125,1.0
101,0.875,64,24,365,365,365,365,365,1.0,1.0,1.0,1.0
102,0.875,64,24,162,253,247,253,247,0.46875,0.546875,0.578125,1.0
103,0.875,64,24,837,837,970,837,970,0.40625,0.96875,0.4375,1.0
104,0.875,64,24,603,603,603,603,603,0.875,0.53125,0.90625,1.0
105,0.875,64,24,286,286,286,286,286,1.0,1.0,1.0,1.0
106,0.875,64,24,264,264,264,264,264,1.0,0.75,1.0,1.0
107,0.875,64,24,747,604,818,604,818,0.125,0.28125,0.3125,1.0
108,0.875,64,24,649,649,649,649,649,1.0,1.0,1.0,1.0
109,0.875,64,24,486,486,486,486,486,1.0,1.0,1.0,1.0
110,0.875,64,24,512,512,679,512,512,1.0,0.03125,1.0,1.0
111,0.875,64,24,828,110,110,110,828,0.625,0.140625,0.59375,1.0
112,0.875,64,24,955,955,955,955,955,1.0,0.75,1.0,1.0
113,0.875,64,24,680,680,680,680,680,0.71875,0.375,0.90625,1.0
114,0.875,64,24,893,549,308,549,892,0.8125,0.0,0.8125,1.0
115,0.875,64,24,385,385,385,385,385,1.0,1.0,1.0,1.0
116,0.875,64,24,965,965,965,965,965,1.0,0.15625,1.0,1.0
117,0.875,64,24,609,609,436,609,436,0.90625,0.359375,0.96875,1.0
118,0.875,64,24,131,131,131,131,131,1.0,1.0,1.0,1.0
119,0.875,64,24,717,717,717,717,717,0.640625,0.671875,1.0,1.0
120,0.875,64,24,819,881,736,598,736,0.171875,0.265625,0.4375,1.0
121,0.875,64,24,870,870,612,870,612,0.265625,0.234375,0.59375,1.0
122,0.875,64,24,237,237,237,237,237,1.0,1.0,1.0,1.0
123,0.875,64,24,562,974,974,974,974,0.90625,0.890625,1.0,1.0
124,0.875,64,24,48,48,48,48,48,1.0,0.78125,1.0,1.0
125,0.875,64,24,979,975,975,975,975,1.0,0.46875,1.0,1.0
126,0.875,64,24,834,834,834,834,834,1.0,1.0,1.0,1.0
127,0.875,64,24,709,748,632,748,893,0.90625,0.109375,1.0,1.0
128,0.875,64,24,109,109,973,109,973,1.0,0.96875,1.0,1.0
129,0.875,64,24,511,511,864,511,864,0.96875,0.078125,0.96875,1.0
130,0.875,64,24,778,778,549,778,549,0.65625,0.4375,0.796875,1.0
131,0.875,64,24,521,521,521,521,521,1.0,0.734375,1.0,1.0
132,0.875,64,24,996,991,996,991,996,0.03125,0.796875,0.25,1.0
133,0.875,64,24,827,739,896,739,896,0.390625,0.3125,0.65625,1.0
134,0.875,64,24,241,241,241,241,241,1.0,0.796875,1.0,1.0
135,0.875,64,24,700,89,999,89,700,0.265625,0.3125,0.296875,1.0
136,0.875,64,24,635,826,622,826,622,0.6875,0.84375,1.0,1.0
137,0.875,64,24,388,388,388,388,388,1.0,1.0,1.0,1.0
138,0.875,64,24,124,124,79,79,79,0.25,0.78125,0.40625,1.0
139,0.875,64,24,468,468,468,468,468,1.0,1.0,1.0,1.0
140,0.875,64,24,774,774,774,774,774,1.0,0.8125,1.0,1.0
141,0.875,64,24,662,662,673,662,673,1.0,0.28125,1.0,1.0
142,0.875,64,24,682,682,682,682,682,1.0,1.0,1.0,1.0
143,0.875,64,24,591,591,591,591,591,1.0,1.0,1.0,1.0
144,0.875,64,24,941,941,941,941,941,1.0,0.96875,1.0,1.0
145,0.875,64,24,51,51,51,51,51,1.0,0.453125,1.0,1.0
146,0.875,64,24,75,75,895,75,895,0.625,0.578125,1.0,1.0
147,0.875,64,24,136,136,136,136,136,1.0,1.0,1.0,1.0
148,0.875,64,24,182,182,198,182,198,0.90625,0.921875,1.0,1.0
149,0.875,64,24,901,901,899,901,899,1.0,0.71875,1.0,1.0
150,0.875,64,24,41,41,41,41,41,1.0,0.828125,1.0,1.0
151,0.875,64,24,289,289,289,289,289,1.0,1.0,1.0,1.0
152,0.875,64,24,19,19,13,19,13,0.65625,0.390625,0.75,1.0
153,0.875,64,24,924,924,924,924,924,1.0,0.953125,1.0,1.0
154,0.875,64,24,516,431,431,431,431,0.9375,1.0,1.0,1.0
155,0.875,64,24,258,258,258,258,258,1.0,1.0,1.0,1.0
156,0.875,64,24,976,976,976,976,976,0.65625,1.0,0.96875,1.0
157,0.875,64,24,754,485,485,485,485,1.0,1.0,1.0,1.0
158,0.875,64,24,791,791,791,791,791,1.0,0.5,1.0,1.0
159,0.875,64,24,675,468,734,468,734,0.21875,0.5,0.390625,1.0
160,0.875,64,24,317,317,317,317,317,1.0,0.96875,1.0,1.0
161,0.875,64,24,261,261,261,261,261,1.0,1.0,1.0,1.0
162,0.875,64,24,124,389,389,389,389,1.0,0.578125,1.0,1.0
163,0.875,64,24,667,529,433,529,433,0.8125,0.578125,0.875,1.0
164,0.875,64,24,170,221,221,221,221,1.0,1.0,1.0,1.0
165,0.875,64,24,257,257,257,257,257,0.34375,0.265625,0.5625,1.0
166,0.875,64,24,418,418,418,418,418,0.4375,0.90625,0.34375,1.0
167,0.875,64,24,108,108,946,109,946,0.28125,0.265625,0.0625,1.0
168,0.875,64,24,185,185,185,185,185,1.0,0.90625,1.0,1.0
169,0.875,64,24,746,746,746,746,746,1.0,1.0,1.0,1.0
170,0.875,64,24,528,849,528,528,528,0.09375,0.40625,0.9375,1.0
171,0.875,64,24,107,107,107,107,107,1.0,1.0,1.0,1.0
172,0.875,64,24,578,578,578,578,578,0.65625,1.0,0.9375,1.0
173,0.875,64,24,674,422,674,422,674,0.21875,0.734375,0.328125,1.0
174,0.875,64,24,240,241,238,241,238,1.0,0.5,1.0,1.0
175,0.875,64,24,478,742,742,742,742,1.0,0.8125,1.0,1.0
176,0.875,64,24,922,922,922,922,922,1.0,1.0,1.0,1.0
177,0.875,64,24,905,905,789,905,789,0.8125,0.84375,0.84375,1.0
178,0.875,64,24,50,147,147,147,147,0.5625,1.0,0.75,1.0
179,0.875,64,24,463,738,738,738,738,0.75,0.75,0.75,1.0
180,0.875,64,24,256,256,197,256,197,0.6875,0.53125,0.6875,1.0
181,0.875,64,24,507,695,741,695,553,1.0,0.265625,1.0,1.0
182,0.875,64,24,392,392,392,392,392,1.0,1.0,1.0,1.0
183,0.875,64,24,884,884,884,884,884,1.0,1.0,1.0,1.0
184,0.875,64,24,714,714,629,714,629,0.40625,0.4375,0.4375,1.0
185,0.875,64,24,47,71,71,71,71,0.5,0.546875,1.0,1.0
186,0.875,64,24,271,271,271,271,271,1.0,1.0,1.0,1.0
187,0.875,64,24,136,136,136,136,136,1.0,0.59375,1.0,1.0
188,0.875,64,24,274,274,274,274,274,1.0,0.6875,1.0,1.0
189,0.875,64,24,188,188,188,188,188,1.0,1.0,1.0,1.0
190,0.875,64,24,210,210,210,210,210,1.0,0.96875,1.0,1.0
191,0.875,64,24,349,349,349,349,349,1.0,0.09375,1.0,1.0
192,0.875,64,24,262,262,237,262,237,0.765625,0.46875,0.8125,1.0
193,0.875,64,24,171,168,159,253,159,0.34375,0.90625,0.015625,1.0
194,0.875,64,24,20,20,20,20,20,1.0,1.0,1.0,1.0
195,0.875,64,24,421,421,846,421,430,0.703125,0.265625,0.71875,1.0
196,0.875,64,24,506,533,429,533,429,0.640625,0.59375,0.84375,1.0
197,0.875,64,24,366,366,297,366,297,1.0,0.46875,1.0,1.0
