,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.75,64,8,395,26,30,26,30,0.96875,0.515625,1.0,1.0
1,0.75,64,8,838,419,836,419,836,0.546875,0.1875,0.546875,1.0
2,0.75,64,8,873,873,873,873,873,1.0,1.0,1.0,1.0
3,0.75,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.75,64,8,534,534,534,534,534,1.0,1.0,1.0,1.0
5,0.75,64,8,269,269,269,269,269,1.0,0.625,1.0,1.0
6,0.75,64,8,885,709,709,709,709,1.0,0.71875,1.0,1.0
7,0.75,64,8,590,508,681,508,681,0.78125,0.703125,0.796875,1.0
8,0.75,64,8,133,133,50,133,50,1.0,0.046875,1.0,1.0
9,0.75,64,8,280,280,715,280,715,1.0,0.75,1.0,1.0
10,0.75,64,8,211,211,211,211,211,1.0,0.453125,1.0,1.0
11,0.75,64,8,464,902,764,902,764,0.734375,0.0625,0.671875,1.0
12,0.75,64,8,800,800,688,800,688,0.9375,0.5,0.9375,1.0
13,0.75,64,8,66,66,66,66,66,0.109375,0.359375,0.234375,1.0
14,0.75,64,8,587,587,587,587,587,1.0,0.65625,1.0,1.0
15,0.75,64,8,975,708,99,708,99,1.0,0.1875,1.0,1.0
16,0.75,64,8,889,889,468,889,576,0.15625,0.15625,0.515625,1.0
17,0.75,64,8,774,774,697,774,697,1.0,0.1875,1.0,1.0
18,0.75,64,8,138,138,138,138,138,1.0,0.875,1.0,1.0
19,0.75,64,8,956,956,956,956,956,1.0,0.578125,1.0,1.0
20,0.75,64,8,569,569,569,569,569,1.0,1.0,1.0,1.0
21,0.75,64,8,214,214,25,214,234,1.0,0.0,1.0,1.0
22,0.75,64,8,97,97,97,97,97,1.0,1.0,1.0,1.0
23,0.75,64,8,919,919,919,919,919,1.0,0.359375,1.0,1.0
24,0.75,64,8,213,213,213,213,213,1.0,1.0,1.0,1.0
25,0.75,64,8,233,233,233,233,233,1.0,0.40625,1.0,1.0
26,0.75,64,8,489,489,365,489,365,1.0,0.265625,1.0,1.0
27,0.75,64,8,465,465,465,465,597,1.0,0.171875,1.0,1.0
28,0.75,64,8,118,118,118,118,118,1.0,0.3125,1.0,1.0
29,0.75,64,8,675,412,412,412,412,0.75,0.34375,0.84375,1.0
30,0.75,64,8,327,327,327,327,327,1.0,0.53125,1.0,1.0
31,0.75,64,8,784,695,783,695,783,0.75,0.25,0.84375,1.0
32,0.75,64,8,190,190,258,190,258,1.0,0.765625,1.0,1.0
33,0.75,64,8,545,545,592,545,592,1.0,0.09375,1.0,1.0
34,0.75,64,8,506,506,506,506,506,1.0,0.1875,1.0,1.0
35,0.75,64,8,480,480,480,480,480,1.0,0.53125,1.0,1.0
36,0.75,64,8,133,133,133,133,133,1.0,0.5,1.0,1.0
37,0.75,64,8,886,886,886,886,886,1.0,0.5,1.0,1.0
38,0.75,64,8,967,762,762,762,762,1.0,0.359375,1.0,1.0
39,0.75,64,8,643,643,503,643,503,0.390625,0.25,0.40625,1.0
40,0.75,64,8,562,562,642,562,642,1.0,0.21875,1.0,1.0
41,0.75,64,8,396,396,396,396,396,1.0,0.5,1.0,1.0
42,0.75,64,8,570,570,545,570,545,1.0,0.5,1.0,1.0
43,0.75,64,8,690,690,61,690,61,0.6875,0.015625,0.90625,1.0
44,0.75,64,8,902,902,584,902,584,1.0,0.890625,1.0,1.0
45,0.75,64,8,5,6,977,6,977,1.0,0.15625,1.0,1.0
46,0.75,64,8,914,914,914,914,914,1.0,0.4375,1.0,1.0
47,0.75,64,8,801,983,983,983,983,0.53125,0.328125,0.78125,1.0
48,0.75,64,8,149,149,149,149,394,1.0,0.109375,1.0,1.0
49,0.75,64,8,828,828,828,828,828,1.0,1.0,1.0,1.0
50,0.75,64,8,965,965,965,965,965,1.0,0.671875,1.0,1.0
51,0.75,64,8,902,902,691,902,503,1.0,0.046875,1.0,1.0
52,0.75,64,8,962,962,962,962,962,1.0,0.625,1.0,1.0
53,0.75,64,8,599,410,410,410,410,1.0,0.578125,1.0,1.0
54,0.75,64,8,654,654,609,609,609,0.25,1.0,0.09375,1.0
55,0.75,64,8,709,709,817,709,817,1.0,0.03125,1.0,1.0
56,0.75,64,8,532,532,579,532,579,1.0,0.046875,1.0,1.0
57,0.75,64,8,706,706,706,706,706,1.0,0.5,1.0,1.0
58,0.75,64,8,975,975,449,975,536,0.53125,0.40625,0.6875,1.0
59,0.75,64,8,933,933,934,933,934,1.0,0.59375,1.0,1.0
60,0.75,64,8,171,171,151,171,151,1.0,0.046875,1.0,1.0
61,0.75,64,8,597,597,774,597,314,1.0,0.046875,1.0,1.0
62,0.75,64,8,528,528,621,528,621,1.0,0.3125,1.0,1.0
63,0.75,64,8,752,752,402,752,402,1.0,0.09375,1.0,1.0
64,0.75,64,8,269,273,278,273,269,0.96875,0.078125,1.0,1.0
65,0.75,64,8,282,281,285,281,285,1.0,0.546875,1.0,1.0
66,0.75,64,8,799,760,579,799,579,0.03125,0.3125,0.078125,1.0
67,0.75,64,8,289,289,289,289,289,1.0,1.0,1.0,1.0
68,0.75,64,8,942,942,942,942,942,1.0,0.265625,1.0,1.0
69,0.75,64,8,937,937,938,937,937,1.0,0.015625,1.0,1.0
70,0.75,64,8,924,924,924,924,924,1.0,1.0,1.0,1.0
71,0.75,64,8,705,705,705,705,705,1.0,0.046875,1.0,1.0
