,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.5,64,8,395,26,30,26,30,0.78125,0.1875,0.703125,1.0
1,0.5,64,8,838,838,836,419,836,0.1875,0.234375,0.265625,1.0
2,0.5,64,8,873,873,873,873,873,1.0,1.0,1.0,1.0
3,0.5,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.5,64,8,534,534,534,534,534,1.0,0.5625,1.0,1.0
5,0.5,64,8,269,269,269,269,269,1.0,0.265625,1.0,1.0
6,0.5,64,8,885,709,709,709,709,0.90625,0.328125,1.0,1.0
7,0.5,64,8,590,590,681,590,681,0.0625,0.234375,0.40625,1.0
8,0.5,64,8,133,133,133,133,133,1.0,0.546875,1.0,1.0
9,0.5,64,8,280,280,715,280,715,0.921875,0.265625,1.0,1.0
10,0.5,64,8,211,211,211,211,211,1.0,0.328125,1.0,1.0
11,0.5,64,8,464,902,141,902,764,0.40625,0.015625,0.4375,1.0
12,0.5,64,8,800,800,688,800,688,0.5,0.171875,0.453125,1.0
13,0.5,64,8,66,66,66,66,66,0.171875,0.265625,0.359375,1.0
14,0.5,64,8,587,587,587,587,587,1.0,0.09375,1.0,1.0
15,0.5,64,8,975,708,348,708,348,0.921875,0.125,0.921875,1.0
16,0.5,64,8,889,421,468,421,576,0.609375,0.015625,0.34375,1.0
17,0.5,64,8,774,774,638,774,638,0.84375,0.15625,0.78125,1.0
18,0.5,64,8,138,138,138,138,138,1.0,0.515625,1.0,1.0
19,0.5,64,8,956,956,956,956,956,1.0,0.671875,1.0,1.0
20,0.5,64,8,569,569,569,569,569,1.0,0.578125,1.0,1.0
21,0.5,64,8,214,214,25,214,214,1.0,0.03125,1.0,1.0
22,0.5,64,8,97,97,97,97,97,1.0,0.59375,1.0,1.0
23,0.5,64,8,919,919,693,919,919,0.78125,0.0,1.0,1.0
24,0.5,64,8,213,213,213,213,213,1.0,0.53125,1.0,1.0
25,0.5,64,8,233,233,170,233,233,1.0,0.0625,1.0,1.0
26,0.5,64,8,489,489,129,489,365,0.96875,0.0,1.0,1.0
27,0.5,64,8,465,465,797,465,597,1.0,0.03125,1.0,1.0
28,0.5,64,8,118,118,118,118,118,0.96875,0.078125,1.0,1.0
29,0.5,64,8,675,412,519,412,412,0.296875,0.25,0.453125,1.0
30,0.5,64,8,327,327,327,327,329,1.0,0.078125,1.0,1.0
