,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.75,64,8,395,26,357,26,357,0.96875,0.453125,0.96875,1.0
1,0.75,64,8,838,419,838,419,838,0.546875,0.828125,0.71875,1.0
2,0.75,64,8,873,873,972,873,972,1.0,0.609375,1.0,1.0
3,0.75,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.75,64,8,534,534,534,534,534,1.0,1.0,1.0,1.0
5,0.75,64,8,269,269,285,269,285,1.0,0.078125,1.0,1.0
6,0.75,64,8,885,709,709,709,709,1.0,0.625,1.0,1.0
7,0.75,64,8,590,508,681,508,681,0.78125,0.625,0.921875,1.0
8,0.75,64,8,133,133,133,133,133,1.0,1.0,1.0,1.0
9,0.75,64,8,280,280,451,280,577,1.0,0.03125,1.0,1.0
10,0.75,64,8,211,211,314,211,168,1.0,0.203125,1.0,1.0
11,0.75,64,8,464,902,26,902,26,0.734375,0.203125,0.828125,1.0
12,0.75,64,8,800,800,800,800,800,0.9375,0.515625,1.0,1.0
13,0.75,64,8,66,66,299,68,299,0.109375,0.609375,0.09375,1.0
14,0.75,64,8,587,587,587,587,587,1.0,0.25,1.0,1.0
15,0.75,64,8,975,708,978,708,978,1.0,0.21875,1.0,1.0
16,0.75,64,8,889,889,843,889,843,0.15625,0.5,0.59375,1.0
17,0.75,64,8,774,774,435,774,526,1.0,0.171875,1.0,1.0
18,0.75,64,8,138,138,138,138,138,1.0,1.0,1.0,1.0
19,0.75,64,8,956,956,956,956,956,1.0,1.0,1.0,1.0
20,0.75,64,8,569,569,569,569,569,1.0,0.359375,1.0,1.0
21,0.75,64,8,214,214,369,214,306,1.0,0.0,1.0,1.0
22,0.75,64,8,97,97,97,97,97,1.0,1.0,1.0,1.0
23,0.75,64,8,919,919,908,919,908,1.0,0.1875,1.0,1.0
24,0.75,64,8,213,213,168,213,168,1.0,0.25,1.0,1.0
25,0.75,64,8,233,233,233,233,233,1.0,0.109375,1.0,1.0
26,0.75,64,8,489,489,695,489,695,1.0,0.65625,1.0,1.0
27,0.75,64,8,465,465,465,465,465,1.0,0.484375,1.0,1.0
28,0.75,64,8,118,118,118,118,118,1.0,1.0,1.0,1.0
29,0.75,64,8,675,412,609,412,449,0.75,0.046875,0.9375,1.0
30,0.75,64,8,327,327,125,327,125,1.0,0.328125,1.0,1.0
31,0.75,64,8,784,695,600,695,600,0.75,0.625,0.75,1.0
