,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.375,64,8,395,26,973,26,395,0.390625,0.203125,1.0,1.0
1,0.375,64,8,838,838,982,838,838,0.203125,0.015625,0.8125,1.0
2,0.375,64,8,873,873,873,873,873,1.0,0.359375,1.0,1.0
3,0.375,64,8,2,2,2,2,2,1.0,0.8125,1.0,1.0
4,0.375,64,8,534,534,529,534,739,1.0,0.046875,1.0,1.0
5,0.375,64,8,269,269,371,269,269,1.0,0.109375,1.0,1.0
6,0.375,64,8,885,709,934,709,709,0.84375,0.09375,0.9375,1.0
7,0.375,64,8,590,590,681,590,681,0.28125,0.15625,0.0625,1.0
8,0.375,64,8,133,133,133,133,133,1.0,0.359375,1.0,1.0
9,0.375,64,8,280,280,280,280,280,0.640625,0.078125,1.0,1.0
10,0.375,64,8,211,211,211,211,211,0.796875,0.625,1.0,1.0
11,0.375,64,8,464,902,21,902,618,0.40625,0.03125,0.703125,1.0
12,0.375,64,8,800,800,800,800,800,0.140625,0.203125,0.65625,1.0
13,0.375,64,8,66,66,68,66,68,0.125,0.109375,0.234375,1.0
14,0.375,64,8,587,587,513,587,961,0.953125,0.0625,1.0,1.0
15,0.375,64,8,975,708,483,708,235,0.625,0.0625,1.0,1.0
16,0.375,64,8,889,421,982,889,889,0.3125,0.015625,0.84375,1.0
17,0.375,64,8,774,774,638,774,774,0.953125,0.078125,1.0,1.0
18,0.375,64,8,138,138,138,138,138,1.0,0.09375,1.0,1.0
19,0.375,64,8,956,956,116,956,956,1.0,0.015625,1.0,1.0
20,0.375,64,8,569,569,569,569,569,1.0,0.28125,1.0,1.0
21,0.375,64,8,214,214,191,214,106,0.953125,0.015625,1.0,1.0
22,0.375,64,8,97,97,97,97,97,1.0,0.40625,1.0,1.0
23,0.375,64,8,919,919,919,919,919,0.90625,0.0625,0.65625,1.0
24,0.375,64,8,213,213,213,213,213,0.9375,0.203125,1.0,1.0
25,0.375,64,8,233,233,233,233,233,0.90625,0.03125,1.0,1.0
26,0.375,64,8,489,489,448,489,489,0.734375,0.015625,1.0,1.0
27,0.375,64,8,465,465,667,465,764,1.0,0.015625,1.0,1.0
28,0.375,64,8,118,118,118,118,118,0.71875,0.671875,1.0,1.0
29,0.375,64,8,675,412,757,412,757,0.421875,0.0625,0.21875,1.0
30,0.375,64,8,327,327,952,327,952,0.9375,0.328125,1.0,1.0
31,0.375,64,8,784,695,695,695,695,0.8125,0.3125,1.0,1.0
32,0.375,64,8,190,190,190,190,190,0.6875,0.046875,1.0,1.0
33,0.375,64,8,545,545,535,545,826,0.40625,0.015625,0.375,1.0
34,0.375,64,8,506,506,506,506,746,1.0,0.09375,1.0,1.0
35,0.375,64,8,480,480,627,480,627,0.96875,0.046875,1.0,1.0
36,0.375,64,8,133,133,133,133,133,1.0,0.5625,1.0,1.0
37,0.375,64,8,886,886,886,886,886,1.0,0.453125,1.0,1.0
38,0.375,64,8,967,762,762,762,877,0.5,0.078125,0.84375,1.0
39,0.375,64,8,643,643,503,643,505,0.0625,0.109375,0.109375,1.0
40,0.375,64,8,562,562,525,562,562,0.6875,0.03125,1.0,1.0
