,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.875,64,8,395,35,50,33,50,0.0625,0.609375,0.09375,1.0
1,0.875,64,8,838,838,457,838,457,0.953125,0.1875,1.0,1.0
2,0.875,64,8,873,873,873,873,873,1.0,0.46875,1.0,1.0
3,0.875,64,8,2,2,2,2,2,1.0,0.8125,1.0,1.0
4,0.875,64,8,534,534,729,534,729,1.0,0.171875,1.0,1.0
5,0.875,64,8,269,269,269,269,269,0.96875,0.3125,0.90625,1.0
6,0.875,64,8,885,709,701,709,701,1.0,1.0,1.0,1.0
7,0.875,64,8,590,810,508,810,508,1.0,0.75,1.0,1.0
8,0.875,64,8,133,133,133,133,133,1.0,1.0,1.0,1.0
9,0.875,64,8,280,285,280,285,280,0.609375,0.46875,0.6875,1.0
10,0.875,64,8,211,211,211,211,211,1.0,0.8125,1.0,1.0
11,0.875,64,8,464,512,512,512,512,0.75,0.71875,1.0,1.0
12,0.875,64,8,800,800,687,800,687,1.0,0.515625,1.0,1.0
13,0.875,64,8,66,307,68,307,68,0.34375,0.625,0.515625,1.0
14,0.875,64,8,587,587,677,587,677,1.0,0.5,1.0,1.0
15,0.875,64,8,975,708,975,708,975,0.09375,0.28125,0.328125,1.0
16,0.875,64,8,889,579,875,579,875,0.234375,0.46875,0.046875,1.0
17,0.875,64,8,774,774,516,774,516,0.609375,0.078125,0.84375,1.0
18,0.875,64,8,138,138,138,138,138,1.0,0.625,1.0,1.0
19,0.875,64,8,956,956,938,956,938,0.0625,0.40625,0.3125,1.0
20,0.875,64,8,569,569,569,569,569,1.0,0.46875,1.0,1.0
21,0.875,64,8,214,214,214,214,214,1.0,0.28125,1.0,1.0
22,0.875,64,8,97,97,89,97,89,0.9375,0.4375,0.96875,1.0
23,0.875,64,8,919,919,919,919,919,1.0,0.625,1.0,1.0
24,0.875,64,8,213,213,213,213,213,1.0,1.0,1.0,1.0
25,0.875,64,8,233,233,375,233,375,1.0,0.828125,1.0,1.0
26,0.875,64,8,489,489,313,489,95,1.0,0.3125,1.0,1.0
27,0.875,64,8,465,414,896,414,896,0.3125,0.28125,0.3125,1.0
28,0.875,64,8,118,118,119,118,119,1.0,0.375,1.0,1.0
29,0.875,64,8,675,675,706,675,706,0.5625,0.609375,0.609375,1.0
30,0.875,64,8,327,327,109,327,109,1.0,0.046875,1.0,1.0
31,0.875,64,8,784,695,695,695,695,0.90625,0.375,0.90625,1.0
32,0.875,64,8,190,190,190,190,190,1.0,0.296875,1.0,1.0
33,0.875,64,8,545,545,892,545,892,0.53125,0.625,1.0,1.0
34,0.875,64,8,506,506,538,506,538,1.0,0.53125,1.0,1.0
35,0.875,64,8,480,480,754,480,754,0.96875,0.34375,1.0,1.0
36,0.875,64,8,133,133,91,133,91,0.9375,0.21875,0.96875,1.0
37,0.875,64,8,886,886,860,886,860,1.0,0.8125,1.0,1.0
38,0.875,64,8,967,877,881,877,881,0.578125,0.75,0.65625,1.0
39,0.875,64,8,643,837,836,585,836,0.015625,0.375,0.046875,1.0
40,0.875,64,8,562,529,433,529,433,0.90625,0.8125,0.9375,1.0
41,0.875,64,8,396,396,396,396,396,0.875,1.0,1.0,1.0
42,0.875,64,8,570,570,479,570,479,1.0,0.609375,1.0,1.0
43,0.875,64,8,690,690,270,690,270,1.0,0.46875,1.0,1.0
44,0.875,64,8,902,789,651,789,651,1.0,0.359375,1.0,1.0
45,0.875,64,8,5,34,34,34,34,0.75,0.625,0.75,1.0
46,0.875,64,8,914,914,557,914,557,1.0,0.515625,1.0,1.0
47,0.875,64,8,801,801,983,801,983,0.96875,0.375,1.0,1.0
48,0.875,64,8,149,149,149,149,149,1.0,0.703125,1.0,1.0
49,0.875,64,8,828,828,828,828,828,1.0,0.640625,1.0,1.0
50,0.875,64,8,965,965,964,965,964,1.0,1.0,1.0,1.0
51,0.875,64,8,902,902,610,902,610,1.0,0.609375,1.0,1.0
52,0.875,64,8,962,962,962,962,962,1.0,1.0,1.0,1.0
53,0.875,64,8,599,410,116,410,116,0.28125,0.828125,0.453125,1.0
54,0.875,64,8,654,609,656,609,656,1.0,0.421875,1.0,1.0
55,0.875,64,8,709,401,645,401,645,1.0,0.84375,1.0,1.0
56,0.875,64,8,532,532,579,532,579,1.0,0.53125,1.0,1.0
57,0.875,64,8,706,706,706,706,706,1.0,0.703125,1.0,1.0
58,0.875,64,8,975,703,975,703,975,0.203125,0.78125,0.203125,1.0
59,0.875,64,8,933,933,931,933,931,1.0,0.28125,1.0,1.0
60,0.875,64,8,171,171,171,171,171,1.0,1.0,1.0,1.0
61,0.875,64,8,597,597,597,597,597,1.0,0.375,1.0,1.0
62,0.875,64,8,528,528,528,528,528,1.0,0.6875,1.0,1.0
63,0.875,64,8,752,752,486,752,486,0.375,0.875,0.75,1.0
64,0.875,64,8,269,269,270,269,269,1.0,0.296875,1.0,1.0
65,0.875,64,8,282,285,281,285,281,0.578125,0.296875,0.53125,1.0
66,0.875,64,8,799,877,486,877,486,0.265625,0.328125,0.15625,1.0
67,0.875,64,8,289,289,289,289,289,1.0,1.0,1.0,1.0
68,0.875,64,8,942,942,607,942,607,1.0,1.0,1.0,1.0
69,0.875,64,8,937,937,937,937,937,1.0,0.78125,1.0,1.0
70,0.875,64,8,924,924,924,924,924,1.0,0.625,1.0,1.0
71,0.875,64,8,705,705,888,705,888,1.0,0.78125,1.0,1.0
72,0.875,64,8,202,202,202,202,202,1.0,0.90625,1.0,1.0
73,0.875,64,8,618,544,469,544,469,0.421875,0.71875,0.796875,1.0
74,0.875,64,8,278,274,335,274,335,0.40625,0.5625,0.53125,1.0
75,0.875,64,8,583,583,900,583,900,1.0,1.0,1.0,1.0
76,0.875,64,8,419,419,893,419,893,0.6875,0.796875,0.671875,1.0
77,0.875,64,8,84,84,84,84,84,1.0,1.0,1.0,1.0
78,0.875,64,8,688,688,480,688,480,1.0,0.078125,1.0,1.0
79,0.875,64,8,351,351,351,351,351,1.0,1.0,1.0,1.0
80,0.875,64,8,806,806,951,806,951,1.0,0.375,1.0,1.0
81,0.875,64,8,884,500,500,972,500,0.15625,0.875,0.125,1.0
82,0.875,64,8,145,145,145,145,145,1.0,0.59375,1.0,1.0
83,0.875,64,8,335,335,335,335,335,1.0,0.65625,1.0,1.0
84,0.875,64,8,633,633,473,633,473,0.703125,0.171875,0.9375,1.0
85,0.875,64,8,360,150,144,150,144,0.875,0.75,0.875,1.0
86,0.875,64,8,715,715,728,715,728,0.84375,0.53125,0.78125,1.0
87,0.875,64,8,78,78,78,78,78,1.0,0.5625,1.0,1.0
88,0.875,64,8,935,935,935,935,935,1.0,1.0,1.0,1.0
89,0.875,64,8,171,171,172,171,172,1.0,0.265625,1.0,1.0
90,0.875,64,8,603,603,603,603,603,0.59375,0.375,0.90625,1.0
91,0.875,64,8,389,389,389,389,389,0.8125,0.78125,0.84375,1.0
92,0.875,64,8,370,370,370,370,370,1.0,1.0,1.0,1.0
93,0.875,64,8,449,449,449,449,449,1.0,0.546875,1.0,1.0
94,0.875,64,8,572,509,572,509,572,0.140625,0.25,0.4375,1.0
95,0.875,64,8,60,60,60,60,60,1.0,0.625,1.0,1.0
96,0.875,64,8,779,779,881,779,881,1.0,0.828125,1.0,1.0
97,0.875,64,8,347,347,347,347,347,1.0,1.0,1.0,1.0
98,0.875,64,8,370,370,370,370,370,1.0,0.625,1.0,1.0
99,0.875,64,8,690,690,866,690,866,0.59375,0.3125,0.28125,1.0
100,0.875,64,8,910,909,111,909,111,0.609375,0.359375,0.578125,1.0
101,0.875,64,8,365,365,365,365,365,1.0,1.0,1.0,1.0
102,0.875,64,8,162,253,247,253,247,0.46875,0.625,0.34375,1.0
103,0.875,64,8,837,837,980,837,980,0.40625,0.625,0.59375,1.0
104,0.875,64,8,603,603,913,603,913,0.875,0.21875,0.875,1.0
105,0.875,64,8,286,286,286,286,286,1.0,0.5,1.0,1.0
106,0.875,64,8,264,264,264,264,264,1.0,1.0,1.0,1.0
107,0.875,64,8,747,604,747,747,747,0.125,0.640625,0.21875,1.0
108,0.875,64,8,649,649,649,649,649,1.0,1.0,1.0,1.0
109,0.875,64,8,486,486,486,486,486,1.0,0.90625,1.0,1.0
110,0.875,64,8,512,512,442,512,442,1.0,0.53125,1.0,1.0
111,0.875,64,8,828,110,28,110,28,0.625,0.515625,0.59375,1.0
112,0.875,64,8,955,955,494,955,494,1.0,0.40625,1.0,1.0
