,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,1.0,64,8,395,82,33,82,33,1.0,1.0,1.0,1.0
1,1.0,64,8,838,838,195,838,195,1.0,1.0,1.0,1.0
2,1.0,64,8,873,873,873,873,873,1.0,1.0,1.0,1.0
3,1.0,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,1.0,64,8,534,534,534,534,534,1.0,1.0,1.0,1.0
5,1.0,64,8,269,269,235,269,235,1.0,1.0,1.0,1.0
6,1.0,64,8,885,709,643,709,643,1.0,1.0,1.0,1.0
7,1.0,64,8,590,810,508,810,508,1.0,1.0,1.0,1.0
8,1.0,64,8,133,133,133,133,133,1.0,1.0,1.0,1.0
9,1.0,64,8,280,285,5,285,5,1.0,1.0,1.0,1.0
10,1.0,64,8,211,211,211,211,211,1.0,1.0,1.0,1.0
11,1.0,64,8,464,512,746,512,746,1.0,1.0,1.0,1.0
12,1.0,64,8,800,800,607,800,607,1.0,1.0,1.0,1.0
13,1.0,64,8,66,307,310,307,310,1.0,1.0,1.0,1.0
14,1.0,64,8,587,587,78,587,78,1.0,1.0,1.0,1.0
15,1.0,64,8,975,708,975,708,975,1.0,1.0,1.0,1.0
16,1.0,64,8,889,889,420,889,420,1.0,1.0,1.0,1.0
17,1.0,64,8,774,774,982,774,982,1.0,1.0,1.0,1.0
18,1.0,64,8,138,138,138,138,138,1.0,1.0,1.0,1.0
19,1.0,64,8,956,956,25,956,25,1.0,1.0,1.0,1.0
20,1.0,64,8,569,569,569,569,569,1.0,1.0,1.0,1.0
21,1.0,64,8,214,214,103,214,103,1.0,1.0,1.0,1.0
22,1.0,64,8,97,97,89,97,89,1.0,1.0,1.0,1.0
23,1.0,64,8,919,919,576,919,576,1.0,1.0,1.0,1.0
24,1.0,64,8,213,213,365,213,365,1.0,1.0,1.0,1.0
25,1.0,64,8,233,233,261,233,261,1.0,1.0,1.0,1.0
26,1.0,64,8,489,489,315,489,315,1.0,1.0,1.0,1.0
27,1.0,64,8,465,465,399,465,399,1.0,1.0,1.0,1.0
28,1.0,64,8,118,118,118,118,118,1.0,1.0,1.0,1.0
29,1.0,64,8,675,675,458,675,458,1.0,1.0,1.0,1.0
30,1.0,64,8,327,327,852,327,852,1.0,1.0,1.0,1.0
31,1.0,64,8,784,695,695,695,695,1.0,1.0,1.0,1.0
32,1.0,64,8,190,190,153,190,153,1.0,1.0,1.0,1.0
33,1.0,64,8,545,545,751,545,751,1.0,1.0,1.0,1.0
34,1.0,64,8,506,506,421,506,421,1.0,1.0,1.0,1.0
35,1.0,64,8,480,480,907,480,907,1.0,1.0,1.0,1.0
36,1.0,64,8,133,133,133,133,133,1.0,1.0,1.0,1.0
37,1.0,64,8,886,886,886,886,886,1.0,1.0,1.0,1.0
38,1.0,64,8,967,877,762,877,762,1.0,1.0,1.0,1.0
39,1.0,64,8,643,772,610,772,610,1.0,1.0,1.0,1.0
40,1.0,64,8,562,529,898,529,898,1.0,1.0,1.0,1.0
41,1.0,64,8,396,396,953,396,953,1.0,1.0,1.0,1.0
42,1.0,64,8,570,570,570,570,570,1.0,1.0,1.0,1.0
43,1.0,64,8,690,690,103,690,103,1.0,1.0,1.0,1.0
44,1.0,64,8,902,902,789,902,789,1.0,1.0,1.0,1.0
45,1.0,64,8,5,6,34,6,34,1.0,1.0,1.0,1.0
46,1.0,64,8,914,914,625,914,625,1.0,1.0,1.0,1.0
47,1.0,64,8,801,801,2,801,2,1.0,1.0,1.0,1.0
48,1.0,64,8,149,149,149,149,149,1.0,1.0,1.0,1.0
49,1.0,64,8,828,828,828,828,828,1.0,1.0,1.0,1.0
50,1.0,64,8,965,965,987,965,987,1.0,1.0,1.0,1.0
51,1.0,64,8,902,902,418,902,418,1.0,1.0,1.0,1.0
52,1.0,64,8,962,962,962,962,962,1.0,1.0,1.0,1.0
53,1.0,64,8,599,410,116,410,116,1.0,1.0,1.0,1.0
54,1.0,64,8,654,609,609,609,609,1.0,1.0,1.0,1.0
55,1.0,64,8,709,477,401,477,401,1.0,1.0,1.0,1.0
56,1.0,64,8,532,532,594,532,594,1.0,1.0,1.0,1.0
57,1.0,64,8,706,706,523,706,523,1.0,1.0,1.0,1.0
58,1.0,64,8,975,975,791,975,791,1.0,1.0,1.0,1.0
59,1.0,64,8,933,933,934,933,934,1.0,1.0,1.0,1.0
60,1.0,64,8,171,171,232,171,232,1.0,1.0,1.0,1.0
61,1.0,64,8,597,597,630,597,630,1.0,1.0,1.0,1.0
62,1.0,64,8,528,528,737,528,737,1.0,1.0,1.0,1.0
63,1.0,64,8,752,752,819,752,819,1.0,1.0,1.0,1.0
64,1.0,64,8,269,269,269,269,269,1.0,1.0,1.0,1.0
65,1.0,64,8,282,281,283,281,283,1.0,1.0,1.0,1.0
66,1.0,64,8,799,747,534,747,534,1.0,1.0,1.0,1.0
67,1.0,64,8,289,289,289,289,289,1.0,1.0,1.0,1.0
68,1.0,64,8,942,942,643,942,643,1.0,1.0,1.0,1.0
69,1.0,64,8,937,937,937,937,937,1.0,1.0,1.0,1.0
70,1.0,64,8,924,924,924,924,924,1.0,1.0,1.0,1.0
71,1.0,64,8,705,705,839,705,839,1.0,1.0,1.0,1.0
72,1.0,64,8,202,202,267,202,267,1.0,1.0,1.0,1.0
73,1.0,64,8,618,653,823,653,823,1.0,1.0,1.0,1.0
74,1.0,64,8,278,274,276,274,276,1.0,1.0,1.0,1.0
75,1.0,64,8,583,583,583,583,583,1.0,1.0,1.0,1.0
76,1.0,64,8,419,419,419,419,419,1.0,1.0,1.0,1.0
77,1.0,64,8,84,84,84,84,84,1.0,1.0,1.0,1.0
78,1.0,64,8,688,688,799,688,799,1.0,1.0,1.0,1.0
79,1.0,64,8,351,351,351,351,351,1.0,1.0,1.0,1.0
80,1.0,64,8,806,806,806,806,806,1.0,1.0,1.0,1.0
81,1.0,64,8,884,972,972,972,972,1.0,1.0,1.0,1.0
82,1.0,64,8,145,145,145,145,145,1.0,1.0,1.0,1.0
83,1.0,64,8,335,335,279,335,279,1.0,1.0,1.0,1.0
84,1.0,64,8,633,633,770,633,770,1.0,1.0,1.0,1.0
85,1.0,64,8,360,360,147,360,147,1.0,1.0,1.0,1.0
86,1.0,64,8,715,715,669,715,669,1.0,1.0,1.0,1.0
87,1.0,64,8,78,78,78,78,78,1.0,1.0,1.0,1.0
88,1.0,64,8,935,935,964,935,964,1.0,1.0,1.0,1.0
89,1.0,64,8,171,171,251,171,251,1.0,1.0,1.0,1.0
90,1.0,64,8,603,603,603,603,603,1.0,1.0,1.0,1.0
91,1.0,64,8,389,389,389,389,389,1.0,1.0,1.0,1.0
92,1.0,64,8,370,370,370,370,370,1.0,1.0,1.0,1.0
93,1.0,64,8,449,449,984,449,984,1.0,1.0,1.0,1.0
94,1.0,64,8,572,572,971,572,971,1.0,1.0,1.0,1.0
95,1.0,64,8,60,61,114,61,114,1.0,1.0,1.0,1.0
96,1.0,64,8,779,779,779,779,779,1.0,1.0,1.0,1.0
97,1.0,64,8,347,347,347,347,347,1.0,1.0,1.0,1.0
98,1.0,64,8,370,370,17,370,17,1.0,1.0,1.0,1.0
99,1.0,64,8,690,690,353,690,353,1.0,1.0,1.0,1.0
100,1.0,64,8,910,909,909,909,909,1.0,1.0,1.0,1.0
101,1.0,64,8,365,365,365,365,365,1.0,1.0,1.0,1.0
102,1.0,64,8,162,162,253,162,253,1.0,1.0,1.0,1.0
103,1.0,64,8,837,970,672,970,672,1.0,1.0,1.0,1.0
104,1.0,64,8,603,603,690,603,690,1.0,1.0,1.0,1.0
105,1.0,64,8,286,286,169,286,169,1.0,1.0,1.0,1.0
106,1.0,64,8,264,264,172,264,172,1.0,1.0,1.0,1.0
107,1.0,64,8,747,604,749,604,749,1.0,1.0,1.0,1.0
108,1.0,64,8,649,649,649,649,649,1.0,1.0,1.0,1.0
109,1.0,64,8,486,486,486,486,486,1.0,1.0,1.0,1.0
110,1.0,64,8,512,512,906,512,906,1.0,1.0,1.0,1.0
111,1.0,64,8,828,828,110,828,110,1.0,1.0,1.0,1.0
112,1.0,64,8,955,955,955,955,955,1.0,1.0,1.0,1.0
113,1.0,64,8,680,680,876,680,876,1.0,1.0,1.0,1.0
114,1.0,64,8,893,893,549,893,549,1.0,1.0,1.0,1.0
115,1.0,64,8,385,385,385,385,385,1.0,1.0,1.0,1.0
116,1.0,64,8,965,965,933,965,933,1.0,1.0,1.0,1.0
