,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,24,395,30,30,26,26,0.046875,0.046875,0.40625,1.0
1,0.25,64,24,838,971,178,838,808,0.140625,0.078125,0.90625,1.0
2,0.25,64,24,873,873,873,873,873,0.96875,1.0,1.0,1.0
3,0.25,64,24,2,2,2,2,2,1.0,0.96875,1.0,1.0
4,0.25,64,24,534,534,534,534,534,0.828125,0.046875,1.0,1.0
5,0.25,64,24,269,269,285,269,269,0.375,0.03125,1.0,1.0
6,0.25,64,24,885,709,709,709,709,0.59375,0.09375,0.625,1.0
7,0.25,64,24,590,810,810,590,590,0.421875,0.28125,0.75,1.0
8,0.25,64,24,133,133,133,133,133,1.0,0.46875,1.0,1.0
9,0.25,64,24,280,280,280,280,280,0.15625,0.34375,0.96875,1.0
10,0.25,64,24,211,168,211,211,211,0.21875,0.796875,1.0,1.0
11,0.25,64,24,464,512,512,512,512,0.171875,0.078125,1.0,1.0
12,0.25,64,24,800,800,642,800,800,0.265625,0.140625,1.0,1.0
13,0.25,64,24,66,288,288,66,66,0.171875,0.125,0.296875,1.0
14,0.25,64,24,587,587,587,587,587,0.109375,0.15625,1.0,1.0
15,0.25,64,24,975,975,733,733,733,0.15625,0.046875,0.421875,1.0
16,0.25,64,24,889,624,726,579,579,0.03125,0.109375,0.515625,1.0
17,0.25,64,24,774,774,774,876,876,0.140625,0.046875,0.21875,1.0
18,0.25,64,24,138,138,138,138,138,0.859375,0.390625,1.0,1.0
19,0.25,64,24,956,956,956,956,956,0.8125,0.140625,1.0,1.0
20,0.25,64,24,569,569,569,569,569,0.71875,0.390625,1.0,1.0
21,0.25,64,24,214,214,214,214,214,0.671875,0.109375,1.0,1.0
22,0.25,64,24,97,97,97,97,97,0.484375,0.25,1.0,1.0
23,0.25,64,24,919,919,919,919,919,0.296875,0.046875,1.0,1.0
24,0.25,64,24,213,213,213,213,213,1.0,0.71875,1.0,1.0
25,0.25,64,24,233,233,261,233,233,0.171875,0.21875,0.71875,1.0
26,0.25,64,24,489,489,489,489,489,0.203125,0.015625,0.9375,1.0
27,0.25,64,24,465,414,414,414,414,0.203125,0.046875,0.9375,1.0
28,0.25,64,24,118,118,118,118,118,0.734375,0.640625,1.0,1.0
29,0.25,64,24,675,412,458,569,458,0.171875,0.140625,0.046875,1.0
30,0.25,64,24,327,952,952,952,952,0.03125,0.203125,0.59375,1.0
31,0.25,64,24,784,695,695,695,695,0.5,0.140625,1.0,1.0
32,0.25,64,24,190,89,153,190,190,0.03125,0.171875,1.0,1.0
33,0.25,64,24,545,751,506,545,479,0.03125,0.03125,0.609375,1.0
34,0.25,64,24,506,506,506,506,479,0.953125,0.296875,0.90625,1.0
35,0.25,64,24,480,480,480,480,480,0.03125,0.03125,1.0,1.0
36,0.25,64,24,133,16,10,133,133,0.3125,0.09375,0.421875,1.0
37,0.25,64,24,886,886,886,886,886,1.0,0.609375,1.0,1.0
38,0.25,64,24,967,762,762,762,762,0.234375,0.1875,0.625,1.0
39,0.25,64,24,643,837,445,558,558,0.109375,0.015625,0.453125,1.0
40,0.25,64,24,562,529,529,639,639,0.0625,0.125,0.03125,1.0
41,0.25,64,24,396,396,396,396,396,0.640625,0.25,1.0,1.0
42,0.25,64,24,570,570,543,570,570,0.671875,0.03125,1.0,1.0
43,0.25,64,24,690,690,129,690,690,0.390625,0.09375,1.0,1.0
44,0.25,64,24,902,688,789,840,840,0.015625,0.078125,0.78125,1.0
