,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.0625,64,16,395,973,111,26,26,0.140625,0.15625,0.96875,1.0
1,0.0625,64,16,838,836,111,419,836,0.1875,0.171875,0.203125,1.0
2,0.0625,64,16,873,873,111,873,873,0.5625,0.296875,1.0,1.0
3,0.0625,64,16,2,2,2,2,2,0.8125,0.078125,1.0,1.0
4,0.0625,64,16,534,534,111,534,534,0.46875,0.328125,1.0,1.0
5,0.0625,64,16,269,269,111,269,269,0.375,0.265625,1.0,1.0
6,0.0625,64,16,885,709,111,709,709,0.28125,0.203125,0.6875,1.0
7,0.0625,64,16,590,508,111,590,681,0.015625,0.265625,0.28125,1.0
8,0.0625,64,16,133,133,111,133,133,0.546875,0.015625,1.0,1.0
9,0.0625,64,16,280,715,111,280,280,0.140625,0.203125,0.96875,1.0
10,0.0625,64,16,211,211,111,211,211,0.203125,0.25,1.0,1.0
11,0.0625,64,16,464,777,111,512,512,0.109375,0.296875,1.0,1.0
12,0.0625,64,16,800,800,111,800,800,0.0,0.109375,1.0,1.0
13,0.0625,64,16,66,66,111,68,68,0.203125,0.25,0.75,1.0
14,0.0625,64,16,587,622,111,587,587,0.109375,0.125,1.0,1.0
15,0.0625,64,16,975,975,111,708,708,0.0625,0.234375,1.0,1.0
16,0.0625,64,16,889,450,111,889,889,0.015625,0.28125,0.90625,1.0
17,0.0625,64,16,774,578,111,774,697,0.015625,0.125,0.25,1.0
18,0.0625,64,16,138,138,111,138,138,0.703125,0.1875,1.0,1.0
19,0.0625,64,16,956,956,111,956,956,0.515625,0.171875,1.0,1.0
20,0.0625,64,16,569,569,111,569,569,0.453125,0.3125,1.0,1.0
21,0.0625,64,16,214,214,111,164,164,0.15625,0.3125,0.0625,1.0
22,0.0625,64,16,97,97,111,97,97,0.234375,0.34375,1.0,1.0
23,0.0625,64,16,919,919,111,919,919,0.0625,0.171875,1.0,1.0
24,0.0625,64,16,213,213,111,213,213,0.609375,0.25,1.0,1.0
25,0.0625,64,16,233,261,111,233,233,0.0625,0.171875,0.875,1.0
26,0.0625,64,16,489,489,111,489,489,0.109375,0.359375,1.0,1.0
27,0.0625,64,16,465,465,111,465,465,0.125,0.09375,1.0,1.0
28,0.0625,64,16,118,118,111,118,118,0.265625,0.1875,1.0,1.0
29,0.0625,64,16,675,458,111,656,656,0.109375,0.25,0.078125,1.0
30,0.0625,64,16,327,327,111,327,327,0.21875,0.25,1.0,1.0
31,0.0625,64,16,784,695,111,695,695,0.734375,0.1875,1.0,1.0
32,0.0625,64,16,190,257,111,190,190,0.015625,0.15625,1.0,1.0
33,0.0625,64,16,545,477,111,545,545,0.046875,0.15625,0.671875,1.0
34,0.0625,64,16,506,506,111,506,506,0.328125,0.21875,1.0,1.0
35,0.0625,64,16,480,877,111,480,480,0.03125,0.296875,1.0,1.0
36,0.0625,64,16,133,133,111,133,133,0.046875,0.125,1.0,1.0
37,0.0625,64,16,886,886,111,886,886,0.875,0.09375,1.0,1.0
38,0.0625,64,16,967,762,111,762,762,0.359375,0.25,1.0,1.0
39,0.0625,64,16,643,837,111,504,503,0.046875,0.140625,0.125,1.0
40,0.0625,64,16,562,870,111,562,562,0.03125,0.203125,0.90625,1.0
41,0.0625,64,16,396,108,111,396,396,0.03125,0.140625,1.0,1.0
42,0.0625,64,16,570,570,111,570,570,0.09375,0.328125,1.0,1.0
43,0.0625,64,16,690,29,111,690,690,0.03125,0.265625,1.0,1.0
44,0.0625,64,16,902,418,111,902,902,0.078125,0.25,1.0,1.0
45,0.0625,64,16,5,6,111,6,6,0.015625,0.375,0.640625,1.0
46,0.0625,64,16,914,914,111,914,914,0.4375,0.28125,1.0,1.0
47,0.0625,64,16,801,801,801,801,801,0.28125,0.140625,1.0,1.0
48,0.0625,64,16,149,149,111,149,149,0.1875,0.15625,1.0,1.0
49,0.0625,64,16,828,828,111,828,828,0.703125,0.09375,1.0,1.0
50,0.0625,64,16,965,965,111,965,965,0.328125,0.25,0.84375,1.0
51,0.0625,64,16,902,512,111,902,902,0.109375,0.046875,1.0,1.0
52,0.0625,64,16,962,962,111,962,962,0.546875,0.0625,1.0,1.0
53,0.0625,64,16,599,953,111,410,410,0.109375,0.28125,1.0,1.0
54,0.0625,64,16,654,609,111,654,654,0.21875,0.265625,0.21875,1.0
55,0.0625,64,16,709,709,111,709,709,0.1875,0.140625,1.0,1.0
56,0.0625,64,16,532,532,111,532,532,0.421875,0.140625,1.0,1.0
57,0.0625,64,16,706,706,111,706,706,0.109375,0.171875,1.0,1.0
58,0.0625,64,16,975,975,111,975,975,0.015625,0.203125,1.0,1.0
59,0.0625,64,16,933,934,111,934,934,0.03125,0.265625,0.875,1.0
60,0.0625,64,16,171,171,111,171,171,0.15625,0.328125,1.0,1.0
61,0.0625,64,16,597,597,111,597,597,0.375,0.234375,1.0,1.0
62,0.0625,64,16,528,621,111,528,528,0.046875,0.1875,1.0,1.0
63,0.0625,64,16,752,752,111,752,752,0.265625,0.359375,1.0,1.0
64,0.0625,64,16,269,269,111,269,269,0.484375,0.234375,1.0,1.0
65,0.0625,64,16,282,285,111,281,281,0.046875,0.265625,0.875,1.0
66,0.0625,64,16,799,423,111,778,778,0.0,0.328125,0.453125,1.0
67,0.0625,64,16,289,289,111,289,289,0.65625,0.015625,1.0,1.0
68,0.0625,64,16,942,942,111,942,942,0.40625,0.109375,1.0,1.0
69,0.0625,64,16,937,937,111,937,937,0.46875,0.265625,1.0,1.0
70,0.0625,64,16,924,924,111,924,924,0.890625,0.203125,1.0,1.0
71,0.0625,64,16,705,705,111,705,705,0.15625,0.234375,0.8125,1.0
72,0.0625,64,16,202,202,111,202,202,0.5625,0.125,1.0,1.0
73,0.0625,64,16,618,544,111,4,4,0.15625,0.328125,0.75,1.0
74,0.0625,64,16,278,280,111,274,274,0.015625,0.171875,0.9375,1.0
75,0.0625,64,16,583,583,111,583,583,0.125,0.25,0.875,1.0
76,0.0625,64,16,419,549,111,419,419,0.015625,0.265625,0.65625,1.0
77,0.0625,64,16,84,84,111,84,84,0.734375,0.15625,1.0,1.0
78,0.0625,64,16,688,688,111,688,688,0.25,0.359375,0.96875,1.0
79,0.0625,64,16,351,351,111,351,351,0.25,0.078125,1.0,1.0
80,0.0625,64,16,806,806,111,658,658,0.09375,0.203125,0.25,1.0
81,0.0625,64,16,884,500,111,884,884,0.328125,0.21875,0.28125,1.0
82,0.0625,64,16,145,145,111,145,145,0.625,0.15625,1.0,1.0
83,0.0625,64,16,335,335,111,335,335,0.203125,0.359375,1.0,1.0
84,0.0625,64,16,633,526,111,570,570,0.0,0.3125,0.90625,1.0
85,0.0625,64,16,360,360,111,360,360,0.171875,0.234375,1.0,1.0
86,0.0625,64,16,715,715,111,715,715,0.578125,0.0,1.0,1.0
87,0.0625,64,16,78,78,111,78,78,0.625,0.109375,1.0,1.0
88,0.0625,64,16,935,961,111,935,935,0.015625,0.203125,0.640625,1.0
89,0.0625,64,16,171,171,111,171,171,0.078125,0.296875,0.71875,1.0
90,0.0625,64,16,603,603,111,603,603,0.234375,0.21875,1.0,1.0
91,0.0625,64,16,389,389,389,389,389,0.46875,0.03125,1.0,1.0
92,0.0625,64,16,370,370,111,370,370,0.1875,0.34375,1.0,1.0
93,0.0625,64,16,449,449,111,449,449,0.15625,0.328125,0.90625,1.0
94,0.0625,64,16,572,509,111,572,572,0.015625,0.140625,0.390625,1.0
95,0.0625,64,16,60,34,111,62,62,0.0625,0.203125,0.84375,1.0
96,0.0625,64,16,779,779,111,829,829,0.1875,0.3125,0.484375,1.0
97,0.0625,64,16,347,347,111,347,347,0.6875,0.203125,0.90625,1.0
98,0.0625,64,16,370,370,111,370,370,0.03125,0.40625,1.0,1.0
99,0.0625,64,16,690,690,111,690,690,0.15625,0.109375,1.0,1.0
100,0.0625,64,16,910,938,111,909,938,0.15625,0.125,0.265625,1.0
101,0.0625,64,16,365,365,111,365,277,0.5625,0.3125,0.65625,1.0
102,0.0625,64,16,162,162,111,263,263,0.0,0.125,0.046875,1.0
103,0.0625,64,16,837,970,970,970,970,0.25,0.046875,1.0,1.0
104,0.0625,64,16,603,603,111,603,603,0.109375,0.140625,0.78125,1.0
105,0.0625,64,16,286,286,111,286,286,0.1875,0.28125,1.0,1.0
106,0.0625,64,16,264,264,111,264,264,0.109375,0.28125,1.0,1.0
107,0.0625,64,16,747,498,111,747,747,0.0,0.265625,1.0,1.0
108,0.0625,64,16,649,649,111,649,649,0.578125,0.125,1.0,1.0
109,0.0625,64,16,486,486,111,486,486,0.34375,0.09375,0.90625,1.0
110,0.0625,64,16,512,512,111,512,512,0.25,0.1875,1.0,1.0
111,0.0625,64,16,828,828,111,828,828,0.015625,0.21875,1.0,1.0
112,0.0625,64,16,955,955,111,955,955,0.4375,0.21875,1.0,1.0
113,0.0625,64,16,680,431,111,910,910,0.0,0.15625,0.59375,1.0
