,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.125,64,8,395,30,111,26,357,0.09375,0.234375,0.671875,1.0
1,0.125,64,8,838,836,111,838,838,0.0625,0.171875,0.796875,1.0
2,0.125,64,8,873,873,111,873,873,0.796875,0.125,0.875,1.0
3,0.125,64,8,2,2,111,2,2,0.96875,0.265625,1.0,1.0
4,0.125,64,8,534,534,111,534,534,0.859375,0.21875,1.0,1.0
5,0.125,64,8,269,269,111,269,269,0.703125,0.140625,1.0,1.0
6,0.125,64,8,885,709,111,709,893,0.53125,0.203125,0.375,1.0
7,0.125,64,8,590,508,111,681,681,0.078125,0.1875,0.859375,1.0
8,0.125,64,8,133,133,111,133,133,0.90625,0.0,1.0,1.0
9,0.125,64,8,280,280,111,280,280,0.0625,0.203125,0.65625,1.0
10,0.125,64,8,211,211,111,211,211,0.34375,0.09375,0.78125,1.0
11,0.125,64,8,464,902,111,902,902,0.015625,0.234375,0.75,1.0
12,0.125,64,8,800,865,111,800,800,0.109375,0.046875,0.171875,1.0
13,0.125,64,8,66,66,111,68,68,0.1875,0.359375,0.296875,1.0
14,0.125,64,8,587,587,111,587,587,0.5,0.15625,1.0,1.0
15,0.125,64,8,975,144,111,708,708,0.0,0.15625,1.0,1.0
16,0.125,64,8,889,421,111,889,889,0.0,0.265625,0.640625,1.0
17,0.125,64,8,774,774,111,774,112,0.3125,0.1875,0.484375,1.0
18,0.125,64,8,138,138,111,138,138,0.875,0.21875,1.0,1.0
19,0.125,64,8,956,956,111,956,956,0.953125,0.0,1.0,1.0
20,0.125,64,8,569,569,569,569,569,0.765625,0.078125,1.0,1.0
21,0.125,64,8,214,214,111,214,182,0.359375,0.265625,0.453125,1.0
22,0.125,64,8,97,97,111,97,97,0.5,0.0625,1.0,1.0
23,0.125,64,8,919,919,983,919,919,0.125,0.171875,0.828125,1.0
24,0.125,64,8,213,213,111,213,213,0.71875,0.234375,0.96875,1.0
25,0.125,64,8,233,233,111,233,198,0.265625,0.125,0.546875,1.0
26,0.125,64,8,489,489,111,489,489,0.265625,0.125,1.0,1.0
27,0.125,64,8,465,465,111,465,414,0.484375,0.046875,0.59375,1.0
28,0.125,64,8,118,118,111,118,118,0.65625,0.1875,1.0,1.0
29,0.125,64,8,675,412,111,412,660,0.015625,0.15625,0.015625,1.0
30,0.125,64,8,327,327,111,327,364,0.34375,0.234375,0.640625,1.0
31,0.125,64,8,784,695,111,600,600,0.75,0.34375,0.03125,1.0
32,0.125,64,8,190,190,111,190,257,0.0,0.109375,0.234375,1.0
33,0.125,64,8,545,545,111,518,686,0.125,0.109375,0.40625,1.0
34,0.125,64,8,506,506,111,506,506,0.828125,0.1875,1.0,1.0
35,0.125,64,8,480,877,111,480,548,0.03125,0.28125,0.828125,1.0
36,0.125,64,8,133,133,16,133,133,0.359375,0.109375,1.0,1.0
37,0.125,64,8,886,886,886,886,886,1.0,0.140625,0.84375,1.0
38,0.125,64,8,967,762,111,762,762,0.484375,0.03125,0.859375,1.0
39,0.125,64,8,643,558,503,503,503,0.0625,0.0625,0.453125,1.0
40,0.125,64,8,562,870,111,562,562,0.0625,0.1875,0.828125,1.0
41,0.125,64,8,396,396,111,396,396,0.375,0.125,1.0,1.0
42,0.125,64,8,570,570,111,570,491,0.25,0.09375,0.328125,1.0
43,0.125,64,8,690,690,111,345,345,0.03125,0.34375,0.328125,1.0
44,0.125,64,8,902,767,111,902,902,0.046875,0.140625,1.0,1.0
45,0.125,64,8,5,6,111,6,913,0.28125,0.265625,0.5,1.0
46,0.125,64,8,914,914,111,914,792,0.765625,0.296875,0.796875,1.0
47,0.125,64,8,801,801,111,801,801,0.03125,0.0,0.703125,1.0
48,0.125,64,8,149,149,111,149,149,0.578125,0.125,1.0,1.0
49,0.125,64,8,828,828,111,828,828,0.859375,0.03125,1.0,1.0
50,0.125,64,8,965,965,111,965,965,0.75,0.21875,0.90625,1.0
51,0.125,64,8,902,902,512,902,902,0.4375,0.28125,1.0,1.0
52,0.125,64,8,962,962,111,962,962,0.703125,0.0625,1.0,1.0
53,0.125,64,8,599,410,111,410,410,0.3125,0.265625,0.90625,1.0
54,0.125,64,8,654,609,111,609,609,0.640625,0.140625,0.1875,1.0
55,0.125,64,8,709,709,111,709,414,0.5625,0.28125,0.8125,1.0
56,0.125,64,8,532,532,111,532,532,0.859375,0.15625,1.0,1.0
57,0.125,64,8,706,706,111,706,576,0.390625,0.0625,0.25,1.0
58,0.125,64,8,975,975,111,975,536,0.125,0.109375,0.84375,1.0
59,0.125,64,8,933,933,111,933,934,0.265625,0.34375,0.046875,1.0
60,0.125,64,8,171,171,111,171,264,0.1875,0.140625,0.125,1.0
61,0.125,64,8,597,597,111,597,597,0.515625,0.375,0.8125,1.0
62,0.125,64,8,528,528,111,528,528,0.3125,0.09375,1.0,1.0
63,0.125,64,8,752,752,111,752,862,0.640625,0.34375,0.90625,1.0
64,0.125,64,8,269,269,111,269,269,0.6875,0.09375,1.0,1.0
65,0.125,64,8,282,285,111,281,281,0.046875,0.3125,0.375,1.0
66,0.125,64,8,799,579,111,799,534,0.0,0.125,0.203125,1.0
67,0.125,64,8,289,289,289,289,289,0.953125,0.046875,1.0,1.0
68,0.125,64,8,942,942,942,942,942,0.65625,0.078125,1.0,1.0
69,0.125,64,8,937,937,111,937,937,0.703125,0.0625,1.0,1.0
70,0.125,64,8,924,924,111,924,924,1.0,0.203125,1.0,1.0
