,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.375,64,8,395,26,76,26,357,0.390625,0.0,0.859375,1.0
1,0.375,64,8,838,838,838,838,838,0.203125,0.078125,0.25,1.0
2,0.375,64,8,873,873,976,873,976,1.0,0.0625,1.0,1.0
3,0.375,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.375,64,8,534,534,534,534,534,1.0,0.15625,1.0,1.0
5,0.375,64,8,269,269,235,269,224,1.0,0.15625,1.0,1.0
6,0.375,64,8,885,709,709,709,709,0.84375,0.109375,0.875,1.0
7,0.375,64,8,590,590,681,590,681,0.28125,0.1875,0.140625,1.0
8,0.375,64,8,133,133,133,133,133,1.0,0.84375,1.0,1.0
9,0.375,64,8,280,280,451,280,285,0.640625,0.109375,1.0,1.0
10,0.375,64,8,211,211,314,211,168,0.796875,0.015625,0.8125,1.0
11,0.375,64,8,464,902,21,902,26,0.40625,0.0,0.40625,1.0
12,0.375,64,8,800,800,800,800,800,0.140625,0.1875,0.234375,1.0
13,0.375,64,8,66,66,299,39,299,0.125,0.171875,0.03125,1.0
14,0.375,64,8,587,587,966,587,587,0.953125,0.203125,1.0,1.0
15,0.375,64,8,975,708,150,708,150,0.625,0.015625,0.578125,1.0
16,0.375,64,8,889,421,442,421,432,0.3125,0.046875,0.046875,1.0
17,0.375,64,8,774,774,435,774,526,0.953125,0.203125,0.75,1.0
18,0.375,64,8,138,138,138,138,138,1.0,0.625,1.0,1.0
19,0.375,64,8,956,956,956,956,956,1.0,0.5625,1.0,1.0
20,0.375,64,8,569,569,569,569,569,1.0,0.28125,1.0,1.0
21,0.375,64,8,214,214,369,214,369,0.953125,0.0,0.890625,1.0
22,0.375,64,8,97,97,97,97,97,1.0,0.4375,1.0,1.0
23,0.375,64,8,919,919,4,919,405,0.90625,0.21875,1.0,1.0
24,0.375,64,8,213,213,34,213,816,0.9375,0.15625,1.0,1.0
25,0.375,64,8,233,233,198,233,233,0.90625,0.265625,1.0,1.0
26,0.375,64,8,489,489,695,489,695,0.734375,0.171875,0.9375,1.0
27,0.375,64,8,465,465,465,465,465,1.0,0.1875,1.0,1.0
28,0.375,64,8,118,118,118,118,118,0.71875,0.609375,1.0,1.0
29,0.375,64,8,675,412,575,412,565,0.421875,0.078125,0.6875,1.0
30,0.375,64,8,327,327,11,327,125,0.9375,0.0,0.96875,1.0
31,0.375,64,8,784,695,695,695,695,0.8125,0.203125,0.640625,1.0
32,0.375,64,8,190,190,153,190,153,0.6875,0.28125,1.0,1.0
33,0.375,64,8,545,545,527,545,527,0.40625,0.0,0.1875,1.0
34,0.375,64,8,506,506,506,506,506,1.0,0.0,1.0,1.0
35,0.375,64,8,480,480,480,480,480,0.96875,0.109375,1.0,1.0
36,0.375,64,8,133,133,133,133,133,1.0,0.34375,1.0,1.0
