,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.875,64,8,395,26,395,26,395,1.0,0.5,1.0,1.0
1,0.875,64,8,838,419,836,419,836,0.6875,0.875,0.625,1.0
2,0.875,64,8,873,873,873,873,873,1.0,1.0,1.0,1.0
3,0.875,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.875,64,8,534,534,786,534,786,1.0,0.328125,1.0,1.0
5,0.875,64,8,269,269,269,269,269,1.0,0.796875,1.0,1.0
6,0.875,64,8,885,709,709,709,709,1.0,1.0,1.0,1.0
7,0.875,64,8,590,508,681,508,681,0.75,1.0,0.71875,1.0
8,0.875,64,8,133,133,133,133,133,1.0,0.75,1.0,1.0
9,0.875,64,8,280,280,280,280,280,1.0,0.671875,1.0,1.0
10,0.875,64,8,211,211,211,211,211,1.0,1.0,1.0,1.0
11,0.875,64,8,464,902,618,902,618,1.0,0.40625,1.0,1.0
12,0.875,64,8,800,800,800,800,800,1.0,1.0,1.0,1.0
13,0.875,64,8,66,68,68,68,68,0.21875,0.765625,0.5,1.0
14,0.875,64,8,587,587,961,587,961,1.0,0.734375,1.0,1.0
15,0.875,64,8,975,708,182,708,182,1.0,0.1875,1.0,1.0
16,0.875,64,8,889,889,456,889,456,0.546875,0.484375,1.0,1.0
17,0.875,64,8,774,774,910,774,910,1.0,0.4375,1.0,1.0
18,0.875,64,8,138,138,138,138,138,1.0,0.875,1.0,1.0
19,0.875,64,8,956,956,956,956,956,1.0,0.875,1.0,1.0
20,0.875,64,8,569,569,569,569,569,1.0,0.6875,1.0,1.0
21,0.875,64,8,214,214,106,214,106,1.0,0.59375,1.0,1.0
22,0.875,64,8,97,97,97,97,97,1.0,1.0,1.0,1.0
23,0.875,64,8,919,919,919,919,919,1.0,0.75,1.0,1.0
24,0.875,64,8,213,213,213,213,213,1.0,0.578125,1.0,1.0
25,0.875,64,8,233,233,233,233,233,1.0,0.8125,1.0,1.0
26,0.875,64,8,489,489,489,489,489,1.0,0.1875,1.0,1.0
27,0.875,64,8,465,465,400,465,400,1.0,0.75,1.0,1.0
28,0.875,64,8,118,118,118,118,118,1.0,1.0,1.0,1.0
