,lambd,p,k,k_mu
0,0.5,64,64,39
1,0.5,64,64,59
2,0.5,64,26,19
3,0.5,64,18,1
4,0.5,64,12,2
5,0.5,64,64,25
6,0.5,64,19,4
7,0.5,64,64,42
8,0.5,64,12,5
9,0.5,64,62,15
10,0.5,64,64,12
11,0.5,64,64,58
12,0.5,64,64,15
13,0.5,64,64,58
14,0.5,64,21,9
15,0.5,64,64,19
16,0.5,64,64,59
17,0.5,64,62,23
18,0.5,64,12,3
19,0.5,64,10,3
20,0.5,64,23,8
21,0.5,64,40,23
22,0.5,64,24,4
23,0.5,64,64,39
24,0.5,64,32,13
25,0.5,64,19,8
26,0.5,64,64,23
27,0.5,64,13,5
28,0.5,64,64,4
29,0.5,64,64,28
30,0.5,64,50,17
31,0.5,64,64,59
32,0.5,64,47,20
33,0.5,64,64,41
34,0.5,64,19,8
35,0.5,64,21,5
36,0.5,64,10,3
37,0.5,64,8,2
38,0.5,64,64,3
39,0.5,64,64,64
40,0.5,64,64,5
41,0.5,64,39,9
42,0.5,64,58,43
43,0.5,64,64,56
44,0.5,64,64,11
45,0.5,64,64,11
46,0.5,64,34,22
47,0.5,64,64,62
48,0.5,64,33,1
49,0.5,64,14,4
50,0.5,64,51,19
51,0.5,64,37,18
52,0.5,64,30,3
53,0.5,64,39,8
54,0.5,64,64,63
55,0.5,64,31,11
56,0.5,64,33,10
57,0.5,64,55,13
58,0.5,64,64,25
59,0.5,64,64,31
60,0.5,64,28,17
61,0.5,64,49,28
62,0.5,64,33,3
63,0.5,64,44,34
64,0.5,64,64,58
65,0.5,64,64,38
66,0.5,64,64,62
67,0.5,64,23,5
68,0.5,64,32,3
69,0.5,64,7,4
70,0.5,64,24,8
71,0.5,64,48,9
72,0.5,64,11,2
73,0.5,64,64,59
74,0.5,64,64,31
75,0.5,64,40,28
76,0.5,64,64,48
77,0.5,64,10,2
78,0.5,64,61,24
79,0.5,64,44,28
80,0.5,64,64,45
81,0.5,64,64,47
82,0.5,64,11,9
83,0.5,64,27,18
84,0.5,64,64,34
85,0.5,64,51,9
86,0.5,64,24,3
87,0.5,64,9,4
88,0.5,64,44,8
89,0.5,64,64,43
90,0.5,64,15,10
91,0.5,64,16,7
92,0.5,64,45,10
93,0.5,64,31,21
94,0.5,64,64,60
95,0.5,64,64,41
96,0.5,64,64,17
97,0.5,64,23,10
98,0.5,64,64,17
99,0.5,64,64,58
100,0.5,64,64,64
101,0.5,64,29,9
102,0.5,64,64,43
103,0.5,64,64,64
104,0.5,64,35,10
105,0.5,64,31,13
106,0.5,64,35,12
107,0.5,64,64,21
108,0.5,64,15,11
109,0.5,64,57,8
110,0.5,64,64,29
111,0.5,64,47,7
112,0.5,64,14,9
113,0.5,64,64,23
114,0.5,64,64,55
115,0.5,64,64,36
116,0.5,64,39,11
117,0.5,64,19,7
118,0.5,64,28,15
119,0.5,64,63,26
120,0.5,64,64,63
121,0.5,64,64,38
122,0.5,64,64,16
123,0.5,64,64,45
124,0.5,64,28,12
125,0.5,64,33,21
126,0.5,64,64,23
127,0.5,64,42,24
128,0.5,64,48,25
129,0.5,64,64,39
130,0.5,64,64,32
131,0.5,64,37,28
132,0.5,64,12,4
133,0.5,64,64,64
134,0.5,64,64,29
135,0.5,64,64,37
136,0.5,64,46,25
137,0.5,64,10,4
138,0.5,64,64,8
139,0.5,64,23,5
140,0.5,64,50,12
141,0.5,64,64,25
142,0.5,64,30,9
143,0.5,64,17,4
144,0.5,64,29,19
145,0.5,64,64,22
146,0.5,64,64,22
147,0.5,64,8,4
148,0.5,64,44,20
149,0.5,64,64,44
150,0.5,64,64,10
151,0.5,64,20,11
152,0.5,64,64,25
153,0.5,64,11,3
154,0.5,64,64,41
155,0.5,64,48,1
156,0.5,64,20,7
157,0.5,64,17,43
158,0.5,64,25,9
159,0.5,64,64,50
160,0.5,64,12,5
161,0.5,64,61,11
162,0.5,64,27,12
163,0.5,64,64,44
164,0.5,64,23,3
165,0.5,64,64,53
166,0.5,64,34,13
167,0.5,64,64,50
168,0.5,64,39,18
169,0.5,64,9,2
170,0.5,64,64,53
171,0.5,64,10,1
172,0.5,64,64,33
173,0.5,64,64,6
174,0.5,64,23,18
175,0.5,64,58,20
176,0.5,64,9,4
177,0.5,64,40,34
178,0.5,64,64,51
179,0.5,64,18,12
180,0.5,64,64,46
181,0.5,64,64,34
182,0.5,64,11,8
183,0.5,64,21,7
184,0.5,64,39,14
185,0.5,64,64,47
186,0.5,64,14,2
