,lambd,p,k,k_mu
0,0.5,64,64,22
1,0.5,64,64,58
2,0.5,64,6,3
3,0.5,64,6,3
4,0.5,64,11,5
5,0.5,64,64,49
6,0.5,64,27,4
7,0.5,64,64,41
8,0.5,64,19,7
9,0.5,64,55,13
10,0.5,64,64,5
11,0.5,64,64,63
12,0.5,64,64,31
13,0.5,64,64,60
14,0.5,64,38,7
15,0.5,64,64,26
16,0.5,64,64,36
17,0.5,64,20,6
18,0.5,64,12,6
19,0.5,64,16,5
20,0.5,64,15,2
21,0.5,64,38,10
22,0.5,64,12,6
23,0.5,64,64,55
24,0.5,64,21,4
25,0.5,64,22,10
26,0.5,64,64,23
27,0.5,64,39,3
28,0.5,64,64,8
29,0.5,64,64,21
30,0.5,64,33,15
31,0.5,64,64,6
32,0.5,64,63,24
33,0.5,64,64,46
34,0.5,64,24,10
35,0.5,64,34,8
36,0.5,64,34,2
37,0.5,64,17,2
38,0.5,64,64,7
39,0.5,64,64,64
40,0.5,64,64,19
41,0.5,64,18,6
42,0.5,64,47,13
43,0.5,64,64,31
44,0.5,64,64,20
45,0.5,64,64,14
46,0.5,64,17,3
47,0.5,64,64,62
48,0.5,64,41,7
49,0.5,64,15,2
50,0.5,64,27,5
51,0.5,64,27,13
52,0.5,64,12,6
53,0.5,64,41,8
54,0.5,64,64,60
55,0.5,64,42,15
56,0.5,64,17,13
57,0.5,64,58,18
58,0.5,64,64,51
59,0.5,64,64,50
60,0.5,64,39,9
61,0.5,64,46,15
62,0.5,64,36,5
63,0.5,64,49,3
64,0.5,64,64,51
65,0.5,64,64,13
66,0.5,64,64,50
67,0.5,64,11,1
68,0.5,64,42,10
69,0.5,64,44,16
70,0.5,64,12,3
71,0.5,64,55,7
72,0.5,64,14,4
73,0.5,64,64,49
74,0.5,64,64,52
75,0.5,64,55,10
76,0.5,64,64,63
77,0.5,64,16,1
78,0.5,64,38,9
79,0.5,64,49,14
80,0.5,64,64,44
81,0.5,64,64,60
82,0.5,64,11,3
83,0.5,64,40,6
84,0.5,64,64,44
85,0.5,64,29,4
86,0.5,64,10,4
87,0.5,64,13,3
88,0.5,64,60,7
89,0.5,64,64,55
90,0.5,64,47,5
91,0.5,64,8,4
92,0.5,64,31,1
93,0.5,64,52,30
94,0.5,64,64,55
95,0.5,64,64,20
96,0.5,64,64,11
97,0.5,64,21,5
98,0.5,64,64,12
99,0.5,64,64,57
100,0.5,64,64,58
101,0.5,64,12,2
102,0.5,64,64,44
103,0.5,64,64,64
104,0.5,64,24,8
105,0.5,64,37,8
106,0.5,64,39,5
107,0.5,64,64,24
108,0.5,64,20,7
109,0.5,64,44,4
110,0.5,64,64,11
111,0.5,64,45,14
112,0.5,64,48,6
113,0.5,64,64,33
114,0.5,64,64,34
115,0.5,64,64,29
116,0.5,64,51,27
117,0.5,64,40,18
118,0.5,64,35,7
119,0.5,64,57,28
120,0.5,64,64,58
121,0.5,64,64,14
122,0.5,64,64,19
123,0.5,64,64,13
124,0.5,64,23,1
125,0.5,64,59,15
126,0.5,64,64,43
127,0.5,64,36,10
128,0.5,64,18,2
129,0.5,64,64,43
130,0.5,64,64,44
131,0.5,64,31,6
132,0.5,64,38,7
133,0.5,64,64,43
134,0.5,64,64,46
135,0.5,64,64,23
136,0.5,64,61,28
137,0.5,64,15,5
138,0.5,64,31,9
139,0.5,64,16,3
140,0.5,64,34,17
141,0.5,64,64,16
142,0.5,64,17,4
143,0.5,64,19,3
144,0.5,64,13,6
145,0.5,64,64,43
146,0.5,64,64,52
147,0.5,64,13,2
148,0.5,64,29,13
149,0.5,64,64,31
150,0.5,64,64,31
151,0.5,64,10,4
152,0.5,64,64,12
153,0.5,64,19,8
154,0.5,64,64,50
155,0.5,64,46,5
156,0.5,64,14,4
157,0.5,64,21,5
158,0.5,64,21,10
159,0.5,64,64,55
160,0.5,64,9,4
161,0.5,64,32,9
162,0.5,64,49,5
163,0.5,64,64,50
164,0.5,64,14,4
165,0.5,64,64,57
166,0.5,64,36,6
167,0.5,64,64,60
168,0.5,64,60,15
169,0.5,64,10,3
170,0.5,64,64,9
171,0.5,64,9,3
172,0.5,64,64,35
173,0.5,64,64,3
174,0.5,64,48,9
175,0.5,64,47,33
176,0.5,64,12,4
177,0.5,64,59,10
178,0.5,64,64,47
179,0.5,64,57,11
180,0.5,64,64,46
181,0.5,64,64,32
182,0.5,64,10,1
183,0.5,64,21,4
184,0.5,64,62,8
185,0.5,64,64,58
186,0.5,64,20,5
187,0.5,64,64,32
188,0.5,64,19,7
189,0.5,64,49,15
190,0.5,64,31,3
191,0.5,64,45,5
192,0.5,64,64,26
193,0.5,64,64,53
194,0.5,64,49,4
195,0.5,64,64,42
196,0.5,64,64,5
197,0.5,64,36,13
198,0.5,64,9,2
199,0.5,64,13,7
200,0.5,64,64,31
201,0.5,64,64,14
202,0.5,64,29,3
203,0.5,64,64,49
204,0.5,64,55,16
205,0.5,64,64,37
206,0.5,64,20,13
207,0.5,64,64,61
208,0.5,64,45,7
209,0.5,64,20,7
210,0.5,64,52,10
211,0.5,64,26,5
212,0.5,64,64,56
213,0.5,64,64,48
