,lambd,p,k,k_mu
0,0.5,64,64,45
1,0.5,64,64,56
2,0.5,64,12,6
3,0.5,64,14,3
4,0.5,64,24,7
5,0.5,64,64,10
6,0.5,64,36,43
7,0.5,64,64,35
8,0.5,64,16,7
9,0.5,64,60,24
10,0.5,64,64,7
11,0.5,64,64,55
12,0.5,64,64,21
13,0.5,64,64,53
14,0.5,64,24,8
15,0.5,64,64,7
16,0.5,64,64,29
17,0.5,64,63,33
18,0.5,64,17,6
19,0.5,64,10,5
20,0.5,64,24,7
21,0.5,64,42,20
22,0.5,64,25,4
23,0.5,64,64,14
24,0.5,64,26,6
25,0.5,64,27,17
26,0.5,64,64,5
27,0.5,64,32,6
28,0.5,64,64,6
29,0.5,64,64,29
30,0.5,64,33,14
31,0.5,64,64,57
32,0.5,64,49,17
33,0.5,64,64,30
34,0.5,64,21,9
35,0.5,64,43,6
36,0.5,64,11,5
37,0.5,64,19,4
38,0.5,64,64,6
39,0.5,64,64,64
40,0.5,64,64,7
41,0.5,64,17,7
42,0.5,64,48,16
43,0.5,64,64,28
44,0.5,64,64,5
45,0.5,64,64,22
46,0.5,64,28,13
47,0.5,64,64,55
48,0.5,64,15,4
49,0.5,64,11,6
50,0.5,64,32,24
51,0.5,64,23,5
52,0.5,64,23,5
53,0.5,64,24,7
54,0.5,64,64,63
55,0.5,64,31,11
56,0.5,64,15,9
57,0.5,64,46,13
58,0.5,64,64,26
59,0.5,64,64,32
60,0.5,64,38,14
61,0.5,64,31,19
62,0.5,64,14,3
63,0.5,64,43,13
64,0.5,64,64,45
65,0.5,64,64,22
66,0.5,64,64,62
67,0.5,64,8,3
68,0.5,64,49,9
69,0.5,64,60,2
70,0.5,64,11,7
71,0.5,64,55,7
72,0.5,64,10,4
73,0.5,64,64,60
74,0.5,64,64,37
75,0.5,64,62,16
76,0.5,64,64,48
77,0.5,64,11,4
78,0.5,64,64,18
79,0.5,64,16,2
80,0.5,64,64,44
81,0.5,64,64,60
82,0.5,64,4,1
83,0.5,64,58,10
84,0.5,64,64,35
85,0.5,64,27,8
86,0.5,64,7,3
87,0.5,64,10,4
88,0.5,64,57,19
89,0.5,64,64,36
90,0.5,64,11,5
91,0.5,64,7,3
92,0.5,64,53,1
93,0.5,64,41,3
94,0.5,64,64,57
95,0.5,64,64,16
96,0.5,64,64,12
97,0.5,64,24,4
98,0.5,64,64,4
99,0.5,64,64,13
100,0.5,64,64,64
101,0.5,64,26,16
102,0.5,64,64,47
103,0.5,64,64,64
104,0.5,64,49,14
105,0.5,64,39,9
106,0.5,64,20,16
107,0.5,64,64,6
108,0.5,64,16,6
109,0.5,64,22,10
110,0.5,64,64,24
111,0.5,64,61,9
112,0.5,64,37,3
113,0.5,64,64,20
114,0.5,64,64,34
115,0.5,64,64,19
116,0.5,64,25,12
117,0.5,64,34,7
118,0.5,64,17,10
119,0.5,64,51,6
120,0.5,64,64,64
121,0.5,64,64,35
122,0.5,64,64,24
123,0.5,64,64,30
124,0.5,64,16,2
125,0.5,64,34,24
126,0.5,64,64,36
127,0.5,64,53,16
128,0.5,64,29,14
129,0.5,64,64,48
130,0.5,64,64,54
131,0.5,64,31,7
132,0.5,64,16,9
133,0.5,64,64,64
134,0.5,64,64,21
135,0.5,64,64,31
136,0.5,64,60,29
137,0.5,64,13,3
138,0.5,64,63,10
139,0.5,64,32,5
140,0.5,64,32,14
141,0.5,64,64,16
142,0.5,64,21,10
143,0.5,64,8,5
144,0.5,64,31,3
145,0.5,64,64,25
146,0.5,64,64,45
147,0.5,64,7,2
148,0.5,64,18,8
149,0.5,64,64,42
150,0.5,64,64,3
151,0.5,64,14,6
152,0.5,64,64,27
153,0.5,64,7,3
154,0.5,64,64,46
155,0.5,64,46,8
156,0.5,64,26,12
157,0.5,64,26,31
158,0.5,64,32,6
159,0.5,64,64,42
160,0.5,64,9,4
161,0.5,64,37,7
162,0.5,64,60,40
163,0.5,64,64,23
164,0.5,64,21,4
165,0.5,64,64,53
166,0.5,64,18,10
167,0.5,64,64,64
168,0.5,64,57,11
169,0.5,64,8,3
170,0.5,64,64,24
171,0.5,64,33,2
172,0.5,64,64,9
173,0.5,64,64,2
174,0.5,64,19,2
175,0.5,64,55,6
176,0.5,64,19,4
177,0.5,64,47,22
178,0.5,64,64,49
179,0.5,64,36,19
180,0.5,64,64,48
181,0.5,64,64,50
182,0.5,64,27,1
183,0.5,64,15,10
184,0.5,64,55,25
185,0.5,64,64,54
186,0.5,64,17,4
187,0.5,64,64,11
188,0.5,64,15,8
189,0.5,64,23,9
190,0.5,64,41,16
191,0.5,64,44,15
192,0.5,64,64,21
193,0.5,64,64,30
194,0.5,64,24,5
195,0.5,64,64,28
196,0.5,64,64,12
197,0.5,64,23,9
198,0.5,64,11,6
199,0.5,64,16,2
200,0.5,64,64,10
201,0.5,64,64,20
202,0.5,64,10,3
203,0.5,64,64,63
204,0.5,64,58,31
205,0.5,64,64,4
206,0.5,64,21,3
207,0.5,64,64,62
208,0.5,64,60,3
209,0.5,64,16,8
210,0.5,64,46,8
211,0.5,64,8,4
212,0.5,64,64,58
213,0.5,64,64,21
214,0.5,64,31,6
215,0.5,64,16,4
216,0.5,64,64,62
217,0.5,64,64,54
218,0.5,64,64,14
219,0.5,64,24,13
220,0.5,64,64,31
221,0.5,64,16,8
222,0.5,64,64,25
223,0.5,64,22,9
224,0.5,64,9,5
225,0.5,64,64,39
226,0.5,64,64,52
227,0.5,64,64,16
228,0.5,64,21,4
229,0.5,64,37,11
230,0.5,64,64,44
231,0.5,64,13,1
232,0.5,64,10,4
233,0.5,64,64,26
234,0.5,64,64,54
235,0.5,64,47,18
236,0.5,64,64,55
237,0.5,64,64,23
238,0.5,64,12,4
239,0.5,64,64,18
240,0.5,64,64,40
241,0.5,64,64,43
242,0.5,64,64,5
243,0.5,64,64,26
244,0.5,64,15,3
245,0.5,64,64,5
246,0.5,64,22,8
247,0.5,64,64,33
248,0.5,64,15,3
249,0.5,64,18,5
