,lambd,p,k,k_mu
0,0.5,64,64,64
1,0.5,64,64,16
2,0.5,64,15,3
3,0.5,64,18,16
4,0.5,64,15,8
5,0.5,64,64,41
6,0.5,64,64,60
7,0.5,64,58,60
8,0.5,64,4,1
9,0.5,64,64,58
10,0.5,64,64,14
11,0.5,64,64,8
12,0.5,64,60,12
13,0.5,64,64,55
14,0.5,64,49,5
15,0.5,64,64,54
16,0.5,64,64,49
17,0.5,64,64,35
18,0.5,64,18,2
19,0.5,64,39,22
20,0.5,64,23,8
21,0.5,64,64,41
22,0.5,64,53,7
23,0.5,64,64,12
24,0.5,64,24,3
25,0.5,64,64,54
26,0.5,64,64,22
27,0.5,64,64,20
28,0.5,64,36,6
29,0.5,64,64,55
30,0.5,64,63,26
31,0.5,64,64,22
32,0.5,64,64,11
33,0.5,64,64,14
34,0.5,64,24,14
35,0.5,64,64,62
36,0.5,64,64,27
37,0.5,64,18,4
38,0.5,64,64,64
39,0.5,64,64,63
40,0.5,64,64,63
41,0.5,64,20,8
42,0.5,64,53,15
43,0.5,64,64,25
44,0.5,64,64,32
45,0.5,64,64,63
46,0.5,64,57,24
47,0.5,64,64,6
48,0.5,64,20,3
49,0.5,64,16,2
50,0.5,64,32,8
51,0.5,64,59,28
52,0.5,64,11,6
53,0.5,64,57,7
54,0.5,64,64,10
55,0.5,64,64,37
56,0.5,64,18,12
57,0.5,64,64,51
58,0.5,64,64,5
59,0.5,64,64,5
60,0.5,64,41,15
61,0.5,64,27,15
62,0.5,64,29,2
63,0.5,64,64,41
64,0.5,64,25,8
65,0.5,64,64,63
66,0.5,64,64,52
67,0.5,64,20,5
68,0.5,64,25,7
69,0.5,64,64,7
70,0.5,64,16,4
71,0.5,64,64,29
72,0.5,64,64,6
73,0.5,64,64,55
74,0.5,64,64,53
75,0.5,64,64,64
76,0.5,64,16,2
77,0.5,64,8,2
78,0.5,64,64,7
79,0.5,64,41,2
80,0.5,64,62,15
81,0.5,64,64,52
82,0.5,64,21,7
83,0.5,64,64,2
84,0.5,64,64,15
85,0.5,64,64,19
86,0.5,64,54,7
87,0.5,64,17,6
88,0.5,64,50,7
89,0.5,64,64,33
90,0.5,64,64,14
91,0.5,64,64,1
92,0.5,64,13,7
93,0.5,64,64,64
94,0.5,64,64,15
95,0.5,64,64,8
96,0.5,64,59,4
97,0.5,64,11,8
98,0.5,64,43,11
99,0.5,64,64,60
100,0.5,64,64,63
101,0.5,64,22,2
102,0.5,64,64,63
103,0.5,64,64,18
104,0.5,64,64,23
105,0.5,64,38,4
106,0.5,64,40,1
107,0.5,64,64,54
108,0.5,64,17,3
109,0.5,64,64,5
110,0.5,64,64,17
111,0.5,64,64,7
112,0.5,64,58,3
113,0.5,64,64,37
114,0.5,64,64,64
115,0.5,64,42,6
116,0.5,64,27,12
117,0.5,64,64,4
118,0.5,64,16,8
119,0.5,64,64,8
120,0.5,64,64,61
121,0.5,64,64,56
122,0.5,64,64,4
123,0.5,64,64,42
124,0.5,64,64,1
125,0.5,64,12,9
126,0.5,64,54,2
127,0.5,64,64,29
128,0.5,64,12,1
129,0.5,64,64,48
130,0.5,64,64,45
131,0.5,64,33,16
132,0.5,64,64,56
133,0.5,64,64,62
134,0.5,64,64,15
135,0.5,64,64,29
136,0.5,64,64,42
137,0.5,64,36,9
138,0.5,64,64,15
139,0.5,64,15,3
140,0.5,64,58,2
141,0.5,64,64,25
142,0.5,64,10,4
143,0.5,64,31,5
144,0.5,64,17,2
145,0.5,64,33,17
146,0.5,64,64,57
147,0.5,64,11,4
148,0.5,64,21,4
149,0.5,64,64,18
150,0.5,64,64,4
151,0.5,64,10,5
152,0.5,64,64,62
153,0.5,64,23,10
154,0.5,64,64,38
155,0.5,64,64,4
156,0.5,64,64,12
157,0.5,64,64,21
158,0.5,64,28,5
159,0.5,64,64,63
160,0.5,64,28,7
161,0.5,64,17,1
162,0.5,64,64,56
163,0.5,64,64,27
164,0.5,64,22,4
165,0.5,64,64,63
166,0.5,64,30,60
167,0.5,64,64,17
168,0.5,64,53,5
169,0.5,64,23,4
170,0.5,64,64,64
171,0.5,64,18,10
172,0.5,64,64,50
173,0.5,64,64,63
174,0.5,64,64,27
175,0.5,64,64,51
176,0.5,64,20,11
177,0.5,64,64,12
178,0.5,64,64,34
179,0.5,64,64,64
180,0.5,64,64,33
181,0.5,64,31,6
182,0.5,64,13,5
183,0.5,64,13,3
184,0.5,64,64,51
185,0.5,64,64,64
186,0.5,64,15,4
187,0.5,64,64,14
188,0.5,64,64,52
189,0.5,64,35,12
190,0.5,64,25,7
191,0.5,64,64,32
192,0.5,64,64,62
193,0.5,64,64,56
194,0.5,64,64,1
195,0.5,64,64,58
196,0.5,64,64,61
197,0.5,64,64,4
198,0.5,64,17,9
199,0.5,64,2,2
200,0.5,64,64,47
201,0.5,64,64,64
202,0.5,64,38,9
203,0.5,64,64,43
204,0.5,64,64,58
205,0.5,64,64,49
206,0.5,64,19,5
207,0.5,64,64,26
208,0.5,64,64,5
209,0.5,64,13,1
210,0.5,64,8,2
211,0.5,64,12,2
212,0.5,64,64,58
213,0.5,64,64,47
214,0.5,64,64,7
215,0.5,64,60,11
216,0.5,64,64,59
217,0.5,64,64,45
218,0.5,64,64,7
219,0.5,64,23,10
220,0.5,64,64,57
221,0.5,64,25,7
222,0.5,64,64,48
223,0.5,64,15,6
224,0.5,64,13,3
225,0.5,64,64,13
226,0.5,64,64,57
227,0.5,64,64,63
228,0.5,64,23,10
229,0.5,64,33,3
230,0.5,64,64,43
231,0.5,64,22,3
232,0.5,64,11,3
233,0.5,64,24,12
234,0.5,64,64,63
235,0.5,64,64,59
236,0.5,64,64,44
237,0.5,64,64,59
238,0.5,64,15,2
239,0.5,64,64,25
240,0.5,64,64,59
241,0.5,64,64,46
242,0.5,64,64,3
243,0.5,64,45,15
244,0.5,64,12,5
245,0.5,64,64,52
246,0.5,64,62,22
247,0.5,64,64,12
248,0.5,64,15,7
249,0.5,64,22,7
