,lambd,p,k,k_mu
0,0.375,64,64,27
1,0.375,64,64,11
2,0.375,64,8,6
3,0.375,64,14,4
4,0.375,64,14,6
5,0.375,64,52,16
6,0.375,64,64,29
7,0.375,64,64,14
8,0.375,64,8,5
9,0.375,64,64,5
10,0.375,64,64,8
11,0.375,64,64,60
12,0.375,64,64,13
13,0.375,64,64,62
14,0.375,64,64,12
15,0.375,64,64,60
16,0.375,64,64,56
17,0.375,64,64,20
18,0.375,64,13,4
19,0.375,64,27,3
20,0.375,64,24,5
21,0.375,64,31,3
22,0.375,64,64,14
23,0.375,64,64,61
24,0.375,64,7,2
25,0.375,64,64,45
26,0.375,64,64,5
27,0.375,64,64,18
28,0.375,64,13,7
29,0.375,64,64,64
30,0.375,64,64,14
31,0.375,64,38,6
32,0.375,64,64,9
33,0.375,64,64,34
34,0.375,64,25,11
35,0.375,64,64,57
36,0.375,64,64,64
37,0.375,64,15,3
38,0.375,64,64,64
39,0.375,64,64,63
40,0.375,64,64,50
41,0.375,64,19,6
42,0.375,64,40,5
43,0.375,64,64,16
44,0.375,64,64,28
45,0.375,64,64,27
46,0.375,64,35,11
47,0.375,64,64,6
48,0.375,64,52,3
49,0.375,64,3,2
50,0.375,64,15,4
51,0.375,64,48,26
52,0.375,64,18,6
53,0.375,64,46,12
54,0.375,64,41,7
55,0.375,64,64,42
56,0.375,64,14,9
57,0.375,64,64,45
58,0.375,64,64,6
59,0.375,64,14,5
60,0.375,64,35,3
61,0.375,64,27,5
62,0.375,64,9,2
63,0.375,64,64,24
64,0.375,64,16,4
65,0.375,64,64,59
66,0.375,64,64,50
67,0.375,64,5,2
68,0.375,64,55,3
69,0.375,64,64,3
70,0.375,64,6,2
71,0.375,64,64,34
72,0.375,64,64,3
73,0.375,64,64,53
74,0.375,64,64,44
75,0.375,64,64,42
76,0.375,64,34,3
77,0.375,64,6,4
78,0.375,64,62,4
79,0.375,64,16,5
80,0.375,64,19,7
81,0.375,64,64,32
82,0.375,64,11,3
83,0.375,64,64,3
84,0.375,64,64,20
85,0.375,64,64,15
86,0.375,64,21,8
87,0.375,64,16,3
88,0.375,64,8,4
89,0.375,64,64,18
90,0.375,64,64,8
91,0.375,64,50,4
92,0.375,64,8,3
93,0.375,64,64,64
94,0.375,64,64,18
95,0.375,64,32,14
96,0.375,64,7,2
97,0.375,64,7,3
98,0.375,64,58,17
99,0.375,64,64,30
100,0.375,64,64,62
101,0.375,64,3,2
102,0.375,64,64,45
103,0.375,64,48,2
104,0.375,64,64,17
105,0.375,64,17,5
106,0.375,64,24,4
107,0.375,64,64,63
108,0.375,64,10,5
109,0.375,64,10,2
110,0.375,64,64,19
111,0.375,64,61,9
112,0.375,64,27,10
113,0.375,64,64,5
114,0.375,64,64,52
115,0.375,64,48,4
116,0.375,64,29,12
117,0.375,64,64,4
118,0.375,64,10,2
119,0.375,64,64,24
120,0.375,64,64,54
121,0.375,64,64,63
122,0.375,64,64,5
123,0.375,64,64,45
124,0.375,64,23,2
125,0.375,64,44,17
126,0.375,64,58,3
127,0.375,64,64,61
128,0.375,64,16,2
129,0.375,64,64,51
130,0.375,64,64,14
131,0.375,64,64,9
132,0.375,64,64,61
133,0.375,64,64,62
134,0.375,64,19,7
135,0.375,64,64,48
136,0.375,64,64,4
137,0.375,64,18,5
138,0.375,64,64,14
139,0.375,64,18,6
140,0.375,64,49,3
141,0.375,64,64,41
142,0.375,64,27,3
143,0.375,64,13,5
144,0.375,64,10,3
145,0.375,64,39,19
146,0.375,64,64,47
147,0.375,64,13,5
148,0.375,64,20,5
149,0.375,64,64,15
150,0.375,64,64,3
151,0.375,64,13,4
152,0.375,64,64,54
153,0.375,64,21,8
154,0.375,64,20,2
155,0.375,64,19,5
156,0.375,64,64,5
157,0.375,64,14,40
158,0.375,64,40,12
159,0.375,64,64,12
160,0.375,64,12,3
161,0.375,64,17,3
162,0.375,64,64,62
163,0.375,64,64,13
164,0.375,64,7,4
165,0.375,64,64,51
166,0.375,64,32,11
167,0.375,64,64,13
168,0.375,64,60,7
169,0.375,64,10,2
170,0.375,64,64,64
171,0.375,64,5,2
172,0.375,64,64,46
173,0.375,64,64,49
174,0.375,64,14,4
175,0.375,64,64,12
176,0.375,64,32,14
177,0.375,64,64,28
178,0.375,64,64,57
179,0.375,64,64,52
180,0.375,64,64,7
181,0.375,64,29,8
182,0.375,64,12,3
183,0.375,64,16,4
184,0.375,64,64,49
185,0.375,64,64,64
186,0.375,64,17,4
187,0.375,64,64,6
188,0.375,64,64,43
189,0.375,64,45,8
190,0.375,64,17,5
191,0.375,64,52,6
192,0.375,64,64,16
193,0.375,64,30,59
194,0.375,64,36,3
195,0.375,64,64,64
196,0.375,64,30,39
197,0.375,64,22,6
198,0.375,64,14,6
199,0.375,64,8,3
200,0.375,64,42,10
201,0.375,64,64,64
202,0.375,64,32,4
203,0.375,64,64,61
204,0.375,64,64,53
205,0.375,64,64,50
206,0.375,64,44,8
207,0.375,64,64,6
208,0.375,64,64,4
209,0.375,64,11,4
210,0.375,64,15,7
211,0.375,64,26,3
212,0.375,64,64,15
213,0.375,64,64,16
214,0.375,64,64,4
215,0.375,64,29,16
216,0.375,64,64,50
217,0.375,64,64,26
218,0.375,64,64,9
219,0.375,64,17,5
220,0.375,64,64,63
221,0.375,64,16,8
222,0.375,64,64,48
223,0.375,64,17,6
224,0.375,64,9,3
225,0.375,64,10,5
226,0.375,64,64,58
227,0.375,64,64,64
228,0.375,64,6,3
229,0.375,64,30,3
230,0.375,64,64,61
231,0.375,64,22,2
232,0.375,64,5,3
233,0.375,64,23,4
234,0.375,64,64,62
235,0.375,64,64,39
236,0.375,64,64,31
237,0.375,64,64,62
238,0.375,64,16,3
239,0.375,64,64,8
240,0.375,64,64,40
241,0.375,64,64,57
242,0.375,64,64,24
243,0.375,64,38,9
244,0.375,64,59,8
245,0.375,64,64,56
246,0.375,64,43,16
247,0.375,64,64,4
248,0.375,64,28,7
249,0.375,64,30,4
