,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
0,0,0.0625,64,16,395,973,609,35,35,0.0625,0.3125,0.875,1.0,8,0,0,0,1,8,0,0,0,1
1,1,0.0625,64,16,838,178,609,838,838,0.0,0.1875,0.3125,1.0,8,1,5,5,3,8,0,0,0,1
2,2,0.0625,64,16,873,873,609,873,873,0.1875,0.125,1.0,1.0,32,32,31,5,0,32,32,32,3,0
3,3,0.0625,64,16,2,2,609,2,2,0.625,0.125,1.0,1.0,32,32,26,6,0,32,32,32,4,0
4,4,0.0625,64,16,534,534,609,534,534,0.0,0.375,1.0,1.0,8,0,0,0,1,16,3,16,8,3
5,5,0.0625,64,16,269,281,609,248,248,0.125,0.125,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
6,6,0.0625,64,16,885,652,609,709,723,0.0625,0.25,0.5625,1.0,8,0,0,0,1,8,1,4,10,4
7,7,0.0625,64,16,590,527,609,590,590,0.0,0.5,0.5,1.0,8,0,0,0,1,8,3,8,12,2
8,8,0.0625,64,16,133,566,609,133,133,0.0625,0.25,1.0,1.0,8,0,0,0,1,8,1,3,6,3
9,9,0.0625,64,16,280,351,609,278,278,0.0,0.125,0.75,1.0,8,1,6,10,3,16,8,11,9,3
10,10,0.0625,64,16,211,168,609,211,211,0.125,0.0625,0.5,1.0,24,10,16,8,1,8,1,3,7,3
11,11,0.0625,64,16,464,483,609,512,512,0.0,0.25,1.0,1.0,8,0,0,0,1,8,0,0,0,1
12,12,0.0625,64,16,800,779,609,800,800,0.3125,0.25,0.875,1.0,8,0,0,0,1,8,4,4,15,2
13,13,0.0625,64,16,66,289,609,61,61,0.0625,0.3125,0.625,1.0,8,0,0,0,1,8,0,0,0,1
14,14,0.0625,64,16,587,284,609,103,103,0.0625,0.25,0.375,1.0,8,0,0,0,1,8,0,0,0,1
15,15,0.0625,64,16,975,975,609,975,975,0.25,0.25,1.0,1.0,8,0,0,0,1,16,11,15,8,2
16,16,0.0625,64,16,889,579,609,612,612,0.125,0.1875,0.125,1.0,8,0,0,0,1,8,0,0,0,1
17,17,0.0625,64,16,774,445,609,982,982,0.0,0.3125,0.5,1.0,8,0,0,0,1,8,0,0,0,1
18,18,0.0625,64,16,138,67,609,138,138,0.0,0.3125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
19,19,0.0625,64,16,956,956,609,956,956,0.1875,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
20,20,0.0625,64,16,569,569,609,569,569,0.125,0.4375,1.0,1.0,8,0,0,0,1,8,0,0,0,1
21,21,0.0625,64,16,214,239,609,214,214,0.0625,0.1875,1.0,1.0,8,0,0,0,1,8,0,0,0,1
22,22,0.0625,64,16,97,134,609,97,97,0.0,0.25,1.0,1.0,8,0,0,0,1,8,0,0,0,1
23,23,0.0625,64,16,919,919,609,919,919,0.1875,0.1875,0.875,1.0,32,32,30,2,0,32,32,29,2,0
24,24,0.0625,64,16,213,213,609,213,211,0.375,0.25,0.125,1.0,32,32,24,3,0,32,32,32,4,0
25,25,0.0625,64,16,233,261,609,261,261,0.0625,0.25,0.625,1.0,8,0,0,0,1,8,0,0,0,1
26,26,0.0625,64,16,489,95,609,16,16,0.0625,0.375,0.0625,1.0,8,0,0,0,1,8,1,3,10,3
27,27,0.0625,64,16,465,399,609,414,636,0.0,0.125,0.125,1.0,8,0,0,0,1,8,0,0,0,1
28,28,0.0625,64,16,118,28,609,118,119,0.125,0.25,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
29,29,0.0625,64,16,675,458,609,458,458,0.0,0.25,0.3125,1.0,32,32,28,3,0,32,32,32,4,0
30,30,0.0625,64,16,327,344,609,952,952,0.125,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
31,31,0.0625,64,16,784,893,609,695,695,0.125,0.3125,0.875,1.0,8,4,5,21,2,8,1,4,9,5
32,32,0.0625,64,16,190,258,609,190,190,0.125,0.0625,1.0,1.0,8,0,0,0,1,8,4,6,14,3
33,33,0.0625,64,16,545,535,609,479,479,0.0,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
34,34,0.0625,64,16,506,506,609,506,506,0.125,0.125,1.0,1.0,8,0,0,0,1,8,2,2,21,1
35,35,0.0625,64,16,480,546,609,848,848,0.0,0.3125,0.625,1.0,8,0,0,0,1,8,0,0,0,1
36,36,0.0625,64,16,133,95,609,133,133,0.0625,0.1875,1.0,1.0,32,32,27,7,0,32,32,32,4,0
37,37,0.0625,64,16,886,886,609,886,886,0.1875,0.1875,1.0,1.0,8,5,6,20,2,16,10,10,9,1
38,38,0.0625,64,16,967,634,609,762,762,0.0,0.125,0.875,1.0,8,0,0,0,1,8,0,0,0,1
39,39,0.0625,64,16,643,837,609,445,445,0.1875,0.125,0.125,1.0,8,0,0,0,1,8,0,0,0,1
40,40,0.0625,64,16,562,638,609,639,433,0.0625,0.3125,0.4375,1.0,8,0,0,0,1,8,0,0,0,1
41,41,0.0625,64,16,396,944,609,396,396,0.0625,0.25,1.0,1.0,32,32,32,3,0,24,13,23,4,1
42,42,0.0625,64,16,570,479,609,570,570,0.0,0.25,0.875,1.0,8,0,0,0,1,8,0,0,0,1
43,43,0.0625,64,16,690,394,609,690,690,0.0,0.3125,1.0,1.0,8,1,7,11,4,8,0,0,0,1
44,44,0.0625,64,16,902,896,609,789,789,0.25,0.3125,0.0,1.0,8,0,0,0,1,8,1,5,10,5
45,45,0.0625,64,16,5,137,609,137,137,0.0,0.3125,0.875,1.0,8,3,8,14,1,8,1,3,19,4
46,46,0.0625,64,16,914,625,609,914,914,0.0,0.1875,1.0,1.0,8,3,6,18,3,8,0,0,0,1
47,47,0.0625,64,16,801,801,609,801,801,0.25,0.3125,1.0,1.0,8,0,0,0,1,32,25,29,6,3
48,48,0.0625,64,16,149,149,609,149,149,0.125,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
49,49,0.0625,64,16,828,288,609,828,828,0.0625,0.0625,1.0,1.0,16,5,13,7,4,8,0,0,0,1
50,50,0.0625,64,16,965,965,609,965,965,0.0625,0.375,0.75,1.0,8,0,0,0,1,8,0,0,0,1
51,51,0.0625,64,16,902,770,609,418,418,0.0625,0.1875,0.875,1.0,8,0,0,0,1,8,0,0,0,1
52,52,0.0625,64,16,962,962,609,962,962,0.1875,0.1875,1.0,1.0,8,0,0,0,1,8,5,6,14,1
53,53,0.0625,64,16,599,67,609,410,410,0.0,0.25,1.0,1.0,8,0,0,0,1,8,0,0,0,1
54,54,0.0625,64,16,654,581,609,609,656,0.0,0.3125,0.25,1.0,8,0,0,0,1,8,2,3,23,2
55,55,0.0625,64,16,709,401,609,645,645,0.0,0.3125,0.25,1.0,8,0,0,0,1,8,1,4,20,4
56,56,0.0625,64,16,532,532,609,532,532,0.1875,0.3125,1.0,1.0,8,0,0,0,1,24,18,20,6,3
57,57,0.0625,64,16,706,703,609,637,637,0.0625,0.1875,0.0,1.0,8,0,0,0,1,8,0,0,0,1
58,58,0.0625,64,16,975,525,609,975,975,0.0,0.0625,0.875,1.0,8,0,0,0,1,8,1,2,3,2
59,59,0.0625,64,16,933,878,609,933,933,0.0,0.1875,1.0,1.0,8,0,0,0,1,8,0,0,0,1
60,60,0.0625,64,16,171,171,609,171,171,0.25,0.25,1.0,1.0,8,0,0,0,1,8,1,3,19,3
61,61,0.0625,64,16,597,597,609,597,597,0.125,0.1875,1.0,1.0,32,32,31,4,0,32,32,32,4,0
62,62,0.0625,64,16,528,717,609,528,528,0.125,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
63,63,0.0625,64,16,752,430,609,819,650,0.125,0.3125,0.0625,1.0,8,0,0,0,1,8,4,7,15,2
64,64,0.0625,64,16,269,291,609,273,273,0.25,0.1875,0.4375,1.0,8,0,0,0,1,8,1,2,2,2
65,65,0.0625,64,16,282,289,609,289,289,0.3125,0.1875,0.375,1.0,32,32,31,3,0,32,32,26,4,0
66,66,0.0625,64,16,799,482,609,652,652,0.0625,0.1875,0.625,1.0,8,4,8,12,2,8,1,0,1,1
67,67,0.0625,64,16,289,289,609,289,289,0.3125,0.1875,1.0,1.0,8,3,3,19,1,16,11,13,8,1
68,68,0.0625,64,16,942,607,607,607,607,0.375,0.125,0.875,1.0,8,0,0,0,1,8,5,8,14,2
69,69,0.0625,64,16,937,937,609,937,937,0.1875,0.0625,1.0,1.0,8,0,0,0,1,16,9,14,8,5
70,70,0.0625,64,16,924,924,609,924,924,0.375,0.1875,1.0,1.0,32,32,29,4,0,32,32,32,3,0
71,71,0.0625,64,16,705,755,609,547,547,0.0625,0.1875,1.0,1.0,24,17,19,4,1,8,2,7,19,3
72,72,0.0625,64,16,202,266,609,184,184,0.125,0.125,0.0625,1.0,8,0,0,0,1,8,5,8,16,3
73,73,0.0625,64,16,618,544,609,544,544,0.0625,0.3125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
74,74,0.0625,64,16,278,291,609,104,104,0.0625,0.25,0.75,1.0,8,0,0,0,1,8,0,0,0,1
75,75,0.0625,64,16,583,557,609,900,900,0.0,0.375,0.6875,1.0,8,3,3,19,2,8,0,0,0,1
76,76,0.0625,64,16,419,597,586,597,597,0.1875,0.0,0.625,1.0,8,0,0,0,1,8,0,0,0,1
77,77,0.0625,64,16,84,84,609,84,84,0.75,0.0625,1.0,1.0,32,32,28,4,0,32,32,32,4,0
78,78,0.0625,64,16,688,526,609,688,688,0.0,0.4375,0.875,1.0,8,0,0,0,1,8,0,0,0,1
79,79,0.0625,64,16,351,351,609,351,351,0.125,0.4375,1.0,1.0,8,0,0,0,1,8,7,8,10,1
80,80,0.0625,64,16,806,806,609,806,806,0.0625,0.3125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
81,81,0.0625,64,16,884,69,609,500,500,0.0,0.5,0.75,1.0,24,10,19,7,1,8,1,3,4,3
82,82,0.0625,64,16,145,145,609,145,145,0.3125,0.375,1.0,1.0,32,32,29,4,0,32,32,32,4,0
83,83,0.0625,64,16,335,70,609,335,335,0.0625,0.1875,0.125,1.0,8,0,0,0,1,8,3,4,19,2
84,84,0.0625,64,16,633,918,609,745,745,0.0625,0.125,0.8125,1.0,8,0,0,0,1,8,0,0,0,1
85,85,0.0625,64,16,360,98,609,98,98,0.125,0.375,0.875,1.0,8,0,0,0,1,8,6,8,12,2
86,86,0.0625,64,16,715,640,609,715,715,0.0,0.1875,1.0,1.0,8,0,0,0,1,8,1,3,3,3
87,87,0.0625,64,16,78,78,609,78,396,0.375,0.1875,0.625,1.0,8,0,0,0,1,8,2,4,19,2
88,88,0.0625,64,16,935,935,609,935,935,0.0625,0.125,1.0,1.0,8,0,0,0,1,8,2,4,20,3
89,89,0.0625,64,16,171,146,609,171,171,0.0,0.3125,0.8125,1.0,8,0,0,0,1,8,0,0,0,1
90,90,0.0625,64,16,603,471,609,603,603,0.0,0.1875,1.0,1.0,8,0,0,0,1,8,0,0,0,1
91,91,0.0625,64,16,389,391,609,395,389,0.125,0.1875,0.0625,1.0,8,2,8,17,1,8,1,2,5,3
92,92,0.0625,64,16,370,370,609,370,370,0.125,0.25,1.0,1.0,32,32,30,5,0,32,32,32,3,0
93,93,0.0625,64,16,449,984,609,984,984,0.25,0.1875,1.0,1.0,32,32,25,4,0,32,32,32,2,0
94,94,0.0625,64,16,572,467,609,509,509,0.4375,0.3125,0.25,1.0,8,0,0,0,1,16,14,16,6,2
95,95,0.0625,64,16,60,34,609,60,60,0.1875,0.25,0.75,1.0,8,0,0,0,1,24,22,22,5,1
96,96,0.0625,64,16,779,579,609,779,779,0.0625,0.375,1.0,1.0,16,14,14,5,1,8,4,8,13,3
97,97,0.0625,64,16,347,347,609,347,347,0.1875,0.0625,1.0,1.0,32,32,30,4,0,32,32,32,4,0
98,98,0.0625,64,16,370,370,609,370,370,0.0,0.1875,1.0,1.0,8,1,4,9,4,8,0,0,0,1
99,99,0.0625,64,16,690,634,609,690,690,0.125,0.25,0.875,1.0,8,0,0,0,1,8,2,4,22,3
100,100,0.0625,64,16,910,936,609,937,910,0.0,0.0625,0.25,1.0,8,0,0,0,1,8,0,0,0,1
101,101,0.0625,64,16,365,365,609,365,365,0.375,0.125,1.0,1.0,32,32,26,4,0,32,32,31,3,0
102,102,0.0625,64,16,162,263,609,162,162,0.0,0.4375,0.875,1.0,8,0,0,0,1,8,6,7,12,2
103,103,0.0625,64,16,837,970,609,970,970,0.3125,0.4375,0.1875,1.0,8,1,3,12,3,8,7,8,11,1
104,104,0.0625,64,16,603,634,609,690,690,0.125,0.375,0.5,1.0,16,15,14,5,1,8,6,6,13,1
