,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.125,64,395,30,0.25,1.0
1,0.125,64,838,838,0.125,0.5
2,0.125,64,873,873,1.0,4.0
3,0.125,64,2,2,1.0,4.0
4,0.125,64,534,534,1.0,4.0
5,0.125,64,269,269,0.625,2.5
6,0.125,64,885,709,0.75,3.0
7,0.125,64,590,681,0.125,0.5
8,0.125,64,133,133,0.75,3.0
9,0.125,64,280,715,0.125,0.5
10,0.125,64,211,211,0.5,2.0
11,0.125,64,464,777,0.25,1.0
12,0.125,64,800,800,0.0,0.0
13,0.125,64,66,66,0.0,0.0
14,0.125,64,587,587,0.5,2.0
15,0.125,64,975,975,0.125,0.5
16,0.125,64,889,576,0.0,0.0
17,0.125,64,774,774,0.375,1.5
18,0.125,64,138,138,1.0,4.0
19,0.125,64,956,956,1.0,4.0
20,0.125,64,569,569,1.0,4.0
21,0.125,64,214,214,0.0,0.0
22,0.125,64,97,97,0.625,2.5
23,0.125,64,919,693,0.0,0.0
24,0.125,64,213,213,0.75,3.0
25,0.125,64,233,233,0.375,1.5
26,0.125,64,489,489,0.125,0.5
27,0.125,64,465,465,0.75,3.0
28,0.125,64,118,118,0.625,2.5
29,0.125,64,675,609,0.125,0.5
30,0.125,64,327,327,0.375,1.5
31,0.125,64,784,695,0.75,3.0
32,0.125,64,190,190,0.125,0.5
33,0.125,64,545,518,0.125,0.5
34,0.125,64,506,506,0.625,2.5
35,0.125,64,480,480,0.125,0.5
36,0.125,64,133,133,0.5,2.0
37,0.125,64,886,886,1.0,4.0
38,0.125,64,967,762,0.25,1.0
39,0.125,64,643,633,0.125,0.5
40,0.125,64,562,562,0.125,0.5
41,0.125,64,396,396,0.25,1.0
42,0.125,64,570,570,0.125,0.5
43,0.125,64,690,29,0.0,0.0
44,0.125,64,902,902,0.125,0.5
45,0.125,64,5,6,0.375,1.5
46,0.125,64,914,914,0.625,2.5
47,0.125,64,801,983,0.375,1.5
48,0.125,64,149,149,0.5,2.0
49,0.125,64,828,828,1.0,4.0
50,0.125,64,965,965,0.5,2.0
51,0.125,64,902,902,0.5,2.0
52,0.125,64,962,962,1.0,4.0
53,0.125,64,599,410,0.5,2.0
54,0.125,64,654,609,0.5,2.0
55,0.125,64,709,709,0.25,1.0
56,0.125,64,532,532,0.75,3.0
57,0.125,64,706,706,0.625,2.5
58,0.125,64,975,975,0.375,1.5
59,0.125,64,933,934,0.25,1.0
60,0.125,64,171,171,0.0,0.0
61,0.125,64,597,597,0.375,1.5
62,0.125,64,528,528,1.0,4.0
63,0.125,64,752,752,0.5,2.0
64,0.125,64,269,269,0.625,2.5
65,0.125,64,282,281,0.0,0.0
66,0.125,64,799,579,0.125,0.5
67,0.125,64,289,289,1.0,4.0
68,0.125,64,942,942,0.625,2.5
69,0.125,64,937,937,0.75,3.0
70,0.125,64,924,924,1.0,4.0
71,0.125,64,705,705,0.25,1.0
72,0.125,64,202,202,1.0,4.0
73,0.125,64,618,544,0.25,1.0
74,0.125,64,278,280,0.125,0.5
75,0.125,64,583,583,0.25,1.0
76,0.125,64,419,419,0.25,1.0
77,0.125,64,84,84,1.0,4.0
78,0.125,64,688,688,0.125,0.5
79,0.125,64,351,351,0.5,2.0
80,0.125,64,806,658,0.0,0.0
81,0.125,64,884,500,0.375,1.5
82,0.125,64,145,145,1.0,4.0
83,0.125,64,335,335,0.5,2.0
84,0.125,64,633,402,0.0,0.0
85,0.125,64,360,360,0.625,2.5
86,0.125,64,715,715,1.0,4.0
87,0.125,64,78,78,0.75,3.0
88,0.125,64,935,935,0.25,1.0
89,0.125,64,171,171,0.375,1.5
90,0.125,64,603,603,0.125,0.5
91,0.125,64,389,389,1.0,4.0
92,0.125,64,370,370,0.5,2.0
93,0.125,64,449,449,0.375,1.5
94,0.125,64,572,441,0.0,0.0
95,0.125,64,60,60,0.0,0.0
96,0.125,64,779,779,0.5,2.0
97,0.125,64,347,347,1.0,4.0
98,0.125,64,370,370,0.25,1.0
99,0.125,64,690,690,0.25,1.0
100,0.125,64,910,909,0.25,1.0
101,0.125,64,365,365,0.625,2.5
102,0.125,64,162,263,0.125,0.5
103,0.125,64,837,970,0.75,3.0
104,0.125,64,603,603,0.25,1.0
105,0.125,64,286,286,0.25,1.0
106,0.125,64,264,264,0.625,2.5
107,0.125,64,747,898,0.125,0.5
108,0.125,64,649,649,0.75,3.0
109,0.125,64,486,486,0.5,2.0
110,0.125,64,512,512,0.375,1.5
111,0.125,64,828,784,0.0,0.0
112,0.125,64,955,955,0.75,3.0
113,0.125,64,680,443,0.125,0.5
114,0.125,64,893,868,0.0,0.0
115,0.125,64,385,386,0.5,2.0
116,0.125,64,965,965,0.75,3.0
117,0.125,64,609,609,0.375,1.5
118,0.125,64,131,131,1.0,4.0
119,0.125,64,717,436,0.0,0.0
120,0.125,64,819,492,0.0,0.0
121,0.125,64,870,870,0.5,2.0
122,0.125,64,237,909,0.125,0.5
123,0.125,64,562,974,0.375,1.5
124,0.125,64,48,48,0.625,2.5
125,0.125,64,979,472,0.125,0.5
126,0.125,64,834,457,0.125,0.5
127,0.125,64,709,893,0.125,0.5
128,0.125,64,109,109,0.5,2.0
129,0.125,64,511,511,0.125,0.5
130,0.125,64,778,845,0.125,0.5
131,0.125,64,521,521,0.25,1.0
132,0.125,64,996,996,0.75,3.0
133,0.125,64,827,592,0.0,0.0
