,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.3125,64,395,26,0.75,1.2
1,0.3125,64,838,838,0.625,1.0
2,0.3125,64,873,873,1.0,1.6
3,0.3125,64,2,2,1.0,1.6
4,0.3125,64,534,534,1.0,1.6
5,0.3125,64,269,269,0.75,1.2
6,0.3125,64,885,709,1.0,1.6
7,0.3125,64,590,508,0.0,0.0
8,0.3125,64,133,133,1.0,1.6
9,0.3125,64,280,715,0.0,0.0
10,0.3125,64,211,211,1.0,1.6
11,0.3125,64,464,512,0.125,0.2
12,0.3125,64,800,865,0.25,0.4
13,0.3125,64,66,48,0.375,0.6
14,0.3125,64,587,587,0.75,1.2
15,0.3125,64,975,708,0.25,0.4
16,0.3125,64,889,880,0.125,0.2
17,0.3125,64,774,774,0.75,1.2
18,0.3125,64,138,138,1.0,1.6
19,0.3125,64,956,956,1.0,1.6
20,0.3125,64,569,569,1.0,1.6
21,0.3125,64,214,214,0.375,0.6
22,0.3125,64,97,97,1.0,1.6
23,0.3125,64,919,693,0.0,0.0
24,0.3125,64,213,213,0.75,1.2
25,0.3125,64,233,233,0.75,1.2
26,0.3125,64,489,489,0.5,0.8
27,0.3125,64,465,465,1.0,1.6
28,0.3125,64,118,118,0.625,1.0
29,0.3125,64,675,412,0.375,0.6
30,0.3125,64,327,327,0.75,1.2
31,0.3125,64,784,695,0.75,1.2
32,0.3125,64,190,190,0.25,0.4
33,0.3125,64,545,518,0.0,0.0
34,0.3125,64,506,506,1.0,1.6
35,0.3125,64,480,480,0.75,1.2
36,0.3125,64,133,133,1.0,1.6
37,0.3125,64,886,886,1.0,1.6
38,0.3125,64,967,454,0.0,0.0
39,0.3125,64,643,633,0.125,0.2
40,0.3125,64,562,562,0.25,0.4
41,0.3125,64,396,396,1.0,1.6
42,0.3125,64,570,570,0.5,0.8
43,0.3125,64,690,690,0.25,0.4
44,0.3125,64,902,902,0.625,1.0
45,0.3125,64,5,6,0.75,1.2
46,0.3125,64,914,914,1.0,1.6
47,0.3125,64,801,801,0.125,0.2
48,0.3125,64,149,149,1.0,1.6
49,0.3125,64,828,828,1.0,1.6
50,0.3125,64,965,965,1.0,1.6
51,0.3125,64,902,902,1.0,1.6
52,0.3125,64,962,962,1.0,1.6
53,0.3125,64,599,410,0.75,1.2
54,0.3125,64,654,609,0.25,0.4
55,0.3125,64,709,709,0.75,1.2
56,0.3125,64,532,532,1.0,1.6
57,0.3125,64,706,706,1.0,1.6
58,0.3125,64,975,975,0.5,0.8
59,0.3125,64,933,933,0.0,0.0
60,0.3125,64,171,171,0.75,1.2
61,0.3125,64,597,597,1.0,1.6
62,0.3125,64,528,528,1.0,1.6
63,0.3125,64,752,752,0.75,1.2
64,0.3125,64,269,269,0.125,0.2
65,0.3125,64,282,281,0.625,1.0
66,0.3125,64,799,760,0.375,0.6
67,0.3125,64,289,289,1.0,1.6
68,0.3125,64,942,942,0.75,1.2
69,0.3125,64,937,937,1.0,1.6
70,0.3125,64,924,924,1.0,1.6
71,0.3125,64,705,705,0.625,1.0
72,0.3125,64,202,202,1.0,1.6
73,0.3125,64,618,544,0.375,0.6
74,0.3125,64,278,274,0.0,0.0
75,0.3125,64,583,583,0.75,1.2
76,0.3125,64,419,419,0.0,0.0
77,0.3125,64,84,84,1.0,1.6
78,0.3125,64,688,688,0.75,1.2
79,0.3125,64,351,351,0.75,1.2
80,0.3125,64,806,658,0.25,0.4
81,0.3125,64,884,500,0.375,0.6
82,0.3125,64,145,145,1.0,1.6
83,0.3125,64,335,335,0.75,1.2
84,0.3125,64,633,570,0.125,0.2
85,0.3125,64,360,360,0.75,1.2
86,0.3125,64,715,715,1.0,1.6
87,0.3125,64,78,78,1.0,1.6
88,0.3125,64,935,935,0.75,1.2
89,0.3125,64,171,171,0.375,0.6
90,0.3125,64,603,603,0.75,1.2
91,0.3125,64,389,389,1.0,1.6
92,0.3125,64,370,370,1.0,1.6
93,0.3125,64,449,449,1.0,1.6
94,0.3125,64,572,509,0.125,0.2
95,0.3125,64,60,62,0.25,0.4
96,0.3125,64,779,779,0.75,1.2
97,0.3125,64,347,347,1.0,1.6
98,0.3125,64,370,370,1.0,1.6
99,0.3125,64,690,690,0.625,1.0
100,0.3125,64,910,909,0.125,0.2
101,0.3125,64,365,365,0.75,1.2
102,0.3125,64,162,162,0.375,0.6
103,0.3125,64,837,970,0.75,1.2
104,0.3125,64,603,603,0.75,1.2
105,0.3125,64,286,286,0.75,1.2
106,0.3125,64,264,264,0.75,1.2
107,0.3125,64,747,747,0.125,0.2
108,0.3125,64,649,649,1.0,1.6
109,0.3125,64,486,486,0.75,1.2
110,0.3125,64,512,512,0.625,1.0
111,0.3125,64,828,828,0.375,0.6
112,0.3125,64,955,955,0.75,1.2
113,0.3125,64,680,443,0.0,0.0
114,0.3125,64,893,748,0.0,0.0
115,0.3125,64,385,385,0.0,0.0
116,0.3125,64,965,965,1.0,1.6
117,0.3125,64,609,609,0.5,0.8
118,0.3125,64,131,131,1.0,1.6
119,0.3125,64,717,436,0.0,0.0
120,0.3125,64,819,736,0.25,0.4
121,0.3125,64,870,870,0.5,0.8
122,0.3125,64,237,237,0.375,0.6
123,0.3125,64,562,562,0.0,0.0
124,0.3125,64,48,48,1.0,1.6
125,0.3125,64,979,975,0.75,1.2
126,0.3125,64,834,834,0.25,0.4
127,0.3125,64,709,721,0.0,0.0
128,0.3125,64,109,109,1.0,1.6
129,0.3125,64,511,511,0.125,0.2
130,0.3125,64,778,778,0.125,0.2
131,0.3125,64,521,521,0.75,1.2
132,0.3125,64,996,996,1.0,1.6
133,0.3125,64,827,827,0.0,0.0
134,0.3125,64,241,238,0.125,0.2
135,0.3125,64,700,700,0.375,0.6
136,0.3125,64,635,635,0.25,0.4
137,0.3125,64,388,388,1.0,1.6
138,0.3125,64,124,124,1.0,1.6
139,0.3125,64,468,468,0.75,1.2
140,0.3125,64,774,774,1.0,1.6
141,0.3125,64,662,662,0.0,0.0
142,0.3125,64,682,682,1.0,1.6
143,0.3125,64,591,591,1.0,1.6
144,0.3125,64,941,941,1.0,1.6
145,0.3125,64,51,36,0.125,0.2
146,0.3125,64,75,75,0.0,0.0
147,0.3125,64,136,136,1.0,1.6
148,0.3125,64,182,182,0.75,1.2
149,0.3125,64,901,901,0.5,0.8
150,0.3125,64,41,41,0.375,0.6
151,0.3125,64,289,289,1.0,1.6
152,0.3125,64,19,19,0.125,0.2
153,0.3125,64,924,924,1.0,1.6
154,0.3125,64,516,431,0.5,0.8
155,0.3125,64,258,258,0.75,1.2
156,0.3125,64,976,976,1.0,1.6
157,0.3125,64,754,485,0.75,1.2
158,0.3125,64,791,791,1.0,1.6
159,0.3125,64,675,675,0.125,0.2
160,0.3125,64,317,317,1.0,1.6
161,0.3125,64,261,261,1.0,1.6
162,0.3125,64,124,124,0.5,0.8
163,0.3125,64,667,529,0.625,1.0
164,0.3125,64,170,221,1.0,1.6
165,0.3125,64,257,199,0.0,0.0
166,0.3125,64,418,767,1.0,1.6
167,0.3125,64,108,116,0.375,0.6
168,0.3125,64,185,185,0.75,1.2
169,0.3125,64,746,746,1.0,1.6
170,0.3125,64,528,504,0.0,0.0
171,0.3125,64,107,107,1.0,1.6
172,0.3125,64,578,982,0.75,1.2
173,0.3125,64,674,674,0.5,0.8
174,0.3125,64,240,241,0.625,1.0
