,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.25,64,395,30,0.125,0.25
1,0.25,64,838,836,0.03125,0.0625
2,0.25,64,873,873,1.0,2.0
3,0.25,64,2,2,1.0,2.0
4,0.25,64,534,534,0.9375,1.875
5,0.25,64,269,269,0.6875,1.375
6,0.25,64,885,709,0.28125,0.5625
7,0.25,64,590,590,0.1875,0.375
8,0.25,64,133,133,0.78125,1.5625
9,0.25,64,280,280,0.28125,0.5625
10,0.25,64,211,168,0.28125,0.5625
11,0.25,64,464,777,0.09375,0.1875
12,0.25,64,800,800,0.3125,0.625
13,0.25,64,66,66,0.09375,0.1875
14,0.25,64,587,587,0.40625,0.8125
15,0.25,64,975,733,0.03125,0.0625
16,0.25,64,889,454,0.0,0.0
17,0.25,64,774,435,0.0,0.0
18,0.25,64,138,138,1.0,2.0
19,0.25,64,956,956,0.875,1.75
20,0.25,64,569,569,1.0,2.0
21,0.25,64,214,214,0.59375,1.1875
22,0.25,64,97,97,0.59375,1.1875
23,0.25,64,919,919,0.25,0.5
24,0.25,64,213,213,1.0,2.0
25,0.25,64,233,170,0.09375,0.1875
26,0.25,64,489,489,0.5,1.0
27,0.25,64,465,465,0.21875,0.4375
28,0.25,64,118,118,0.75,1.5
29,0.25,64,675,412,0.125,0.25
30,0.25,64,327,815,0.03125,0.0625
31,0.25,64,784,695,0.875,1.75
32,0.25,64,190,190,0.53125,1.0625
33,0.25,64,545,545,0.03125,0.0625
34,0.25,64,506,506,0.875,1.75
35,0.25,64,480,877,0.28125,0.5625
36,0.25,64,133,16,0.46875,0.9375
37,0.25,64,886,886,1.0,2.0
38,0.25,64,967,762,0.4375,0.875
39,0.25,64,643,837,0.09375,0.1875
40,0.25,64,562,655,0.0,0.0
41,0.25,64,396,396,0.625,1.25
42,0.25,64,570,570,0.875,1.75
43,0.25,64,690,690,0.34375,0.6875
44,0.25,64,902,840,0.5625,1.125
45,0.25,64,5,34,0.5,1.0
46,0.25,64,914,914,1.0,2.0
47,0.25,64,801,801,0.34375,0.6875
48,0.25,64,149,149,0.6875,1.375
49,0.25,64,828,828,0.875,1.75
50,0.25,64,965,965,0.8125,1.625
51,0.25,64,902,902,0.5625,1.125
52,0.25,64,962,962,0.59375,1.1875
53,0.25,64,599,410,0.25,0.5
54,0.25,64,654,609,0.75,1.5
55,0.25,64,709,477,0.0625,0.125
56,0.25,64,532,532,1.0,2.0
57,0.25,64,706,706,0.375,0.75
58,0.25,64,975,975,0.71875,1.4375
59,0.25,64,933,933,0.65625,1.3125
60,0.25,64,171,171,0.90625,1.8125
61,0.25,64,597,597,0.875,1.75
62,0.25,64,528,528,0.9375,1.875
63,0.25,64,752,752,0.65625,1.3125
64,0.25,64,269,269,1.0,2.0
65,0.25,64,282,281,0.25,0.5
66,0.25,64,799,877,0.1875,0.375
67,0.25,64,289,289,1.0,2.0
68,0.25,64,942,942,0.53125,1.0625
69,0.25,64,937,937,0.59375,1.1875
70,0.25,64,924,924,1.0,2.0
71,0.25,64,705,705,0.625,1.25
72,0.25,64,202,202,0.75,1.5
73,0.25,64,618,544,0.3125,0.625
74,0.25,64,278,272,0.15625,0.3125
75,0.25,64,583,583,0.25,0.5
76,0.25,64,419,419,1.0,2.0
77,0.25,64,84,84,1.0,2.0
78,0.25,64,688,688,0.4375,0.875
79,0.25,64,351,351,0.875,1.75
80,0.25,64,806,806,0.75,1.5
81,0.25,64,884,972,0.125,0.25
82,0.25,64,145,145,1.0,2.0
83,0.25,64,335,335,0.40625,0.8125
84,0.25,64,633,918,0.125,0.25
85,0.25,64,360,360,0.1875,0.375
86,0.25,64,715,715,0.5625,1.125
87,0.25,64,78,78,1.0,2.0
88,0.25,64,935,935,0.9375,1.875
89,0.25,64,171,171,0.59375,1.1875
90,0.25,64,603,603,0.625,1.25
91,0.25,64,389,389,1.0,2.0
92,0.25,64,370,370,0.875,1.75
93,0.25,64,449,449,0.34375,0.6875
94,0.25,64,572,509,0.46875,0.9375
95,0.25,64,60,60,1.0,2.0
96,0.25,64,779,779,0.6875,1.375
