,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.3125,29,1,1,0.625,1.0
1,0.3125,23,2,1,0.40625,0.65
2,0.3125,37,2,2,0.078125,0.125
3,0.3125,22,1,2,0.125,0.2
4,0.3125,33,2,2,1.0,1.6
5,0.3125,21,0,1,0.75,1.2
6,0.3125,38,1,1,0.34375,0.55
7,0.3125,27,2,2,0.65625,1.05
8,0.3125,23,2,2,0.3125,0.5
9,0.3125,22,2,2,0.125,0.2
10,0.3125,35,2,2,0.59375,0.95
11,0.3125,21,0,1,1.0,1.6
12,0.3125,31,1,1,1.0,1.6
13,0.3125,17,2,2,0.5,0.8
14,0.3125,29,1,1,1.0,1.6
15,0.3125,28,1,1,0.21875,0.35
16,0.3125,33,1,1,0.9375,1.5
17,0.3125,38,1,2,0.40625,0.65
18,0.3125,23,1,1,0.90625,1.45
19,0.3125,31,1,1,0.5,0.8
20,0.3125,19,1,0,0.015625,0.025
21,0.3125,40,2,2,0.25,0.4
22,0.3125,25,2,1,0.375,0.6
23,0.3125,43,2,1,0.25,0.4
24,0.3125,24,1,1,0.453125,0.725
25,0.3125,22,2,2,0.5,0.8
26,0.3125,28,2,2,0.4375,0.7
27,0.3125,20,2,2,0.25,0.4
28,0.3125,28,2,2,0.1875,0.3
29,0.3125,38,2,2,0.71875,1.15
30,0.3125,16,2,2,0.21875,0.35
31,0.3125,25,1,1,0.40625,0.65
32,0.3125,24,1,1,0.96875,1.55
33,0.3125,16,2,1,0.21875,0.35
34,0.3125,26,2,2,0.5625,0.9
35,0.3125,29,1,1,0.875,1.4
36,0.3125,42,2,1,0.34375,0.55
37,0.3125,30,1,1,0.84375,1.35
38,0.3125,36,0,1,0.390625,0.625
39,0.3125,36,1,1,0.65625,1.05
40,0.3125,36,1,2,0.03125,0.05
41,0.3125,31,1,1,0.9375,1.5
42,0.3125,27,2,2,0.875,1.4
43,0.3125,27,1,1,0.96875,1.55
44,0.3125,58,1,1,0.40625,0.65
45,0.3125,20,1,1,0.59375,0.95
46,0.3125,36,0,0,0.21875,0.35
47,0.3125,32,2,2,0.8125,1.3
48,0.3125,30,1,1,0.53125,0.85
49,0.3125,38,2,2,0.25,0.4
50,0.3125,35,2,2,0.796875,1.275
