,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.0625,29,1,1,0.953125,7.625
1,0.0625,23,2,1,0.796875,6.375
2,0.0625,37,2,1,0.40625,3.25
3,0.0625,22,1,1,0.703125,5.625
4,0.0625,33,2,2,0.140625,1.125
5,0.0625,21,0,1,0.90625,7.25
6,0.0625,38,1,1,0.2734375,2.1875
7,0.0625,27,2,1,0.40625,3.25
8,0.0625,23,2,1,0.453125,3.625
9,0.0625,22,2,1,0.625,5.0
10,0.0625,35,2,1,0.53125,4.25
11,0.0625,21,0,1,0.6875,5.5
12,0.0625,31,1,1,0.71875,5.75
13,0.0625,17,2,1,0.28125,2.25
14,0.0625,29,1,1,0.984375,7.875
15,0.0625,28,1,1,0.3203125,2.5625
16,0.0625,33,1,1,0.578125,4.625
17,0.0625,38,1,1,0.390625,3.125
18,0.0625,23,1,1,0.953125,7.625
19,0.0625,31,1,1,0.4453125,3.5625
20,0.0625,19,1,1,0.6953125,5.5625
21,0.0625,40,2,1,0.359375,2.875
22,0.0625,25,2,1,0.734375,5.875
23,0.0625,43,2,1,0.6640625,5.3125
24,0.0625,24,1,1,0.671875,5.375
25,0.0625,22,2,1,0.515625,4.125
26,0.0625,28,2,1,0.453125,3.625
27,0.0625,20,2,1,0.84375,6.75
28,0.0625,28,2,1,0.5859375,4.6875
29,0.0625,38,2,1,0.34375,2.75
30,0.0625,16,2,1,0.65625,5.25
31,0.0625,25,1,1,0.796875,6.375
32,0.0625,24,1,1,0.8125,6.5
33,0.0625,16,2,1,0.71875,5.75
34,0.0625,26,2,1,0.5,4.0
35,0.0625,29,1,1,0.84375,6.75
36,0.0625,42,2,1,0.34375,2.75
37,0.0625,30,1,1,0.90625,7.25
38,0.0625,36,0,1,0.34375,2.75
39,0.0625,36,1,1,0.8515625,6.8125
40,0.0625,36,1,1,0.328125,2.625
41,0.0625,31,1,1,0.75,6.0
42,0.0625,27,2,1,0.046875,0.375
43,0.0625,27,1,1,0.4375,3.5
44,0.0625,58,1,1,0.234375,1.875
45,0.0625,20,1,1,0.59375,4.75
46,0.0625,36,0,1,0.7734375,6.1875
47,0.0625,32,2,1,0.15625,1.25
48,0.0625,30,1,1,0.578125,4.625
49,0.0625,38,2,1,0.484375,3.875
50,0.0625,35,2,2,0.25,2.0
51,0.0625,29,1,1,0.140625,1.125
52,0.0625,18,1,1,0.234375,1.875
53,0.0625,20,1,1,0.640625,5.125
54,0.0625,32,2,1,0.671875,5.375
55,0.0625,29,1,1,0.53125,4.25
56,0.0625,34,0,1,0.4375,3.5
57,0.0625,30,2,1,0.0625,0.5
58,0.0625,41,0,1,0.3984375,3.1875
59,0.0625,21,1,1,1.0,8.0
60,0.0625,37,2,1,0.734375,5.875
61,0.0625,37,1,1,0.078125,0.625
62,0.0625,39,1,1,0.203125,1.625
63,0.0625,39,2,1,0.15625,1.25
64,0.0625,14,2,1,0.625,5.0
65,0.0625,21,1,1,0.3125,2.5
66,0.0625,35,1,1,0.1953125,1.5625
67,0.0625,29,2,2,0.125,1.0
68,0.0625,25,2,1,0.015625,0.125
69,0.0625,18,2,1,0.46875,3.75
70,0.0625,35,0,1,0.859375,6.875
71,0.0625,32,2,2,0.015625,0.125
72,0.0625,33,1,1,0.9375,7.5
73,0.0625,24,2,1,0.8125,6.5
74,0.0625,28,2,1,0.265625,2.125
