,lambd,p,true_label,ones_label,logit_gap,cert_r
0,1.0,64,395,30,1.0,0.5
1,1.0,64,838,838,1.0,0.5
2,1.0,64,873,873,1.0,0.5
3,1.0,64,2,2,1.0,0.5
4,1.0,64,534,534,1.0,0.5
5,1.0,64,269,269,1.0,0.5
6,1.0,64,885,709,1.0,0.5
7,1.0,64,590,810,1.0,0.5
8,1.0,64,133,133,1.0,0.5
9,1.0,64,280,280,1.0,0.5
10,1.0,64,211,211,1.0,0.5
11,1.0,64,464,512,1.0,0.5
12,1.0,64,800,800,1.0,0.5
13,1.0,64,66,307,1.0,0.5
14,1.0,64,587,587,1.0,0.5
15,1.0,64,975,708,1.0,0.5
16,1.0,64,889,889,1.0,0.5
17,1.0,64,774,774,1.0,0.5
18,1.0,64,138,138,1.0,0.5
19,1.0,64,956,956,1.0,0.5
20,1.0,64,569,569,1.0,0.5
21,1.0,64,214,214,1.0,0.5
22,1.0,64,97,97,1.0,0.5
23,1.0,64,919,919,1.0,0.5
24,1.0,64,213,213,1.0,0.5
25,1.0,64,233,233,1.0,0.5
26,1.0,64,489,489,1.0,0.5
27,1.0,64,465,465,1.0,0.5
28,1.0,64,118,118,1.0,0.5
29,1.0,64,675,675,1.0,0.5
30,1.0,64,327,327,1.0,0.5
31,1.0,64,784,695,1.0,0.5
32,1.0,64,190,190,1.0,0.5
33,1.0,64,545,545,1.0,0.5
34,1.0,64,506,506,1.0,0.5
35,1.0,64,480,480,1.0,0.5
36,1.0,64,133,133,1.0,0.5
37,1.0,64,886,886,1.0,0.5
38,1.0,64,967,909,1.0,0.5
39,1.0,64,643,772,1.0,0.5
40,1.0,64,562,529,1.0,0.5
41,1.0,64,396,396,1.0,0.5
42,1.0,64,570,570,1.0,0.5
43,1.0,64,690,690,1.0,0.5
44,1.0,64,902,902,1.0,0.5
45,1.0,64,5,6,1.0,0.5
46,1.0,64,914,914,1.0,0.5
47,1.0,64,801,801,1.0,0.5
48,1.0,64,149,149,1.0,0.5
49,1.0,64,828,828,1.0,0.5
50,1.0,64,965,965,1.0,0.5
51,1.0,64,902,902,1.0,0.5
52,1.0,64,962,962,1.0,0.5
53,1.0,64,599,410,1.0,0.5
54,1.0,64,654,609,1.0,0.5
55,1.0,64,709,709,1.0,0.5
56,1.0,64,532,532,1.0,0.5
57,1.0,64,706,706,1.0,0.5
58,1.0,64,975,975,1.0,0.5
59,1.0,64,933,933,1.0,0.5
60,1.0,64,171,171,1.0,0.5
61,1.0,64,597,597,1.0,0.5
62,1.0,64,528,528,1.0,0.5
63,1.0,64,752,752,1.0,0.5
64,1.0,64,269,269,1.0,0.5
65,1.0,64,282,281,1.0,0.5
66,1.0,64,799,877,1.0,0.5
67,1.0,64,289,289,1.0,0.5
68,1.0,64,942,942,1.0,0.5
69,1.0,64,937,937,1.0,0.5
70,1.0,64,924,924,1.0,0.5
71,1.0,64,705,705,1.0,0.5
72,1.0,64,202,202,1.0,0.5
73,1.0,64,618,463,1.0,0.5
74,1.0,64,278,274,1.0,0.5
75,1.0,64,583,583,1.0,0.5
76,1.0,64,419,419,1.0,0.5
77,1.0,64,84,84,1.0,0.5
78,1.0,64,688,688,1.0,0.5
79,1.0,64,351,351,1.0,0.5
80,1.0,64,806,806,1.0,0.5
81,1.0,64,884,972,1.0,0.5
82,1.0,64,145,145,1.0,0.5
83,1.0,64,335,335,1.0,0.5
84,1.0,64,633,633,1.0,0.5
85,1.0,64,360,360,1.0,0.5
86,1.0,64,715,715,1.0,0.5
87,1.0,64,78,78,1.0,0.5
88,1.0,64,935,935,1.0,0.5
89,1.0,64,171,171,1.0,0.5
90,1.0,64,603,603,1.0,0.5
91,1.0,64,389,389,1.0,0.5
92,1.0,64,370,370,1.0,0.5
93,1.0,64,449,449,1.0,0.5
94,1.0,64,572,572,1.0,0.5
95,1.0,64,60,60,1.0,0.5
96,1.0,64,779,779,1.0,0.5
97,1.0,64,347,347,1.0,0.5
98,1.0,64,370,370,1.0,0.5
99,1.0,64,690,730,1.0,0.5
100,1.0,64,910,909,1.0,0.5
101,1.0,64,365,365,1.0,0.5
102,1.0,64,162,162,1.0,0.5
103,1.0,64,837,970,1.0,0.5
104,1.0,64,603,603,1.0,0.5
105,1.0,64,286,286,1.0,0.5
106,1.0,64,264,264,1.0,0.5
107,1.0,64,747,604,1.0,0.5
108,1.0,64,649,649,1.0,0.5
109,1.0,64,486,486,1.0,0.5
110,1.0,64,512,512,1.0,0.5
111,1.0,64,828,828,1.0,0.5
112,1.0,64,955,955,1.0,0.5
113,1.0,64,680,680,1.0,0.5
114,1.0,64,893,893,1.0,0.5
115,1.0,64,385,385,1.0,0.5
116,1.0,64,965,965,1.0,0.5
117,1.0,64,609,609,1.0,0.5
118,1.0,64,131,131,1.0,0.5
119,1.0,64,717,717,1.0,0.5
120,1.0,64,819,745,1.0,0.5
121,1.0,64,870,870,1.0,0.5
122,1.0,64,237,237,1.0,0.5
123,1.0,64,562,562,1.0,0.5
124,1.0,64,48,48,1.0,0.5
125,1.0,64,979,975,1.0,0.5
126,1.0,64,834,834,1.0,0.5
127,1.0,64,709,748,1.0,0.5
128,1.0,64,109,109,1.0,0.5
129,1.0,64,511,511,1.0,0.5
130,1.0,64,778,778,1.0,0.5
131,1.0,64,521,521,1.0,0.5
132,1.0,64,996,996,1.0,0.5
133,1.0,64,827,891,1.0,0.5
134,1.0,64,241,241,1.0,0.5
135,1.0,64,700,700,1.0,0.5
136,1.0,64,635,826,1.0,0.5
137,1.0,64,388,388,1.0,0.5
138,1.0,64,124,124,1.0,0.5
139,1.0,64,468,468,1.0,0.5
140,1.0,64,774,774,1.0,0.5
141,1.0,64,662,662,1.0,0.5
142,1.0,64,682,682,1.0,0.5
143,1.0,64,591,591,1.0,0.5
144,1.0,64,941,941,1.0,0.5
145,1.0,64,51,51,1.0,0.5
146,1.0,64,75,306,1.0,0.5
147,1.0,64,136,136,1.0,0.5
148,1.0,64,182,182,1.0,0.5
149,1.0,64,901,901,1.0,0.5
150,1.0,64,41,41,1.0,0.5
151,1.0,64,289,289,1.0,0.5
152,1.0,64,19,19,1.0,0.5
153,1.0,64,924,924,1.0,0.5
154,1.0,64,516,431,1.0,0.5
155,1.0,64,258,258,1.0,0.5
156,1.0,64,976,976,1.0,0.5
157,1.0,64,754,485,1.0,0.5
158,1.0,64,791,791,1.0,0.5
159,1.0,64,675,468,1.0,0.5
160,1.0,64,317,317,1.0,0.5
161,1.0,64,261,261,1.0,0.5
162,1.0,64,124,124,1.0,0.5
163,1.0,64,667,529,1.0,0.5
164,1.0,64,170,221,1.0,0.5
165,1.0,64,257,257,1.0,0.5
166,1.0,64,418,767,1.0,0.5
167,1.0,64,108,116,1.0,0.5
168,1.0,64,185,185,1.0,0.5
169,1.0,64,746,746,1.0,0.5
170,1.0,64,528,849,1.0,0.5
171,1.0,64,107,107,1.0,0.5
172,1.0,64,578,982,1.0,0.5
173,1.0,64,674,674,1.0,0.5
174,1.0,64,240,241,1.0,0.5
175,1.0,64,478,478,1.0,0.5
176,1.0,64,922,922,1.0,0.5
177,1.0,64,905,905,1.0,0.5
178,1.0,64,50,50,1.0,0.5
179,1.0,64,463,738,1.0,0.5
180,1.0,64,256,256,1.0,0.5
181,1.0,64,507,695,1.0,0.5
182,1.0,64,392,392,1.0,0.5
183,1.0,64,884,884,1.0,0.5
184,1.0,64,714,679,1.0,0.5
185,1.0,64,47,85,1.0,0.5
186,1.0,64,271,271,1.0,0.5
187,1.0,64,136,136,1.0,0.5
188,1.0,64,274,274,1.0,0.5
189,1.0,64,188,188,1.0,0.5
190,1.0,64,210,210,1.0,0.5
191,1.0,64,349,349,1.0,0.5
192,1.0,64,262,262,1.0,0.5
193,1.0,64,171,171,1.0,0.5
194,1.0,64,20,20,1.0,0.5
195,1.0,64,421,506,1.0,0.5
196,1.0,64,506,506,1.0,0.5
197,1.0,64,366,366,1.0,0.5
198,1.0,64,508,508,1.0,0.5
199,1.0,64,984,984,1.0,0.5
200,1.0,64,456,456,1.0,0.5
201,1.0,64,921,921,1.0,0.5
202,1.0,64,2,2,1.0,0.5
203,1.0,64,328,328,1.0,0.5
204,1.0,64,792,695,1.0,0.5
205,1.0,64,561,583,1.0,0.5
206,1.0,64,503,503,1.0,0.5
207,1.0,64,745,632,1.0,0.5
208,1.0,64,303,303,1.0,0.5
209,1.0,64,111,111,1.0,0.5
210,1.0,64,996,996,1.0,0.5
211,1.0,64,891,891,1.0,0.5
212,1.0,64,504,750,1.0,0.5
213,1.0,64,908,908,1.0,0.5
214,1.0,64,348,348,1.0,0.5
215,1.0,64,702,702,1.0,0.5
216,1.0,64,681,620,1.0,0.5
217,1.0,64,702,702,1.0,0.5
218,1.0,64,603,603,1.0,0.5
219,1.0,64,206,206,1.0,0.5
220,1.0,64,703,402,1.0,0.5
221,1.0,64,561,561,1.0,0.5
222,1.0,64,893,709,1.0,0.5
223,1.0,64,36,37,1.0,0.5
224,1.0,64,694,694,1.0,0.5
225,1.0,64,942,964,1.0,0.5
226,1.0,64,961,961,1.0,0.5
227,1.0,64,561,410,1.0,0.5
228,1.0,64,378,378,1.0,0.5
229,1.0,64,61,61,1.0,0.5
230,1.0,64,807,610,1.0,0.5
231,1.0,64,523,523,1.0,0.5
232,1.0,64,85,85,1.0,0.5
233,1.0,64,26,26,1.0,0.5
234,1.0,64,999,968,1.0,0.5
235,1.0,64,414,636,1.0,0.5
236,1.0,64,58,58,1.0,0.5
237,1.0,64,635,685,1.0,0.5
238,1.0,64,576,576,1.0,0.5
239,1.0,64,706,706,1.0,0.5
240,1.0,64,547,547,1.0,0.5
241,1.0,64,32,30,1.0,0.5
242,1.0,64,990,990,1.0,0.5
243,1.0,64,631,631,1.0,0.5
244,1.0,64,879,879,1.0,0.5
245,1.0,64,388,361,1.0,0.5
246,1.0,64,476,476,1.0,0.5
247,1.0,64,546,402,1.0,0.5
248,1.0,64,127,127,1.0,0.5
249,1.0,64,145,145,1.0,0.5
250,1.0,64,109,109,1.0,0.5
251,1.0,64,660,757,1.0,0.5
252,1.0,64,131,131,1.0,0.5
253,1.0,64,938,924,1.0,0.5
254,1.0,64,669,669,1.0,0.5
255,1.0,64,160,160,1.0,0.5
256,1.0,64,501,501,1.0,0.5
257,1.0,64,856,856,1.0,0.5
258,1.0,64,523,523,1.0,0.5
259,1.0,64,303,303,1.0,0.5
260,1.0,64,344,344,1.0,0.5
261,1.0,64,67,67,1.0,0.5
262,1.0,64,188,188,1.0,0.5
263,1.0,64,73,73,1.0,0.5
264,1.0,64,670,670,1.0,0.5
265,1.0,64,188,202,1.0,0.5
266,1.0,64,362,362,1.0,0.5
267,1.0,64,965,965,1.0,0.5
268,1.0,64,477,477,1.0,0.5
269,1.0,64,68,66,1.0,0.5
270,1.0,64,838,711,1.0,0.5
271,1.0,64,721,721,1.0,0.5
272,1.0,64,452,452,1.0,0.5
273,1.0,64,981,981,1.0,0.5
274,1.0,64,711,711,1.0,0.5
275,1.0,64,675,757,1.0,0.5
276,1.0,64,472,472,1.0,0.5
277,1.0,64,706,580,1.0,0.5
278,1.0,64,794,578,1.0,0.5
279,1.0,64,407,407,1.0,0.5
280,1.0,64,561,561,1.0,0.5
281,1.0,64,963,611,1.0,0.5
282,1.0,64,941,941,1.0,0.5
283,1.0,64,566,566,1.0,0.5
284,1.0,64,927,927,1.0,0.5
285,1.0,64,986,986,1.0,0.5
286,1.0,64,94,94,1.0,0.5
287,1.0,64,3,3,1.0,0.5
288,1.0,64,209,209,1.0,0.5
289,1.0,64,1,1,1.0,0.5
290,1.0,64,571,449,1.0,0.5
291,1.0,64,201,201,1.0,0.5
292,1.0,64,116,116,1.0,0.5
293,1.0,64,451,451,1.0,0.5
294,1.0,64,476,476,1.0,0.5
295,1.0,64,773,773,1.0,0.5
296,1.0,64,341,343,1.0,0.5
297,1.0,64,697,823,1.0,0.5
298,1.0,64,863,863,1.0,0.5
299,1.0,64,78,78,1.0,0.5
300,1.0,64,779,779,1.0,0.5
301,1.0,64,90,90,1.0,0.5
302,1.0,64,39,39,1.0,0.5
303,1.0,64,525,525,1.0,0.5
304,1.0,64,787,787,1.0,0.5
305,1.0,64,715,715,1.0,0.5
306,1.0,64,182,182,1.0,0.5
307,1.0,64,415,415,1.0,0.5
308,1.0,64,672,672,1.0,0.5
309,1.0,64,221,221,1.0,0.5
310,1.0,64,678,982,1.0,0.5
311,1.0,64,453,453,1.0,0.5
312,1.0,64,76,76,1.0,0.5
313,1.0,64,519,519,1.0,0.5
314,1.0,64,25,25,1.0,0.5
315,1.0,64,197,183,1.0,0.5
316,1.0,64,101,101,1.0,0.5
317,1.0,64,795,795,1.0,0.5
318,1.0,64,902,485,1.0,0.5
319,1.0,64,170,170,1.0,0.5
320,1.0,64,316,316,1.0,0.5
321,1.0,64,382,382,1.0,0.5
322,1.0,64,997,997,1.0,0.5
323,1.0,64,108,985,1.0,0.5
324,1.0,64,441,441,1.0,0.5
325,1.0,64,488,679,1.0,0.5
326,1.0,64,971,971,1.0,0.5
327,1.0,64,207,207,1.0,0.5
328,1.0,64,363,363,1.0,0.5
329,1.0,64,794,794,1.0,0.5
330,1.0,64,336,336,1.0,0.5
331,1.0,64,159,162,1.0,0.5
332,1.0,64,640,640,1.0,0.5
333,1.0,64,951,951,1.0,0.5
334,1.0,64,108,108,1.0,0.5
335,1.0,64,747,747,1.0,0.5
336,1.0,64,827,827,1.0,0.5
337,1.0,64,224,224,1.0,0.5
338,1.0,64,812,812,1.0,0.5
339,1.0,64,524,524,1.0,0.5
340,1.0,64,641,641,1.0,0.5
341,1.0,64,272,259,1.0,0.5
342,1.0,64,134,81,1.0,0.5
343,1.0,64,64,64,1.0,0.5
344,1.0,64,891,891,1.0,0.5
345,1.0,64,757,757,1.0,0.5
346,1.0,64,296,296,1.0,0.5
347,1.0,64,426,426,1.0,0.5
348,1.0,64,649,649,1.0,0.5
349,1.0,64,84,84,1.0,0.5
350,1.0,64,350,350,1.0,0.5
351,1.0,64,480,800,1.0,0.5
352,1.0,64,115,115,1.0,0.5
353,1.0,64,867,867,1.0,0.5
