,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.1875,64,395,26,0.125,0.3333333333333333
1,0.1875,64,838,838,0.25,0.6666666666666666
2,0.1875,64,873,873,1.0,2.6666666666666665
3,0.1875,64,2,2,1.0,2.6666666666666665
4,0.1875,64,534,534,0.75,2.0
5,0.1875,64,269,269,0.625,1.6666666666666667
6,0.1875,64,885,709,0.625,1.6666666666666667
7,0.1875,64,590,681,0.125,0.3333333333333333
8,0.1875,64,133,133,0.75,2.0
9,0.1875,64,280,715,0.125,0.3333333333333333
10,0.1875,64,211,211,0.75,2.0
11,0.1875,64,464,777,0.25,0.6666666666666666
12,0.1875,64,800,800,0.125,0.3333333333333333
13,0.1875,64,66,48,0.125,0.3333333333333333
14,0.1875,64,587,587,0.5,1.3333333333333333
15,0.1875,64,975,975,0.25,0.6666666666666666
16,0.1875,64,889,576,0.0,0.0
17,0.1875,64,774,774,0.5,1.3333333333333333
18,0.1875,64,138,138,1.0,2.6666666666666665
19,0.1875,64,956,956,1.0,2.6666666666666665
20,0.1875,64,569,569,0.75,2.0
21,0.1875,64,214,214,0.0,0.0
22,0.1875,64,97,97,0.5,1.3333333333333333
23,0.1875,64,919,693,0.25,0.6666666666666666
24,0.1875,64,213,213,0.75,2.0
25,0.1875,64,233,233,0.375,1.0
26,0.1875,64,489,489,0.375,1.0
27,0.1875,64,465,465,0.625,1.6666666666666667
28,0.1875,64,118,118,0.75,2.0
29,0.1875,64,675,412,0.0,0.0
30,0.1875,64,327,327,0.375,1.0
31,0.1875,64,784,695,0.625,1.6666666666666667
32,0.1875,64,190,190,0.25,0.6666666666666666
33,0.1875,64,545,518,0.125,0.3333333333333333
34,0.1875,64,506,506,0.625,1.6666666666666667
35,0.1875,64,480,480,0.125,0.3333333333333333
36,0.1875,64,133,133,0.25,0.6666666666666666
37,0.1875,64,886,886,1.0,2.6666666666666665
38,0.1875,64,967,454,0.0,0.0
39,0.1875,64,643,633,0.25,0.6666666666666666
40,0.1875,64,562,562,0.0,0.0
41,0.1875,64,396,396,0.25,0.6666666666666666
42,0.1875,64,570,570,0.125,0.3333333333333333
43,0.1875,64,690,690,0.25,0.6666666666666666
44,0.1875,64,902,418,0.0,0.0
45,0.1875,64,5,6,0.125,0.3333333333333333
46,0.1875,64,914,914,0.625,1.6666666666666667
47,0.1875,64,801,983,0.125,0.3333333333333333
48,0.1875,64,149,149,0.5,1.3333333333333333
49,0.1875,64,828,828,1.0,2.6666666666666665
50,0.1875,64,965,965,0.75,2.0
51,0.1875,64,902,902,0.5,1.3333333333333333
52,0.1875,64,962,962,1.0,2.6666666666666665
53,0.1875,64,599,410,0.25,0.6666666666666666
54,0.1875,64,654,609,0.625,1.6666666666666667
55,0.1875,64,709,709,0.25,0.6666666666666666
56,0.1875,64,532,532,0.75,2.0
57,0.1875,64,706,706,0.5,1.3333333333333333
58,0.1875,64,975,975,0.375,1.0
59,0.1875,64,933,934,0.375,1.0
60,0.1875,64,171,171,0.125,0.3333333333333333
61,0.1875,64,597,597,0.5,1.3333333333333333
62,0.1875,64,528,528,0.75,2.0
63,0.1875,64,752,752,0.625,1.6666666666666667
64,0.1875,64,269,269,0.5,1.3333333333333333
65,0.1875,64,282,281,0.0,0.0
66,0.1875,64,799,579,0.0,0.0
67,0.1875,64,289,289,1.0,2.6666666666666665
68,0.1875,64,942,942,0.625,1.6666666666666667
69,0.1875,64,937,937,0.75,2.0
70,0.1875,64,924,924,1.0,2.6666666666666665
71,0.1875,64,705,705,0.25,0.6666666666666666
72,0.1875,64,202,202,1.0,2.6666666666666665
73,0.1875,64,618,544,0.25,0.6666666666666666
74,0.1875,64,278,271,0.0,0.0
75,0.1875,64,583,583,0.25,0.6666666666666666
76,0.1875,64,419,419,0.375,1.0
