,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.125,64,395,30,0.1796875,0.71875
1,0.125,64,838,836,0.109375,0.4375
2,0.125,64,873,873,0.7265625,2.90625
3,0.125,64,2,2,0.890625,3.5625
4,0.125,64,534,534,0.7734375,3.09375
5,0.125,64,269,269,0.3359375,1.34375
6,0.125,64,885,709,0.4375,1.75
7,0.125,64,590,590,0.1640625,0.65625
8,0.125,64,133,133,0.859375,3.4375
9,0.125,64,280,715,0.0859375,0.34375
10,0.125,64,211,168,0.3828125,1.53125
11,0.125,64,464,777,0.0703125,0.28125
12,0.125,64,800,687,0.109375,0.4375
13,0.125,64,66,68,0.015625,0.0625
14,0.125,64,587,587,0.046875,0.1875
15,0.125,64,975,975,0.0859375,0.34375
16,0.125,64,889,421,0.0625,0.25
17,0.125,64,774,910,0.0234375,0.09375
18,0.125,64,138,138,0.734375,2.9375
19,0.125,64,956,956,0.3359375,1.34375
20,0.125,64,569,569,0.6484375,2.59375
21,0.125,64,214,214,0.5703125,2.28125
22,0.125,64,97,97,0.1875,0.75
23,0.125,64,919,919,0.2265625,0.90625
24,0.125,64,213,213,0.875,3.5
25,0.125,64,233,261,0.1953125,0.78125
26,0.125,64,489,489,0.1796875,0.71875
27,0.125,64,465,414,0.0,0.0
28,0.125,64,118,118,0.84375,3.375
29,0.125,64,675,458,0.0234375,0.09375
30,0.125,64,327,329,0.1015625,0.40625
31,0.125,64,784,695,0.328125,1.3125
32,0.125,64,190,153,0.0234375,0.09375
33,0.125,64,545,518,0.203125,0.8125
34,0.125,64,506,506,0.5703125,2.28125
35,0.125,64,480,877,0.2890625,1.15625
36,0.125,64,133,16,0.2734375,1.09375
37,0.125,64,886,886,0.8984375,3.59375
38,0.125,64,967,762,0.1484375,0.59375
39,0.125,64,643,629,0.015625,0.0625
40,0.125,64,562,842,0.046875,0.1875
41,0.125,64,396,396,0.21875,0.875
42,0.125,64,570,570,0.171875,0.6875
43,0.125,64,690,29,0.0859375,0.34375
44,0.125,64,902,840,0.046875,0.1875
45,0.125,64,5,977,0.015625,0.0625
46,0.125,64,914,914,0.6796875,2.71875
47,0.125,64,801,801,0.3515625,1.40625
48,0.125,64,149,149,0.2890625,1.15625
49,0.125,64,828,828,0.78125,3.125
50,0.125,64,965,965,0.6015625,2.40625
51,0.125,64,902,902,0.0859375,0.34375
52,0.125,64,962,962,0.4921875,1.96875
53,0.125,64,599,953,0.0390625,0.15625
54,0.125,64,654,609,0.453125,1.8125
55,0.125,64,709,477,0.0546875,0.21875
56,0.125,64,532,532,0.8828125,3.53125
57,0.125,64,706,706,0.2890625,1.15625
58,0.125,64,975,975,0.1640625,0.65625
59,0.125,64,933,933,0.1015625,0.40625
60,0.125,64,171,171,0.5,2.0
61,0.125,64,597,597,0.59375,2.375
62,0.125,64,528,528,0.2421875,0.96875
63,0.125,64,752,752,0.3203125,1.28125
64,0.125,64,269,269,0.640625,2.5625
65,0.125,64,282,281,0.078125,0.3125
66,0.125,64,799,877,0.0703125,0.28125
67,0.125,64,289,289,0.8359375,3.34375
68,0.125,64,942,942,0.3515625,1.40625
69,0.125,64,937,937,0.25,1.0
70,0.125,64,924,924,0.90625,3.625
71,0.125,64,705,705,0.171875,0.6875
72,0.125,64,202,202,0.1953125,0.78125
73,0.125,64,618,544,0.3125,1.25
74,0.125,64,278,272,0.1328125,0.53125
75,0.125,64,583,900,0.1328125,0.53125
76,0.125,64,419,419,0.2265625,0.90625
77,0.125,64,84,84,0.84375,3.375
78,0.125,64,688,688,0.359375,1.4375
79,0.125,64,351,351,0.46875,1.875
80,0.125,64,806,806,0.71875,2.875
81,0.125,64,884,500,0.328125,1.3125
82,0.125,64,145,145,0.8125,3.25
83,0.125,64,335,335,0.15625,0.625
84,0.125,64,633,422,0.0,0.0
85,0.125,64,360,98,0.2265625,0.90625
86,0.125,64,715,715,0.1640625,0.65625
87,0.125,64,78,78,0.875,3.5
88,0.125,64,935,935,0.5859375,2.34375
89,0.125,64,171,171,0.21875,0.875
90,0.125,64,603,603,0.21875,0.875
91,0.125,64,389,389,0.7265625,2.90625
92,0.125,64,370,370,0.4375,1.75
93,0.125,64,449,449,0.109375,0.4375
94,0.125,64,572,509,0.28125,1.125
95,0.125,64,60,60,0.109375,0.4375
96,0.125,64,779,779,0.3046875,1.21875
97,0.125,64,347,347,0.640625,2.5625
98,0.125,64,370,370,0.3125,1.25
99,0.125,64,690,690,0.1015625,0.40625
100,0.125,64,910,938,0.1171875,0.46875
101,0.125,64,365,365,0.71875,2.875
102,0.125,64,162,263,0.3359375,1.34375
103,0.125,64,837,970,0.453125,1.8125
104,0.125,64,603,690,0.1015625,0.40625
105,0.125,64,286,286,0.328125,1.3125
106,0.125,64,264,264,0.4140625,1.65625
107,0.125,64,747,604,0.078125,0.3125
108,0.125,64,649,649,0.7109375,2.84375
109,0.125,64,486,486,0.6328125,2.53125
110,0.125,64,512,512,0.15625,0.625
111,0.125,64,828,828,0.5078125,2.03125
112,0.125,64,955,955,0.1640625,0.65625
113,0.125,64,680,680,0.0390625,0.15625
114,0.125,64,893,549,0.0234375,0.09375
