,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.25,64,395,26,0.28125,0.5625
1,0.25,64,838,838,0.2890625,0.578125
2,0.25,64,873,873,1.0,2.0
3,0.25,64,2,2,1.0,2.0
4,0.25,64,534,534,0.96875,1.9375
5,0.25,64,269,269,0.890625,1.78125
6,0.25,64,885,709,0.75,1.5
7,0.25,64,590,590,0.0546875,0.109375
8,0.25,64,133,133,0.9375,1.875
9,0.25,64,280,280,0.2109375,0.421875
10,0.25,64,211,211,0.703125,1.40625
11,0.25,64,464,902,0.5234375,1.046875
12,0.25,64,800,865,0.1328125,0.265625
13,0.25,64,66,66,0.2109375,0.421875
14,0.25,64,587,587,0.96875,1.9375
15,0.25,64,975,975,0.234375,0.46875
16,0.25,64,889,421,0.1640625,0.328125
17,0.25,64,774,774,0.53125,1.0625
18,0.25,64,138,138,1.0,2.0
19,0.25,64,956,956,1.0,2.0
20,0.25,64,569,569,1.0,2.0
21,0.25,64,214,214,0.8515625,1.703125
22,0.25,64,97,97,1.0,2.0
23,0.25,64,919,919,0.2890625,0.578125
24,0.25,64,213,213,0.921875,1.84375
25,0.25,64,233,233,0.7890625,1.578125
26,0.25,64,489,489,0.5078125,1.015625
27,0.25,64,465,465,1.0,2.0
28,0.25,64,118,118,1.0,2.0
29,0.25,64,675,412,0.453125,0.90625
30,0.25,64,327,327,0.6640625,1.328125
31,0.25,64,784,695,0.75,1.5
32,0.25,64,190,190,0.421875,0.84375
33,0.25,64,545,545,0.3984375,0.796875
34,0.25,64,506,506,1.0,2.0
35,0.25,64,480,480,0.9375,1.875
36,0.25,64,133,133,0.765625,1.53125
37,0.25,64,886,886,1.0,2.0
38,0.25,64,967,762,0.5390625,1.078125
39,0.25,64,643,633,0.1875,0.375
40,0.25,64,562,562,0.3671875,0.734375
41,0.25,64,396,396,0.890625,1.78125
42,0.25,64,570,570,0.671875,1.34375
43,0.25,64,690,690,0.2578125,0.515625
44,0.25,64,902,902,0.6171875,1.234375
45,0.25,64,5,6,0.875,1.75
46,0.25,64,914,914,0.8203125,1.640625
47,0.25,64,801,801,0.1328125,0.265625
48,0.25,64,149,149,0.859375,1.71875
49,0.25,64,828,828,1.0,2.0
50,0.25,64,965,965,0.96875,1.9375
51,0.25,64,902,902,0.984375,1.96875
52,0.25,64,962,962,1.0,2.0
53,0.25,64,599,410,0.84375,1.6875
54,0.25,64,654,609,0.609375,1.21875
55,0.25,64,709,709,0.9140625,1.828125
56,0.25,64,532,532,1.0,2.0
57,0.25,64,706,706,1.0,2.0
58,0.25,64,975,975,0.28125,0.5625
59,0.25,64,933,933,0.1484375,0.296875
60,0.25,64,171,171,0.703125,1.40625
61,0.25,64,597,597,0.8203125,1.640625
62,0.25,64,528,528,1.0,2.0
63,0.25,64,752,752,0.921875,1.84375
64,0.25,64,269,269,0.4765625,0.953125
65,0.25,64,282,281,0.4296875,0.859375
66,0.25,64,799,760,0.140625,0.28125
67,0.25,64,289,289,1.0,2.0
68,0.25,64,942,942,0.9765625,1.953125
69,0.25,64,937,937,0.984375,1.96875
70,0.25,64,924,924,1.0,2.0
71,0.25,64,705,705,0.8125,1.625
72,0.25,64,202,202,1.0,2.0
73,0.25,64,618,544,0.3515625,0.703125
74,0.25,64,278,280,0.078125,0.15625
75,0.25,64,583,583,0.8125,1.625
76,0.25,64,419,419,0.5625,1.125
77,0.25,64,84,84,1.0,2.0
78,0.25,64,688,688,0.6796875,1.359375
79,0.25,64,351,351,0.90625,1.8125
80,0.25,64,806,658,0.125,0.25
81,0.25,64,884,500,0.3125,0.625
82,0.25,64,145,145,1.0,2.0
83,0.25,64,335,335,0.8046875,1.609375
84,0.25,64,633,606,0.0234375,0.046875
85,0.25,64,360,360,1.0,2.0
86,0.25,64,715,715,1.0,2.0
87,0.25,64,78,78,1.0,2.0
88,0.25,64,935,935,0.578125,1.15625
89,0.25,64,171,171,0.4765625,0.953125
90,0.25,64,603,603,0.765625,1.53125
91,0.25,64,389,389,1.0,2.0
92,0.25,64,370,370,0.75,1.5
93,0.25,64,449,449,0.890625,1.78125
94,0.25,64,572,509,0.15625,0.3125
95,0.25,64,60,60,0.3984375,0.796875
96,0.25,64,779,779,0.578125,1.15625
97,0.25,64,347,347,1.0,2.0
98,0.25,64,370,370,0.765625,1.53125
99,0.25,64,690,690,0.2890625,0.578125
100,0.25,64,910,938,0.125,0.25
101,0.25,64,365,365,1.0,2.0
102,0.25,64,162,162,0.515625,1.03125
103,0.25,64,837,970,0.6796875,1.359375
104,0.25,64,603,603,0.671875,1.34375
105,0.25,64,286,286,0.6484375,1.296875
106,0.25,64,264,264,0.953125,1.90625
107,0.25,64,747,747,0.4453125,0.890625
108,0.25,64,649,649,0.96875,1.9375
109,0.25,64,486,486,0.8828125,1.765625
110,0.25,64,512,512,0.6015625,1.203125
