,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.375,29,1,1,1.0,1.3333333333333333
1,0.375,23,2,1,0.15625,0.20833333333333334
2,0.375,37,2,2,0.15625,0.20833333333333334
3,0.375,22,1,1,0.1875,0.25
4,0.375,33,2,2,1.0,1.3333333333333333
5,0.375,21,0,1,0.703125,0.9375
6,0.375,38,1,1,0.71875,0.9583333333333334
7,0.375,27,2,2,0.515625,0.6875
8,0.375,23,2,2,0.46875,0.625
9,0.375,22,2,1,0.046875,0.0625
10,0.375,35,2,2,0.640625,0.8541666666666666
11,0.375,21,0,1,0.8203125,1.09375
12,0.375,31,1,1,0.5625,0.75
13,0.375,17,2,2,0.984375,1.3125
14,0.375,29,1,1,1.0,1.3333333333333333
15,0.375,28,1,2,0.109375,0.14583333333333334
16,0.375,33,1,1,1.0,1.3333333333333333
17,0.375,38,1,1,0.171875,0.22916666666666666
18,0.375,23,1,1,0.96875,1.2916666666666667
19,0.375,31,1,1,0.21875,0.2916666666666667
20,0.375,19,1,1,0.3828125,0.5104166666666666
21,0.375,40,2,2,0.703125,0.9375
22,0.375,25,2,1,0.125,0.16666666666666666
23,0.375,43,2,1,0.34375,0.4583333333333333
24,0.375,24,1,1,0.4140625,0.5520833333333334
25,0.375,22,2,2,0.171875,0.22916666666666666
26,0.375,28,2,2,0.765625,1.0208333333333333
27,0.375,20,2,2,0.1875,0.25
28,0.375,28,2,2,0.0625,0.08333333333333333
29,0.375,38,2,2,0.875,1.1666666666666667
30,0.375,16,2,2,0.453125,0.6041666666666666
31,0.375,25,1,1,0.421875,0.5625
32,0.375,24,1,1,1.0,1.3333333333333333
33,0.375,16,2,1,0.21875,0.2916666666666667
34,0.375,26,2,2,0.609375,0.8125
35,0.375,29,1,1,0.859375,1.1458333333333333
36,0.375,42,2,2,0.078125,0.10416666666666667
37,0.375,30,1,1,1.0,1.3333333333333333
38,0.375,36,0,1,0.1640625,0.21875
39,0.375,36,1,1,0.75,1.0
40,0.375,36,1,1,0.265625,0.3541666666666667
41,0.375,31,1,1,0.8203125,1.09375
42,0.375,27,2,2,0.8125,1.0833333333333333
43,0.375,27,1,1,1.0,1.3333333333333333
44,0.375,58,1,2,0.0703125,0.09375
45,0.375,20,1,1,0.421875,0.5625
46,0.375,36,0,0,0.2734375,0.3645833333333333
47,0.375,32,2,2,1.0,1.3333333333333333
48,0.375,30,1,1,0.3125,0.4166666666666667
49,0.375,38,2,2,0.765625,1.0208333333333333
50,0.375,35,2,2,0.5,0.6666666666666666
51,0.375,29,1,2,0.953125,1.2708333333333333
52,0.375,18,1,2,0.078125,0.10416666666666667
53,0.375,20,1,1,0.46875,0.625
54,0.375,32,2,1,0.0,0.0
55,0.375,29,1,2,0.359375,0.4791666666666667
56,0.375,34,0,1,0.65625,0.875
57,0.375,30,2,2,0.359375,0.4791666666666667
