,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.1875,64,395,26,0.0,0.0
1,0.1875,64,838,209,0.0,0.0
2,0.1875,64,873,873,1.0,2.6666666666666665
3,0.1875,64,2,2,1.0,2.6666666666666665
4,0.1875,64,534,534,0.5,1.3333333333333333
5,0.1875,64,269,269,0.125,0.3333333333333333
6,0.1875,64,885,709,0.375,1.0
7,0.1875,64,590,590,0.125,0.3333333333333333
8,0.1875,64,133,133,0.5,1.3333333333333333
9,0.1875,64,280,280,0.25,0.6666666666666666
10,0.1875,64,211,168,0.0,0.0
11,0.1875,64,464,777,0.25,0.6666666666666666
12,0.1875,64,800,800,0.25,0.6666666666666666
13,0.1875,64,66,329,0.125,0.3333333333333333
14,0.1875,64,587,587,0.25,0.6666666666666666
15,0.1875,64,975,975,0.125,0.3333333333333333
16,0.1875,64,889,421,0.0,0.0
17,0.1875,64,774,435,0.0,0.0
18,0.1875,64,138,138,0.625,1.6666666666666667
19,0.1875,64,956,938,0.0,0.0
20,0.1875,64,569,569,0.75,2.0
21,0.1875,64,214,214,0.125,0.3333333333333333
22,0.1875,64,97,18,0.0,0.0
23,0.1875,64,919,693,0.0,0.0
24,0.1875,64,213,213,1.0,2.6666666666666665
25,0.1875,64,233,170,0.125,0.3333333333333333
26,0.1875,64,489,448,0.125,0.3333333333333333
27,0.1875,64,465,465,0.125,0.3333333333333333
28,0.1875,64,118,118,0.5,1.3333333333333333
29,0.1875,64,675,458,0.0,0.0
30,0.1875,64,327,327,0.0,0.0
31,0.1875,64,784,695,0.0,0.0
32,0.1875,64,190,203,0.0,0.0
33,0.1875,64,545,518,0.125,0.3333333333333333
34,0.1875,64,506,506,0.25,0.6666666666666666
35,0.1875,64,480,743,0.125,0.3333333333333333
36,0.1875,64,133,16,0.125,0.3333333333333333
37,0.1875,64,886,886,0.75,2.0
38,0.1875,64,967,762,0.125,0.3333333333333333
39,0.1875,64,643,487,0.0,0.0
40,0.1875,64,562,445,0.0,0.0
41,0.1875,64,396,396,0.25,0.6666666666666666
42,0.1875,64,570,447,0.0,0.0
43,0.1875,64,690,29,0.125,0.3333333333333333
44,0.1875,64,902,688,0.5,1.3333333333333333
45,0.1875,64,5,34,0.25,0.6666666666666666
46,0.1875,64,914,914,0.5,1.3333333333333333
47,0.1875,64,801,801,0.25,0.6666666666666666
48,0.1875,64,149,149,0.5,1.3333333333333333
49,0.1875,64,828,828,0.75,2.0
50,0.1875,64,965,965,0.5,1.3333333333333333
51,0.1875,64,902,512,0.125,0.3333333333333333
52,0.1875,64,962,962,0.25,0.6666666666666666
53,0.1875,64,599,599,0.125,0.3333333333333333
54,0.1875,64,654,609,0.5,1.3333333333333333
55,0.1875,64,709,477,0.125,0.3333333333333333
56,0.1875,64,532,532,0.625,1.6666666666666667
57,0.1875,64,706,706,0.125,0.3333333333333333
58,0.1875,64,975,975,0.125,0.3333333333333333
