,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.3125,64,395,30,0.21875,0.35
1,0.3125,64,838,836,0.0,0.0
2,0.3125,64,873,873,1.0,1.6
3,0.3125,64,2,2,1.0,1.6
4,0.3125,64,534,534,1.0,1.6
5,0.3125,64,269,269,0.734375,1.175
6,0.3125,64,885,709,0.15625,0.25
7,0.3125,64,590,590,0.453125,0.725
8,0.3125,64,133,133,1.0,1.6
9,0.3125,64,280,280,0.328125,0.525
10,0.3125,64,211,168,0.0625,0.1
11,0.3125,64,464,777,0.03125,0.05
12,0.3125,64,800,800,0.453125,0.725
13,0.3125,64,66,66,0.03125,0.05
14,0.3125,64,587,587,0.71875,1.15
15,0.3125,64,975,733,0.1875,0.3
16,0.3125,64,889,481,0.03125,0.05
17,0.3125,64,774,774,0.34375,0.55
18,0.3125,64,138,138,1.0,1.6
19,0.3125,64,956,956,0.8125,1.3
20,0.3125,64,569,569,0.9375,1.5
21,0.3125,64,214,214,0.84375,1.35
22,0.3125,64,97,97,0.5,0.8
23,0.3125,64,919,919,0.015625,0.025
24,0.3125,64,213,213,1.0,1.6
25,0.3125,64,233,233,0.109375,0.175
26,0.3125,64,489,489,0.34375,0.55
27,0.3125,64,465,414,0.125,0.2
28,0.3125,64,118,118,0.96875,1.55
29,0.3125,64,675,412,0.125,0.2
30,0.3125,64,327,327,0.515625,0.825
31,0.3125,64,784,695,0.890625,1.425
32,0.3125,64,190,190,0.28125,0.45
33,0.3125,64,545,545,0.0625,0.1
34,0.3125,64,506,506,1.0,1.6
35,0.3125,64,480,877,0.03125,0.05
36,0.3125,64,133,16,0.0625,0.1
37,0.3125,64,886,886,1.0,1.6
38,0.3125,64,967,760,0.03125,0.05
39,0.3125,64,643,837,0.015625,0.025
40,0.3125,64,562,838,0.03125,0.05
41,0.3125,64,396,396,0.8125,1.3
42,0.3125,64,570,570,0.796875,1.275
43,0.3125,64,690,690,0.453125,0.725
44,0.3125,64,902,840,0.5,0.8
45,0.3125,64,5,34,0.28125,0.45
46,0.3125,64,914,914,1.0,1.6
47,0.3125,64,801,801,0.5625,0.9
48,0.3125,64,149,149,0.640625,1.025
49,0.3125,64,828,828,1.0,1.6
50,0.3125,64,965,965,1.0,1.6
51,0.3125,64,902,902,0.5625,0.9
52,0.3125,64,962,962,0.65625,1.05
53,0.3125,64,599,410,0.6875,1.1
54,0.3125,64,654,609,0.78125,1.25
55,0.3125,64,709,477,0.25,0.4
56,0.3125,64,532,532,1.0,1.6
57,0.3125,64,706,706,0.703125,1.125
58,0.3125,64,975,975,0.421875,0.675
59,0.3125,64,933,933,0.765625,1.225
60,0.3125,64,171,171,0.75,1.2
61,0.3125,64,597,597,0.703125,1.125
