,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.5,64,395,30,0.4375,0.4375
1,0.5,64,838,838,0.75,0.75
2,0.5,64,873,873,1.0,1.0
3,0.5,64,2,2,1.0,1.0
4,0.5,64,534,534,1.0,1.0
5,0.5,64,269,269,1.0,1.0
6,0.5,64,885,709,0.75,0.75
7,0.5,64,590,810,0.125,0.125
8,0.5,64,133,133,1.0,1.0
9,0.5,64,280,280,0.5,0.5
10,0.5,64,211,211,0.375,0.375
11,0.5,64,464,512,0.1875,0.1875
12,0.5,64,800,800,0.875,0.875
13,0.5,64,66,66,0.0,0.0
14,0.5,64,587,587,1.0,1.0
15,0.5,64,975,708,0.25,0.25
16,0.5,64,889,795,0.0,0.0
17,0.5,64,774,774,0.375,0.375
18,0.5,64,138,138,1.0,1.0
19,0.5,64,956,956,1.0,1.0
20,0.5,64,569,569,1.0,1.0
21,0.5,64,214,214,1.0,1.0
22,0.5,64,97,97,1.0,1.0
23,0.5,64,919,919,1.0,1.0
24,0.5,64,213,213,1.0,1.0
25,0.5,64,233,233,0.625,0.625
26,0.5,64,489,489,1.0,1.0
27,0.5,64,465,414,0.0,0.0
28,0.5,64,118,118,1.0,1.0
29,0.5,64,675,412,0.125,0.125
30,0.5,64,327,327,0.6875,0.6875
31,0.5,64,784,695,0.8125,0.8125
32,0.5,64,190,190,0.875,0.875
33,0.5,64,545,545,0.875,0.875
34,0.5,64,506,506,1.0,1.0
35,0.5,64,480,480,0.5625,0.5625
36,0.5,64,133,133,0.375,0.375
37,0.5,64,886,886,1.0,1.0
38,0.5,64,967,877,0.0,0.0
39,0.5,64,643,845,0.125,0.125
40,0.5,64,562,838,0.1875,0.1875
41,0.5,64,396,396,1.0,1.0
42,0.5,64,570,570,1.0,1.0
43,0.5,64,690,690,1.0,1.0
44,0.5,64,902,840,0.5,0.5
45,0.5,64,5,34,0.625,0.625
46,0.5,64,914,914,1.0,1.0
47,0.5,64,801,801,1.0,1.0
48,0.5,64,149,149,1.0,1.0
49,0.5,64,828,828,1.0,1.0
50,0.5,64,965,965,1.0,1.0
51,0.5,64,902,902,0.875,0.875
52,0.5,64,962,962,0.875,0.875
53,0.5,64,599,410,1.0,1.0
54,0.5,64,654,609,1.0,1.0
55,0.5,64,709,477,0.25,0.25
56,0.5,64,532,532,1.0,1.0
57,0.5,64,706,706,0.75,0.75
58,0.5,64,975,975,0.875,0.875
59,0.5,64,933,933,1.0,1.0
60,0.5,64,171,171,1.0,1.0
61,0.5,64,597,597,1.0,1.0
62,0.5,64,528,528,1.0,1.0
63,0.5,64,752,752,0.875,0.875
64,0.5,64,269,269,0.875,0.875
65,0.5,64,282,281,0.375,0.375
66,0.5,64,799,877,0.1875,0.1875
67,0.5,64,289,289,1.0,1.0
68,0.5,64,942,942,0.6875,0.6875
69,0.5,64,937,937,1.0,1.0
70,0.5,64,924,924,1.0,1.0
71,0.5,64,705,705,1.0,1.0
72,0.5,64,202,202,0.875,0.875
73,0.5,64,618,544,0.25,0.25
74,0.5,64,278,272,0.4375,0.4375
75,0.5,64,583,583,0.75,0.75
76,0.5,64,419,419,1.0,1.0
77,0.5,64,84,84,1.0,1.0
78,0.5,64,688,688,1.0,1.0
79,0.5,64,351,351,1.0,1.0
80,0.5,64,806,806,0.625,0.625
81,0.5,64,884,34,0.0,0.0
82,0.5,64,145,145,1.0,1.0
83,0.5,64,335,335,1.0,1.0
84,0.5,64,633,918,0.125,0.125
85,0.5,64,360,360,1.0,1.0
86,0.5,64,715,715,1.0,1.0
87,0.5,64,78,78,1.0,1.0
88,0.5,64,935,935,1.0,1.0
89,0.5,64,171,171,1.0,1.0
90,0.5,64,603,603,0.8125,0.8125
91,0.5,64,389,389,1.0,1.0
92,0.5,64,370,370,1.0,1.0
93,0.5,64,449,449,0.875,0.875
94,0.5,64,572,572,0.25,0.25
95,0.5,64,60,60,1.0,1.0
96,0.5,64,779,779,1.0,1.0
97,0.5,64,347,347,1.0,1.0
98,0.5,64,370,370,1.0,1.0
99,0.5,64,690,690,0.875,0.875
100,0.5,64,910,909,0.3125,0.3125
101,0.5,64,365,365,1.0,1.0
102,0.5,64,162,263,0.0625,0.0625
103,0.5,64,837,970,0.875,0.875
104,0.5,64,603,603,0.75,0.75
105,0.5,64,286,286,1.0,1.0
106,0.5,64,264,264,0.75,0.75
107,0.5,64,747,747,0.25,0.25
108,0.5,64,649,649,1.0,1.0
109,0.5,64,486,486,1.0,1.0
110,0.5,64,512,512,1.0,1.0
111,0.5,64,828,828,0.6875,0.6875
112,0.5,64,955,955,0.875,0.875
113,0.5,64,680,680,0.6875,0.6875
114,0.5,64,893,549,0.3125,0.3125
115,0.5,64,385,385,1.0,1.0
116,0.5,64,965,965,1.0,1.0
117,0.5,64,609,609,0.625,0.625
118,0.5,64,131,131,1.0,1.0
119,0.5,64,717,717,0.75,0.75
120,0.5,64,819,736,0.1875,0.1875
121,0.5,64,870,444,0.0,0.0
122,0.5,64,237,237,1.0,1.0
123,0.5,64,562,974,0.4375,0.4375
124,0.5,64,48,48,1.0,1.0
125,0.5,64,979,975,1.0,1.0
126,0.5,64,834,834,1.0,1.0
127,0.5,64,709,893,0.25,0.25
128,0.5,64,109,109,1.0,1.0
129,0.5,64,511,511,0.125,0.125
130,0.5,64,778,778,0.3125,0.3125
131,0.5,64,521,521,1.0,1.0
132,0.5,64,996,996,0.875,0.875
133,0.5,64,827,896,0.3125,0.3125
134,0.5,64,241,241,0.875,0.875
135,0.5,64,700,700,0.0625,0.0625
136,0.5,64,635,826,0.0625,0.0625
137,0.5,64,388,388,1.0,1.0
138,0.5,64,124,124,0.625,0.625
139,0.5,64,468,468,1.0,1.0
140,0.5,64,774,774,1.0,1.0
141,0.5,64,662,662,0.75,0.75
142,0.5,64,682,682,1.0,1.0
143,0.5,64,591,591,1.0,1.0
144,0.5,64,941,941,1.0,1.0
145,0.5,64,51,51,1.0,1.0
146,0.5,64,75,450,0.25,0.25
147,0.5,64,136,136,1.0,1.0
148,0.5,64,182,182,1.0,1.0
149,0.5,64,901,901,0.875,0.875
150,0.5,64,41,41,0.75,0.75
151,0.5,64,289,289,1.0,1.0
152,0.5,64,19,13,0.25,0.25
153,0.5,64,924,924,1.0,1.0
154,0.5,64,516,431,0.375,0.375
155,0.5,64,258,258,1.0,1.0
156,0.5,64,976,976,0.75,0.75
157,0.5,64,754,485,1.0,1.0
158,0.5,64,791,791,1.0,1.0
159,0.5,64,675,656,0.0625,0.0625
160,0.5,64,317,317,1.0,1.0
161,0.5,64,261,261,1.0,1.0
162,0.5,64,124,126,0.0625,0.0625
163,0.5,64,667,529,0.8125,0.8125
164,0.5,64,170,221,1.0,1.0
165,0.5,64,257,258,0.1875,0.1875
166,0.5,64,418,767,0.875,0.875
167,0.5,64,108,116,0.8125,0.8125
168,0.5,64,185,185,0.5,0.5
169,0.5,64,746,746,1.0,1.0
170,0.5,64,528,849,0.3125,0.3125
171,0.5,64,107,107,1.0,1.0
172,0.5,64,578,578,0.375,0.375
173,0.5,64,674,674,0.3125,0.3125
174,0.5,64,240,241,0.6875,0.6875
175,0.5,64,478,478,0.75,0.75
176,0.5,64,922,922,1.0,1.0
177,0.5,64,905,905,1.0,1.0
178,0.5,64,50,50,0.0,0.0
179,0.5,64,463,738,0.0625,0.0625
180,0.5,64,256,256,0.8125,0.8125
181,0.5,64,507,695,1.0,1.0
182,0.5,64,392,392,1.0,1.0
183,0.5,64,884,884,1.0,1.0
184,0.5,64,714,714,0.25,0.25
185,0.5,64,47,843,0.0625,0.0625
186,0.5,64,271,271,1.0,1.0
187,0.5,64,136,136,1.0,1.0
188,0.5,64,274,274,0.375,0.375
189,0.5,64,188,188,1.0,1.0
190,0.5,64,210,210,1.0,1.0
191,0.5,64,349,349,0.875,0.875
192,0.5,64,262,262,0.0625,0.0625
193,0.5,64,171,168,0.8125,0.8125
194,0.5,64,20,20,1.0,1.0
195,0.5,64,421,421,0.5625,0.5625
196,0.5,64,506,533,0.75,0.75
197,0.5,64,366,366,0.875,0.875
198,0.5,64,508,508,1.0,1.0
199,0.5,64,984,984,1.0,1.0
200,0.5,64,456,456,1.0,1.0
201,0.5,64,921,921,0.125,0.125
202,0.5,64,2,2,1.0,1.0
203,0.5,64,328,947,0.3125,0.3125
204,0.5,64,792,695,0.25,0.25
205,0.5,64,561,583,0.5,0.5
206,0.5,64,503,503,1.0,1.0
207,0.5,64,745,622,0.1875,0.1875
208,0.5,64,303,303,0.75,0.75
209,0.5,64,111,111,1.0,1.0
210,0.5,64,996,996,1.0,1.0
211,0.5,64,891,891,1.0,1.0
212,0.5,64,504,797,0.1875,0.1875
213,0.5,64,908,404,0.625,0.625
214,0.5,64,348,348,0.875,0.875
215,0.5,64,702,702,1.0,1.0
216,0.5,64,681,681,0.125,0.125
217,0.5,64,702,702,1.0,1.0
218,0.5,64,603,603,0.875,0.875
219,0.5,64,206,206,1.0,1.0
220,0.5,64,703,420,0.125,0.125
221,0.5,64,561,561,1.0,1.0
222,0.5,64,893,748,0.25,0.25
223,0.5,64,36,37,1.0,1.0
224,0.5,64,694,694,1.0,1.0
225,0.5,64,942,964,0.8125,0.8125
226,0.5,64,961,415,0.125,0.125
227,0.5,64,561,428,0.0,0.0
228,0.5,64,378,378,1.0,1.0
229,0.5,64,61,61,1.0,1.0
230,0.5,64,807,608,0.0625,0.0625
231,0.5,64,523,523,1.0,1.0
232,0.5,64,85,85,1.0,1.0
233,0.5,64,26,26,1.0,1.0
234,0.5,64,999,441,0.0,0.0
235,0.5,64,414,636,0.5,0.5
236,0.5,64,58,58,0.3125,0.3125
237,0.5,64,635,685,0.6875,0.6875
238,0.5,64,576,576,1.0,1.0
239,0.5,64,706,706,1.0,1.0
240,0.5,64,547,547,0.125,0.125
241,0.5,64,32,30,0.5,0.5
242,0.5,64,990,990,0.75,0.75
243,0.5,64,631,631,1.0,1.0
244,0.5,64,879,879,1.0,1.0
245,0.5,64,388,388,0.1875,0.1875
246,0.5,64,476,476,1.0,1.0
247,0.5,64,546,402,0.5625,0.5625
248,0.5,64,127,127,1.0,1.0
249,0.5,64,145,145,1.0,1.0
250,0.5,64,109,109,1.0,1.0
251,0.5,64,660,757,0.5,0.5
252,0.5,64,131,131,1.0,1.0
253,0.5,64,938,924,0.6875,0.6875
254,0.5,64,669,669,1.0,1.0
255,0.5,64,160,204,0.0,0.0
256,0.5,64,501,501,0.25,0.25
257,0.5,64,856,856,1.0,1.0
258,0.5,64,523,523,0.1875,0.1875
259,0.5,64,303,303,0.625,0.625
260,0.5,64,344,344,1.0,1.0
261,0.5,64,67,67,1.0,1.0
262,0.5,64,188,188,1.0,1.0
263,0.5,64,73,73,1.0,1.0
264,0.5,64,670,665,0.125,0.125
265,0.5,64,188,191,0.0625,0.0625
266,0.5,64,362,362,1.0,1.0
267,0.5,64,965,965,1.0,1.0
268,0.5,64,477,477,0.375,0.375
269,0.5,64,68,66,0.25,0.25
270,0.5,64,838,711,0.5,0.5
271,0.5,64,721,721,0.6875,0.6875
272,0.5,64,452,452,0.875,0.875
273,0.5,64,981,981,0.1875,0.1875
274,0.5,64,711,711,0.375,0.375
275,0.5,64,675,867,0.1875,0.1875
276,0.5,64,472,472,0.625,0.625
277,0.5,64,706,580,1.0,1.0
278,0.5,64,794,578,0.625,0.625
279,0.5,64,407,407,1.0,1.0
280,0.5,64,561,561,1.0,1.0
281,0.5,64,963,611,0.4375,0.4375
282,0.5,64,941,941,1.0,1.0
283,0.5,64,566,566,1.0,1.0
284,0.5,64,927,927,1.0,1.0
285,0.5,64,986,986,1.0,1.0
286,0.5,64,94,94,1.0,1.0
287,0.5,64,3,3,0.875,0.875
288,0.5,64,209,209,0.875,0.875
289,0.5,64,1,1,1.0,1.0
290,0.5,64,571,449,0.625,0.625
291,0.5,64,201,201,1.0,1.0
292,0.5,64,116,116,1.0,1.0
293,0.5,64,451,451,1.0,1.0
294,0.5,64,476,476,1.0,1.0
295,0.5,64,773,773,0.625,0.625
296,0.5,64,341,342,0.1875,0.1875
297,0.5,64,697,823,0.125,0.125
298,0.5,64,863,863,0.875,0.875
299,0.5,64,78,78,0.3125,0.3125
300,0.5,64,779,779,1.0,1.0
301,0.5,64,90,90,1.0,1.0
302,0.5,64,39,39,0.0,0.0
303,0.5,64,525,525,1.0,1.0
304,0.5,64,787,787,0.625,0.625
305,0.5,64,715,715,1.0,1.0
306,0.5,64,182,182,1.0,1.0
307,0.5,64,415,415,1.0,1.0
