,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.1875,64,395,123,0.0625,0.16666666666666666
1,0.1875,64,838,838,0.125,0.3333333333333333
2,0.1875,64,873,873,0.875,2.3333333333333335
3,0.1875,64,2,2,1.0,2.6666666666666665
4,0.1875,64,534,534,0.8125,2.1666666666666665
5,0.1875,64,269,269,0.4375,1.1666666666666667
6,0.1875,64,885,709,0.3125,0.8333333333333334
7,0.1875,64,590,810,0.1875,0.5
8,0.1875,64,133,133,1.0,2.6666666666666665
9,0.1875,64,280,280,0.0,0.0
10,0.1875,64,211,168,0.1875,0.5
11,0.1875,64,464,777,0.25,0.6666666666666666
12,0.1875,64,800,800,0.5,1.3333333333333333
13,0.1875,64,66,66,0.0625,0.16666666666666666
14,0.1875,64,587,587,0.4375,1.1666666666666667
15,0.1875,64,975,975,0.25,0.6666666666666666
16,0.1875,64,889,453,0.0,0.0
17,0.1875,64,774,910,0.0625,0.16666666666666666
18,0.1875,64,138,138,1.0,2.6666666666666665
19,0.1875,64,956,956,0.625,1.6666666666666667
20,0.1875,64,569,569,1.0,2.6666666666666665
21,0.1875,64,214,214,0.4375,1.1666666666666667
22,0.1875,64,97,97,0.1875,0.5
23,0.1875,64,919,919,0.1875,0.5
24,0.1875,64,213,213,1.0,2.6666666666666665
25,0.1875,64,233,170,0.3125,0.8333333333333334
26,0.1875,64,489,489,0.4375,1.1666666666666667
27,0.1875,64,465,465,0.0625,0.16666666666666666
28,0.1875,64,118,118,0.6875,1.8333333333333333
29,0.1875,64,675,412,0.0,0.0
30,0.1875,64,327,327,0.0,0.0
31,0.1875,64,784,695,0.4375,1.1666666666666667
32,0.1875,64,190,190,0.25,0.6666666666666666
33,0.1875,64,545,518,0.0,0.0
34,0.1875,64,506,506,0.4375,1.1666666666666667
35,0.1875,64,480,877,0.3125,0.8333333333333334
36,0.1875,64,133,16,0.1875,0.5
37,0.1875,64,886,886,1.0,2.6666666666666665
38,0.1875,64,967,760,0.0,0.0
39,0.1875,64,643,629,0.0625,0.16666666666666666
40,0.1875,64,562,838,0.0625,0.16666666666666666
41,0.1875,64,396,396,0.5,1.3333333333333333
42,0.1875,64,570,570,0.5,1.3333333333333333
43,0.1875,64,690,690,0.4375,1.1666666666666667
44,0.1875,64,902,688,0.0,0.0
45,0.1875,64,5,34,0.4375,1.1666666666666667
46,0.1875,64,914,914,0.75,2.0
47,0.1875,64,801,801,0.4375,1.1666666666666667
48,0.1875,64,149,149,0.5625,1.5
49,0.1875,64,828,828,0.75,2.0
50,0.1875,64,965,965,0.8125,2.1666666666666665
51,0.1875,64,902,902,0.1875,0.5
52,0.1875,64,962,962,0.3125,0.8333333333333334
53,0.1875,64,599,410,0.3125,0.8333333333333334
54,0.1875,64,654,609,0.75,2.0
55,0.1875,64,709,454,0.0,0.0
56,0.1875,64,532,532,0.875,2.3333333333333335
57,0.1875,64,706,706,0.3125,0.8333333333333334
58,0.1875,64,975,975,0.375,1.0
59,0.1875,64,933,933,0.4375,1.1666666666666667
60,0.1875,64,171,171,1.0,2.6666666666666665
61,0.1875,64,597,597,0.4375,1.1666666666666667
62,0.1875,64,528,528,0.75,2.0
63,0.1875,64,752,752,0.3125,0.8333333333333334
64,0.1875,64,269,269,0.8125,2.1666666666666665
65,0.1875,64,282,281,0.0,0.0
66,0.1875,64,799,877,0.125,0.3333333333333333
67,0.1875,64,289,289,1.0,2.6666666666666665
68,0.1875,64,942,942,0.25,0.6666666666666666
69,0.1875,64,937,937,0.75,2.0
70,0.1875,64,924,924,1.0,2.6666666666666665
71,0.1875,64,705,705,0.5,1.3333333333333333
72,0.1875,64,202,202,0.3125,0.8333333333333334
73,0.1875,64,618,544,0.1875,0.5
74,0.1875,64,278,272,0.25,0.6666666666666666
75,0.1875,64,583,583,0.375,1.0
76,0.1875,64,419,419,0.75,2.0
77,0.1875,64,84,84,0.875,2.3333333333333335
78,0.1875,64,688,688,0.25,0.6666666666666666
79,0.1875,64,351,351,0.6875,1.8333333333333333
80,0.1875,64,806,806,0.625,1.6666666666666667
81,0.1875,64,884,69,0.0,0.0
82,0.1875,64,145,145,0.75,2.0
83,0.1875,64,335,335,0.5,1.3333333333333333
84,0.1875,64,633,918,0.0625,0.16666666666666666
85,0.1875,64,360,98,0.0,0.0
86,0.1875,64,715,715,0.75,2.0
87,0.1875,64,78,78,1.0,2.6666666666666665
88,0.1875,64,935,935,0.6875,1.8333333333333333
89,0.1875,64,171,171,0.75,2.0
90,0.1875,64,603,603,0.375,1.0
91,0.1875,64,389,389,1.0,2.6666666666666665
92,0.1875,64,370,370,0.8125,2.1666666666666665
93,0.1875,64,449,975,0.1875,0.5
94,0.1875,64,572,124,0.125,0.3333333333333333
95,0.1875,64,60,60,0.4375,1.1666666666666667
96,0.1875,64,779,779,0.4375,1.1666666666666667
97,0.1875,64,347,347,1.0,2.6666666666666665
98,0.1875,64,370,370,0.5,1.3333333333333333
99,0.1875,64,690,690,0.375,1.0
100,0.1875,64,910,938,0.125,0.3333333333333333
101,0.1875,64,365,365,0.875,2.3333333333333335
102,0.1875,64,162,263,0.25,0.6666666666666666
103,0.1875,64,837,970,0.6875,1.8333333333333333
104,0.1875,64,603,690,0.5625,1.5
105,0.1875,64,286,286,0.5625,1.5
106,0.1875,64,264,264,0.1875,0.5
107,0.1875,64,747,747,0.0625,0.16666666666666666
108,0.1875,64,649,649,1.0,2.6666666666666665
109,0.1875,64,486,486,0.8125,2.1666666666666665
110,0.1875,64,512,512,0.25,0.6666666666666666
111,0.1875,64,828,828,0.1875,0.5
112,0.1875,64,955,955,0.5,1.3333333333333333
113,0.1875,64,680,680,0.4375,1.1666666666666667
114,0.1875,64,893,549,0.125,0.3333333333333333
115,0.1875,64,385,385,0.3125,0.8333333333333334
116,0.1875,64,965,965,0.75,2.0
117,0.1875,64,609,609,0.125,0.3333333333333333
118,0.1875,64,131,131,0.875,2.3333333333333335
119,0.1875,64,717,511,0.0625,0.16666666666666666
120,0.1875,64,819,598,0.0625,0.16666666666666666
121,0.1875,64,870,444,0.25,0.6666666666666666
122,0.1875,64,237,237,0.5625,1.5
123,0.1875,64,562,974,0.5625,1.5
124,0.1875,64,48,48,0.75,2.0
125,0.1875,64,979,975,0.4375,1.1666666666666667
126,0.1875,64,834,834,0.1875,0.5
127,0.1875,64,709,893,0.1875,0.5
128,0.1875,64,109,109,0.875,2.3333333333333335
129,0.1875,64,511,511,0.0,0.0
130,0.1875,64,778,458,0.0,0.0
131,0.1875,64,521,521,0.8125,2.1666666666666665
132,0.1875,64,996,996,0.5,1.3333333333333333
133,0.1875,64,827,896,0.125,0.3333333333333333
134,0.1875,64,241,241,0.375,1.0
135,0.1875,64,700,700,0.0625,0.16666666666666666
136,0.1875,64,635,826,0.0625,0.16666666666666666
137,0.1875,64,388,388,0.75,2.0
138,0.1875,64,124,124,0.25,0.6666666666666666
139,0.1875,64,468,468,0.875,2.3333333333333335
140,0.1875,64,774,774,0.5625,1.5
141,0.1875,64,662,605,0.125,0.3333333333333333
142,0.1875,64,682,682,1.0,2.6666666666666665
143,0.1875,64,591,591,0.625,1.6666666666666667
144,0.1875,64,941,941,0.875,2.3333333333333335
145,0.1875,64,51,51,0.5625,1.5
146,0.1875,64,75,450,0.25,0.6666666666666666
147,0.1875,64,136,136,1.0,2.6666666666666665
148,0.1875,64,182,182,0.6875,1.8333333333333333
149,0.1875,64,901,901,0.4375,1.1666666666666667
150,0.1875,64,41,41,0.3125,0.8333333333333334
151,0.1875,64,289,289,1.0,2.6666666666666665
152,0.1875,64,19,13,0.5,1.3333333333333333
153,0.1875,64,924,924,0.875,2.3333333333333335
154,0.1875,64,516,431,0.5625,1.5
155,0.1875,64,258,258,0.875,2.3333333333333335
156,0.1875,64,976,976,0.0625,0.16666666666666666
157,0.1875,64,754,485,1.0,2.6666666666666665
158,0.1875,64,791,791,0.75,2.0
159,0.1875,64,675,468,0.0,0.0
160,0.1875,64,317,317,0.625,1.6666666666666667
161,0.1875,64,261,261,0.4375,1.1666666666666667
162,0.1875,64,124,329,0.0,0.0
163,0.1875,64,667,529,0.5,1.3333333333333333
164,0.1875,64,170,221,1.0,2.6666666666666665
165,0.1875,64,257,258,0.0625,0.16666666666666666
166,0.1875,64,418,767,0.4375,1.1666666666666667
167,0.1875,64,108,116,0.5,1.3333333333333333
168,0.1875,64,185,185,0.0,0.0
169,0.1875,64,746,746,1.0,2.6666666666666665
170,0.1875,64,528,968,0.0625,0.16666666666666666
