,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.4375,29,1,1,1.0,1.1428571428571428
1,0.4375,23,2,1,0.0,0.0
2,0.4375,37,2,2,0.25,0.2857142857142857
3,0.4375,22,1,1,0.125,0.14285714285714285
4,0.4375,33,2,2,1.0,1.1428571428571428
5,0.4375,21,0,1,0.0,0.0
6,0.4375,38,1,1,0.90625,1.0357142857142858
7,0.4375,27,2,2,0.75,0.8571428571428571
8,0.4375,23,2,2,0.375,0.42857142857142855
9,0.4375,22,2,1,0.0,0.0
10,0.4375,35,2,2,0.6875,0.7857142857142857
11,0.4375,21,0,1,0.75,0.8571428571428571
12,0.4375,31,1,1,1.0,1.1428571428571428
13,0.4375,17,2,2,1.0,1.1428571428571428
14,0.4375,29,1,1,1.0,1.1428571428571428
15,0.4375,28,1,1,0.125,0.14285714285714285
16,0.4375,33,1,1,1.0,1.1428571428571428
17,0.4375,38,1,2,0.4375,0.5
18,0.4375,23,1,1,0.6875,0.7857142857142857
19,0.4375,31,1,1,0.3125,0.35714285714285715
20,0.4375,19,1,0,0.125,0.14285714285714285
21,0.4375,40,2,2,0.75,0.8571428571428571
22,0.4375,25,2,1,0.375,0.42857142857142855
23,0.4375,43,2,1,0.0,0.0
24,0.4375,24,1,1,0.28125,0.32142857142857145
25,0.4375,22,2,2,0.25,0.2857142857142857
26,0.4375,28,2,2,0.8125,0.9285714285714286
27,0.4375,20,2,2,0.375,0.42857142857142855
28,0.4375,28,2,2,0.0625,0.07142857142857142
29,0.4375,38,2,2,0.75,0.8571428571428571
30,0.4375,16,2,2,0.875,1.0
31,0.4375,25,1,1,0.1875,0.21428571428571427
32,0.4375,24,1,1,0.3125,0.35714285714285715
33,0.4375,16,2,2,0.125,0.14285714285714285
34,0.4375,26,2,2,1.0,1.1428571428571428
35,0.4375,29,1,1,1.0,1.1428571428571428
36,0.4375,42,2,1,0.5,0.5714285714285714
37,0.4375,30,1,1,1.0,1.1428571428571428
38,0.4375,36,0,0,0.0625,0.07142857142857142
39,0.4375,36,1,1,0.5,0.5714285714285714
40,0.4375,36,1,1,0.4375,0.5
41,0.4375,31,1,1,0.6875,0.7857142857142857
42,0.4375,27,2,2,1.0,1.1428571428571428
43,0.4375,27,1,1,1.0,1.1428571428571428
44,0.4375,58,1,2,0.40625,0.4642857142857143
45,0.4375,20,1,1,0.0625,0.07142857142857142
46,0.4375,36,0,0,0.4375,0.5
47,0.4375,32,2,2,0.5625,0.6428571428571429
48,0.4375,30,1,1,0.3125,0.35714285714285715
49,0.4375,38,2,2,1.0,1.1428571428571428
50,0.4375,35,2,2,0.9375,1.0714285714285714
51,0.4375,29,1,2,1.0,1.1428571428571428
52,0.4375,18,1,1,0.15625,0.17857142857142858
53,0.4375,20,1,1,0.125,0.14285714285714285
54,0.4375,32,2,1,0.28125,0.32142857142857145
55,0.4375,29,1,0,0.0,0.0
