,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.125,64,395,30,0.1640625,0.65625
1,0.125,64,838,838,0.1640625,0.65625
2,0.125,64,873,873,0.796875,3.1875
3,0.125,64,2,2,1.0,4.0
4,0.125,64,534,534,0.859375,3.4375
5,0.125,64,269,269,0.8046875,3.21875
6,0.125,64,885,709,0.546875,2.1875
7,0.125,64,590,590,0.03125,0.125
8,0.125,64,133,133,0.7734375,3.09375
9,0.125,64,280,715,0.078125,0.3125
10,0.125,64,211,211,0.3203125,1.28125
11,0.125,64,464,902,0.21875,0.875
12,0.125,64,800,865,0.25,1.0
13,0.125,64,66,66,0.0,0.0
14,0.125,64,587,587,0.4765625,1.90625
15,0.125,64,975,975,0.015625,0.0625
16,0.125,64,889,421,0.0,0.0
17,0.125,64,774,774,0.359375,1.4375
18,0.125,64,138,138,0.6875,2.75
19,0.125,64,956,956,0.875,3.5
20,0.125,64,569,569,0.8203125,3.28125
21,0.125,64,214,214,0.5859375,2.34375
22,0.125,64,97,97,0.78125,3.125
23,0.125,64,919,919,0.109375,0.4375
24,0.125,64,213,213,0.8671875,3.46875
25,0.125,64,233,233,0.40625,1.625
26,0.125,64,489,489,0.3125,1.25
27,0.125,64,465,465,0.6796875,2.71875
28,0.125,64,118,118,0.7578125,3.03125
29,0.125,64,675,412,0.0625,0.25
30,0.125,64,327,327,0.3671875,1.46875
31,0.125,64,784,695,0.8046875,3.21875
32,0.125,64,190,258,0.046875,0.1875
33,0.125,64,545,518,0.0546875,0.21875
34,0.125,64,506,506,0.734375,2.9375
35,0.125,64,480,480,0.3984375,1.59375
36,0.125,64,133,133,0.328125,1.3125
37,0.125,64,886,886,0.8828125,3.53125
38,0.125,64,967,762,0.3515625,1.40625
39,0.125,64,643,633,0.1171875,0.46875
40,0.125,64,562,562,0.046875,0.1875
41,0.125,64,396,396,0.625,2.5
42,0.125,64,570,570,0.265625,1.0625
43,0.125,64,690,29,0.0,0.0
44,0.125,64,902,902,0.2109375,0.84375
45,0.125,64,5,6,0.28125,1.125
46,0.125,64,914,914,0.734375,2.9375
47,0.125,64,801,801,0.0625,0.25
48,0.125,64,149,149,0.3828125,1.53125
49,0.125,64,828,828,0.9140625,3.65625
50,0.125,64,965,965,0.625,2.5
51,0.125,64,902,902,0.578125,2.3125
52,0.125,64,962,962,0.7109375,2.84375
53,0.125,64,599,410,0.65625,2.625
54,0.125,64,654,609,0.6484375,2.59375
55,0.125,64,709,709,0.421875,1.6875
56,0.125,64,532,532,0.875,3.5
57,0.125,64,706,706,0.734375,2.9375
58,0.125,64,975,975,0.140625,0.5625
59,0.125,64,933,933,0.0390625,0.15625
60,0.125,64,171,171,0.125,0.5
61,0.125,64,597,597,0.3671875,1.46875
62,0.125,64,528,528,0.65625,2.625
63,0.125,64,752,752,0.6796875,2.71875
64,0.125,64,269,269,0.6015625,2.40625
65,0.125,64,282,281,0.0546875,0.21875
66,0.125,64,799,760,0.015625,0.0625
67,0.125,64,289,289,0.859375,3.4375
68,0.125,64,942,942,0.609375,2.4375
69,0.125,64,937,937,0.7109375,2.84375
70,0.125,64,924,924,1.0,4.0
71,0.125,64,705,705,0.515625,2.0625
72,0.125,64,202,202,0.875,3.5
73,0.125,64,618,544,0.34375,1.375
74,0.125,64,278,280,0.078125,0.3125
75,0.125,64,583,583,0.4765625,1.90625
76,0.125,64,419,419,0.3515625,1.40625
77,0.125,64,84,84,0.796875,3.1875
78,0.125,64,688,688,0.484375,1.9375
79,0.125,64,351,351,0.5,2.0
80,0.125,64,806,658,0.171875,0.6875
81,0.125,64,884,500,0.390625,1.5625
82,0.125,64,145,145,0.984375,3.9375
83,0.125,64,335,335,0.453125,1.8125
84,0.125,64,633,918,0.0234375,0.09375
85,0.125,64,360,360,0.671875,2.6875
86,0.125,64,715,715,0.9375,3.75
87,0.125,64,78,78,1.0,4.0
88,0.125,64,935,935,0.1953125,0.78125
89,0.125,64,171,171,0.2421875,0.96875
90,0.125,64,603,603,0.4296875,1.71875
91,0.125,64,389,389,0.8984375,3.59375
92,0.125,64,370,370,0.40625,1.625
93,0.125,64,449,449,0.515625,2.0625
94,0.125,64,572,509,0.2421875,0.96875
95,0.125,64,60,60,0.1171875,0.46875
96,0.125,64,779,779,0.203125,0.8125
97,0.125,64,347,347,0.890625,3.5625
98,0.125,64,370,370,0.2265625,0.90625
99,0.125,64,690,690,0.2109375,0.84375
100,0.125,64,910,938,0.328125,1.3125
101,0.125,64,365,365,0.828125,3.3125
102,0.125,64,162,162,0.109375,0.4375
103,0.125,64,837,970,0.5703125,2.28125
104,0.125,64,603,603,0.1640625,0.65625
105,0.125,64,286,286,0.53125,2.125
106,0.125,64,264,264,0.546875,2.1875
107,0.125,64,747,747,0.109375,0.4375
108,0.125,64,649,649,0.7578125,3.03125
109,0.125,64,486,486,0.640625,2.5625
110,0.125,64,512,512,0.5546875,2.21875
111,0.125,64,828,828,0.359375,1.4375
112,0.125,64,955,955,0.8203125,3.28125
113,0.125,64,680,680,0.0078125,0.03125
114,0.125,64,893,868,0.015625,0.0625
115,0.125,64,385,386,0.2265625,0.90625
116,0.125,64,965,965,0.484375,1.9375
117,0.125,64,609,609,0.4375,1.75
118,0.125,64,131,131,0.8828125,3.53125
119,0.125,64,717,436,0.0703125,0.28125
120,0.125,64,819,854,0.1015625,0.40625
121,0.125,64,870,870,0.1953125,0.78125
122,0.125,64,237,237,0.1015625,0.40625
123,0.125,64,562,974,0.109375,0.4375
124,0.125,64,48,48,0.4765625,1.90625
125,0.125,64,979,472,0.4453125,1.78125
126,0.125,64,834,906,0.109375,0.4375
127,0.125,64,709,748,0.078125,0.3125
128,0.125,64,109,109,0.7109375,2.84375
129,0.125,64,511,511,0.0,0.0
130,0.125,64,778,458,0.09375,0.375
131,0.125,64,521,521,0.53125,2.125
132,0.125,64,996,996,0.828125,3.3125
133,0.125,64,827,613,0.0078125,0.03125
