,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.125,64,395,30,0.25,1.0
1,0.125,64,838,838,0.171875,0.6875
2,0.125,64,873,873,0.796875,3.1875
3,0.125,64,2,2,0.96875,3.875
4,0.125,64,534,534,0.890625,3.5625
5,0.125,64,269,269,0.78125,3.125
6,0.125,64,885,709,0.65625,2.625
7,0.125,64,590,508,0.125,0.5
8,0.125,64,133,133,0.875,3.5
9,0.125,64,280,280,0.03125,0.125
10,0.125,64,211,211,0.203125,0.8125
11,0.125,64,464,777,0.125,0.5
12,0.125,64,800,865,0.1875,0.75
13,0.125,64,66,66,0.046875,0.1875
14,0.125,64,587,587,0.5625,2.25
15,0.125,64,975,144,0.03125,0.125
16,0.125,64,889,740,0.03125,0.125
17,0.125,64,774,774,0.1875,0.75
18,0.125,64,138,138,0.96875,3.875
19,0.125,64,956,956,0.9375,3.75
20,0.125,64,569,569,0.75,3.0
21,0.125,64,214,214,0.421875,1.6875
22,0.125,64,97,97,0.609375,2.4375
23,0.125,64,919,919,0.109375,0.4375
24,0.125,64,213,213,0.8125,3.25
25,0.125,64,233,233,0.3125,1.25
26,0.125,64,489,489,0.21875,0.875
27,0.125,64,465,465,0.609375,2.4375
28,0.125,64,118,118,0.75,3.0
29,0.125,64,675,412,0.015625,0.0625
30,0.125,64,327,327,0.40625,1.625
31,0.125,64,784,695,0.75,3.0
32,0.125,64,190,190,0.03125,0.125
33,0.125,64,545,545,0.109375,0.4375
34,0.125,64,506,506,0.875,3.5
35,0.125,64,480,480,0.125,0.5
36,0.125,64,133,133,0.375,1.5
37,0.125,64,886,886,0.96875,3.875
38,0.125,64,967,762,0.40625,1.625
39,0.125,64,643,558,0.109375,0.4375
40,0.125,64,562,562,0.015625,0.0625
41,0.125,64,396,396,0.453125,1.8125
42,0.125,64,570,570,0.328125,1.3125
43,0.125,64,690,690,0.015625,0.0625
44,0.125,64,902,902,0.03125,0.125
45,0.125,64,5,6,0.1875,0.75
46,0.125,64,914,914,0.78125,3.125
47,0.125,64,801,801,0.0,0.0
48,0.125,64,149,149,0.703125,2.8125
49,0.125,64,828,828,0.96875,3.875
50,0.125,64,965,965,0.71875,2.875
51,0.125,64,902,902,0.625,2.5
52,0.125,64,962,962,0.71875,2.875
53,0.125,64,599,410,0.5,2.0
54,0.125,64,654,609,0.734375,2.9375
55,0.125,64,709,709,0.5,2.0
56,0.125,64,532,532,0.9375,3.75
57,0.125,64,706,706,0.5625,2.25
58,0.125,64,975,975,0.25,1.0
59,0.125,64,933,933,0.03125,0.125
60,0.125,64,171,171,0.1875,0.75
61,0.125,64,597,597,0.59375,2.375
62,0.125,64,528,528,0.65625,2.625
63,0.125,64,752,752,0.75,3.0
64,0.125,64,269,269,0.71875,2.875
65,0.125,64,282,285,0.0625,0.25
66,0.125,64,799,760,0.0,0.0
67,0.125,64,289,289,0.96875,3.875
68,0.125,64,942,942,0.6875,2.75
69,0.125,64,937,937,0.703125,2.8125
70,0.125,64,924,924,1.0,4.0
71,0.125,64,705,705,0.4375,1.75
72,0.125,64,202,202,0.921875,3.6875
73,0.125,64,618,544,0.3125,1.25
74,0.125,64,278,280,0.140625,0.5625
75,0.125,64,583,583,0.46875,1.875
76,0.125,64,419,419,0.5,2.0
77,0.125,64,84,84,0.953125,3.8125
78,0.125,64,688,688,0.515625,2.0625
79,0.125,64,351,351,0.40625,1.625
80,0.125,64,806,658,0.171875,0.6875
81,0.125,64,884,500,0.46875,1.875
82,0.125,64,145,145,0.90625,3.625
83,0.125,64,335,335,0.484375,1.9375
84,0.125,64,633,897,0.03125,0.125
85,0.125,64,360,360,0.65625,2.625
86,0.125,64,715,715,0.9375,3.75
87,0.125,64,78,78,0.84375,3.375
88,0.125,64,935,935,0.15625,0.625
89,0.125,64,171,171,0.171875,0.6875
90,0.125,64,603,603,0.34375,1.375
91,0.125,64,389,389,1.0,4.0
92,0.125,64,370,370,0.484375,1.9375
93,0.125,64,449,449,0.5625,2.25
94,0.125,64,572,509,0.125,0.5
