,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
0,0,0.375,64,16,395,26,26,26,26,0.4375,0.125,1.0,1.0,8,0,0,0,1,8,4,8,14,3
1,1,0.375,64,16,838,838,838,838,838,0.125,0.25,1.0,1.0,32,32,32,6,0,32,32,32,4,0
2,2,0.375,64,16,873,873,873,873,873,1.0,0.3125,1.0,1.0,32,32,31,5,0,32,32,32,3,0
3,3,0.375,64,16,2,2,2,2,2,1.0,1.0,1.0,1.0,32,32,32,11,0,32,32,32,4,0
4,4,0.375,64,16,534,534,534,534,534,1.0,0.25,1.0,1.0,8,1,3,11,3,32,29,30,4,1
5,5,0.375,64,16,269,269,269,269,269,0.875,0.625,1.0,1.0,32,32,32,6,0,32,32,32,5,0
6,6,0.375,64,16,885,709,709,709,709,0.875,0.25,1.0,1.0,8,5,6,11,2,8,7,8,11,1
7,7,0.375,64,16,590,810,681,810,810,0.4375,0.1875,1.0,1.0,8,0,0,0,1,8,4,4,16,1
8,8,0.375,64,16,133,133,133,133,133,1.0,1.0,1.0,1.0,32,32,29,5,0,32,32,32,3,0
9,9,0.375,64,16,280,280,286,280,280,0.875,0.0,1.0,1.0,8,0,0,0,1,8,5,6,13,2
10,10,0.375,64,16,211,211,211,211,211,1.0,1.0,1.0,1.0,32,32,22,4,0,32,32,32,5,0
11,11,0.375,64,16,464,902,803,902,902,0.4375,0.125,0.375,1.0,8,0,0,0,1,8,1,5,17,5
12,12,0.375,64,16,800,800,800,800,800,0.5625,0.6875,1.0,1.0,8,1,2,4,3,8,2,4,20,3
13,13,0.375,64,16,66,66,990,68,39,0.125,0.125,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
14,14,0.375,64,16,587,587,587,587,587,1.0,0.25,1.0,1.0,16,8,15,8,2,32,28,28,4,1
15,15,0.375,64,16,975,708,708,708,708,0.875,0.0,1.0,1.0,8,0,0,0,1,8,5,8,13,3
16,16,0.375,64,16,889,421,421,889,889,0.25,0.125,1.0,1.0,8,1,3,12,3,8,4,6,14,3
17,17,0.375,64,16,774,774,435,774,774,1.0,0.0,1.0,1.0,8,0,0,0,1,16,9,14,9,3
18,18,0.375,64,16,138,138,138,138,138,1.0,1.0,1.0,1.0,32,32,25,5,0,32,32,32,4,0
19,19,0.375,64,16,956,956,956,956,956,1.0,0.875,1.0,1.0,32,32,31,4,0,32,32,32,3,0
20,20,0.375,64,16,569,569,569,569,569,1.0,1.0,1.0,1.0,32,32,29,5,0,32,32,32,2,0
21,21,0.375,64,16,214,214,214,214,214,0.875,0.1875,1.0,1.0,8,3,8,13,2,32,26,31,4,2
22,22,0.375,64,16,97,97,97,97,97,1.0,0.6875,1.0,1.0,32,32,21,4,0,32,32,32,3,0
23,23,0.375,64,16,919,919,919,919,919,0.375,0.125,0.375,1.0,8,0,0,0,1,8,3,4,20,3
24,24,0.375,64,16,213,213,213,213,213,1.0,0.625,1.0,1.0,8,2,7,19,2,32,24,24,5,1
25,25,0.375,64,16,233,233,233,233,233,0.625,0.3125,1.0,1.0,8,1,3,4,4,32,30,31,4,2
26,26,0.375,64,16,489,489,489,489,489,0.75,0.3125,1.0,1.0,8,0,0,0,1,8,7,8,10,1
27,27,0.375,64,16,465,465,465,465,465,1.0,0.25,1.0,1.0,32,32,30,7,0,32,30,32,3,1
28,28,0.375,64,16,118,118,118,118,118,0.875,0.75,1.0,1.0,32,32,28,4,0,32,32,32,4,0
29,29,0.375,64,16,675,412,458,412,412,0.875,0.0625,1.0,1.0,8,0,0,0,1,16,12,15,7,3
30,30,0.375,64,16,327,327,952,327,327,1.0,0.25,1.0,1.0,8,1,2,6,2,32,29,32,4,2
31,31,0.375,64,16,784,695,695,695,695,0.625,0.3125,1.0,1.0,32,32,32,5,0,32,32,32,4,0
32,32,0.375,64,16,190,190,190,190,190,0.625,0.1875,1.0,1.0,8,4,7,15,2,16,13,16,6,1
33,33,0.375,64,16,545,545,477,545,545,0.6875,0.0,1.0,1.0,8,0,0,0,1,8,2,4,20,4
34,34,0.375,64,16,506,506,506,506,506,1.0,0.875,1.0,1.0,8,7,8,9,1,32,32,32,4,0
35,35,0.375,64,16,480,480,480,480,480,1.0,0.3125,1.0,1.0,8,3,8,13,5,32,26,31,5,2
36,36,0.375,64,16,133,133,133,133,133,0.875,0.5625,1.0,1.0,32,32,32,6,0,32,32,32,3,0
37,37,0.375,64,16,886,886,886,886,886,1.0,1.0,1.0,1.0,32,32,27,5,0,32,32,32,2,0
38,38,0.375,64,16,967,762,498,762,788,0.625,0.0,0.6875,1.0,8,0,0,0,1,8,7,8,10,1
39,39,0.375,64,16,643,633,898,504,898,0.125,0.0625,0.125,1.0,8,0,0,0,1,8,1,4,14,3
40,40,0.375,64,16,562,562,562,562,562,0.8125,0.4375,1.0,1.0,8,1,4,3,3,32,21,29,4,3
41,41,0.375,64,16,396,396,396,396,396,1.0,0.0625,1.0,1.0,8,1,8,6,2,32,25,27,4,3
42,42,0.375,64,16,570,570,570,570,570,1.0,0.3125,1.0,1.0,8,3,8,16,4,32,24,32,5,2
43,43,0.375,64,16,690,690,690,690,690,0.5,0.25,1.0,1.0,8,4,6,15,2,8,1,5,7,4
44,44,0.375,64,16,902,902,902,902,902,0.875,0.625,1.0,1.0,8,1,2,8,2,32,32,32,3,0
45,45,0.375,64,16,5,6,6,6,6,1.0,0.4375,1.0,1.0,8,0,0,0,1,32,25,25,4,1
46,46,0.375,64,16,914,914,914,914,914,1.0,1.0,1.0,1.0,32,32,24,6,0,32,32,32,2,0
47,47,0.375,64,16,801,801,801,983,801,0.375,0.0625,0.875,1.0,8,0,0,0,1,8,0,0,0,1
48,48,0.375,64,16,149,149,149,149,149,1.0,0.125,1.0,1.0,8,1,3,3,3,32,19,30,7,3
49,49,0.375,64,16,828,828,828,828,828,1.0,1.0,1.0,1.0,32,32,27,5,0,32,32,32,3,0
50,50,0.375,64,16,965,965,965,965,965,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,27,3,0
51,51,0.375,64,16,902,902,902,902,902,1.0,0.8125,1.0,1.0,32,32,23,4,0,32,32,32,3,0
52,52,0.375,64,16,962,962,962,962,962,1.0,0.8125,1.0,1.0,32,32,26,5,0,32,32,32,3,0
53,53,0.375,64,16,599,410,410,410,410,0.875,0.4375,1.0,1.0,8,7,7,12,1,32,32,32,3,0
54,54,0.375,64,16,654,654,654,654,654,0.375,0.125,1.0,1.0,8,0,0,0,1,8,1,2,15,2
55,55,0.375,64,16,709,709,709,709,709,1.0,0.5,1.0,1.0,16,7,8,9,2,32,31,31,4,1
56,56,0.375,64,16,532,532,532,532,532,1.0,0.1875,1.0,1.0,8,4,8,12,1,32,32,32,4,0
57,57,0.375,64,16,706,706,706,706,706,1.0,0.25,1.0,1.0,8,1,3,8,3,32,27,27,4,1
58,58,0.375,64,16,975,975,346,975,408,0.875,0.0625,1.0,1.0,8,0,0,0,1,16,6,9,11,3
59,59,0.375,64,16,933,933,933,933,933,0.75,0.75,1.0,1.0,8,0,0,0,1,8,5,8,12,3
60,60,0.375,64,16,171,171,171,171,171,0.625,0.1875,1.0,1.0,8,1,3,17,3,32,20,22,6,2
61,61,0.375,64,16,597,597,597,597,597,0.875,0.0,1.0,1.0,8,0,0,0,1,32,20,23,6,1
62,62,0.375,64,16,528,528,528,528,528,1.0,0.8125,1.0,1.0,32,32,29,6,0,32,32,32,3,0
63,63,0.375,64,16,752,752,752,752,752,0.875,0.1875,1.0,1.0,8,1,6,11,3,32,27,29,5,1
64,64,0.375,64,16,269,269,269,273,269,0.0,0.8125,0.625,1.0,16,10,10,8,2,8,2,4,22,2
65,65,0.375,64,16,282,281,281,281,281,0.625,0.0,1.0,1.0,8,1,7,12,6,8,7,8,10,1
66,66,0.375,64,16,799,799,650,760,760,0.0625,0.125,0.875,1.0,8,0,0,0,1,8,0,0,0,1
67,67,0.375,64,16,289,289,289,289,289,1.0,0.75,1.0,1.0,32,32,22,5,0,32,32,32,2,0
68,68,0.375,64,16,942,942,942,942,942,1.0,0.875,1.0,1.0,8,6,8,10,2,32,21,23,5,2
69,69,0.375,64,16,937,937,937,937,937,1.0,0.5,1.0,1.0,32,32,29,5,0,32,32,32,4,0
70,70,0.375,64,16,924,924,924,924,924,1.0,1.0,1.0,1.0,32,32,29,5,0,32,32,32,3,0
71,71,0.375,64,16,705,705,705,705,705,1.0,0.0,1.0,1.0,8,1,8,5,3,32,28,32,4,1
72,72,0.375,64,16,202,202,202,202,202,1.0,0.625,1.0,1.0,32,32,28,6,0,32,32,30,3,0
73,73,0.375,64,16,618,544,544,544,514,0.4375,0.125,0.3125,1.0,8,1,6,12,4,8,5,8,11,2
74,74,0.375,64,16,278,274,278,274,274,0.125,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
75,75,0.375,64,16,583,583,583,583,583,1.0,0.3125,1.0,1.0,8,3,5,17,3,32,22,31,5,2
76,76,0.375,64,16,419,419,549,549,549,0.3125,0.0625,0.5625,1.0,8,0,0,0,1,8,1,3,5,3
77,77,0.375,64,16,84,84,84,84,84,1.0,1.0,1.0,1.0,32,32,23,4,0,32,32,32,2,0
78,78,0.375,64,16,688,688,688,688,688,1.0,0.5625,1.0,1.0,8,3,5,16,3,32,23,29,5,3
79,79,0.375,64,16,351,351,351,351,351,1.0,0.5625,1.0,1.0,32,32,29,4,0,32,32,32,3,0
80,80,0.375,64,16,806,806,806,806,806,0.25,0.3125,0.625,1.0,8,0,0,0,1,8,0,0,0,1
81,81,0.375,64,16,884,500,500,500,500,0.5,0.25,0.5,1.0,8,2,4,19,4,8,7,8,11,1
82,82,0.375,64,16,145,145,145,145,145,1.0,1.0,1.0,1.0,32,32,31,6,0,32,32,32,3,0
83,83,0.375,64,16,335,335,335,335,335,1.0,0.5625,1.0,1.0,32,32,30,6,0,32,32,32,4,0
84,84,0.375,64,16,633,570,745,633,633,0.1875,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
85,85,0.375,64,16,360,360,360,360,360,1.0,0.6875,1.0,1.0,8,7,8,8,1,32,31,31,4,1
86,86,0.375,64,16,715,715,715,715,715,1.0,1.0,1.0,1.0,32,32,32,9,0,32,32,32,3,0
87,87,0.375,64,16,78,78,78,78,78,1.0,0.875,1.0,1.0,32,32,32,7,0,32,32,32,3,0
88,88,0.375,64,16,935,935,961,935,935,1.0,0.375,1.0,1.0,8,1,1,2,2,16,14,16,6,1
89,89,0.375,64,16,171,171,171,171,151,0.375,0.0625,0.125,1.0,8,1,1,2,2,8,2,3,23,3
90,90,0.375,64,16,603,603,603,603,442,0.875,0.5625,0.8125,1.0,8,0,0,0,1,8,5,6,12,2
91,91,0.375,64,16,389,389,389,389,389,1.0,0.5,1.0,1.0,32,32,29,6,0,32,32,32,3,0
92,92,0.375,64,16,370,370,370,370,370,1.0,0.125,1.0,1.0,8,1,1,1,1,32,25,29,5,2
93,93,0.375,64,16,449,449,449,449,449,1.0,0.125,1.0,1.0,8,1,2,8,2,32,27,32,4,1
94,94,0.375,64,16,572,509,572,711,509,0.0,0.1875,0.8125,1.0,8,0,0,0,1,8,0,0,0,1
95,95,0.375,64,16,60,60,62,62,62,0.25,0.1875,0.375,1.0,8,0,0,0,1,8,0,0,0,1
96,96,0.375,64,16,779,779,779,779,779,0.5,0.4375,1.0,1.0,16,7,16,9,3,16,15,15,6,1
97,97,0.375,64,16,347,347,347,347,347,1.0,1.0,1.0,1.0,32,32,29,7,0,32,32,32,3,0
98,98,0.375,64,16,370,370,370,370,370,0.875,0.375,1.0,1.0,32,32,30,5,0,32,32,32,5,0
99,99,0.375,64,16,690,690,690,690,690,0.5,0.25,0.5625,1.0,8,0,0,0,1,8,5,8,11,1
100,100,0.375,64,16,910,938,910,910,910,0.125,0.0625,0.625,1.0,8,0,0,0,1,8,1,4,7,5
101,101,0.375,64,16,365,365,365,365,365,1.0,0.625,1.0,1.0,32,32,26,4,0,32,32,32,3,0
102,102,0.375,64,16,162,166,263,166,166,0.125,0.0625,0.625,1.0,8,0,0,0,1,8,0,0,0,1
103,103,0.375,64,16,837,970,970,970,970,0.5,0.5625,1.0,1.0,16,8,16,9,2,32,18,27,5,4
104,104,0.375,64,16,603,603,603,603,603,1.0,0.5,1.0,1.0,32,7,9,10,2,32,32,32,4,0
105,105,0.375,64,16,286,286,286,286,286,0.625,0.6875,1.0,1.0,8,5,7,13,3,8,7,8,11,1
106,106,0.375,64,16,264,264,264,264,264,1.0,0.5625,1.0,1.0,32,32,31,5,0,32,32,32,3,0
107,107,0.375,64,16,747,747,898,747,747,1.0,0.125,1.0,1.0,8,0,0,0,1,16,10,15,7,4
108,108,0.375,64,16,649,649,649,649,649,1.0,1.0,1.0,1.0,32,32,21,4,0,32,32,32,3,0
109,109,0.375,64,16,486,486,486,486,486,1.0,0.5,1.0,1.0,32,32,24,4,0,32,32,32,3,0
