,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.0625,64,16,395,30,111,26,26,0.0625,0.15625,0.84375,1.0
1,0.0625,64,16,838,836,111,838,838,0.140625,0.21875,0.8125,1.0
2,0.0625,64,16,873,873,111,873,525,0.609375,0.140625,0.5,1.0
3,0.0625,64,16,2,2,2,2,2,0.8125,0.15625,1.0,1.0
4,0.0625,64,16,534,534,111,534,534,0.5625,0.125,1.0,1.0
5,0.0625,64,16,269,269,111,269,269,0.53125,0.328125,0.90625,1.0
6,0.0625,64,16,885,709,111,709,709,0.390625,0.234375,1.0,1.0
7,0.0625,64,16,590,681,111,681,681,0.0625,0.296875,0.25,1.0
8,0.0625,64,16,133,133,111,133,133,0.5,0.15625,1.0,1.0
9,0.0625,64,16,280,715,111,280,280,0.234375,0.203125,0.8125,1.0
10,0.0625,64,16,211,211,111,211,211,0.015625,0.265625,0.875,1.0
11,0.0625,64,16,464,777,111,902,395,0.21875,0.203125,0.015625,1.0
12,0.0625,64,16,800,865,111,800,800,0.046875,0.1875,0.1875,1.0
13,0.0625,64,16,66,66,111,68,67,0.140625,0.21875,0.65625,1.0
14,0.0625,64,16,587,587,111,587,587,0.15625,0.1875,0.796875,1.0
15,0.0625,64,16,975,144,111,835,835,0.046875,0.25,0.390625,1.0
16,0.0625,64,16,889,421,111,982,982,0.015625,0.265625,0.5,1.0
17,0.0625,64,16,774,578,111,774,774,0.0,0.265625,0.390625,1.0
18,0.0625,64,16,138,138,111,138,138,0.703125,0.0625,1.0,1.0
19,0.0625,64,16,956,956,111,956,956,0.546875,0.203125,1.0,1.0
20,0.0625,64,16,569,569,111,569,569,0.515625,0.078125,1.0,1.0
21,0.0625,64,16,214,214,111,205,164,0.25,0.25,0.015625,1.0
22,0.0625,64,16,97,97,111,97,97,0.25,0.296875,1.0,1.0
23,0.0625,64,16,919,919,111,919,919,0.0625,0.40625,0.8125,1.0
24,0.0625,64,16,213,213,111,213,213,0.59375,0.25,1.0,1.0
25,0.0625,64,16,233,233,261,233,233,0.140625,0.046875,1.0,1.0
26,0.0625,64,16,489,489,111,695,695,0.078125,0.1875,0.4375,1.0
27,0.0625,64,16,465,465,111,465,465,0.203125,0.140625,1.0,1.0
28,0.0625,64,16,118,118,111,118,118,0.390625,0.15625,1.0,1.0
29,0.0625,64,16,675,458,111,412,660,0.046875,0.28125,0.109375,1.0
30,0.0625,64,16,327,327,111,329,329,0.15625,0.34375,0.046875,1.0
31,0.0625,64,16,784,695,111,600,600,0.796875,0.25,0.0,1.0
32,0.0625,64,16,190,153,111,190,190,0.03125,0.109375,0.9375,1.0
33,0.0625,64,16,545,477,111,535,535,0.015625,0.15625,0.046875,1.0
34,0.0625,64,16,506,506,111,506,506,0.40625,0.296875,1.0,1.0
35,0.0625,64,16,480,707,111,480,480,0.015625,0.359375,1.0,1.0
36,0.0625,64,16,133,133,111,133,133,0.0625,0.109375,1.0,1.0
37,0.0625,64,16,886,886,111,886,886,0.875,0.0625,1.0,1.0
