,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,24,395,30,30,30,30,0.15625,0.015625,0.609375,1.0
1,0.25,64,24,838,836,838,838,838,0.203125,0.015625,0.96875,1.0
2,0.25,64,24,873,873,873,873,873,1.0,0.84375,1.0,1.0
3,0.25,64,24,2,2,2,2,2,1.0,0.9375,1.0,1.0
4,0.25,64,24,534,534,534,534,534,1.0,0.703125,1.0,1.0
5,0.25,64,24,269,269,269,269,269,0.734375,0.15625,1.0,1.0
6,0.25,64,24,885,893,709,709,709,0.046875,0.078125,0.28125,1.0
7,0.25,64,24,590,590,810,590,590,0.53125,0.265625,1.0,1.0
8,0.25,64,24,133,133,133,133,133,1.0,1.0,1.0,1.0
9,0.25,64,24,280,280,280,280,280,0.15625,0.265625,1.0,1.0
10,0.25,64,24,211,168,211,211,211,0.625,0.1875,0.84375,1.0
11,0.25,64,24,464,777,512,512,512,0.078125,0.234375,1.0,1.0
12,0.25,64,24,800,800,800,800,800,0.234375,0.703125,1.0,1.0
13,0.25,64,24,66,66,68,66,66,0.078125,0.109375,0.9375,1.0
14,0.25,64,24,587,587,587,587,587,0.5625,0.40625,1.0,1.0
15,0.25,64,24,975,733,975,708,975,0.21875,0.3125,0.078125,1.0
16,0.25,64,24,889,454,576,889,889,0.015625,0.015625,1.0,1.0
17,0.25,64,24,774,774,774,774,774,0.09375,0.0625,1.0,1.0
18,0.25,64,24,138,138,138,138,138,1.0,1.0,1.0,1.0
19,0.25,64,24,956,956,956,956,956,0.78125,0.34375,1.0,1.0
20,0.25,64,24,569,569,569,569,569,0.890625,0.578125,1.0,1.0
21,0.25,64,24,214,214,214,214,214,0.796875,0.28125,1.0,1.0
22,0.25,64,24,97,97,97,97,97,0.390625,0.109375,1.0,1.0
23,0.25,64,24,919,919,919,919,919,0.03125,0.390625,1.0,1.0
24,0.25,64,24,213,213,213,213,213,1.0,0.90625,1.0,1.0
25,0.25,64,24,233,170,170,233,170,0.109375,0.1875,0.40625,1.0
26,0.25,64,24,489,489,489,489,489,0.375,0.421875,1.0,1.0
27,0.25,64,24,465,465,465,414,414,0.015625,0.015625,1.0,1.0
28,0.25,64,24,118,118,118,118,118,0.90625,0.671875,1.0,1.0
29,0.25,64,24,675,408,458,412,412,0.046875,0.015625,0.53125,1.0
30,0.25,64,24,327,327,815,327,327,0.390625,0.0625,1.0,1.0
31,0.25,64,24,784,695,695,695,695,0.84375,0.421875,1.0,1.0
