,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,8,395,30,644,30,395,0.15625,0.234375,0.125,1.0
1,0.25,64,8,838,836,218,838,593,0.203125,0.015625,0.53125,1.0
2,0.25,64,8,873,873,873,873,873,1.0,0.765625,1.0,1.0
3,0.25,64,8,2,2,2,2,2,1.0,0.265625,1.0,1.0
4,0.25,64,8,534,534,534,534,534,1.0,0.25,1.0,1.0
5,0.25,64,8,269,269,270,269,269,0.734375,0.0625,1.0,1.0
6,0.25,64,8,885,893,701,709,679,0.046875,0.0,0.0625,1.0
7,0.25,64,8,590,590,810,590,810,0.53125,0.03125,0.90625,1.0
8,0.25,64,8,133,133,133,133,133,1.0,0.28125,1.0,1.0
9,0.25,64,8,280,280,280,280,280,0.15625,0.296875,1.0,1.0
10,0.25,64,8,211,168,211,211,211,0.625,0.15625,0.90625,1.0
11,0.25,64,8,464,777,512,512,512,0.078125,0.0,1.0,1.0
12,0.25,64,8,800,800,779,800,800,0.234375,0.125,0.96875,1.0
13,0.25,64,8,66,66,68,66,68,0.078125,0.21875,0.125,1.0
14,0.25,64,8,587,587,103,587,618,0.5625,0.0,1.0,1.0
15,0.25,64,8,975,733,147,975,975,0.21875,0.078125,0.453125,1.0
16,0.25,64,8,889,454,795,889,889,0.015625,0.171875,0.46875,1.0
17,0.25,64,8,774,774,416,774,774,0.09375,0.015625,0.3125,1.0
18,0.25,64,8,138,138,138,138,138,1.0,0.234375,1.0,1.0
19,0.25,64,8,956,956,66,956,956,0.78125,0.046875,1.0,1.0
20,0.25,64,8,569,569,569,569,569,0.890625,0.078125,1.0,1.0
21,0.25,64,8,214,214,136,214,214,0.796875,0.0,1.0,1.0
22,0.25,64,8,97,97,89,97,99,0.390625,0.03125,0.515625,1.0
23,0.25,64,8,919,919,919,919,919,0.03125,0.328125,0.96875,1.0
24,0.25,64,8,213,213,213,213,213,1.0,0.609375,1.0,1.0
25,0.25,64,8,233,170,261,233,261,0.109375,0.171875,0.15625,1.0
26,0.25,64,8,489,489,489,489,489,0.375,0.171875,1.0,1.0
27,0.25,64,8,465,465,750,414,414,0.015625,0.046875,0.59375,1.0
28,0.25,64,8,118,118,118,118,118,0.90625,0.234375,1.0,1.0
29,0.25,64,8,675,408,833,412,412,0.046875,0.0625,0.578125,1.0
30,0.25,64,8,327,327,937,327,329,0.390625,0.0625,0.734375,1.0
31,0.25,64,8,784,695,448,695,695,0.84375,0.171875,1.0,1.0
32,0.25,64,8,190,190,153,190,190,0.234375,0.046875,0.9375,1.0
33,0.25,64,8,545,518,644,545,545,0.125,0.109375,0.96875,1.0
34,0.25,64,8,506,506,409,506,506,0.96875,0.0625,1.0,1.0
35,0.25,64,8,480,877,423,480,707,0.234375,0.0,0.46875,1.0
36,0.25,64,8,133,16,16,16,16,0.203125,0.046875,0.390625,1.0
