,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.0625,64,16,395,30,674,67,67,0.078125,0.203125,0.375,1.0
1,0.0625,64,16,838,836,674,971,667,0.0625,0.296875,0.078125,1.0
2,0.0625,64,16,873,873,674,873,873,0.609375,0.0,1.0,1.0
3,0.0625,64,16,2,2,674,2,2,0.875,0.03125,1.0,1.0
4,0.0625,64,16,534,534,674,534,534,0.265625,0.265625,1.0,1.0
5,0.0625,64,16,269,269,674,272,277,0.125,0.21875,0.109375,1.0
6,0.0625,64,16,885,709,674,709,709,0.28125,0.265625,0.90625,1.0
7,0.0625,64,16,590,590,674,664,664,0.046875,0.1875,0.171875,1.0
8,0.0625,64,16,133,133,133,133,133,0.390625,0.15625,1.0,1.0
9,0.0625,64,16,280,715,674,280,280,0.0625,0.3125,1.0,1.0
10,0.0625,64,16,211,168,674,211,211,0.078125,0.03125,0.03125,1.0
11,0.0625,64,16,464,746,674,512,512,0.03125,0.046875,0.9375,1.0
12,0.0625,64,16,800,800,674,800,800,0.125,0.140625,0.78125,1.0
13,0.0625,64,16,66,68,674,66,66,0.046875,0.1875,0.8125,1.0
14,0.0625,64,16,587,622,674,587,587,0.046875,0.28125,1.0,1.0
15,0.0625,64,16,975,975,674,975,975,0.1875,0.046875,0.921875,1.0
16,0.0625,64,16,889,413,674,401,401,0.015625,0.25,0.484375,1.0
17,0.0625,64,16,774,458,674,910,910,0.015625,0.234375,0.890625,1.0
18,0.0625,64,16,138,138,674,138,138,0.453125,0.140625,1.0,1.0
19,0.0625,64,16,956,956,674,956,956,0.03125,0.390625,1.0,1.0
20,0.0625,64,16,569,569,674,569,569,0.234375,0.21875,1.0,1.0
21,0.0625,64,16,214,214,674,214,214,0.078125,0.3125,1.0,1.0
22,0.0625,64,16,97,134,674,97,97,0.015625,0.25,1.0,1.0
23,0.0625,64,16,919,919,674,919,919,0.109375,0.21875,1.0,1.0
24,0.0625,64,16,213,213,213,213,213,0.578125,0.015625,1.0,1.0
25,0.0625,64,16,233,261,261,261,261,0.34375,0.140625,0.90625,1.0
26,0.0625,64,16,489,489,674,489,489,0.078125,0.109375,0.96875,1.0
27,0.0625,64,16,465,465,674,431,431,0.0625,0.234375,0.25,1.0
28,0.0625,64,16,118,118,674,118,118,0.359375,0.265625,1.0,1.0
29,0.0625,64,16,675,458,674,458,458,0.0625,0.296875,0.625,1.0
30,0.0625,64,16,327,327,674,952,952,0.03125,0.125,0.875,1.0
31,0.0625,64,16,784,894,674,894,894,0.078125,0.171875,0.515625,1.0
32,0.0625,64,16,190,153,674,190,190,0.046875,0.21875,1.0,1.0
