,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,8,395,30,30,30,395,0.15625,0.046875,0.078125,1.0
1,0.25,64,8,838,836,995,836,558,0.203125,0.09375,0.0625,1.0
2,0.25,64,8,873,873,976,873,873,1.0,0.078125,1.0,1.0
3,0.25,64,8,2,2,2,2,2,1.0,0.53125,1.0,1.0
4,0.25,64,8,534,534,534,534,534,1.0,0.0625,1.0,1.0
5,0.25,64,8,269,269,277,269,273,0.734375,0.0625,0.296875,1.0
6,0.25,64,8,885,893,557,893,709,0.046875,0.0,0.21875,1.0
7,0.25,64,8,590,590,681,590,681,0.53125,0.0,0.3125,1.0
8,0.25,64,8,133,133,133,133,133,1.0,0.671875,1.0,1.0
9,0.25,64,8,280,280,278,280,280,0.15625,0.015625,0.796875,1.0
10,0.25,64,8,211,168,211,168,211,0.625,0.15625,0.71875,1.0
11,0.25,64,8,464,777,405,512,512,0.078125,0.0,1.0,1.0
12,0.25,64,8,800,800,800,800,800,0.234375,0.1875,0.96875,1.0
13,0.25,64,8,66,66,69,66,68,0.078125,0.109375,0.328125,1.0
14,0.25,64,8,587,587,995,587,726,0.5625,0.140625,0.640625,1.0
15,0.25,64,8,975,733,693,975,975,0.21875,0.046875,0.78125,1.0
16,0.25,64,8,889,454,795,889,889,0.015625,0.0625,0.140625,1.0
17,0.25,64,8,774,774,435,435,910,0.09375,0.03125,0.0,1.0
18,0.25,64,8,138,138,138,138,138,1.0,0.171875,1.0,1.0
19,0.25,64,8,956,956,644,956,938,0.78125,0.03125,1.0,1.0
20,0.25,64,8,569,569,569,569,864,0.890625,0.09375,1.0,1.0
21,0.25,64,8,214,214,306,214,99,0.796875,0.078125,0.75,1.0
22,0.25,64,8,97,97,97,97,97,0.390625,0.125,1.0,1.0
23,0.25,64,8,919,919,644,919,919,0.03125,0.09375,0.5,1.0
24,0.25,64,8,213,213,213,213,213,1.0,0.84375,1.0,1.0
25,0.25,64,8,233,170,261,261,261,0.109375,0.375,0.015625,1.0
26,0.25,64,8,489,489,677,489,489,0.375,0.0,0.796875,1.0
27,0.25,64,8,465,465,411,414,636,0.015625,0.0625,0.53125,1.0
28,0.25,64,8,118,118,118,118,118,0.90625,0.03125,1.0,1.0
29,0.25,64,8,675,408,471,412,571,0.046875,0.0625,0.09375,1.0
30,0.25,64,8,327,327,306,327,952,0.359375,0.09375,0.359375,1.0
31,0.25,64,8,784,695,644,695,910,0.84375,0.109375,0.234375,1.0
32,0.25,64,8,190,190,203,190,203,0.234375,0.03125,0.84375,1.0
33,0.25,64,8,545,518,744,545,751,0.125,0.015625,0.078125,1.0
34,0.25,64,8,506,506,681,506,506,0.96875,0.015625,1.0,1.0
