,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,8,395,26,30,30,30,0.28125,0.015625,0.03125,1.0
1,0.25,64,8,838,838,650,838,836,0.46875,0.015625,0.140625,1.0
2,0.25,64,8,873,873,873,873,873,1.0,0.53125,1.0,1.0
3,0.25,64,8,2,2,2,2,2,1.0,0.5625,1.0,1.0
4,0.25,64,8,534,534,534,534,534,1.0,0.28125,1.0,1.0
5,0.25,64,8,269,269,248,269,269,1.0,0.140625,1.0,1.0
6,0.25,64,8,885,709,699,709,709,0.90625,0.046875,1.0,1.0
7,0.25,64,8,590,590,681,590,681,0.140625,0.03125,0.640625,1.0
8,0.25,64,8,133,133,133,133,133,0.8125,0.046875,1.0,1.0
9,0.25,64,8,280,280,715,280,715,0.1875,0.015625,0.75,1.0
10,0.25,64,8,211,211,211,211,211,0.5,0.21875,1.0,1.0
11,0.25,64,8,464,902,464,777,777,0.125,0.0625,0.0625,1.0
12,0.25,64,8,800,865,644,800,688,0.1875,0.328125,0.078125,1.0
13,0.25,64,8,66,66,66,68,66,0.109375,0.265625,0.484375,1.0
14,0.25,64,8,587,587,487,587,587,0.796875,0.0,1.0,1.0
15,0.25,64,8,975,708,132,708,348,0.25,0.0,0.421875,1.0
16,0.25,64,8,889,421,788,450,576,0.0,0.03125,0.0625,1.0
17,0.25,64,8,774,774,644,774,774,0.828125,0.03125,0.90625,1.0
18,0.25,64,8,138,138,138,138,138,1.0,0.203125,1.0,1.0
19,0.25,64,8,956,956,616,956,956,1.0,0.234375,1.0,1.0
20,0.25,64,8,569,569,569,569,569,1.0,0.265625,1.0,1.0
21,0.25,64,8,214,214,25,214,214,0.78125,0.03125,1.0,1.0
22,0.25,64,8,97,97,97,97,97,1.0,0.03125,1.0,1.0
23,0.25,64,8,919,919,644,919,919,0.375,0.0625,0.96875,1.0
24,0.25,64,8,213,213,213,213,213,0.96875,0.234375,1.0,1.0
25,0.25,64,8,233,233,177,233,233,0.90625,0.0625,1.0,1.0
26,0.25,64,8,489,489,91,489,365,0.421875,0.0625,0.359375,1.0
27,0.25,64,8,465,465,797,465,465,1.0,0.21875,1.0,1.0
28,0.25,64,8,118,118,125,118,118,0.875,0.0625,1.0,1.0
29,0.25,64,8,675,412,519,412,412,0.28125,0.03125,0.59375,1.0
30,0.25,64,8,327,327,644,327,329,0.71875,0.03125,0.71875,1.0
31,0.25,64,8,784,695,644,695,695,0.6875,0.015625,0.78125,1.0
32,0.25,64,8,190,190,257,190,257,0.484375,0.015625,0.75,1.0
33,0.25,64,8,545,545,531,545,635,0.21875,0.015625,0.3125,1.0
34,0.25,64,8,506,506,409,506,506,1.0,0.046875,1.0,1.0
35,0.25,64,8,480,480,480,480,480,0.78125,0.0,1.0,1.0
36,0.25,64,8,133,133,16,133,133,0.90625,0.15625,1.0,1.0
37,0.25,64,8,886,886,886,886,886,1.0,0.359375,1.0,1.0
38,0.25,64,8,967,762,762,762,762,0.5625,0.03125,0.828125,1.0
39,0.25,64,8,643,633,130,633,966,0.125,0.0625,0.140625,1.0
40,0.25,64,8,562,562,870,562,642,0.5625,0.015625,0.359375,1.0
41,0.25,64,8,396,396,396,396,396,0.9375,0.0625,1.0,1.0
42,0.25,64,8,570,570,545,570,545,0.609375,0.0625,0.9375,1.0
43,0.25,64,8,690,690,377,690,43,0.125,0.0,0.609375,1.0
44,0.25,64,8,902,902,418,902,584,0.296875,0.0,0.8125,1.0
45,0.25,64,8,5,6,980,6,977,0.421875,0.171875,0.75,1.0
46,0.25,64,8,914,914,644,914,914,0.953125,0.109375,1.0,1.0
47,0.25,64,8,801,983,801,983,983,0.046875,0.09375,0.59375,1.0
48,0.25,64,8,149,149,801,149,149,0.96875,0.15625,1.0,1.0
49,0.25,64,8,828,828,828,828,828,1.0,0.21875,1.0,1.0
50,0.25,64,8,965,965,965,965,965,1.0,0.09375,1.0,1.0
51,0.25,64,8,902,902,818,902,902,1.0,0.03125,1.0,1.0
