,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,8,395,26,644,26,395,0.28125,0.015625,0.96875,1.0
1,0.25,64,8,838,838,445,838,838,0.46875,0.03125,0.8125,1.0
2,0.25,64,8,873,873,644,873,873,1.0,0.03125,1.0,1.0
3,0.25,64,8,2,2,2,2,2,1.0,0.09375,1.0,1.0
4,0.25,64,8,534,534,534,534,534,1.0,0.15625,1.0,1.0
5,0.25,64,8,269,269,277,269,269,1.0,0.015625,1.0,1.0
6,0.25,64,8,885,709,709,709,709,0.90625,0.25,1.0,1.0
7,0.25,64,8,590,590,480,810,681,0.140625,0.0,0.046875,1.0
8,0.25,64,8,133,133,133,133,133,0.8125,0.21875,1.0,1.0
9,0.25,64,8,280,280,270,280,280,0.1875,0.03125,0.75,1.0
10,0.25,64,8,211,211,211,211,211,0.5,0.265625,0.9375,1.0
11,0.25,64,8,464,902,818,902,902,0.125,0.03125,0.59375,1.0
12,0.25,64,8,800,865,800,800,800,0.1875,0.34375,0.25,1.0
13,0.25,64,8,66,66,644,68,68,0.109375,0.078125,0.4375,1.0
14,0.25,64,8,587,587,749,587,587,0.796875,0.09375,1.0,1.0
15,0.25,64,8,975,708,460,708,144,0.25,0.125,1.0,1.0
16,0.25,64,8,889,421,650,889,889,0.0,0.03125,1.0,1.0
17,0.25,64,8,774,774,659,774,774,0.828125,0.015625,0.90625,1.0
18,0.25,64,8,138,138,138,138,138,1.0,0.234375,1.0,1.0
19,0.25,64,8,956,956,956,956,956,1.0,0.15625,1.0,1.0
20,0.25,64,8,569,569,569,569,569,1.0,0.0,1.0,1.0
21,0.25,64,8,214,214,214,214,214,0.78125,0.375,0.875,1.0
22,0.25,64,8,97,97,97,97,97,1.0,0.25,1.0,1.0
23,0.25,64,8,919,919,983,919,900,0.375,0.203125,0.828125,1.0
24,0.25,64,8,213,213,213,213,213,0.96875,0.15625,1.0,1.0
25,0.25,64,8,233,233,198,233,177,0.90625,0.0,1.0,1.0
26,0.25,64,8,489,489,489,489,489,0.421875,0.09375,1.0,1.0
27,0.25,64,8,465,465,480,465,414,1.0,0.015625,1.0,1.0
28,0.25,64,8,118,118,396,118,118,0.875,0.046875,1.0,1.0
29,0.25,64,8,675,412,660,412,660,0.28125,0.078125,0.390625,1.0
30,0.25,64,8,327,327,397,327,364,0.71875,0.015625,0.96875,1.0
31,0.25,64,8,784,695,695,695,600,0.6875,0.0625,0.71875,1.0
32,0.25,64,8,190,190,405,190,190,0.484375,0.03125,1.0,1.0
33,0.25,64,8,545,545,673,545,686,0.21875,0.015625,0.125,1.0
34,0.25,64,8,506,506,531,506,506,1.0,0.078125,1.0,1.0
35,0.25,64,8,480,480,818,480,480,0.78125,0.09375,1.0,1.0
36,0.25,64,8,133,133,133,133,133,0.90625,0.078125,1.0,1.0
37,0.25,64,8,886,886,707,886,707,1.0,0.09375,1.0,1.0
38,0.25,64,8,967,762,762,762,762,0.5625,0.15625,1.0,1.0
39,0.25,64,8,643,633,503,585,503,0.125,0.40625,0.046875,1.0
40,0.25,64,8,562,562,562,562,562,0.5625,0.046875,1.0,1.0
41,0.25,64,8,396,396,396,396,396,0.9375,0.28125,1.0,1.0
42,0.25,64,8,570,570,400,570,491,0.609375,0.109375,0.75,1.0
43,0.25,64,8,690,690,644,345,345,0.125,0.015625,0.28125,1.0
44,0.25,64,8,902,902,789,902,902,0.296875,0.109375,1.0,1.0
45,0.25,64,8,5,6,34,6,913,0.421875,0.0625,0.53125,1.0
46,0.25,64,8,914,914,644,914,792,0.953125,0.015625,0.96875,1.0
47,0.25,64,8,801,983,801,983,360,0.046875,0.03125,0.046875,1.0
48,0.25,64,8,149,149,149,149,149,0.96875,0.171875,1.0,1.0
49,0.25,64,8,828,828,828,828,828,1.0,0.171875,1.0,1.0
50,0.25,64,8,965,965,925,965,965,1.0,0.03125,1.0,1.0
51,0.25,64,8,902,902,512,902,902,1.0,0.265625,1.0,1.0
52,0.25,64,8,962,962,962,962,962,0.90625,0.171875,1.0,1.0
53,0.25,64,8,599,410,576,410,410,0.828125,0.03125,1.0,1.0
54,0.25,64,8,654,609,609,609,609,0.59375,0.0,0.09375,1.0
55,0.25,64,8,709,709,843,709,475,1.0,0.09375,1.0,1.0
56,0.25,64,8,532,532,532,532,532,1.0,0.015625,1.0,1.0
57,0.25,64,8,706,706,412,706,576,0.828125,0.0,0.921875,1.0
58,0.25,64,8,975,975,694,975,975,0.625,0.015625,1.0,1.0
59,0.25,64,8,933,933,934,933,934,0.140625,0.0,0.03125,1.0
60,0.25,64,8,171,171,238,171,232,0.5,0.046875,0.53125,1.0
61,0.25,64,8,597,597,644,597,597,0.84375,0.0,0.9375,1.0
62,0.25,64,8,528,528,528,528,528,0.953125,0.25,1.0,1.0
63,0.25,64,8,752,752,121,752,862,0.859375,0.0,1.0,1.0
64,0.25,64,8,269,269,269,273,269,0.328125,0.65625,0.625,1.0
65,0.25,64,8,282,281,431,281,281,0.078125,0.09375,0.71875,1.0
66,0.25,64,8,799,760,632,760,534,0.0625,0.03125,0.03125,1.0
67,0.25,64,8,289,289,289,289,289,1.0,0.65625,1.0,1.0
68,0.25,64,8,942,942,942,942,942,0.953125,0.25,1.0,1.0
69,0.25,64,8,937,937,937,937,937,1.0,0.265625,1.0,1.0
70,0.25,64,8,924,924,924,924,924,1.0,0.21875,1.0,1.0
71,0.25,64,8,705,705,733,705,705,0.46875,0.015625,0.875,1.0
72,0.25,64,8,202,202,202,202,202,1.0,0.125,1.0,1.0
73,0.25,64,8,618,544,710,756,587,0.46875,0.015625,0.109375,1.0
74,0.25,64,8,278,278,43,280,278,0.109375,0.0,0.109375,1.0
75,0.25,64,8,583,583,644,583,760,0.75,0.078125,0.75,1.0
76,0.25,64,8,419,419,549,549,549,0.703125,0.25,0.21875,1.0
77,0.25,64,8,84,84,84,84,84,1.0,0.375,1.0,1.0
78,0.25,64,8,688,688,644,688,836,0.90625,0.265625,0.90625,1.0
79,0.25,64,8,351,351,351,351,351,0.9375,0.28125,1.0,1.0
80,0.25,64,8,806,658,658,658,658,0.3125,0.078125,0.5625,1.0
81,0.25,64,8,884,500,429,500,492,0.4375,0.046875,0.359375,1.0
82,0.25,64,8,145,145,145,145,145,1.0,0.5625,1.0,1.0
83,0.25,64,8,335,335,644,335,15,0.90625,0.0,0.96875,1.0
84,0.25,64,8,633,633,897,633,570,0.0,0.0625,0.28125,1.0
85,0.25,64,8,360,360,833,360,360,1.0,0.078125,1.0,1.0
86,0.25,64,8,715,715,715,715,715,1.0,0.578125,1.0,1.0
87,0.25,64,8,78,78,78,78,78,1.0,0.546875,1.0,1.0
88,0.25,64,8,935,935,959,935,959,0.53125,0.125,0.875,1.0
89,0.25,64,8,171,171,770,171,171,0.25,0.046875,0.484375,1.0
90,0.25,64,8,603,603,644,603,603,0.8125,0.15625,1.0,1.0
91,0.25,64,8,389,389,389,389,389,1.0,0.484375,1.0,1.0
92,0.25,64,8,370,370,370,370,370,0.8125,0.046875,1.0,1.0
93,0.25,64,8,449,449,449,449,449,0.765625,0.03125,1.0,1.0
94,0.25,64,8,572,509,119,711,509,0.0625,0.0,0.015625,1.0
95,0.25,64,8,60,60,69,60,114,0.765625,0.03125,0.625,1.0
96,0.25,64,8,779,779,779,779,874,0.625,0.03125,0.515625,1.0
97,0.25,64,8,347,347,347,347,294,0.9375,0.296875,1.0,1.0
98,0.25,64,8,370,370,987,370,370,0.765625,0.015625,1.0,1.0
99,0.25,64,8,690,690,690,690,634,0.4375,0.03125,0.625,1.0
100,0.25,64,8,910,909,944,813,937,0.171875,0.078125,0.0,1.0
101,0.25,64,8,365,365,644,365,365,1.0,0.078125,1.0,1.0
102,0.25,64,8,162,162,700,162,263,0.140625,0.046875,0.1875,1.0
103,0.25,64,8,837,970,970,970,970,0.8125,0.9375,0.9375,1.0
104,0.25,64,8,603,603,847,603,575,0.78125,0.015625,0.9375,1.0
105,0.25,64,8,286,286,279,286,286,0.84375,0.0,0.84375,1.0
106,0.25,64,8,264,264,232,264,232,0.953125,0.15625,1.0,1.0
107,0.25,64,8,747,747,872,747,747,0.421875,0.03125,1.0,1.0
108,0.25,64,8,649,649,682,649,649,1.0,0.1875,1.0,1.0
109,0.25,64,8,486,486,486,486,486,0.859375,0.265625,0.96875,1.0
110,0.25,64,8,512,512,512,512,650,0.671875,0.203125,0.640625,1.0
111,0.25,64,8,828,828,1,828,468,0.75,0.03125,0.953125,1.0
112,0.25,64,8,955,955,955,955,955,1.0,0.140625,1.0,1.0
113,0.25,64,8,680,680,570,680,697,0.140625,0.046875,0.109375,1.0
114,0.25,64,8,893,893,549,893,549,0.421875,0.03125,0.78125,1.0
115,0.25,64,8,385,385,568,385,385,0.125,0.109375,0.34375,1.0
116,0.25,64,8,965,965,935,965,935,0.75,0.03125,0.953125,1.0
117,0.25,64,8,609,609,609,609,609,0.796875,0.328125,1.0,1.0
118,0.25,64,8,131,131,807,131,131,1.0,0.234375,1.0,1.0
119,0.25,64,8,717,717,717,717,717,0.21875,0.078125,1.0,1.0
120,0.25,64,8,819,854,644,846,846,0.03125,0.125,0.015625,1.0
121,0.25,64,8,870,870,444,870,444,0.171875,0.125,0.65625,1.0
122,0.25,64,8,237,237,644,237,238,0.296875,0.0,0.21875,1.0
123,0.25,64,8,562,562,554,562,562,0.125,0.203125,0.53125,1.0
124,0.25,64,8,48,48,48,48,48,0.890625,0.046875,1.0,1.0
125,0.25,64,8,979,975,472,975,472,0.296875,0.15625,0.859375,1.0
126,0.25,64,8,834,906,982,906,906,0.0625,0.015625,1.0,1.0
127,0.25,64,8,709,748,720,748,748,0.6875,0.03125,0.953125,1.0
128,0.25,64,8,109,109,107,109,109,0.9375,0.171875,1.0,1.0
129,0.25,64,8,511,511,471,511,404,0.078125,0.046875,0.234375,1.0
130,0.25,64,8,778,778,571,778,571,0.109375,0.046875,0.703125,1.0
131,0.25,64,8,521,521,659,521,469,0.96875,0.0625,1.0,1.0
132,0.25,64,8,996,996,947,996,947,0.96875,0.140625,1.0,1.0
133,0.25,64,8,827,896,402,891,891,0.078125,0.0625,0.578125,1.0
134,0.25,64,8,241,238,644,241,241,0.109375,0.046875,0.25,1.0
135,0.25,64,8,700,700,846,700,700,0.1875,0.015625,0.28125,1.0
136,0.25,64,8,635,409,458,409,409,0.1875,0.0,0.53125,1.0
137,0.25,64,8,388,388,388,388,388,1.0,0.359375,1.0,1.0
138,0.25,64,8,124,124,79,124,79,0.6875,0.046875,1.0,1.0
139,0.25,64,8,468,468,468,468,468,1.0,0.421875,1.0,1.0
140,0.25,64,8,774,774,644,774,303,0.96875,0.015625,1.0,1.0
141,0.25,64,8,662,662,845,662,769,0.125,0.109375,0.609375,1.0
142,0.25,64,8,682,682,21,682,657,1.0,0.015625,1.0,1.0
143,0.25,64,8,591,591,591,591,591,1.0,0.421875,1.0,1.0
144,0.25,64,8,941,941,941,941,941,1.0,0.78125,1.0,1.0
145,0.25,64,8,51,36,33,36,33,0.015625,0.015625,0.265625,1.0
146,0.25,64,8,75,306,487,75,442,0.21875,0.078125,0.515625,1.0
147,0.25,64,8,136,136,136,136,136,1.0,0.75,1.0,1.0
148,0.25,64,8,182,182,182,182,182,0.84375,0.109375,1.0,1.0
149,0.25,64,8,901,901,901,901,610,0.453125,0.015625,0.421875,1.0
150,0.25,64,8,41,41,41,41,41,0.375,0.0,1.0,1.0
151,0.25,64,8,289,289,289,289,289,1.0,0.078125,1.0,1.0
152,0.25,64,8,19,19,12,19,19,0.3125,0.0,0.8125,1.0
153,0.25,64,8,924,924,924,924,924,1.0,0.453125,1.0,1.0
154,0.25,64,8,516,516,516,516,431,0.34375,0.0625,0.3125,1.0
155,0.25,64,8,258,258,258,258,258,0.75,0.15625,1.0,1.0
156,0.25,64,8,976,976,970,976,976,1.0,0.171875,1.0,1.0
157,0.25,64,8,754,485,485,485,485,0.890625,0.0625,1.0,1.0
158,0.25,64,8,791,791,791,791,791,1.0,0.0625,1.0,1.0
159,0.25,64,8,675,751,644,675,734,0.046875,0.046875,0.109375,1.0
160,0.25,64,8,317,317,317,317,317,1.0,0.359375,1.0,1.0
161,0.25,64,8,261,261,261,261,261,0.96875,0.109375,1.0,1.0
162,0.25,64,8,124,124,843,124,26,0.453125,0.078125,0.53125,1.0
163,0.25,64,8,667,529,842,529,793,0.390625,0.03125,0.265625,1.0
164,0.25,64,8,170,221,221,221,221,1.0,0.453125,1.0,1.0
165,0.25,64,8,257,258,157,205,222,0.09375,0.046875,0.15625,1.0
166,0.25,64,8,418,767,767,767,709,1.0,0.09375,1.0,1.0
167,0.25,64,8,108,116,644,116,116,0.3125,0.078125,0.59375,1.0
168,0.25,64,8,185,185,187,185,170,0.515625,0.078125,0.75,1.0
169,0.25,64,8,746,746,746,746,746,1.0,0.65625,1.0,1.0
170,0.25,64,8,528,849,971,849,968,0.328125,0.265625,0.640625,1.0
171,0.25,64,8,107,107,107,107,107,0.84375,0.34375,1.0,1.0
172,0.25,64,8,578,982,982,982,982,0.625,0.71875,0.71875,1.0
173,0.25,64,8,674,674,674,674,674,0.296875,0.015625,1.0,1.0
174,0.25,64,8,240,241,241,241,240,0.828125,0.328125,0.84375,1.0
175,0.25,64,8,478,478,478,478,745,0.1875,0.03125,0.96875,1.0
176,0.25,64,8,922,922,922,922,922,1.0,0.171875,1.0,1.0
177,0.25,64,8,905,905,644,905,905,0.40625,0.03125,0.421875,1.0
178,0.25,64,8,50,50,100,58,693,0.0625,0.015625,0.25,1.0
179,0.25,64,8,463,738,793,738,738,0.796875,0.109375,0.84375,1.0
180,0.25,64,8,256,256,644,256,233,0.078125,0.0625,0.9375,1.0
181,0.25,64,8,507,695,523,695,695,0.78125,0.03125,1.0,1.0
182,0.25,64,8,392,392,392,392,392,1.0,0.3125,1.0,1.0
183,0.25,64,8,884,884,884,884,884,1.0,0.03125,1.0,1.0
184,0.25,64,8,714,714,414,714,679,0.734375,0.078125,0.96875,1.0
185,0.25,64,8,47,558,644,558,558,0.0625,0.015625,0.0625,1.0
186,0.25,64,8,271,271,271,271,271,1.0,0.125,1.0,1.0
187,0.25,64,8,136,136,693,136,136,0.546875,0.109375,0.84375,1.0
188,0.25,64,8,274,274,188,274,274,1.0,0.046875,1.0,1.0
189,0.25,64,8,188,188,181,188,188,0.875,0.140625,1.0,1.0
190,0.25,64,8,210,210,383,210,690,0.8125,0.015625,1.0,1.0
191,0.25,64,8,349,349,222,349,348,0.75,0.046875,0.671875,1.0
192,0.25,64,8,262,262,284,262,151,0.546875,0.03125,0.578125,1.0
193,0.25,64,8,171,171,168,171,168,0.265625,0.078125,0.53125,1.0
194,0.25,64,8,20,20,20,20,20,1.0,0.078125,1.0,1.0
