,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.0625,64,24,395,30,111,26,26,0.0625,0.0,1.0,1.0
1,0.0625,64,24,838,836,111,838,838,0.140625,0.046875,1.0,1.0
2,0.0625,64,24,873,873,873,873,873,0.609375,0.1875,1.0,1.0
3,0.0625,64,24,2,2,2,2,2,0.8125,0.40625,1.0,1.0
4,0.0625,64,24,534,534,534,534,534,0.5625,0.015625,1.0,1.0
5,0.0625,64,24,269,269,111,269,269,0.53125,0.109375,1.0,1.0
6,0.0625,64,24,885,709,111,709,709,0.390625,0.203125,1.0,1.0
7,0.0625,64,24,590,681,111,810,810,0.0625,0.015625,1.0,1.0
8,0.0625,64,24,133,133,133,133,133,0.5,0.1875,1.0,1.0
9,0.0625,64,24,280,715,111,280,280,0.234375,0.0,1.0,1.0
10,0.0625,64,24,211,211,111,211,211,0.015625,0.09375,1.0,1.0
11,0.0625,64,24,464,777,111,902,902,0.21875,0.171875,0.90625,1.0
12,0.0625,64,24,800,865,857,502,502,0.046875,0.015625,0.0,1.0
13,0.0625,64,24,66,66,111,66,66,0.140625,0.046875,0.0,1.0
14,0.0625,64,24,587,587,622,587,587,0.15625,0.09375,1.0,1.0
15,0.0625,64,24,975,144,111,708,708,0.046875,0.15625,1.0,1.0
16,0.0625,64,24,889,421,111,889,889,0.015625,0.0,0.78125,1.0
17,0.0625,64,24,774,578,111,774,774,0.0,0.0625,1.0,1.0
18,0.0625,64,24,138,138,111,138,138,0.703125,0.015625,1.0,1.0
19,0.0625,64,24,956,956,111,956,956,0.546875,0.0,1.0,1.0
20,0.0625,64,24,569,569,569,569,569,0.515625,0.078125,1.0,1.0
21,0.0625,64,24,214,214,111,214,214,0.25,0.203125,1.0,1.0
22,0.0625,64,24,97,97,111,97,97,0.25,0.03125,1.0,1.0
23,0.0625,64,24,919,919,111,919,919,0.0625,0.046875,1.0,1.0
24,0.0625,64,24,213,213,213,213,213,0.59375,0.0625,1.0,1.0
25,0.0625,64,24,233,233,261,233,233,0.140625,0.109375,1.0,1.0
26,0.0625,64,24,489,489,489,489,489,0.078125,0.03125,1.0,1.0
27,0.0625,64,24,465,465,111,465,465,0.203125,0.078125,1.0,1.0
28,0.0625,64,24,118,118,118,118,118,0.390625,0.078125,1.0,1.0
29,0.0625,64,24,675,458,111,412,412,0.046875,0.0625,0.234375,1.0
30,0.0625,64,24,327,327,111,327,327,0.15625,0.078125,1.0,1.0
31,0.0625,64,24,784,695,695,695,695,0.796875,0.140625,1.0,1.0
32,0.0625,64,24,190,153,153,190,190,0.03125,0.015625,1.0,1.0
33,0.0625,64,24,545,477,111,545,545,0.015625,0.171875,1.0,1.0
34,0.0625,64,24,506,506,111,506,506,0.40625,0.03125,1.0,1.0
35,0.0625,64,24,480,707,111,480,480,0.015625,0.109375,1.0,1.0
36,0.0625,64,24,133,133,133,133,133,0.0625,0.015625,1.0,1.0
37,0.0625,64,24,886,886,886,886,886,0.875,0.125,1.0,1.0
38,0.0625,64,24,967,762,762,762,762,0.1875,0.046875,1.0,1.0
39,0.0625,64,24,643,419,111,691,691,0.0,0.09375,0.8125,1.0
40,0.0625,64,24,562,870,870,562,562,0.078125,0.046875,1.0,1.0
41,0.0625,64,24,396,396,111,396,396,0.1875,0.015625,1.0,1.0
42,0.0625,64,24,570,570,111,570,570,0.171875,0.0625,1.0,1.0
43,0.0625,64,24,690,29,29,690,690,0.09375,0.0,1.0,1.0
44,0.0625,64,24,902,418,111,902,902,0.171875,0.0625,1.0,1.0
45,0.0625,64,24,5,913,111,6,6,0.0,0.078125,1.0,1.0
46,0.0625,64,24,914,914,914,914,914,0.515625,0.015625,1.0,1.0
47,0.0625,64,24,801,801,33,801,801,0.09375,0.109375,1.0,1.0
48,0.0625,64,24,149,149,111,149,149,0.296875,0.0625,1.0,1.0
49,0.0625,64,24,828,828,828,828,828,0.78125,0.03125,1.0,1.0
50,0.0625,64,24,965,965,965,965,965,0.5,0.09375,1.0,1.0
51,0.0625,64,24,902,902,111,902,902,0.109375,0.0625,1.0,1.0
52,0.0625,64,24,962,962,962,962,962,0.640625,0.1875,1.0,1.0
53,0.0625,64,24,599,410,111,410,410,0.125,0.046875,1.0,1.0
54,0.0625,64,24,654,609,111,654,654,0.421875,0.046875,0.71875,1.0
55,0.0625,64,24,709,709,111,709,709,0.09375,0.09375,1.0,1.0
56,0.0625,64,24,532,532,111,532,532,0.453125,0.0625,1.0,1.0
57,0.0625,64,24,706,706,111,706,706,0.25,0.03125,1.0,1.0
58,0.0625,64,24,975,975,979,975,975,0.015625,0.015625,0.875,1.0
59,0.0625,64,24,933,934,111,933,933,0.015625,0.015625,1.0,1.0
60,0.0625,64,24,171,171,111,171,171,0.0,0.0625,1.0,1.0
61,0.0625,64,24,597,597,111,597,597,0.25,0.125,1.0,1.0
62,0.0625,64,24,528,621,111,528,528,0.015625,0.125,1.0,1.0
63,0.0625,64,24,752,752,752,752,752,0.328125,0.078125,1.0,1.0
