,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.25,64,32,395,30,123,395,35,0.15625,0.3125,0.015625,1.0
1,0.25,64,32,838,836,836,838,836,0.203125,0.390625,0.078125,1.0
2,0.25,64,32,873,873,873,873,873,1.0,0.96875,1.0,1.0
3,0.25,64,32,2,2,2,2,2,1.0,1.0,1.0,1.0
4,0.25,64,32,534,534,534,534,534,1.0,0.921875,1.0,1.0
5,0.25,64,32,269,269,269,269,269,0.734375,0.09375,1.0,1.0
6,0.25,64,32,885,893,709,893,893,0.046875,0.359375,0.28125,1.0
7,0.25,64,32,590,590,590,590,590,0.53125,0.015625,1.0,1.0
8,0.25,64,32,133,133,133,133,133,1.0,0.9375,1.0,1.0
9,0.25,64,32,280,280,280,280,280,0.15625,0.109375,0.5,1.0
10,0.25,64,32,211,168,168,211,211,0.625,0.0,0.71875,1.0
11,0.25,64,32,464,777,512,512,512,0.078125,0.0625,1.0,1.0
12,0.25,64,32,800,800,800,800,800,0.234375,0.109375,1.0,1.0
13,0.25,64,32,66,66,288,66,66,0.078125,0.03125,0.171875,1.0
14,0.25,64,32,587,587,587,587,587,0.5625,0.078125,1.0,1.0
15,0.25,64,32,975,733,975,708,733,0.21875,0.546875,0.0625,1.0
16,0.25,64,32,889,454,481,889,454,0.015625,0.03125,0.015625,1.0
17,0.25,64,32,774,774,774,774,774,0.09375,0.109375,0.25,1.0
18,0.25,64,32,138,138,138,138,138,1.0,0.59375,1.0,1.0
19,0.25,64,32,956,956,956,956,956,0.78125,0.6875,1.0,1.0
20,0.25,64,32,569,569,569,569,569,0.890625,0.578125,1.0,1.0
21,0.25,64,32,214,214,214,214,214,0.796875,0.203125,1.0,1.0
22,0.25,64,32,97,97,97,97,97,0.390625,0.03125,1.0,1.0
23,0.25,64,32,919,919,919,919,919,0.03125,0.1875,0.84375,1.0
24,0.25,64,32,213,213,213,213,213,1.0,0.828125,1.0,1.0
25,0.25,64,32,233,170,261,233,233,0.109375,0.28125,1.0,1.0
26,0.25,64,32,489,489,448,489,489,0.375,0.0,1.0,1.0
27,0.25,64,32,465,465,414,414,414,0.015625,0.109375,0.78125,1.0
28,0.25,64,32,118,118,118,118,118,0.90625,0.453125,1.0,1.0
29,0.25,64,32,675,408,412,412,412,0.046875,0.046875,0.375,1.0
30,0.25,64,32,327,327,952,327,327,0.390625,0.078125,1.0,1.0
31,0.25,64,32,784,695,695,695,695,0.84375,0.046875,1.0,1.0
32,0.25,64,32,190,190,153,190,190,0.234375,0.078125,1.0,1.0
33,0.25,64,32,545,518,751,545,545,0.125,0.09375,1.0,1.0
34,0.25,64,32,506,506,506,506,506,0.96875,0.203125,1.0,1.0
35,0.25,64,32,480,877,877,877,598,0.234375,0.078125,0.34375,1.0
36,0.25,64,32,133,16,16,133,133,0.203125,0.046875,1.0,1.0
37,0.25,64,32,886,886,886,886,886,1.0,1.0,1.0,1.0
38,0.25,64,32,967,760,762,877,909,0.0625,0.703125,0.0,1.0
39,0.25,64,32,643,629,419,629,629,0.015625,0.0,0.03125,1.0
40,0.25,64,32,562,838,639,838,838,0.1875,0.109375,1.0,1.0
41,0.25,64,32,396,396,396,396,108,0.796875,0.1875,0.4375,1.0
42,0.25,64,32,570,570,570,570,570,0.59375,0.234375,1.0,1.0
43,0.25,64,32,690,690,29,690,690,0.203125,0.171875,1.0,1.0
44,0.25,64,32,902,840,840,902,902,0.453125,0.109375,0.375,1.0
45,0.25,64,32,5,34,977,34,34,0.296875,0.03125,1.0,1.0
46,0.25,64,32,914,914,914,914,914,0.9375,0.578125,1.0,1.0
47,0.25,64,32,801,801,801,801,2,0.359375,0.125,0.5625,1.0
48,0.25,64,32,149,149,149,149,149,0.421875,0.03125,0.78125,1.0
49,0.25,64,32,828,828,828,828,828,1.0,0.484375,1.0,1.0
50,0.25,64,32,965,965,965,965,965,0.96875,0.6875,1.0,1.0
51,0.25,64,32,902,902,512,902,902,0.6875,0.09375,1.0,1.0
52,0.25,64,32,962,962,962,962,962,0.5625,0.640625,1.0,1.0
53,0.25,64,32,599,410,410,410,410,0.03125,0.015625,1.0,1.0
54,0.25,64,32,654,609,609,609,609,0.859375,0.65625,1.0,1.0
55,0.25,64,32,709,477,401,401,401,0.203125,0.375,0.328125,1.0
56,0.25,64,32,532,532,532,532,532,1.0,0.921875,1.0,1.0
57,0.25,64,32,706,706,706,706,706,0.53125,0.3125,0.40625,1.0
58,0.25,64,32,975,975,975,975,975,0.453125,0.21875,1.0,1.0
59,0.25,64,32,933,933,933,933,933,0.46875,0.40625,1.0,1.0
60,0.25,64,32,171,171,171,171,171,0.9375,0.6875,1.0,1.0
61,0.25,64,32,597,597,597,597,597,0.5,0.171875,1.0,1.0
62,0.25,64,32,528,528,528,528,528,0.734375,0.75,1.0,1.0
63,0.25,64,32,752,752,752,752,752,0.21875,0.375,0.84375,1.0
64,0.25,64,32,269,269,269,269,269,1.0,0.828125,1.0,1.0
65,0.25,64,32,282,281,285,285,285,0.015625,0.125,0.90625,1.0
66,0.25,64,32,799,747,877,747,560,0.03125,0.171875,0.109375,1.0
67,0.25,64,32,289,289,289,289,289,1.0,0.9375,1.0,1.0
68,0.25,64,32,942,942,942,942,942,0.609375,0.375,1.0,1.0
69,0.25,64,32,937,937,936,937,938,0.421875,0.078125,0.421875,1.0
70,0.25,64,32,924,924,924,924,924,1.0,0.84375,1.0,1.0
71,0.25,64,32,705,705,705,705,705,0.15625,0.203125,1.0,1.0
72,0.25,64,32,202,202,202,202,202,0.46875,0.328125,1.0,1.0
73,0.25,64,32,618,544,544,544,544,0.453125,0.125,0.296875,1.0
74,0.25,64,32,278,272,272,272,272,0.34375,0.21875,0.375,1.0
75,0.25,64,32,583,583,583,561,583,0.453125,0.203125,0.34375,1.0
76,0.25,64,32,419,419,419,419,419,0.84375,0.359375,0.96875,1.0
77,0.25,64,32,84,84,84,84,84,1.0,0.859375,1.0,1.0
78,0.25,64,32,688,688,688,688,688,0.5,0.125,1.0,1.0
79,0.25,64,32,351,351,351,351,351,0.84375,0.671875,1.0,1.0
80,0.25,64,32,806,806,806,806,806,0.6875,0.640625,1.0,1.0
81,0.25,64,32,884,500,500,500,500,0.140625,0.671875,0.0625,1.0
82,0.25,64,32,145,145,145,145,145,1.0,1.0,1.0,1.0
83,0.25,64,32,335,335,313,335,334,0.3125,0.078125,0.21875,1.0
84,0.25,64,32,633,422,918,918,918,0.046875,0.078125,0.234375,1.0
85,0.25,64,32,360,360,360,360,360,0.125,0.25,0.953125,1.0
86,0.25,64,32,715,715,652,715,715,0.34375,0.15625,1.0,1.0
87,0.25,64,32,78,78,78,78,78,1.0,1.0,1.0,1.0
88,0.25,64,32,935,935,935,935,935,0.96875,1.0,1.0,1.0
89,0.25,64,32,171,171,171,171,171,0.546875,0.4375,0.5,1.0
90,0.25,64,32,603,603,603,603,603,0.4375,0.21875,0.875,1.0
91,0.25,64,32,389,389,389,389,389,0.921875,0.65625,1.0,1.0
92,0.25,64,32,370,370,370,370,370,0.84375,0.59375,1.0,1.0
93,0.25,64,32,449,449,449,449,449,0.109375,0.234375,1.0,1.0
94,0.25,64,32,572,509,509,572,572,0.53125,0.59375,0.453125,1.0
95,0.25,64,32,60,60,60,60,60,0.703125,0.03125,1.0,1.0
96,0.25,64,32,779,779,779,779,779,0.703125,0.265625,1.0,1.0
97,0.25,64,32,347,347,347,347,347,1.0,0.78125,1.0,1.0
98,0.25,64,32,370,370,370,370,370,0.640625,0.453125,1.0,1.0
99,0.25,64,32,690,690,730,690,353,0.59375,0.015625,0.46875,1.0
100,0.25,64,32,910,909,909,909,909,0.015625,0.375,0.6875,1.0
101,0.25,64,32,365,365,365,365,365,0.9375,1.0,1.0,1.0
102,0.25,64,32,162,263,162,171,171,0.265625,0.171875,0.5,1.0
103,0.25,64,32,837,970,970,970,970,0.78125,0.09375,0.8125,1.0
104,0.25,64,32,603,690,603,603,603,0.203125,0.171875,1.0,1.0
