,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,1.0,64,8,395,30,82,30,82,1.0,1.0,1.0,1.0
1,1.0,64,8,838,838,838,838,838,1.0,1.0,1.0,1.0
2,1.0,64,8,873,873,873,873,873,1.0,1.0,1.0,1.0
3,1.0,64,8,2,2,2,2,2,1.0,1.0,1.0,1.0
4,1.0,64,8,534,534,628,534,628,1.0,1.0,1.0,1.0
5,1.0,64,8,269,269,272,269,272,1.0,1.0,1.0,1.0
6,1.0,64,8,885,709,557,709,557,1.0,1.0,1.0,1.0
7,1.0,64,8,590,810,590,810,590,1.0,1.0,1.0,1.0
8,1.0,64,8,133,133,133,133,133,1.0,1.0,1.0,1.0
9,1.0,64,8,280,280,280,280,280,1.0,1.0,1.0,1.0
10,1.0,64,8,211,211,211,211,211,1.0,1.0,1.0,1.0
11,1.0,64,8,464,512,512,512,512,1.0,1.0,1.0,1.0
12,1.0,64,8,800,800,800,800,800,1.0,1.0,1.0,1.0
13,1.0,64,8,66,307,77,307,77,1.0,1.0,1.0,1.0
14,1.0,64,8,587,587,587,587,587,1.0,1.0,1.0,1.0
15,1.0,64,8,975,708,406,708,406,1.0,1.0,1.0,1.0
16,1.0,64,8,889,889,889,889,889,1.0,1.0,1.0,1.0
17,1.0,64,8,774,774,618,774,618,1.0,1.0,1.0,1.0
18,1.0,64,8,138,138,138,138,138,1.0,1.0,1.0,1.0
19,1.0,64,8,956,956,938,956,938,1.0,1.0,1.0,1.0
20,1.0,64,8,569,569,569,569,569,1.0,1.0,1.0,1.0
21,1.0,64,8,214,214,214,214,214,1.0,1.0,1.0,1.0
22,1.0,64,8,97,97,97,97,97,1.0,1.0,1.0,1.0
23,1.0,64,8,919,919,919,919,919,1.0,1.0,1.0,1.0
24,1.0,64,8,213,213,213,213,213,1.0,1.0,1.0,1.0
25,1.0,64,8,233,233,170,233,170,1.0,1.0,1.0,1.0
26,1.0,64,8,489,489,489,489,489,1.0,1.0,1.0,1.0
27,1.0,64,8,465,465,797,465,797,1.0,1.0,1.0,1.0
28,1.0,64,8,118,118,118,118,118,1.0,1.0,1.0,1.0
29,1.0,64,8,675,675,571,675,571,1.0,1.0,1.0,1.0
30,1.0,64,8,327,327,948,327,948,1.0,1.0,1.0,1.0
31,1.0,64,8,784,695,910,695,910,1.0,1.0,1.0,1.0
32,1.0,64,8,190,190,153,190,153,1.0,1.0,1.0,1.0
33,1.0,64,8,545,545,906,545,906,1.0,1.0,1.0,1.0
34,1.0,64,8,506,506,892,506,892,1.0,1.0,1.0,1.0
35,1.0,64,8,480,480,732,480,732,1.0,1.0,1.0,1.0
36,1.0,64,8,133,133,16,133,16,1.0,1.0,1.0,1.0
37,1.0,64,8,886,886,886,886,886,1.0,1.0,1.0,1.0
38,1.0,64,8,967,909,760,909,760,1.0,1.0,1.0,1.0
39,1.0,64,8,643,772,503,772,503,1.0,1.0,1.0,1.0
40,1.0,64,8,562,529,433,529,433,1.0,1.0,1.0,1.0
41,1.0,64,8,396,396,396,396,396,1.0,1.0,1.0,1.0
42,1.0,64,8,570,570,447,570,447,1.0,1.0,1.0,1.0
43,1.0,64,8,690,690,314,690,314,1.0,1.0,1.0,1.0
44,1.0,64,8,902,902,789,902,789,1.0,1.0,1.0,1.0
45,1.0,64,8,5,6,33,6,33,1.0,1.0,1.0,1.0
46,1.0,64,8,914,914,769,914,769,1.0,1.0,1.0,1.0
47,1.0,64,8,801,801,801,801,801,1.0,1.0,1.0,1.0
48,1.0,64,8,149,149,149,149,149,1.0,1.0,1.0,1.0
49,1.0,64,8,828,828,828,828,828,1.0,1.0,1.0,1.0
50,1.0,64,8,965,965,934,965,934,1.0,1.0,1.0,1.0
51,1.0,64,8,902,902,589,902,589,1.0,1.0,1.0,1.0
52,1.0,64,8,962,962,962,962,962,1.0,1.0,1.0,1.0
53,1.0,64,8,599,410,410,410,410,1.0,1.0,1.0,1.0
54,1.0,64,8,654,609,681,609,681,1.0,1.0,1.0,1.0
55,1.0,64,8,709,709,709,709,709,1.0,1.0,1.0,1.0
56,1.0,64,8,532,532,604,532,604,1.0,1.0,1.0,1.0
57,1.0,64,8,706,706,706,706,706,1.0,1.0,1.0,1.0
58,1.0,64,8,975,975,975,975,975,1.0,1.0,1.0,1.0
59,1.0,64,8,933,933,933,933,933,1.0,1.0,1.0,1.0
60,1.0,64,8,171,171,176,171,176,1.0,1.0,1.0,1.0
61,1.0,64,8,597,597,763,597,763,1.0,1.0,1.0,1.0
62,1.0,64,8,528,528,528,528,528,1.0,1.0,1.0,1.0
63,1.0,64,8,752,752,463,752,463,1.0,1.0,1.0,1.0
64,1.0,64,8,269,269,269,269,269,1.0,1.0,1.0,1.0
65,1.0,64,8,282,281,288,281,288,1.0,1.0,1.0,1.0
66,1.0,64,8,799,877,999,877,999,1.0,1.0,1.0,1.0
67,1.0,64,8,289,289,289,289,289,1.0,1.0,1.0,1.0
68,1.0,64,8,942,942,942,942,942,1.0,1.0,1.0,1.0
69,1.0,64,8,937,937,937,937,937,1.0,1.0,1.0,1.0
70,1.0,64,8,924,924,956,924,956,1.0,1.0,1.0,1.0
71,1.0,64,8,705,705,580,705,580,1.0,1.0,1.0,1.0
72,1.0,64,8,202,202,202,202,202,1.0,1.0,1.0,1.0
73,1.0,64,8,618,463,616,463,616,1.0,1.0,1.0,1.0
74,1.0,64,8,278,274,161,274,161,1.0,1.0,1.0,1.0
75,1.0,64,8,583,583,657,583,657,1.0,1.0,1.0,1.0
76,1.0,64,8,419,419,419,419,419,1.0,1.0,1.0,1.0
77,1.0,64,8,84,84,84,84,84,1.0,1.0,1.0,1.0
78,1.0,64,8,688,688,688,688,688,1.0,1.0,1.0,1.0
79,1.0,64,8,351,351,351,351,351,1.0,1.0,1.0,1.0
