,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,0.375,64,16,395,30,30,30,29,0.15625,0.484375,0.3125,1.0
1,0.375,64,16,838,838,838,838,838,0.359375,0.28125,1.0,1.0
2,0.375,64,16,873,873,873,873,873,1.0,0.875,1.0,1.0
3,0.375,64,16,2,2,2,2,2,1.0,0.71875,1.0,1.0
4,0.375,64,16,534,534,534,534,534,1.0,0.671875,1.0,1.0
5,0.375,64,16,269,269,269,269,269,0.828125,0.0625,1.0,1.0
6,0.375,64,16,885,709,893,893,893,0.3125,0.015625,0.90625,1.0
7,0.375,64,16,590,590,590,590,590,0.625,0.15625,0.96875,1.0
8,0.375,64,16,133,133,133,133,133,1.0,0.96875,1.0,1.0
9,0.375,64,16,280,280,280,280,280,0.375,0.3125,0.75,1.0
10,0.375,64,16,211,211,211,211,211,0.28125,0.515625,1.0,1.0
11,0.375,64,16,464,777,895,512,512,0.0625,0.140625,1.0,1.0
12,0.375,64,16,800,800,398,800,800,0.734375,0.015625,1.0,1.0
13,0.375,64,16,66,66,68,66,81,0.203125,0.0,0.453125,1.0
14,0.375,64,16,587,587,587,587,587,0.8125,0.359375,1.0,1.0
15,0.375,64,16,975,733,863,708,975,0.125,0.171875,0.359375,1.0
16,0.375,64,16,889,446,517,889,889,0.0,0.109375,0.734375,1.0
17,0.375,64,16,774,774,435,774,910,0.359375,0.0,0.5,1.0
18,0.375,64,16,138,138,138,138,138,1.0,0.703125,1.0,1.0
19,0.375,64,16,956,956,938,956,956,1.0,0.46875,1.0,1.0
20,0.375,64,16,569,569,569,569,569,1.0,0.265625,1.0,1.0
21,0.375,64,16,214,214,214,214,214,0.96875,0.4375,1.0,1.0
22,0.375,64,16,97,97,97,97,97,0.765625,0.578125,1.0,1.0
23,0.375,64,16,919,919,919,919,919,0.171875,0.15625,1.0,1.0
24,0.375,64,16,213,213,213,213,213,1.0,0.46875,1.0,1.0
25,0.375,64,16,233,233,261,170,170,0.234375,0.359375,0.0,1.0
26,0.375,64,16,489,489,489,489,489,0.453125,0.3125,0.78125,1.0
27,0.375,64,16,465,414,414,414,414,0.140625,0.0625,0.875,1.0
28,0.375,64,16,118,118,118,118,118,1.0,0.5625,1.0,1.0
29,0.375,64,16,675,412,847,412,847,0.15625,0.15625,0.0625,1.0
30,0.375,64,16,327,327,952,327,852,0.640625,0.09375,0.84375,1.0
31,0.375,64,16,784,695,910,695,600,0.96875,0.140625,0.84375,1.0
32,0.375,64,16,190,190,153,190,190,0.328125,0.109375,1.0,1.0
33,0.375,64,16,545,545,545,545,751,0.1875,0.203125,0.78125,1.0
34,0.375,64,16,506,506,506,506,506,1.0,0.59375,1.0,1.0
35,0.375,64,16,480,877,480,480,877,0.0625,0.109375,0.34375,1.0
36,0.375,64,16,133,16,15,133,16,0.046875,0.109375,0.25,1.0
37,0.375,64,16,886,886,886,886,886,1.0,0.71875,1.0,1.0
38,0.375,64,16,967,760,762,760,760,0.140625,0.15625,0.40625,1.0
39,0.375,64,16,643,845,503,845,503,0.03125,0.09375,0.5,1.0
40,0.375,64,16,562,838,842,838,639,0.21875,0.0625,0.5,1.0
41,0.375,64,16,396,396,396,396,396,1.0,0.546875,1.0,1.0
42,0.375,64,16,570,570,570,570,447,0.953125,0.125,1.0,1.0
43,0.375,64,16,690,690,4,690,29,0.65625,0.125,0.421875,1.0
44,0.375,64,16,902,840,789,902,767,0.296875,0.125,0.421875,1.0
45,0.375,64,16,5,34,35,34,34,0.25,0.03125,0.90625,1.0
46,0.375,64,16,914,914,792,914,914,1.0,0.109375,1.0,1.0
47,0.375,64,16,801,801,801,801,801,0.609375,0.1875,1.0,1.0
48,0.375,64,16,149,149,149,149,149,0.875,0.6875,1.0,1.0
49,0.375,64,16,828,828,828,828,828,1.0,1.0,1.0,1.0
50,0.375,64,16,965,965,965,965,965,1.0,0.203125,1.0,1.0
51,0.375,64,16,902,902,418,902,418,0.859375,0.03125,1.0,1.0
52,0.375,64,16,962,962,962,962,962,0.90625,0.90625,1.0,1.0
53,0.375,64,16,599,410,410,410,410,0.8125,0.078125,1.0,1.0
54,0.375,64,16,654,609,757,609,717,0.90625,0.015625,1.0,1.0
55,0.375,64,16,709,477,477,477,477,0.203125,0.328125,0.0,1.0
56,0.375,64,16,532,532,532,532,532,1.0,0.546875,1.0,1.0
57,0.375,64,16,706,706,706,706,706,0.578125,0.453125,0.78125,1.0
58,0.375,64,16,975,975,975,975,975,0.59375,0.21875,1.0,1.0
59,0.375,64,16,933,933,933,933,933,0.8125,0.5625,1.0,1.0
60,0.375,64,16,171,171,171,171,172,0.84375,0.171875,1.0,1.0
61,0.375,64,16,597,597,597,597,597,0.859375,0.203125,1.0,1.0
62,0.375,64,16,528,528,528,528,528,1.0,0.671875,1.0,1.0
63,0.375,64,16,752,752,699,752,752,0.5625,0.015625,0.5625,1.0
64,0.375,64,16,269,269,269,269,269,1.0,0.390625,1.0,1.0
65,0.375,64,16,282,281,292,285,292,0.0,0.015625,0.25,1.0
66,0.375,64,16,799,877,786,747,999,0.015625,0.015625,0.65625,1.0
67,0.375,64,16,289,289,289,289,289,1.0,0.609375,1.0,1.0
68,0.375,64,16,942,942,942,942,942,0.90625,0.34375,0.84375,1.0
69,0.375,64,16,937,937,937,937,937,0.625,0.34375,1.0,1.0
70,0.375,64,16,924,924,924,924,924,1.0,0.875,1.0,1.0
71,0.375,64,16,705,705,580,705,580,0.421875,0.34375,0.9375,1.0
72,0.375,64,16,202,202,202,202,202,0.625,0.328125,1.0,1.0
73,0.375,64,16,618,544,544,544,544,0.3125,0.0625,0.390625,1.0
74,0.375,64,16,278,272,169,274,230,0.25,0.140625,0.28125,1.0
75,0.375,64,16,583,583,583,583,583,0.703125,0.0,0.875,1.0
76,0.375,64,16,419,419,419,419,419,1.0,0.78125,1.0,1.0
77,0.375,64,16,84,84,84,84,84,1.0,1.0,1.0,1.0
78,0.375,64,16,688,688,688,688,688,0.765625,0.5,1.0,1.0
79,0.375,64,16,351,351,351,351,351,1.0,0.25,1.0,1.0
80,0.375,64,16,806,806,806,806,806,0.9375,0.078125,1.0,1.0
81,0.375,64,16,884,500,500,972,972,0.140625,0.3125,0.3125,1.0
82,0.375,64,16,145,145,145,145,145,1.0,0.703125,1.0,1.0
83,0.375,64,16,335,335,335,335,335,0.625,0.578125,1.0,1.0
84,0.375,64,16,633,633,633,633,633,0.203125,0.203125,0.765625,1.0
85,0.375,64,16,360,360,360,360,98,0.40625,0.078125,0.3125,1.0
86,0.375,64,16,715,715,715,715,715,1.0,0.234375,1.0,1.0
87,0.375,64,16,78,78,78,78,78,1.0,0.578125,1.0,1.0
88,0.375,64,16,935,935,935,935,935,1.0,0.71875,0.875,1.0
89,0.375,64,16,171,171,171,180,180,0.453125,0.09375,0.21875,1.0
90,0.375,64,16,603,603,603,603,603,0.734375,0.390625,1.0,1.0
91,0.375,64,16,389,389,389,389,389,0.8125,0.484375,1.0,1.0
