,lambd,p,k,k_mu
0,0.5,64,64,39
1,0.5,64,64,59
2,0.5,64,26,18
3,0.5,64,25,1
4,0.5,64,12,2
5,0.5,64,56,16
6,0.5,64,64,7
7,0.5,64,64,51
8,0.5,64,12,5
9,0.5,64,64,15
10,0.5,64,61,14
11,0.5,64,64,46
12,0.5,64,64,17
13,0.5,64,64,58
14,0.5,64,21,12
15,0.5,64,64,20
16,0.5,64,64,26
17,0.5,64,64,42
18,0.5,64,12,4
19,0.5,64,10,2
20,0.5,64,23,8
21,0.5,64,50,23
22,0.5,64,24,4
23,0.5,64,64,38
24,0.5,64,31,14
25,0.5,64,19,11
26,0.5,64,64,25
27,0.5,64,13,6
28,0.5,64,64,4
29,0.5,64,64,33
30,0.5,64,54,26
31,0.5,64,56,17
32,0.5,64,64,32
33,0.5,64,64,46
34,0.5,64,19,8
35,0.5,64,16,12
36,0.5,64,10,3
37,0.5,64,8,3
38,0.5,64,64,5
39,0.5,64,64,63
40,0.5,64,64,4
41,0.5,64,46,9
42,0.5,64,54,37
43,0.5,64,64,52
44,0.5,64,64,8
45,0.5,64,64,14
46,0.5,64,27,21
47,0.5,64,64,29
48,0.5,64,34,1
49,0.5,64,14,4
50,0.5,64,46,20
51,0.5,64,41,18
52,0.5,64,30,3
53,0.5,64,39,9
54,0.5,64,64,64
55,0.5,64,33,13
56,0.5,64,33,10
57,0.5,64,51,9
58,0.5,64,64,37
59,0.5,64,64,19
60,0.5,64,34,17
61,0.5,64,49,24
62,0.5,64,33,3
63,0.5,64,45,15
64,0.5,64,64,59
65,0.5,64,64,63
66,0.5,64,64,59
67,0.5,64,32,7
68,0.5,64,20,8
69,0.5,64,9,2
70,0.5,64,14,8
71,0.5,64,48,12
72,0.5,64,11,3
73,0.5,64,64,59
74,0.5,64,64,30
75,0.5,64,40,30
76,0.5,64,64,60
77,0.5,64,10,3
78,0.5,64,56,21
79,0.5,64,44,28
80,0.5,64,64,53
81,0.5,64,64,62
82,0.5,64,19,9
83,0.5,64,27,18
84,0.5,64,64,21
85,0.5,64,51,9
86,0.5,64,35,3
87,0.5,64,34,5
88,0.5,64,43,7
89,0.5,64,64,43
90,0.5,64,64,13
91,0.5,64,16,7
92,0.5,64,64,11
93,0.5,64,64,18
94,0.5,64,64,61
95,0.5,64,64,50
96,0.5,64,64,39
97,0.5,64,53,12
98,0.5,64,64,35
99,0.5,64,64,46
100,0.5,64,64,59
101,0.5,64,27,9
102,0.5,64,64,64
103,0.5,64,64,25
104,0.5,64,35,8
105,0.5,64,25,13
106,0.5,64,35,12
107,0.5,64,64,19
108,0.5,64,25,11
109,0.5,64,57,14
110,0.5,64,64,25
111,0.5,64,62,7
112,0.5,64,16,11
113,0.5,64,64,25
114,0.5,64,64,61
115,0.5,64,64,36
116,0.5,64,33,11
117,0.5,64,19,6
118,0.5,64,28,20
119,0.5,64,64,44
120,0.5,64,64,31
121,0.5,64,64,45
122,0.5,64,64,16
123,0.5,64,64,45
124,0.5,64,37,12
125,0.5,64,31,20
126,0.5,64,64,23
127,0.5,64,64,30
128,0.5,64,48,26
129,0.5,64,64,40
130,0.5,64,64,17
131,0.5,64,44,27
132,0.5,64,9,5
133,0.5,64,64,64
134,0.5,64,64,27
135,0.5,64,64,49
136,0.5,64,64,26
137,0.5,64,20,9
138,0.5,64,64,6
139,0.5,64,16,5
140,0.5,64,36,14
141,0.5,64,64,24
142,0.5,64,30,12
143,0.5,64,22,4
144,0.5,64,29,19
145,0.5,64,64,26
146,0.5,64,64,22
147,0.5,64,8,4
148,0.5,64,44,20
149,0.5,64,64,55
150,0.5,64,64,10
151,0.5,64,24,11
152,0.5,64,64,25
153,0.5,64,11,2
154,0.5,64,64,43
155,0.5,64,63,2
156,0.5,64,16,6
157,0.5,64,14,5
158,0.5,64,27,9
159,0.5,64,64,50
160,0.5,64,14,5
161,0.5,64,59,11
162,0.5,64,64,13
163,0.5,64,64,44
164,0.5,64,23,3
165,0.5,64,64,48
166,0.5,64,43,20
167,0.5,64,64,56
168,0.5,64,37,18
169,0.5,64,9,2
170,0.5,64,64,55
171,0.5,64,24,1
172,0.5,64,64,33
173,0.5,64,64,6
174,0.5,64,64,43
175,0.5,64,61,18
176,0.5,64,10,3
177,0.5,64,43,7
178,0.5,64,64,63
179,0.5,64,64,12
180,0.5,64,64,40
181,0.5,64,64,19
182,0.5,64,11,9
183,0.5,64,21,7
184,0.5,64,64,12
185,0.5,64,64,58
186,0.5,64,12,2
