,lambd,p,k,k_mu
0,0.25,64,64,20
1,0.25,64,64,58
2,0.25,64,16,10
3,0.25,64,16,6
4,0.25,64,40,20
5,0.25,64,64,34
6,0.25,64,60,33
7,0.25,64,64,13
8,0.25,64,42,3
9,0.25,64,64,15
10,0.25,64,64,53
11,0.25,64,64,22
12,0.25,64,64,48
13,0.25,64,64,61
14,0.25,64,64,11
15,0.25,64,64,44
16,0.25,64,64,64
17,0.25,64,64,47
18,0.25,64,45,7
19,0.25,64,33,17
20,0.25,64,27,11
21,0.25,64,60,23
22,0.25,64,64,14
23,0.25,64,64,16
24,0.25,64,24,11
25,0.25,64,64,59
26,0.25,64,64,22
27,0.25,64,64,13
28,0.25,64,24,9
29,0.25,64,64,52
30,0.25,64,64,35
31,0.25,64,55,19
32,0.25,64,64,53
33,0.25,64,64,43
34,0.25,64,40,10
35,0.25,64,64,24
36,0.25,64,64,58
37,0.25,64,20,11
38,0.25,64,64,55
39,0.25,64,64,32
40,0.25,64,64,42
41,0.25,64,30,18
42,0.25,64,54,32
43,0.25,64,64,28
44,0.25,64,64,25
45,0.25,64,64,64
46,0.25,64,36,11
47,0.25,64,64,36
48,0.25,64,64,13
49,0.25,64,20,6
50,0.25,64,34,11
51,0.25,64,64,23
52,0.25,64,14,8
53,0.25,64,64,17
54,0.25,64,64,34
55,0.25,64,64,46
56,0.25,64,26,11
57,0.25,64,64,9
58,0.25,64,64,15
59,0.25,64,64,49
60,0.25,64,28,22
61,0.25,64,64,15
62,0.25,64,15,4
63,0.25,64,64,31
64,0.25,64,63,16
65,0.25,64,64,53
66,0.25,64,64,60
67,0.25,64,18,5
68,0.25,64,64,18
69,0.25,64,64,26
70,0.25,64,17,8
71,0.25,64,64,31
72,0.25,64,64,63
73,0.25,64,64,40
74,0.25,64,64,64
75,0.25,64,42,24
76,0.25,64,59,44
77,0.25,64,12,5
78,0.25,64,64,4
79,0.25,64,38,4
80,0.25,64,46,33
81,0.25,64,64,56
82,0.25,64,14,8
83,0.25,64,64,7
84,0.25,64,64,59
85,0.25,64,64,20
86,0.25,64,64,50
87,0.25,64,17,6
88,0.25,64,49,7
89,0.25,64,64,30
90,0.25,64,64,14
91,0.25,64,21,6
92,0.25,64,13,6
93,0.25,64,64,6
94,0.25,64,64,52
95,0.25,64,64,48
96,0.25,64,64,4
97,0.25,64,18,9
98,0.25,64,55,23
99,0.25,64,64,40
100,0.25,64,64,34
101,0.25,64,20,7
102,0.25,64,64,61
103,0.25,64,64,24
104,0.25,64,64,55
105,0.25,64,44,13
106,0.25,64,50,11
107,0.25,64,64,29
108,0.25,64,10,7
109,0.25,64,7,5
110,0.25,64,64,30
111,0.25,64,64,29
112,0.25,64,40,3
113,0.25,64,64,61
114,0.25,64,53,12
115,0.25,64,64,10
116,0.25,64,20,7
117,0.25,64,64,17
118,0.25,64,12,8
