,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.375,64,395,30,0.3515625,0.46875
1,0.375,64,838,971,0.0546875,0.07291666666666667
2,0.375,64,873,873,1.0,1.3333333333333333
3,0.375,64,2,2,1.0,1.3333333333333333
4,0.375,64,534,534,1.0,1.3333333333333333
5,0.375,64,269,269,0.921875,1.2291666666666667
6,0.375,64,885,893,0.21875,0.2916666666666667
7,0.375,64,590,590,0.484375,0.6458333333333334
8,0.375,64,133,133,1.0,1.3333333333333333
9,0.375,64,280,280,0.5390625,0.71875
10,0.375,64,211,211,0.671875,0.8958333333333334
11,0.375,64,464,777,0.0390625,0.052083333333333336
12,0.375,64,800,800,0.7265625,0.96875
13,0.375,64,66,66,0.4140625,0.5520833333333334
14,0.375,64,587,587,0.96875,1.2916666666666667
15,0.375,64,975,733,0.34375,0.4583333333333333
16,0.375,64,889,446,0.0703125,0.09375
17,0.375,64,774,774,0.3046875,0.40625
18,0.375,64,138,138,1.0,1.3333333333333333
19,0.375,64,956,956,1.0,1.3333333333333333
20,0.375,64,569,569,1.0,1.3333333333333333
21,0.375,64,214,214,1.0,1.3333333333333333
22,0.375,64,97,97,0.90625,1.2083333333333333
23,0.375,64,919,919,0.3828125,0.5104166666666666
24,0.375,64,213,213,1.0,1.3333333333333333
25,0.375,64,233,170,0.0,0.0
26,0.375,64,489,489,0.671875,0.8958333333333334
27,0.375,64,465,414,0.234375,0.3125
28,0.375,64,118,118,1.0,1.3333333333333333
29,0.375,64,675,412,0.296875,0.3958333333333333
30,0.375,64,327,327,0.796875,1.0625
31,0.375,64,784,695,0.515625,0.6875
32,0.375,64,190,190,0.578125,0.7708333333333334
33,0.375,64,545,545,0.484375,0.6458333333333334
34,0.375,64,506,506,1.0,1.3333333333333333
35,0.375,64,480,877,0.15625,0.20833333333333334
36,0.375,64,133,16,0.3828125,0.5104166666666666
37,0.375,64,886,886,1.0,1.3333333333333333
38,0.375,64,967,454,0.0546875,0.07291666666666667
39,0.375,64,643,585,0.046875,0.0625
40,0.375,64,562,838,0.296875,0.3958333333333333
41,0.375,64,396,396,1.0,1.3333333333333333
42,0.375,64,570,570,0.984375,1.3125
43,0.375,64,690,690,0.734375,0.9791666666666666
44,0.375,64,902,840,0.3359375,0.4479166666666667
45,0.375,64,5,34,0.4609375,0.6145833333333334
46,0.375,64,914,914,1.0,1.3333333333333333
47,0.375,64,801,801,0.5859375,0.78125
48,0.375,64,149,149,1.0,1.3333333333333333
49,0.375,64,828,828,1.0,1.3333333333333333
50,0.375,64,965,965,1.0,1.3333333333333333
51,0.375,64,902,902,0.8984375,1.1979166666666667
52,0.375,64,962,962,0.46875,0.625
53,0.375,64,599,410,0.7265625,0.96875
54,0.375,64,654,609,0.96875,1.2916666666666667
55,0.375,64,709,477,0.234375,0.3125
56,0.375,64,532,532,1.0,1.3333333333333333
57,0.375,64,706,706,0.7734375,1.03125
58,0.375,64,975,975,0.8828125,1.1770833333333333
59,0.375,64,933,933,0.5859375,0.78125
60,0.375,64,171,171,1.0,1.3333333333333333
61,0.375,64,597,597,1.0,1.3333333333333333
62,0.375,64,528,528,1.0,1.3333333333333333
63,0.375,64,752,752,0.703125,0.9375
64,0.375,64,269,269,0.90625,1.2083333333333333
65,0.375,64,282,285,0.1328125,0.17708333333333334
