,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.5,64,395,26,0.65625,0.65625
1,0.5,64,838,838,0.109375,0.109375
2,0.5,64,873,873,1.0,1.0
3,0.5,64,2,2,1.0,1.0
4,0.5,64,534,534,1.0,1.0
5,0.5,64,269,269,1.0,1.0
6,0.5,64,885,709,0.78125,0.78125
7,0.5,64,590,810,0.6953125,0.6953125
8,0.5,64,133,133,1.0,1.0
9,0.5,64,280,280,0.65625,0.65625
10,0.5,64,211,211,0.625,0.625
11,0.5,64,464,902,0.4609375,0.4609375
12,0.5,64,800,800,0.375,0.375
13,0.5,64,66,66,0.2265625,0.2265625
14,0.5,64,587,587,1.0,1.0
15,0.5,64,975,708,0.3359375,0.3359375
16,0.5,64,889,889,0.140625,0.140625
17,0.5,64,774,774,1.0,1.0
18,0.5,64,138,138,1.0,1.0
19,0.5,64,956,956,1.0,1.0
20,0.5,64,569,569,1.0,1.0
21,0.5,64,214,214,1.0,1.0
22,0.5,64,97,97,1.0,1.0
23,0.5,64,919,919,0.234375,0.234375
24,0.5,64,213,213,1.0,1.0
25,0.5,64,233,233,1.0,1.0
26,0.5,64,489,489,0.859375,0.859375
27,0.5,64,465,465,1.0,1.0
28,0.5,64,118,118,1.0,1.0
29,0.5,64,675,412,0.9765625,0.9765625
30,0.5,64,327,327,0.984375,0.984375
31,0.5,64,784,695,0.7421875,0.7421875
32,0.5,64,190,190,1.0,1.0
33,0.5,64,545,545,1.0,1.0
34,0.5,64,506,506,1.0,1.0
35,0.5,64,480,480,1.0,1.0
36,0.5,64,133,133,1.0,1.0
37,0.5,64,886,886,1.0,1.0
38,0.5,64,967,762,0.8515625,0.8515625
39,0.5,64,643,643,0.0078125,0.0078125
40,0.5,64,562,562,0.96875,0.96875
41,0.5,64,396,396,1.0,1.0
42,0.5,64,570,570,1.0,1.0
43,0.5,64,690,690,0.375,0.375
44,0.5,64,902,902,1.0,1.0
45,0.5,64,5,6,1.0,1.0
46,0.5,64,914,914,1.0,1.0
47,0.5,64,801,983,0.15625,0.15625
48,0.5,64,149,149,1.0,1.0
49,0.5,64,828,828,1.0,1.0
50,0.5,64,965,965,1.0,1.0
51,0.5,64,902,902,1.0,1.0
52,0.5,64,962,962,1.0,1.0
53,0.5,64,599,410,1.0,1.0
54,0.5,64,654,609,0.09375,0.09375
55,0.5,64,709,709,1.0,1.0
56,0.5,64,532,532,1.0,1.0
57,0.5,64,706,706,1.0,1.0
58,0.5,64,975,975,0.1484375,0.1484375
59,0.5,64,933,933,0.5703125,0.5703125
60,0.5,64,171,171,1.0,1.0
61,0.5,64,597,597,1.0,1.0
62,0.5,64,528,528,1.0,1.0
63,0.5,64,752,752,1.0,1.0
64,0.5,64,269,273,0.59375,0.59375
65,0.5,64,282,281,0.75,0.75
66,0.5,64,799,760,0.1796875,0.1796875
67,0.5,64,289,289,1.0,1.0
68,0.5,64,942,942,1.0,1.0
69,0.5,64,937,937,1.0,1.0
70,0.5,64,924,924,1.0,1.0
71,0.5,64,705,705,1.0,1.0
72,0.5,64,202,202,1.0,1.0
73,0.5,64,618,544,0.1171875,0.1171875
74,0.5,64,278,274,0.6796875,0.6796875
75,0.5,64,583,583,1.0,1.0
76,0.5,64,419,419,0.28125,0.28125
77,0.5,64,84,84,1.0,1.0
78,0.5,64,688,688,1.0,1.0
79,0.5,64,351,351,1.0,1.0
80,0.5,64,806,658,0.015625,0.015625
81,0.5,64,884,500,0.28125,0.28125
82,0.5,64,145,145,1.0,1.0
83,0.5,64,335,335,1.0,1.0
84,0.5,64,633,633,0.171875,0.171875
85,0.5,64,360,360,1.0,1.0
86,0.5,64,715,715,1.0,1.0
87,0.5,64,78,78,1.0,1.0
88,0.5,64,935,935,1.0,1.0
89,0.5,64,171,171,0.5859375,0.5859375
90,0.5,64,603,603,1.0,1.0
91,0.5,64,389,389,1.0,1.0
92,0.5,64,370,370,1.0,1.0
93,0.5,64,449,449,1.0,1.0
94,0.5,64,572,711,0.3125,0.3125
95,0.5,64,60,60,0.921875,0.921875
