,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.25,64,395,123,0.0,0.0
1,0.25,64,838,971,0.25,0.5
2,0.25,64,873,873,1.0,2.0
3,0.25,64,2,2,1.0,2.0
4,0.25,64,534,534,1.0,2.0
5,0.25,64,269,269,0.625,1.25
6,0.25,64,885,709,0.5,1.0
7,0.25,64,590,590,0.0,0.0
8,0.25,64,133,133,1.0,2.0
9,0.25,64,280,280,0.25,0.5
10,0.25,64,211,211,0.25,0.5
11,0.25,64,464,777,0.125,0.25
12,0.25,64,800,687,0.0,0.0
13,0.25,64,66,66,0.0,0.0
14,0.25,64,587,587,0.375,0.75
15,0.25,64,975,178,0.0,0.0
16,0.25,64,889,453,0.0,0.0
17,0.25,64,774,774,0.0,0.0
18,0.25,64,138,138,1.0,2.0
19,0.25,64,956,956,0.75,1.5
20,0.25,64,569,569,1.0,2.0
21,0.25,64,214,214,0.75,1.5
22,0.25,64,97,99,0.125,0.25
23,0.25,64,919,919,0.25,0.5
24,0.25,64,213,213,1.0,2.0
25,0.25,64,233,170,0.25,0.5
26,0.25,64,489,489,0.375,0.75
27,0.25,64,465,465,0.25,0.5
28,0.25,64,118,118,0.625,1.25
29,0.25,64,675,412,0.125,0.25
30,0.25,64,327,327,0.125,0.25
31,0.25,64,784,695,0.5,1.0
32,0.25,64,190,190,0.5,1.0
33,0.25,64,545,518,0.25,0.5
34,0.25,64,506,506,1.0,2.0
35,0.25,64,480,877,0.375,0.75
36,0.25,64,133,16,0.25,0.5
37,0.25,64,886,886,1.0,2.0
38,0.25,64,967,454,0.125,0.25
39,0.25,64,643,629,0.0,0.0
40,0.25,64,562,838,0.125,0.25
41,0.25,64,396,396,0.5,1.0
42,0.25,64,570,570,0.5,1.0
43,0.25,64,690,29,0.0,0.0
44,0.25,64,902,688,0.375,0.75
45,0.25,64,5,34,0.125,0.25
46,0.25,64,914,914,0.625,1.25
47,0.25,64,801,801,0.5,1.0
48,0.25,64,149,149,1.0,2.0
49,0.25,64,828,828,1.0,2.0
50,0.25,64,965,965,1.0,2.0
51,0.25,64,902,902,0.125,0.25
52,0.25,64,962,962,0.375,0.75
53,0.25,64,599,410,0.375,0.75
54,0.25,64,654,609,1.0,2.0
55,0.25,64,709,477,0.125,0.25
56,0.25,64,532,532,1.0,2.0
57,0.25,64,706,706,0.625,1.25
58,0.25,64,975,975,0.625,1.25
59,0.25,64,933,933,0.5,1.0
60,0.25,64,171,171,1.0,2.0
61,0.25,64,597,597,0.75,1.5
62,0.25,64,528,528,1.0,2.0
63,0.25,64,752,752,0.75,1.5
64,0.25,64,269,269,0.5,1.0
65,0.25,64,282,281,0.25,0.5
66,0.25,64,799,523,0.0,0.0
67,0.25,64,289,289,1.0,2.0
68,0.25,64,942,942,0.5,1.0
69,0.25,64,937,937,0.5,1.0
70,0.25,64,924,924,1.0,2.0
71,0.25,64,705,705,0.625,1.25
72,0.25,64,202,202,0.625,1.25
73,0.25,64,618,544,0.5,1.0
74,0.25,64,278,272,0.0,0.0
75,0.25,64,583,583,0.125,0.25
76,0.25,64,419,419,0.75,1.5
77,0.25,64,84,84,1.0,2.0
78,0.25,64,688,688,0.25,0.5
79,0.25,64,351,351,1.0,2.0
80,0.25,64,806,806,1.0,2.0
81,0.25,64,884,500,0.25,0.5
82,0.25,64,145,145,0.75,1.5
83,0.25,64,335,335,0.75,1.5
84,0.25,64,633,570,0.0,0.0
85,0.25,64,360,98,0.25,0.5
86,0.25,64,715,715,0.5,1.0
87,0.25,64,78,78,1.0,2.0
88,0.25,64,935,935,0.5,1.0
89,0.25,64,171,171,0.5,1.0
90,0.25,64,603,603,0.25,0.5
91,0.25,64,389,389,1.0,2.0
92,0.25,64,370,370,1.0,2.0
93,0.25,64,449,979,0.125,0.25
94,0.25,64,572,509,0.625,1.25
95,0.25,64,60,60,0.5,1.0
96,0.25,64,779,779,0.625,1.25
97,0.25,64,347,347,1.0,2.0
98,0.25,64,370,370,0.75,1.5
99,0.25,64,690,690,0.125,0.25
100,0.25,64,910,938,0.25,0.5
101,0.25,64,365,365,0.75,1.5
102,0.25,64,162,263,0.25,0.5
103,0.25,64,837,970,0.75,1.5
104,0.25,64,603,603,0.25,0.5
105,0.25,64,286,286,1.0,2.0
106,0.25,64,264,264,0.75,1.5
107,0.25,64,747,604,0.125,0.25
108,0.25,64,649,649,1.0,2.0
109,0.25,64,486,486,0.625,1.25
110,0.25,64,512,512,0.25,0.5
111,0.25,64,828,828,0.5,1.0
112,0.25,64,955,955,0.625,1.25
113,0.25,64,680,680,0.5,1.0
114,0.25,64,893,549,0.125,0.25
115,0.25,64,385,385,0.5,1.0
116,0.25,64,965,965,1.0,2.0
117,0.25,64,609,609,0.25,0.5
118,0.25,64,131,131,1.0,2.0
119,0.25,64,717,717,1.0,2.0
120,0.25,64,819,598,0.0,0.0
121,0.25,64,870,444,0.25,0.5
122,0.25,64,237,237,0.75,1.5
123,0.25,64,562,974,0.625,1.25
124,0.25,64,48,48,0.75,1.5
125,0.25,64,979,975,0.5,1.0
126,0.25,64,834,834,0.625,1.25
127,0.25,64,709,893,0.25,0.5
128,0.25,64,109,109,1.0,2.0
129,0.25,64,511,511,0.375,0.75
130,0.25,64,778,637,0.125,0.25
131,0.25,64,521,521,1.0,2.0
132,0.25,64,996,996,0.5,1.0
133,0.25,64,827,896,0.125,0.25
134,0.25,64,241,241,0.625,1.25
135,0.25,64,700,112,0.0,0.0
136,0.25,64,635,826,0.125,0.25
137,0.25,64,388,388,0.75,1.5
138,0.25,64,124,124,0.75,1.5
139,0.25,64,468,468,1.0,2.0
140,0.25,64,774,774,1.0,2.0
141,0.25,64,662,605,0.125,0.25
142,0.25,64,682,682,1.0,2.0
143,0.25,64,591,591,0.75,1.5
144,0.25,64,941,941,1.0,2.0
145,0.25,64,51,51,0.625,1.25
146,0.25,64,75,450,0.5,1.0
147,0.25,64,136,136,1.0,2.0
148,0.25,64,182,182,0.5,1.0
149,0.25,64,901,901,0.625,1.25
150,0.25,64,41,41,0.5,1.0
151,0.25,64,289,289,1.0,2.0
152,0.25,64,19,13,0.25,0.5
153,0.25,64,924,924,1.0,2.0
154,0.25,64,516,431,0.75,1.5
155,0.25,64,258,258,1.0,2.0
156,0.25,64,976,976,0.25,0.5
157,0.25,64,754,485,0.75,1.5
158,0.25,64,791,791,1.0,2.0
159,0.25,64,675,734,0.125,0.25
160,0.25,64,317,317,0.625,1.25
161,0.25,64,261,261,1.0,2.0
162,0.25,64,124,329,0.125,0.25
163,0.25,64,667,529,0.375,0.75
164,0.25,64,170,221,1.0,2.0
165,0.25,64,257,239,0.125,0.25
166,0.25,64,418,767,0.625,1.25
167,0.25,64,108,116,0.5,1.0
168,0.25,64,185,185,0.125,0.25
169,0.25,64,746,746,1.0,2.0
170,0.25,64,528,968,0.375,0.75
171,0.25,64,107,107,0.75,1.5
172,0.25,64,578,982,0.25,0.5
173,0.25,64,674,674,0.125,0.25
174,0.25,64,240,241,0.375,0.75
175,0.25,64,478,478,0.25,0.5
176,0.25,64,922,922,1.0,2.0
177,0.25,64,905,905,0.75,1.5
178,0.25,64,50,975,0.25,0.5
179,0.25,64,463,738,0.25,0.5
180,0.25,64,256,205,0.0,0.0
181,0.25,64,507,695,1.0,2.0
182,0.25,64,392,392,1.0,2.0
183,0.25,64,884,884,1.0,2.0
184,0.25,64,714,679,0.0,0.0
185,0.25,64,47,365,0.0,0.0
186,0.25,64,271,271,1.0,2.0
187,0.25,64,136,137,0.25,0.5
188,0.25,64,274,273,0.125,0.25
189,0.25,64,188,188,1.0,2.0
190,0.25,64,210,210,0.75,1.5
191,0.25,64,349,349,0.75,1.5
192,0.25,64,262,163,0.125,0.25
193,0.25,64,171,168,1.0,2.0
194,0.25,64,20,20,0.625,1.25
195,0.25,64,421,421,0.5,1.0
196,0.25,64,506,533,1.0,2.0
197,0.25,64,366,295,0.0,0.0
198,0.25,64,508,508,1.0,2.0
199,0.25,64,984,984,0.75,1.5
200,0.25,64,456,456,0.375,0.75
201,0.25,64,921,921,0.5,1.0
202,0.25,64,2,2,1.0,2.0
203,0.25,64,328,328,0.125,0.25
204,0.25,64,792,695,0.125,0.25
205,0.25,64,561,583,0.375,0.75
206,0.25,64,503,503,0.25,0.5
207,0.25,64,745,622,0.375,0.75
208,0.25,64,303,303,0.0,0.0
209,0.25,64,111,111,1.0,2.0
210,0.25,64,996,996,1.0,2.0
211,0.25,64,891,891,1.0,2.0
212,0.25,64,504,750,0.0,0.0
213,0.25,64,908,404,0.75,1.5
214,0.25,64,348,348,0.5,1.0
215,0.25,64,702,702,0.5,1.0
216,0.25,64,681,681,0.125,0.25
217,0.25,64,702,702,0.5,1.0
218,0.25,64,603,603,0.0,0.0
219,0.25,64,206,206,1.0,2.0
220,0.25,64,703,420,0.0,0.0
