,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.5,64,395,26,0.3125,0.3125
1,0.5,64,838,838,0.375,0.375
2,0.5,64,873,873,1.0,1.0
3,0.5,64,2,2,1.0,1.0
4,0.5,64,534,534,1.0,1.0
5,0.5,64,269,269,0.9375,0.9375
6,0.5,64,885,709,0.5625,0.5625
7,0.5,64,590,810,0.4375,0.4375
8,0.5,64,133,133,1.0,1.0
9,0.5,64,280,280,0.625,0.625
10,0.5,64,211,211,1.0,1.0
11,0.5,64,464,902,0.25,0.25
12,0.5,64,800,800,0.0625,0.0625
13,0.5,64,66,68,0.21875,0.21875
14,0.5,64,587,587,1.0,1.0
15,0.5,64,975,708,0.84375,0.84375
16,0.5,64,889,519,0.09375,0.09375
17,0.5,64,774,774,1.0,1.0
18,0.5,64,138,138,1.0,1.0
19,0.5,64,956,956,1.0,1.0
20,0.5,64,569,569,1.0,1.0
21,0.5,64,214,214,1.0,1.0
22,0.5,64,97,97,1.0,1.0
23,0.5,64,919,919,0.5,0.5
24,0.5,64,213,213,1.0,1.0
25,0.5,64,233,233,1.0,1.0
26,0.5,64,489,489,1.0,1.0
27,0.5,64,465,465,1.0,1.0
28,0.5,64,118,118,1.0,1.0
29,0.5,64,675,412,0.5,0.5
30,0.5,64,327,327,1.0,1.0
31,0.5,64,784,695,0.375,0.375
32,0.5,64,190,190,1.0,1.0
33,0.5,64,545,545,0.90625,0.90625
34,0.5,64,506,506,1.0,1.0
35,0.5,64,480,480,1.0,1.0
36,0.5,64,133,133,1.0,1.0
37,0.5,64,886,886,1.0,1.0
38,0.5,64,967,762,0.8125,0.8125
39,0.5,64,643,643,0.15625,0.15625
40,0.5,64,562,562,1.0,1.0
41,0.5,64,396,396,1.0,1.0
42,0.5,64,570,570,1.0,1.0
43,0.5,64,690,345,0.0,0.0
44,0.5,64,902,902,1.0,1.0
45,0.5,64,5,6,0.8125,0.8125
46,0.5,64,914,914,1.0,1.0
47,0.5,64,801,983,0.375,0.375
48,0.5,64,149,149,1.0,1.0
49,0.5,64,828,828,1.0,1.0
50,0.5,64,965,965,1.0,1.0
51,0.5,64,902,902,1.0,1.0
52,0.5,64,962,962,1.0,1.0
53,0.5,64,599,410,0.875,0.875
54,0.5,64,654,609,0.125,0.125
55,0.5,64,709,709,1.0,1.0
56,0.5,64,532,532,1.0,1.0
57,0.5,64,706,706,1.0,1.0
58,0.5,64,975,975,0.75,0.75
59,0.5,64,933,933,0.4375,0.4375
60,0.5,64,171,171,1.0,1.0
61,0.5,64,597,597,1.0,1.0
62,0.5,64,528,528,1.0,1.0
63,0.5,64,752,752,1.0,1.0
64,0.5,64,269,273,0.125,0.125
65,0.5,64,282,281,1.0,1.0
66,0.5,64,799,799,0.03125,0.03125
67,0.5,64,289,289,1.0,1.0
68,0.5,64,942,942,1.0,1.0
69,0.5,64,937,937,1.0,1.0
70,0.5,64,924,924,1.0,1.0
71,0.5,64,705,705,1.0,1.0
72,0.5,64,202,202,1.0,1.0
73,0.5,64,618,544,0.0625,0.0625
74,0.5,64,278,274,0.65625,0.65625
75,0.5,64,583,583,1.0,1.0
76,0.5,64,419,419,0.28125,0.28125
77,0.5,64,84,84,1.0,1.0
78,0.5,64,688,688,1.0,1.0
79,0.5,64,351,351,1.0,1.0
80,0.5,64,806,658,0.0625,0.0625
81,0.5,64,884,500,0.40625,0.40625
82,0.5,64,145,145,1.0,1.0
83,0.5,64,335,335,1.0,1.0
84,0.5,64,633,633,0.03125,0.03125
85,0.5,64,360,360,1.0,1.0
86,0.5,64,715,715,1.0,1.0
87,0.5,64,78,78,1.0,1.0
88,0.5,64,935,935,1.0,1.0
89,0.5,64,171,171,0.375,0.375
90,0.5,64,603,603,1.0,1.0
91,0.5,64,389,389,1.0,1.0
92,0.5,64,370,370,1.0,1.0
93,0.5,64,449,449,1.0,1.0
94,0.5,64,572,572,0.09375,0.09375
95,0.5,64,60,60,0.75,0.75
96,0.5,64,779,779,0.9375,0.9375
97,0.5,64,347,347,1.0,1.0
98,0.5,64,370,370,1.0,1.0
99,0.5,64,690,690,0.5625,0.5625
100,0.5,64,910,938,0.28125,0.28125
101,0.5,64,365,365,1.0,1.0
102,0.5,64,162,162,0.1875,0.1875
103,0.5,64,837,970,1.0,1.0
104,0.5,64,603,603,1.0,1.0
105,0.5,64,286,286,1.0,1.0
106,0.5,64,264,264,1.0,1.0
107,0.5,64,747,747,0.90625,0.90625
108,0.5,64,649,649,1.0,1.0
109,0.5,64,486,486,1.0,1.0
110,0.5,64,512,512,0.875,0.875
111,0.5,64,828,828,0.84375,0.84375
112,0.5,64,955,955,1.0,1.0
113,0.5,64,680,680,0.25,0.25
114,0.5,64,893,893,0.84375,0.84375
115,0.5,64,385,385,0.6875,0.6875
116,0.5,64,965,965,1.0,1.0
117,0.5,64,609,609,1.0,1.0
118,0.5,64,131,131,1.0,1.0
119,0.5,64,717,717,0.3125,0.3125
120,0.5,64,819,854,0.0625,0.0625
121,0.5,64,870,870,1.0,1.0
122,0.5,64,237,237,0.5,0.5
123,0.5,64,562,562,0.75,0.75
124,0.5,64,48,48,1.0,1.0
125,0.5,64,979,975,1.0,1.0
126,0.5,64,834,906,0.0625,0.0625
127,0.5,64,709,748,1.0,1.0
128,0.5,64,109,109,1.0,1.0
129,0.5,64,511,511,0.4375,0.4375
130,0.5,64,778,412,0.0625,0.0625
131,0.5,64,521,521,1.0,1.0
132,0.5,64,996,996,0.875,0.875
133,0.5,64,827,891,0.0625,0.0625
134,0.5,64,241,241,0.78125,0.78125
135,0.5,64,700,700,0.78125,0.78125
136,0.5,64,635,635,0.75,0.75
137,0.5,64,388,388,1.0,1.0
138,0.5,64,124,124,1.0,1.0
139,0.5,64,468,468,1.0,1.0
140,0.5,64,774,774,1.0,1.0
141,0.5,64,662,662,0.9375,0.9375
142,0.5,64,682,682,1.0,1.0
143,0.5,64,591,591,1.0,1.0
144,0.5,64,941,941,1.0,1.0
145,0.5,64,51,51,0.75,0.75
146,0.5,64,75,306,0.3125,0.3125
147,0.5,64,136,136,1.0,1.0
148,0.5,64,182,182,1.0,1.0
149,0.5,64,901,901,0.53125,0.53125
150,0.5,64,41,41,1.0,1.0
151,0.5,64,289,289,1.0,1.0
152,0.5,64,19,19,0.9375,0.9375
153,0.5,64,924,924,1.0,1.0
154,0.5,64,516,516,0.0625,0.0625
155,0.5,64,258,258,1.0,1.0
156,0.5,64,976,976,1.0,1.0
157,0.5,64,754,485,1.0,1.0
158,0.5,64,791,791,1.0,1.0
159,0.5,64,675,751,0.03125,0.03125
160,0.5,64,317,317,1.0,1.0
161,0.5,64,261,261,1.0,1.0
162,0.5,64,124,124,0.6875,0.6875
163,0.5,64,667,529,0.9375,0.9375
164,0.5,64,170,221,1.0,1.0
165,0.5,64,257,257,0.25,0.25
166,0.5,64,418,767,1.0,1.0
167,0.5,64,108,116,0.6875,0.6875
168,0.5,64,185,185,1.0,1.0
169,0.5,64,746,746,1.0,1.0
170,0.5,64,528,849,0.5625,0.5625
171,0.5,64,107,107,1.0,1.0
172,0.5,64,578,982,1.0,1.0
173,0.5,64,674,674,0.59375,0.59375
174,0.5,64,240,241,0.8125,0.8125
175,0.5,64,478,478,0.78125,0.78125
176,0.5,64,922,922,1.0,1.0
177,0.5,64,905,905,0.9375,0.9375
178,0.5,64,50,50,0.15625,0.15625
179,0.5,64,463,738,1.0,1.0
180,0.5,64,256,256,0.71875,0.71875
181,0.5,64,507,695,0.3125,0.3125
182,0.5,64,392,392,1.0,1.0
183,0.5,64,884,884,1.0,1.0
184,0.5,64,714,714,1.0,1.0
185,0.5,64,47,610,0.03125,0.03125
186,0.5,64,271,271,1.0,1.0
187,0.5,64,136,136,0.6875,0.6875
188,0.5,64,274,274,1.0,1.0
189,0.5,64,188,188,1.0,1.0
190,0.5,64,210,210,1.0,1.0
191,0.5,64,349,349,0.84375,0.84375
192,0.5,64,262,262,0.875,0.875
193,0.5,64,171,171,0.3125,0.3125
194,0.5,64,20,20,1.0,1.0
195,0.5,64,421,421,0.375,0.375
196,0.5,64,506,533,1.0,1.0
197,0.5,64,366,366,1.0,1.0
198,0.5,64,508,508,1.0,1.0
199,0.5,64,984,984,1.0,1.0
200,0.5,64,456,456,1.0,1.0
201,0.5,64,921,921,0.8125,0.8125
202,0.5,64,2,2,1.0,1.0
203,0.5,64,328,991,0.1875,0.1875
204,0.5,64,792,792,1.0,1.0
205,0.5,64,561,561,0.3125,0.3125
206,0.5,64,503,503,1.0,1.0
207,0.5,64,745,622,0.28125,0.28125
208,0.5,64,303,303,0.75,0.75
209,0.5,64,111,111,1.0,1.0
210,0.5,64,996,996,0.9375,0.9375
211,0.5,64,891,891,1.0,1.0
212,0.5,64,504,750,0.25,0.25
213,0.5,64,908,908,0.1875,0.1875
214,0.5,64,348,348,1.0,1.0
215,0.5,64,702,702,1.0,1.0
216,0.5,64,681,620,0.0625,0.0625
217,0.5,64,702,702,0.875,0.875
218,0.5,64,603,603,1.0,1.0
219,0.5,64,206,206,1.0,1.0
220,0.5,64,703,402,0.09375,0.09375
221,0.5,64,561,561,1.0,1.0
222,0.5,64,893,893,0.8125,0.8125
223,0.5,64,36,37,1.0,1.0
224,0.5,64,694,694,1.0,1.0
225,0.5,64,942,964,1.0,1.0
226,0.5,64,961,961,0.46875,0.46875
227,0.5,64,561,561,0.9375,0.9375
228,0.5,64,378,378,1.0,1.0
229,0.5,64,61,61,1.0,1.0
230,0.5,64,807,912,0.03125,0.03125
231,0.5,64,523,523,1.0,1.0
232,0.5,64,85,85,1.0,1.0
233,0.5,64,26,26,0.75,0.75
234,0.5,64,999,406,0.25,0.25
235,0.5,64,414,636,1.0,1.0
236,0.5,64,58,58,0.5,0.5
237,0.5,64,635,635,1.0,1.0
238,0.5,64,576,576,1.0,1.0
239,0.5,64,706,706,1.0,1.0
240,0.5,64,547,547,0.9375,0.9375
241,0.5,64,32,30,0.03125,0.03125
242,0.5,64,990,990,0.5,0.5
243,0.5,64,631,631,1.0,1.0
244,0.5,64,879,879,1.0,1.0
245,0.5,64,388,388,0.71875,0.71875
246,0.5,64,476,476,1.0,1.0
247,0.5,64,546,546,0.71875,0.71875
248,0.5,64,127,127,1.0,1.0
249,0.5,64,145,145,1.0,1.0
250,0.5,64,109,109,1.0,1.0
251,0.5,64,660,675,0.1875,0.1875
252,0.5,64,131,131,1.0,1.0
253,0.5,64,938,935,0.0625,0.0625
254,0.5,64,669,669,1.0,1.0
255,0.5,64,160,160,0.125,0.125
256,0.5,64,501,501,0.875,0.875
257,0.5,64,856,867,0.28125,0.28125
258,0.5,64,523,879,0.40625,0.40625
259,0.5,64,303,303,1.0,1.0
260,0.5,64,344,344,1.0,1.0
261,0.5,64,67,67,1.0,1.0
262,0.5,64,188,188,1.0,1.0
263,0.5,64,73,73,1.0,1.0
264,0.5,64,670,665,0.3125,0.3125
265,0.5,64,188,188,0.375,0.375
266,0.5,64,362,362,1.0,1.0
267,0.5,64,965,965,0.6875,0.6875
268,0.5,64,477,477,1.0,1.0
269,0.5,64,68,66,0.125,0.125
270,0.5,64,838,711,0.75,0.75
271,0.5,64,721,721,0.53125,0.53125
272,0.5,64,452,452,0.28125,0.28125
273,0.5,64,981,981,0.5625,0.5625
274,0.5,64,711,711,0.625,0.625
275,0.5,64,675,867,0.9375,0.9375
276,0.5,64,472,693,0.6875,0.6875
277,0.5,64,706,580,0.71875,0.71875
278,0.5,64,794,794,0.53125,0.53125
279,0.5,64,407,407,1.0,1.0
280,0.5,64,561,561,1.0,1.0
281,0.5,64,963,963,1.0,1.0
282,0.5,64,941,941,1.0,1.0
283,0.5,64,566,566,1.0,1.0
284,0.5,64,927,927,1.0,1.0
285,0.5,64,986,986,1.0,1.0
286,0.5,64,94,94,1.0,1.0
287,0.5,64,3,3,0.4375,0.4375
288,0.5,64,209,209,0.9375,0.9375
289,0.5,64,1,1,1.0,1.0
290,0.5,64,571,571,0.3125,0.3125
291,0.5,64,201,201,1.0,1.0
292,0.5,64,116,116,1.0,1.0
293,0.5,64,451,451,1.0,1.0
294,0.5,64,476,476,1.0,1.0
295,0.5,64,773,773,0.90625,0.90625
296,0.5,64,341,343,0.25,0.25
297,0.5,64,697,697,0.125,0.125
298,0.5,64,863,863,1.0,1.0
299,0.5,64,78,78,0.8125,0.8125
300,0.5,64,779,779,1.0,1.0
301,0.5,64,90,90,1.0,1.0
302,0.5,64,39,46,1.0,1.0
303,0.5,64,525,525,1.0,1.0
304,0.5,64,787,787,1.0,1.0
305,0.5,64,715,715,1.0,1.0
306,0.5,64,182,182,1.0,1.0
307,0.5,64,415,415,1.0,1.0
308,0.5,64,672,672,0.9375,0.9375
309,0.5,64,221,221,0.875,0.875
310,0.5,64,678,457,0.03125,0.03125
311,0.5,64,453,453,1.0,1.0
312,0.5,64,76,76,1.0,1.0
313,0.5,64,519,519,1.0,1.0
314,0.5,64,25,25,0.9375,0.9375
315,0.5,64,197,197,0.875,0.875
316,0.5,64,101,101,1.0,1.0
317,0.5,64,795,795,1.0,1.0
318,0.5,64,902,814,0.0625,0.0625
319,0.5,64,170,170,0.4375,0.4375
320,0.5,64,316,316,1.0,1.0
321,0.5,64,382,382,0.5,0.5
322,0.5,64,997,997,1.0,1.0
323,0.5,64,108,108,0.8125,0.8125
324,0.5,64,441,441,1.0,1.0
325,0.5,64,488,679,1.0,1.0
326,0.5,64,971,971,1.0,1.0
327,0.5,64,207,185,0.09375,0.09375
328,0.5,64,363,363,1.0,1.0
329,0.5,64,794,794,1.0,1.0
330,0.5,64,336,336,1.0,1.0
331,0.5,64,159,159,0.28125,0.28125
332,0.5,64,640,640,1.0,1.0
333,0.5,64,951,951,1.0,1.0
334,0.5,64,108,108,1.0,1.0
335,0.5,64,747,747,0.71875,0.71875
336,0.5,64,827,827,0.15625,0.15625
337,0.5,64,224,224,0.75,0.75
338,0.5,64,812,812,1.0,1.0
339,0.5,64,524,524,1.0,1.0
340,0.5,64,641,641,0.9375,0.9375
341,0.5,64,272,271,0.40625,0.40625
342,0.5,64,134,132,1.0,1.0
343,0.5,64,64,64,1.0,1.0
344,0.5,64,891,891,1.0,1.0
345,0.5,64,757,757,1.0,1.0
346,0.5,64,296,296,1.0,1.0
347,0.5,64,426,426,1.0,1.0
348,0.5,64,649,649,1.0,1.0
349,0.5,64,84,84,0.5625,0.5625
350,0.5,64,350,350,0.25,0.25
351,0.5,64,480,480,0.21875,0.21875
352,0.5,64,115,115,1.0,1.0
353,0.5,64,867,867,1.0,1.0
354,0.5,64,130,130,1.0,1.0
355,0.5,64,727,727,1.0,1.0
356,0.5,64,634,912,0.8125,0.8125
357,0.5,64,774,774,1.0,1.0
358,0.5,64,444,444,1.0,1.0
359,0.5,64,147,147,1.0,1.0
360,0.5,64,73,77,0.8125,0.8125
361,0.5,64,886,424,0.03125,0.03125
362,0.5,64,287,287,0.875,0.875
363,0.5,64,142,142,1.0,1.0
364,0.5,64,127,128,1.0,1.0
365,0.5,64,200,155,1.0,1.0
366,0.5,64,723,723,1.0,1.0
367,0.5,64,972,972,0.6875,0.6875
368,0.5,64,225,225,1.0,1.0
