,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.375,64,395,26,0.28125,0.375
1,0.375,64,838,838,0.375,0.5
2,0.375,64,873,873,1.0,1.3333333333333333
3,0.375,64,2,2,1.0,1.3333333333333333
4,0.375,64,534,534,1.0,1.3333333333333333
5,0.375,64,269,269,0.875,1.1666666666666667
6,0.375,64,885,709,0.625,0.8333333333333334
7,0.375,64,590,810,0.34375,0.4583333333333333
8,0.375,64,133,133,1.0,1.3333333333333333
9,0.375,64,280,280,0.6875,0.9166666666666666
10,0.375,64,211,211,0.875,1.1666666666666667
11,0.375,64,464,902,0.25,0.3333333333333333
12,0.375,64,800,865,0.21875,0.2916666666666667
13,0.375,64,66,48,0.0,0.0
14,0.375,64,587,587,1.0,1.3333333333333333
15,0.375,64,975,708,0.5625,0.75
16,0.375,64,889,740,0.0625,0.08333333333333333
17,0.375,64,774,774,0.78125,1.0416666666666667
18,0.375,64,138,138,1.0,1.3333333333333333
19,0.375,64,956,956,1.0,1.3333333333333333
20,0.375,64,569,569,1.0,1.3333333333333333
21,0.375,64,214,214,1.0,1.3333333333333333
22,0.375,64,97,97,1.0,1.3333333333333333
23,0.375,64,919,919,0.5625,0.75
24,0.375,64,213,213,1.0,1.3333333333333333
25,0.375,64,233,233,0.875,1.1666666666666667
26,0.375,64,489,489,0.875,1.1666666666666667
27,0.375,64,465,465,1.0,1.3333333333333333
28,0.375,64,118,118,1.0,1.3333333333333333
29,0.375,64,675,412,0.5625,0.75
30,0.375,64,327,327,0.71875,0.9583333333333334
31,0.375,64,784,695,0.5,0.6666666666666666
32,0.375,64,190,190,0.6875,0.9166666666666666
33,0.375,64,545,545,0.6875,0.9166666666666666
34,0.375,64,506,506,1.0,1.3333333333333333
35,0.375,64,480,480,1.0,1.3333333333333333
36,0.375,64,133,133,1.0,1.3333333333333333
37,0.375,64,886,886,1.0,1.3333333333333333
38,0.375,64,967,762,0.5,0.6666666666666666
39,0.375,64,643,633,0.03125,0.041666666666666664
40,0.375,64,562,562,0.90625,1.2083333333333333
41,0.375,64,396,396,0.8125,1.0833333333333333
42,0.375,64,570,570,1.0,1.3333333333333333
43,0.375,64,690,690,0.125,0.16666666666666666
44,0.375,64,902,902,0.9375,1.25
45,0.375,64,5,6,0.5,0.6666666666666666
46,0.375,64,914,914,1.0,1.3333333333333333
47,0.375,64,801,801,0.0,0.0
48,0.375,64,149,149,1.0,1.3333333333333333
49,0.375,64,828,828,1.0,1.3333333333333333
50,0.375,64,965,965,1.0,1.3333333333333333
51,0.375,64,902,902,1.0,1.3333333333333333
52,0.375,64,962,962,1.0,1.3333333333333333
53,0.375,64,599,410,0.75,1.0
54,0.375,64,654,609,0.0,0.0
55,0.375,64,709,709,1.0,1.3333333333333333
56,0.375,64,532,532,1.0,1.3333333333333333
57,0.375,64,706,706,1.0,1.3333333333333333
58,0.375,64,975,975,0.71875,0.9583333333333334
59,0.375,64,933,933,0.4375,0.5833333333333334
60,0.375,64,171,171,0.875,1.1666666666666667
61,0.375,64,597,597,1.0,1.3333333333333333
62,0.375,64,528,528,1.0,1.3333333333333333
63,0.375,64,752,752,1.0,1.3333333333333333
64,0.375,64,269,269,0.1875,0.25
65,0.375,64,282,281,0.65625,0.875
66,0.375,64,799,799,0.125,0.16666666666666666
67,0.375,64,289,289,1.0,1.3333333333333333
68,0.375,64,942,942,1.0,1.3333333333333333
69,0.375,64,937,937,1.0,1.3333333333333333
70,0.375,64,924,924,1.0,1.3333333333333333
71,0.375,64,705,705,1.0,1.3333333333333333
72,0.375,64,202,202,1.0,1.3333333333333333
73,0.375,64,618,544,0.21875,0.2916666666666667
74,0.375,64,278,274,0.34375,0.4583333333333333
75,0.375,64,583,583,0.9375,1.25
76,0.375,64,419,419,0.28125,0.375
77,0.375,64,84,84,1.0,1.3333333333333333
78,0.375,64,688,688,1.0,1.3333333333333333
79,0.375,64,351,351,1.0,1.3333333333333333
80,0.375,64,806,658,0.3125,0.4166666666666667
81,0.375,64,884,500,0.4375,0.5833333333333334
82,0.375,64,145,145,1.0,1.3333333333333333
83,0.375,64,335,335,0.9375,1.25
84,0.375,64,633,487,0.0,0.0
85,0.375,64,360,360,1.0,1.3333333333333333
86,0.375,64,715,715,1.0,1.3333333333333333
87,0.375,64,78,78,1.0,1.3333333333333333
88,0.375,64,935,935,0.9375,1.25
89,0.375,64,171,171,0.25,0.3333333333333333
90,0.375,64,603,603,0.40625,0.5416666666666666
91,0.375,64,389,389,1.0,1.3333333333333333
92,0.375,64,370,370,1.0,1.3333333333333333
93,0.375,64,449,449,1.0,1.3333333333333333
94,0.375,64,572,572,0.03125,0.041666666666666664
95,0.375,64,60,60,0.4375,0.5833333333333334
96,0.375,64,779,779,0.4375,0.5833333333333334
97,0.375,64,347,347,1.0,1.3333333333333333
98,0.375,64,370,370,1.0,1.3333333333333333
99,0.375,64,690,690,0.59375,0.7916666666666666
100,0.375,64,910,938,0.3125,0.4166666666666667
101,0.375,64,365,365,1.0,1.3333333333333333
102,0.375,64,162,162,0.3125,0.4166666666666667
103,0.375,64,837,970,0.9375,1.25
104,0.375,64,603,603,0.9375,1.25
105,0.375,64,286,286,1.0,1.3333333333333333
106,0.375,64,264,264,0.9375,1.25
107,0.375,64,747,747,0.75,1.0
108,0.375,64,649,649,1.0,1.3333333333333333
109,0.375,64,486,486,0.9375,1.25
110,0.375,64,512,512,0.59375,0.7916666666666666
111,0.375,64,828,828,0.75,1.0
112,0.375,64,955,955,1.0,1.3333333333333333
113,0.375,64,680,680,0.3125,0.4166666666666667
114,0.375,64,893,893,0.53125,0.7083333333333334
115,0.375,64,385,385,0.5625,0.75
116,0.375,64,965,965,0.9375,1.25
117,0.375,64,609,609,1.0,1.3333333333333333
118,0.375,64,131,131,1.0,1.3333333333333333
119,0.375,64,717,717,0.1875,0.25
120,0.375,64,819,854,0.1875,0.25
121,0.375,64,870,870,1.0,1.3333333333333333
122,0.375,64,237,237,0.4375,0.5833333333333334
123,0.375,64,562,562,0.15625,0.20833333333333334
124,0.375,64,48,48,1.0,1.3333333333333333
125,0.375,64,979,975,0.9375,1.25
126,0.375,64,834,834,0.1875,0.25
127,0.375,64,709,748,0.75,1.0
128,0.375,64,109,109,1.0,1.3333333333333333
129,0.375,64,511,511,0.09375,0.125
130,0.375,64,778,412,0.125,0.16666666666666666
131,0.375,64,521,521,1.0,1.3333333333333333
132,0.375,64,996,996,0.5625,0.75
133,0.375,64,827,567,0.0,0.0
134,0.375,64,241,241,0.46875,0.625
135,0.375,64,700,700,0.59375,0.7916666666666666
136,0.375,64,635,635,0.0625,0.08333333333333333
137,0.375,64,388,388,1.0,1.3333333333333333
138,0.375,64,124,124,1.0,1.3333333333333333
139,0.375,64,468,468,1.0,1.3333333333333333
140,0.375,64,774,774,1.0,1.3333333333333333
141,0.375,64,662,662,0.65625,0.875
142,0.375,64,682,682,1.0,1.3333333333333333
143,0.375,64,591,591,1.0,1.3333333333333333
144,0.375,64,941,941,1.0,1.3333333333333333
145,0.375,64,51,51,0.1875,0.25
146,0.375,64,75,306,0.125,0.16666666666666666
147,0.375,64,136,136,1.0,1.3333333333333333
148,0.375,64,182,182,1.0,1.3333333333333333
149,0.375,64,901,901,0.46875,0.625
150,0.375,64,41,41,0.90625,1.2083333333333333
151,0.375,64,289,289,1.0,1.3333333333333333
152,0.375,64,19,19,0.34375,0.4583333333333333
153,0.375,64,924,924,1.0,1.3333333333333333
154,0.375,64,516,431,0.25,0.3333333333333333
155,0.375,64,258,258,1.0,1.3333333333333333
156,0.375,64,976,976,1.0,1.3333333333333333
157,0.375,64,754,485,1.0,1.3333333333333333
158,0.375,64,791,791,1.0,1.3333333333333333
159,0.375,64,675,675,0.0,0.0
160,0.375,64,317,317,1.0,1.3333333333333333
161,0.375,64,261,261,1.0,1.3333333333333333
162,0.375,64,124,124,0.6875,0.9166666666666666
163,0.375,64,667,529,0.875,1.1666666666666667
164,0.375,64,170,221,1.0,1.3333333333333333
165,0.375,64,257,257,0.15625,0.20833333333333334
166,0.375,64,418,767,1.0,1.3333333333333333
167,0.375,64,108,116,0.8125,1.0833333333333333
168,0.375,64,185,185,0.90625,1.2083333333333333
169,0.375,64,746,746,1.0,1.3333333333333333
170,0.375,64,528,849,0.28125,0.375
171,0.375,64,107,107,1.0,1.3333333333333333
172,0.375,64,578,982,1.0,1.3333333333333333
173,0.375,64,674,674,0.5625,0.75
174,0.375,64,240,241,0.75,1.0
175,0.375,64,478,478,0.8125,1.0833333333333333
176,0.375,64,922,922,1.0,1.3333333333333333
177,0.375,64,905,905,1.0,1.3333333333333333
178,0.375,64,50,975,0.09375,0.125
179,0.375,64,463,738,0.75,1.0
180,0.375,64,256,256,0.40625,0.5416666666666666
181,0.375,64,507,695,0.5625,0.75
182,0.375,64,392,392,1.0,1.3333333333333333
183,0.375,64,884,884,1.0,1.3333333333333333
184,0.375,64,714,714,0.9375,1.25
185,0.375,64,47,696,0.03125,0.041666666666666664
186,0.375,64,271,271,1.0,1.3333333333333333
187,0.375,64,136,136,0.21875,0.2916666666666667
188,0.375,64,274,274,1.0,1.3333333333333333
189,0.375,64,188,188,1.0,1.3333333333333333
190,0.375,64,210,210,1.0,1.3333333333333333
191,0.375,64,349,349,0.6875,0.9166666666666666
192,0.375,64,262,262,0.5,0.6666666666666666
193,0.375,64,171,171,0.4375,0.5833333333333334
194,0.375,64,20,20,1.0,1.3333333333333333
195,0.375,64,421,506,0.125,0.16666666666666666
196,0.375,64,506,533,0.875,1.1666666666666667
197,0.375,64,366,366,1.0,1.3333333333333333
198,0.375,64,508,508,1.0,1.3333333333333333
199,0.375,64,984,984,1.0,1.3333333333333333
200,0.375,64,456,456,0.71875,0.9583333333333334
201,0.375,64,921,921,1.0,1.3333333333333333
202,0.375,64,2,2,1.0,1.3333333333333333
203,0.375,64,328,947,0.125,0.16666666666666666
204,0.375,64,792,792,0.8125,1.0833333333333333
205,0.375,64,561,561,0.5625,0.75
206,0.375,64,503,503,1.0,1.3333333333333333
207,0.375,64,745,622,0.46875,0.625
208,0.375,64,303,303,0.3125,0.4166666666666667
209,0.375,64,111,111,1.0,1.3333333333333333
210,0.375,64,996,996,0.8125,1.0833333333333333
211,0.375,64,891,891,1.0,1.3333333333333333
212,0.375,64,504,750,0.3125,0.4166666666666667
213,0.375,64,908,908,0.1875,0.25
214,0.375,64,348,348,0.8125,1.0833333333333333
215,0.375,64,702,702,1.0,1.3333333333333333
216,0.375,64,681,620,0.15625,0.20833333333333334
217,0.375,64,702,702,1.0,1.3333333333333333
218,0.375,64,603,603,0.71875,0.9583333333333334
219,0.375,64,206,206,1.0,1.3333333333333333
220,0.375,64,703,703,0.1875,0.25
221,0.375,64,561,561,1.0,1.3333333333333333
222,0.375,64,893,893,0.25,0.3333333333333333
223,0.375,64,36,37,1.0,1.3333333333333333
224,0.375,64,694,694,1.0,1.3333333333333333
225,0.375,64,942,964,0.5,0.6666666666666666
226,0.375,64,961,961,0.1875,0.25
227,0.375,64,561,561,0.8125,1.0833333333333333
228,0.375,64,378,378,1.0,1.3333333333333333
229,0.375,64,61,61,1.0,1.3333333333333333
230,0.375,64,807,580,0.03125,0.041666666666666664
231,0.375,64,523,523,1.0,1.3333333333333333
232,0.375,64,85,85,1.0,1.3333333333333333
233,0.375,64,26,26,0.6875,0.9166666666666666
234,0.375,64,999,406,0.21875,0.2916666666666667
235,0.375,64,414,636,0.75,1.0
236,0.375,64,58,58,0.375,0.5
237,0.375,64,635,635,1.0,1.3333333333333333
238,0.375,64,576,576,1.0,1.3333333333333333
239,0.375,64,706,706,0.875,1.1666666666666667
240,0.375,64,547,547,1.0,1.3333333333333333
241,0.375,64,32,30,0.25,0.3333333333333333
242,0.375,64,990,990,0.84375,1.125
243,0.375,64,631,631,1.0,1.3333333333333333
244,0.375,64,879,879,0.9375,1.25
245,0.375,64,388,388,0.46875,0.625
246,0.375,64,476,476,1.0,1.3333333333333333
247,0.375,64,546,546,0.4375,0.5833333333333334
248,0.375,64,127,127,1.0,1.3333333333333333
249,0.375,64,145,145,1.0,1.3333333333333333
250,0.375,64,109,109,1.0,1.3333333333333333
251,0.375,64,660,675,0.0,0.0
252,0.375,64,131,131,1.0,1.3333333333333333
253,0.375,64,938,935,0.15625,0.20833333333333334
254,0.375,64,669,669,1.0,1.3333333333333333
255,0.375,64,160,207,0.09375,0.125
256,0.375,64,501,501,0.8125,1.0833333333333333
257,0.375,64,856,867,0.375,0.5
258,0.375,64,523,879,0.375,0.5
259,0.375,64,303,303,0.625,0.8333333333333334
260,0.375,64,344,344,1.0,1.3333333333333333
261,0.375,64,67,67,1.0,1.3333333333333333
262,0.375,64,188,188,1.0,1.3333333333333333
263,0.375,64,73,73,1.0,1.3333333333333333
264,0.375,64,670,670,0.5,0.6666666666666666
265,0.375,64,188,188,0.03125,0.041666666666666664
266,0.375,64,362,362,1.0,1.3333333333333333
267,0.375,64,965,965,0.6875,0.9166666666666666
268,0.375,64,477,477,1.0,1.3333333333333333
269,0.375,64,68,66,0.28125,0.375
270,0.375,64,838,711,0.5625,0.75
271,0.375,64,721,721,0.21875,0.2916666666666667
272,0.375,64,452,452,0.34375,0.4583333333333333
273,0.375,64,981,971,0.0,0.0
274,0.375,64,711,711,0.1875,0.25
275,0.375,64,675,867,0.5625,0.75
276,0.375,64,472,693,0.375,0.5
277,0.375,64,706,580,0.90625,1.2083333333333333
278,0.375,64,794,794,0.40625,0.5416666666666666
279,0.375,64,407,407,1.0,1.3333333333333333
280,0.375,64,561,561,1.0,1.3333333333333333
281,0.375,64,963,963,0.75,1.0
282,0.375,64,941,941,1.0,1.3333333333333333
283,0.375,64,566,566,1.0,1.3333333333333333
284,0.375,64,927,927,1.0,1.3333333333333333
285,0.375,64,986,986,1.0,1.3333333333333333
286,0.375,64,94,94,1.0,1.3333333333333333
287,0.375,64,3,3,0.25,0.3333333333333333
288,0.375,64,209,209,0.875,1.1666666666666667
289,0.375,64,1,1,1.0,1.3333333333333333
290,0.375,64,571,449,0.28125,0.375
291,0.375,64,201,201,1.0,1.3333333333333333
292,0.375,64,116,116,1.0,1.3333333333333333
293,0.375,64,451,451,1.0,1.3333333333333333
294,0.375,64,476,476,1.0,1.3333333333333333
295,0.375,64,773,773,0.5625,0.75
296,0.375,64,341,343,0.25,0.3333333333333333
297,0.375,64,697,697,0.15625,0.20833333333333334
298,0.375,64,863,863,0.9375,1.25
299,0.375,64,78,78,0.375,0.5
300,0.375,64,779,779,0.9375,1.25
301,0.375,64,90,90,1.0,1.3333333333333333
302,0.375,64,39,46,0.6875,0.9166666666666666
303,0.375,64,525,525,1.0,1.3333333333333333
304,0.375,64,787,787,0.875,1.1666666666666667
305,0.375,64,715,715,1.0,1.3333333333333333
306,0.375,64,182,182,1.0,1.3333333333333333
307,0.375,64,415,415,1.0,1.3333333333333333
308,0.375,64,672,672,0.84375,1.125
309,0.375,64,221,221,0.75,1.0
310,0.375,64,678,457,0.21875,0.2916666666666667
311,0.375,64,453,453,1.0,1.3333333333333333
312,0.375,64,76,76,1.0,1.3333333333333333
313,0.375,64,519,519,1.0,1.3333333333333333
314,0.375,64,25,25,1.0,1.3333333333333333
315,0.375,64,197,197,0.75,1.0
316,0.375,64,101,101,1.0,1.3333333333333333
317,0.375,64,795,795,1.0,1.3333333333333333
318,0.375,64,902,713,0.0,0.0
319,0.375,64,170,170,0.25,0.3333333333333333
320,0.375,64,316,316,1.0,1.3333333333333333
321,0.375,64,382,382,0.125,0.16666666666666666
322,0.375,64,997,997,0.84375,1.125
323,0.375,64,108,985,0.1875,0.25
324,0.375,64,441,441,1.0,1.3333333333333333
325,0.375,64,488,679,1.0,1.3333333333333333
326,0.375,64,971,971,1.0,1.3333333333333333
327,0.375,64,207,185,0.15625,0.20833333333333334
328,0.375,64,363,363,1.0,1.3333333333333333
329,0.375,64,794,794,1.0,1.3333333333333333
330,0.375,64,336,336,0.9375,1.25
331,0.375,64,159,159,0.46875,0.625
332,0.375,64,640,640,1.0,1.3333333333333333
333,0.375,64,951,951,1.0,1.3333333333333333
334,0.375,64,108,108,1.0,1.3333333333333333
335,0.375,64,747,747,0.34375,0.4583333333333333
336,0.375,64,827,827,0.09375,0.125
337,0.375,64,224,224,0.78125,1.0416666666666667
338,0.375,64,812,812,1.0,1.3333333333333333
339,0.375,64,524,524,0.75,1.0
340,0.375,64,641,641,0.5625,0.75
341,0.375,64,272,271,0.25,0.3333333333333333
342,0.375,64,134,132,0.9375,1.25
343,0.375,64,64,64,1.0,1.3333333333333333
344,0.375,64,891,891,1.0,1.3333333333333333
345,0.375,64,757,757,1.0,1.3333333333333333
346,0.375,64,296,296,1.0,1.3333333333333333
347,0.375,64,426,426,1.0,1.3333333333333333
348,0.375,64,649,649,1.0,1.3333333333333333
349,0.375,64,84,84,0.375,0.5
350,0.375,64,350,350,0.0625,0.08333333333333333
351,0.375,64,480,480,0.15625,0.20833333333333334
352,0.375,64,115,115,1.0,1.3333333333333333
353,0.375,64,867,867,1.0,1.3333333333333333
354,0.375,64,130,130,1.0,1.3333333333333333
355,0.375,64,727,727,1.0,1.3333333333333333
356,0.375,64,634,912,0.75,1.0
357,0.375,64,774,774,1.0,1.3333333333333333
358,0.375,64,444,444,0.9375,1.25
359,0.375,64,147,147,1.0,1.3333333333333333
360,0.375,64,73,77,0.71875,0.9583333333333334
361,0.375,64,886,424,0.21875,0.2916666666666667
362,0.375,64,287,287,0.4375,0.5833333333333334
363,0.375,64,142,142,1.0,1.3333333333333333
364,0.375,64,127,128,0.75,1.0
365,0.375,64,200,155,0.4375,0.5833333333333334
366,0.375,64,723,723,1.0,1.3333333333333333
367,0.375,64,972,972,0.8125,1.0833333333333333
368,0.375,64,225,225,1.0,1.3333333333333333
369,0.375,64,319,319,0.875,1.1666666666666667
370,0.375,64,750,750,0.71875,0.9583333333333334
371,0.375,64,462,462,1.0,1.3333333333333333
372,0.375,64,941,941,1.0,1.3333333333333333
373,0.375,64,840,840,0.5625,0.75
374,0.375,64,574,574,1.0,1.3333333333333333
375,0.375,64,724,724,0.9375,1.25
376,0.375,64,388,388,1.0,1.3333333333333333
377,0.375,64,258,258,1.0,1.3333333333333333
378,0.375,64,564,564,0.875,1.1666666666666667
379,0.375,64,144,144,1.0,1.3333333333333333
380,0.375,64,804,804,0.59375,0.7916666666666666
381,0.375,64,22,22,1.0,1.3333333333333333
382,0.375,64,421,634,0.3125,0.4166666666666667
383,0.375,64,376,376,0.9375,1.25
384,0.375,64,747,747,0.75,1.0
385,0.375,64,888,888,1.0,1.3333333333333333
386,0.375,64,845,845,0.21875,0.2916666666666667
387,0.375,64,368,355,0.375,0.5
388,0.375,64,86,86,1.0,1.3333333333333333
389,0.375,64,76,76,0.0625,0.08333333333333333
390,0.375,64,306,306,0.3125,0.4166666666666667
391,0.375,64,289,289,1.0,1.3333333333333333
392,0.375,64,108,108,1.0,1.3333333333333333
393,0.375,64,679,679,0.1875,0.25
394,0.375,64,948,943,0.28125,0.375
395,0.375,64,249,249,1.0,1.3333333333333333
396,0.375,64,651,521,0.0,0.0
397,0.375,64,110,110,1.0,1.3333333333333333
398,0.375,64,129,129,1.0,1.3333333333333333
399,0.375,64,416,416,1.0,1.3333333333333333
400,0.375,64,18,18,1.0,1.3333333333333333
401,0.375,64,727,727,1.0,1.3333333333333333
402,0.375,64,813,960,1.0,1.3333333333333333
403,0.375,64,295,295,0.65625,0.875
404,0.375,64,671,671,1.0,1.3333333333333333
405,0.375,64,623,767,0.5,0.6666666666666666
406,0.375,64,518,518,1.0,1.3333333333333333
407,0.375,64,238,240,0.21875,0.2916666666666667
408,0.375,64,202,202,0.84375,1.125
409,0.375,64,377,381,0.09375,0.125
410,0.375,64,151,151,0.9375,1.25
411,0.375,64,582,860,0.84375,1.125
412,0.375,64,939,939,1.0,1.3333333333333333
413,0.375,64,442,706,0.03125,0.041666666666666664
414,0.375,64,391,391,0.71875,0.9583333333333334
415,0.375,64,955,955,1.0,1.3333333333333333
416,0.375,64,892,892,0.84375,1.125
417,0.375,64,969,438,0.125,0.16666666666666666
418,0.375,64,533,533,1.0,1.3333333333333333
419,0.375,64,27,27,1.0,1.3333333333333333
420,0.375,64,698,698,1.0,1.3333333333333333
421,0.375,64,502,502,0.8125,1.0833333333333333
422,0.375,64,749,749,1.0,1.3333333333333333
423,0.375,64,396,396,1.0,1.3333333333333333
424,0.375,64,315,315,0.75,1.0
425,0.375,64,851,470,0.03125,0.041666666666666664
