,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.5,64,395,287,0.125,0.125
1,0.5,64,838,838,0.75,0.75
2,0.5,64,873,873,1.0,1.0
3,0.5,64,2,2,1.0,1.0
4,0.5,64,534,534,1.0,1.0
5,0.5,64,269,269,1.0,1.0
6,0.5,64,885,709,0.25,0.25
7,0.5,64,590,590,0.25,0.25
8,0.5,64,133,133,1.0,1.0
9,0.5,64,280,280,0.125,0.125
10,0.5,64,211,211,0.75,0.75
11,0.5,64,464,512,0.0,0.0
12,0.5,64,800,800,1.0,1.0
13,0.5,64,66,66,0.625,0.625
14,0.5,64,587,587,0.75,0.75
15,0.5,64,975,975,0.25,0.25
16,0.5,64,889,889,0.125,0.125
17,0.5,64,774,774,0.25,0.25
18,0.5,64,138,138,1.0,1.0
19,0.5,64,956,956,1.0,1.0
20,0.5,64,569,569,1.0,1.0
21,0.5,64,214,214,1.0,1.0
22,0.5,64,97,97,0.75,0.75
23,0.5,64,919,919,0.5,0.5
24,0.5,64,213,213,1.0,1.0
25,0.5,64,233,233,0.25,0.25
26,0.5,64,489,489,1.0,1.0
27,0.5,64,465,414,0.125,0.125
28,0.5,64,118,118,1.0,1.0
29,0.5,64,675,412,0.0,0.0
30,0.5,64,327,327,0.75,0.75
31,0.5,64,784,695,0.5,0.5
32,0.5,64,190,190,1.0,1.0
33,0.5,64,545,545,0.75,0.75
34,0.5,64,506,506,1.0,1.0
35,0.5,64,480,480,0.75,0.75
36,0.5,64,133,133,0.25,0.25
37,0.5,64,886,886,1.0,1.0
38,0.5,64,967,762,0.125,0.125
39,0.5,64,643,772,0.0,0.0
40,0.5,64,562,838,0.375,0.375
41,0.5,64,396,396,1.0,1.0
42,0.5,64,570,570,1.0,1.0
43,0.5,64,690,690,0.75,0.75
44,0.5,64,902,840,0.25,0.25
45,0.5,64,5,34,0.625,0.625
46,0.5,64,914,914,1.0,1.0
47,0.5,64,801,801,1.0,1.0
48,0.5,64,149,149,1.0,1.0
49,0.5,64,828,828,1.0,1.0
50,0.5,64,965,965,1.0,1.0
51,0.5,64,902,902,1.0,1.0
52,0.5,64,962,962,0.75,0.75
53,0.5,64,599,410,1.0,1.0
54,0.5,64,654,609,1.0,1.0
55,0.5,64,709,477,0.5,0.5
56,0.5,64,532,532,1.0,1.0
57,0.5,64,706,706,0.75,0.75
58,0.5,64,975,975,1.0,1.0
59,0.5,64,933,933,0.75,0.75
60,0.5,64,171,171,1.0,1.0
61,0.5,64,597,597,1.0,1.0
62,0.5,64,528,528,1.0,1.0
63,0.5,64,752,752,1.0,1.0
64,0.5,64,269,269,1.0,1.0
65,0.5,64,282,285,0.25,0.25
66,0.5,64,799,877,0.625,0.625
67,0.5,64,289,289,1.0,1.0
68,0.5,64,942,942,1.0,1.0
69,0.5,64,937,937,1.0,1.0
70,0.5,64,924,924,1.0,1.0
71,0.5,64,705,705,1.0,1.0
72,0.5,64,202,202,1.0,1.0
73,0.5,64,618,544,0.125,0.125
74,0.5,64,278,272,0.25,0.25
75,0.5,64,583,583,0.375,0.375
76,0.5,64,419,419,1.0,1.0
77,0.5,64,84,84,1.0,1.0
78,0.5,64,688,688,1.0,1.0
79,0.5,64,351,351,1.0,1.0
80,0.5,64,806,806,1.0,1.0
81,0.5,64,884,276,0.0,0.0
82,0.5,64,145,145,1.0,1.0
83,0.5,64,335,335,0.75,0.75
84,0.5,64,633,918,0.25,0.25
85,0.5,64,360,360,0.625,0.625
86,0.5,64,715,715,1.0,1.0
87,0.5,64,78,78,1.0,1.0
88,0.5,64,935,935,1.0,1.0
89,0.5,64,171,171,0.0,0.0
90,0.5,64,603,603,0.5,0.5
91,0.5,64,389,389,1.0,1.0
92,0.5,64,370,370,1.0,1.0
93,0.5,64,449,449,0.375,0.375
94,0.5,64,572,572,0.5,0.5
95,0.5,64,60,60,1.0,1.0
96,0.5,64,779,779,1.0,1.0
97,0.5,64,347,347,1.0,1.0
98,0.5,64,370,370,1.0,1.0
99,0.5,64,690,690,0.125,0.125
100,0.5,64,910,909,0.25,0.25
101,0.5,64,365,365,1.0,1.0
102,0.5,64,162,263,0.0,0.0
103,0.5,64,837,970,0.75,0.75
104,0.5,64,603,603,1.0,1.0
105,0.5,64,286,286,1.0,1.0
106,0.5,64,264,264,1.0,1.0
107,0.5,64,747,604,0.0,0.0
108,0.5,64,649,649,1.0,1.0
109,0.5,64,486,486,1.0,1.0
110,0.5,64,512,512,0.75,0.75
111,0.5,64,828,828,0.75,0.75
112,0.5,64,955,955,1.0,1.0
113,0.5,64,680,680,0.625,0.625
114,0.5,64,893,893,0.125,0.125
115,0.5,64,385,385,1.0,1.0
116,0.5,64,965,965,1.0,1.0
117,0.5,64,609,609,0.75,0.75
118,0.5,64,131,131,1.0,1.0
119,0.5,64,717,717,1.0,1.0
120,0.5,64,819,598,0.125,0.125
121,0.5,64,870,870,0.25,0.25
122,0.5,64,237,237,1.0,1.0
123,0.5,64,562,974,0.5,0.5
124,0.5,64,48,48,1.0,1.0
125,0.5,64,979,975,1.0,1.0
126,0.5,64,834,834,1.0,1.0
127,0.5,64,709,748,0.375,0.375
128,0.5,64,109,109,1.0,1.0
129,0.5,64,511,511,0.25,0.25
130,0.5,64,778,778,0.25,0.25
131,0.5,64,521,521,1.0,1.0
132,0.5,64,996,996,0.25,0.25
133,0.5,64,827,891,0.125,0.125
134,0.5,64,241,241,1.0,1.0
135,0.5,64,700,700,0.25,0.25
136,0.5,64,635,826,0.25,0.25
137,0.5,64,388,388,1.0,1.0
138,0.5,64,124,124,1.0,1.0
139,0.5,64,468,468,1.0,1.0
140,0.5,64,774,774,1.0,1.0
141,0.5,64,662,662,0.75,0.75
142,0.5,64,682,682,1.0,1.0
143,0.5,64,591,591,1.0,1.0
144,0.5,64,941,941,1.0,1.0
145,0.5,64,51,51,1.0,1.0
146,0.5,64,75,450,0.5,0.5
147,0.5,64,136,136,1.0,1.0
148,0.5,64,182,182,1.0,1.0
149,0.5,64,901,901,1.0,1.0
150,0.5,64,41,41,1.0,1.0
151,0.5,64,289,289,1.0,1.0
152,0.5,64,19,13,0.125,0.125
153,0.5,64,924,924,1.0,1.0
154,0.5,64,516,431,0.0,0.0
155,0.5,64,258,258,1.0,1.0
156,0.5,64,976,976,0.75,0.75
157,0.5,64,754,485,1.0,1.0
158,0.5,64,791,791,1.0,1.0
159,0.5,64,675,468,0.125,0.125
160,0.5,64,317,317,1.0,1.0
161,0.5,64,261,261,1.0,1.0
162,0.5,64,124,329,0.0,0.0
163,0.5,64,667,529,0.625,0.625
164,0.5,64,170,221,1.0,1.0
165,0.5,64,257,232,0.0,0.0
166,0.5,64,418,767,1.0,1.0
167,0.5,64,108,116,0.5,0.5
168,0.5,64,185,185,0.75,0.75
169,0.5,64,746,746,1.0,1.0
170,0.5,64,528,968,0.125,0.125
171,0.5,64,107,107,1.0,1.0
172,0.5,64,578,982,0.25,0.25
173,0.5,64,674,543,0.25,0.25
174,0.5,64,240,241,0.125,0.125
175,0.5,64,478,478,0.75,0.75
176,0.5,64,922,922,1.0,1.0
177,0.5,64,905,905,1.0,1.0
178,0.5,64,50,50,0.25,0.25
179,0.5,64,463,738,0.25,0.25
180,0.5,64,256,256,0.5,0.5
181,0.5,64,507,695,1.0,1.0
182,0.5,64,392,392,1.0,1.0
183,0.5,64,884,884,1.0,1.0
184,0.5,64,714,679,0.25,0.25
185,0.5,64,47,71,0.0,0.0
186,0.5,64,271,271,1.0,1.0
187,0.5,64,136,136,0.75,0.75
188,0.5,64,274,274,1.0,1.0
189,0.5,64,188,188,1.0,1.0
190,0.5,64,210,210,1.0,1.0
191,0.5,64,349,349,0.75,0.75
192,0.5,64,262,262,0.25,0.25
193,0.5,64,171,168,1.0,1.0
194,0.5,64,20,20,1.0,1.0
195,0.5,64,421,421,0.125,0.125
196,0.5,64,506,533,0.75,0.75
