,lambd,p,true_label,ones_label,logit_gap,cert_r
0,0.125,64,395,30,0.0,0.0
1,0.125,64,838,836,0.125,0.5
2,0.125,64,873,873,1.0,4.0
3,0.125,64,2,2,1.0,4.0
4,0.125,64,534,534,0.5,2.0
5,0.125,64,269,269,0.125,0.5
6,0.125,64,885,709,0.625,2.5
7,0.125,64,590,810,0.125,0.5
8,0.125,64,133,133,0.5,2.0
9,0.125,64,280,389,0.0,0.0
10,0.125,64,211,168,0.5,2.0
11,0.125,64,464,777,0.125,0.5
12,0.125,64,800,800,0.125,0.5
13,0.125,64,66,329,0.125,0.5
14,0.125,64,587,171,0.0,0.0
15,0.125,64,975,144,0.0,0.0
16,0.125,64,889,453,0.0,0.0
17,0.125,64,774,435,0.0,0.0
18,0.125,64,138,138,0.625,2.5
19,0.125,64,956,956,0.125,0.5
20,0.125,64,569,569,1.0,4.0
21,0.125,64,214,214,0.25,1.0
22,0.125,64,97,18,0.0,0.0
23,0.125,64,919,693,0.0,0.0
24,0.125,64,213,213,1.0,4.0
25,0.125,64,233,170,0.0,0.0
26,0.125,64,489,489,0.375,1.5
27,0.125,64,465,414,0.125,0.5
28,0.125,64,118,118,0.5,2.0
29,0.125,64,675,458,0.0,0.0
30,0.125,64,327,329,0.125,0.5
31,0.125,64,784,695,0.25,1.0
32,0.125,64,190,216,0.125,0.5
33,0.125,64,545,751,0.125,0.5
34,0.125,64,506,506,0.625,2.5
35,0.125,64,480,877,0.25,1.0
36,0.125,64,133,16,0.5,2.0
37,0.125,64,886,886,0.75,3.0
38,0.125,64,967,424,0.125,0.5
39,0.125,64,643,487,0.25,1.0
40,0.125,64,562,445,0.0,0.0
41,0.125,64,396,108,0.0,0.0
42,0.125,64,570,447,0.125,0.5
43,0.125,64,690,29,0.125,0.5
44,0.125,64,902,688,0.25,1.0
45,0.125,64,5,34,0.25,1.0
46,0.125,64,914,914,0.5,2.0
47,0.125,64,801,801,0.25,1.0
48,0.125,64,149,149,0.375,1.5
49,0.125,64,828,828,0.75,3.0
50,0.125,64,965,965,0.5,2.0
51,0.125,64,902,418,0.0,0.0
52,0.125,64,962,962,0.5,2.0
53,0.125,64,599,116,0.0,0.0
54,0.125,64,654,609,0.375,1.5
55,0.125,64,709,642,0.125,0.5
56,0.125,64,532,532,0.625,2.5
57,0.125,64,706,467,0.0,0.0
58,0.125,64,975,975,0.125,0.5
59,0.125,64,933,933,0.25,1.0
60,0.125,64,171,171,0.5,2.0
61,0.125,64,597,597,0.375,1.5
62,0.125,64,528,528,0.375,1.5
63,0.125,64,752,752,0.125,0.5
64,0.125,64,269,269,0.375,1.5
65,0.125,64,282,281,0.0,0.0
66,0.125,64,799,604,0.125,0.5
67,0.125,64,289,289,1.0,4.0
68,0.125,64,942,942,0.375,1.5
69,0.125,64,937,937,0.25,1.0
70,0.125,64,924,924,0.75,3.0
71,0.125,64,705,705,0.375,1.5
72,0.125,64,202,202,0.125,0.5
73,0.125,64,618,544,0.125,0.5
74,0.125,64,278,269,0.0,0.0
75,0.125,64,583,583,0.0,0.0
76,0.125,64,419,419,0.5,2.0
77,0.125,64,84,84,1.0,4.0
78,0.125,64,688,688,0.125,0.5
79,0.125,64,351,351,0.375,1.5
80,0.125,64,806,806,0.625,2.5
81,0.125,64,884,500,0.375,1.5
82,0.125,64,145,145,0.625,2.5
83,0.125,64,335,335,0.5,2.0
84,0.125,64,633,422,0.0,0.0
85,0.125,64,360,98,0.375,1.5
86,0.125,64,715,715,0.125,0.5
87,0.125,64,78,78,0.75,3.0
88,0.125,64,935,935,0.625,2.5
89,0.125,64,171,171,0.125,0.5
90,0.125,64,603,603,0.25,1.0
91,0.125,64,389,389,0.75,3.0
92,0.125,64,370,370,0.625,2.5
93,0.125,64,449,449,0.125,0.5
94,0.125,64,572,467,0.0,0.0
95,0.125,64,60,34,0.125,0.5
96,0.125,64,779,779,0.125,0.5
97,0.125,64,347,347,1.0,4.0
98,0.125,64,370,370,0.125,0.5
99,0.125,64,690,730,0.125,0.5
100,0.125,64,910,938,0.125,0.5
101,0.125,64,365,365,0.75,3.0
102,0.125,64,162,263,0.5,2.0
103,0.125,64,837,970,0.5,2.0
104,0.125,64,603,690,0.375,1.5
105,0.125,64,286,286,0.5,2.0
106,0.125,64,264,264,0.25,1.0
107,0.125,64,747,707,0.0,0.0
108,0.125,64,649,649,0.625,2.5
109,0.125,64,486,486,0.375,1.5
110,0.125,64,512,423,0.0,0.0
111,0.125,64,828,115,0.125,0.5
112,0.125,64,955,955,0.25,1.0
113,0.125,64,680,680,0.375,1.5
114,0.125,64,893,892,0.25,1.0
115,0.125,64,385,385,0.375,1.5
116,0.125,64,965,965,0.5,2.0
117,0.125,64,609,609,0.375,1.5
118,0.125,64,131,131,0.75,3.0
119,0.125,64,717,717,0.125,0.5
120,0.125,64,819,854,0.125,0.5
121,0.125,64,870,444,0.25,1.0
122,0.125,64,237,237,0.25,1.0
123,0.125,64,562,974,0.25,1.0
124,0.125,64,48,48,0.0,0.0
125,0.125,64,979,975,0.25,1.0
