,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,1.0,64,16,395,379,851,379,851,1.0,1.0,1.0,1.0
1,1.0,64,16,838,837,818,837,818,1.0,1.0,1.0,1.0
2,1.0,64,16,873,873,530,873,530,1.0,1.0,1.0,1.0
3,1.0,64,16,2,2,530,2,530,1.0,1.0,1.0,1.0
4,1.0,64,16,534,534,907,534,907,1.0,1.0,1.0,1.0
5,1.0,64,16,269,269,851,269,851,1.0,1.0,1.0,1.0
6,1.0,64,16,885,549,920,549,920,1.0,1.0,1.0,1.0
7,1.0,64,16,590,681,530,681,530,1.0,1.0,1.0,1.0
8,1.0,64,16,133,133,399,133,399,1.0,1.0,1.0,1.0
9,1.0,64,16,280,280,530,280,530,1.0,1.0,1.0,1.0
10,1.0,64,16,211,211,750,211,750,1.0,1.0,1.0,1.0
11,1.0,64,16,464,473,530,473,530,1.0,1.0,1.0,1.0
12,1.0,64,16,800,857,860,857,860,1.0,1.0,1.0,1.0
13,1.0,64,16,66,305,611,305,611,1.0,1.0,1.0,1.0
14,1.0,64,16,587,902,907,902,907,1.0,1.0,1.0,1.0
15,1.0,64,16,975,708,851,708,851,1.0,1.0,1.0,1.0
16,1.0,64,16,889,889,513,889,513,1.0,1.0,1.0,1.0
17,1.0,64,16,774,922,904,922,904,1.0,1.0,1.0,1.0
18,1.0,64,16,138,138,646,138,646,1.0,1.0,1.0,1.0
19,1.0,64,16,956,956,107,956,107,1.0,1.0,1.0,1.0
20,1.0,64,16,569,569,475,569,475,1.0,1.0,1.0,1.0
21,1.0,64,16,214,214,367,214,367,1.0,1.0,1.0,1.0
22,1.0,64,16,97,97,530,97,530,1.0,1.0,1.0,1.0
23,1.0,64,16,919,919,530,919,530,1.0,1.0,1.0,1.0
24,1.0,64,16,213,213,907,213,907,1.0,1.0,1.0,1.0
25,1.0,64,16,233,233,530,233,530,1.0,1.0,1.0,1.0
26,1.0,64,16,489,489,107,489,107,1.0,1.0,1.0,1.0
27,1.0,64,16,465,465,501,465,501,1.0,1.0,1.0,1.0
28,1.0,64,16,118,118,851,118,851,1.0,1.0,1.0,1.0
29,1.0,64,16,675,492,530,492,530,1.0,1.0,1.0,1.0
30,1.0,64,16,327,107,508,107,508,1.0,1.0,1.0,1.0
31,1.0,64,16,784,695,750,695,750,1.0,1.0,1.0,1.0
32,1.0,64,16,190,480,904,480,904,1.0,1.0,1.0,1.0
33,1.0,64,16,545,545,750,545,750,1.0,1.0,1.0,1.0
34,1.0,64,16,506,506,685,506,685,1.0,1.0,1.0,1.0
35,1.0,64,16,480,480,707,480,707,1.0,1.0,1.0,1.0
36,1.0,64,16,133,15,886,15,886,1.0,1.0,1.0,1.0
37,1.0,64,16,886,886,611,886,611,1.0,1.0,1.0,1.0
38,1.0,64,16,967,762,454,762,454,1.0,1.0,1.0,1.0
39,1.0,64,16,643,558,907,558,907,1.0,1.0,1.0,1.0
40,1.0,64,16,562,843,851,843,851,1.0,1.0,1.0,1.0
41,1.0,64,16,396,396,907,396,907,1.0,1.0,1.0,1.0
42,1.0,64,16,570,570,920,570,920,1.0,1.0,1.0,1.0
43,1.0,64,16,690,126,851,126,851,1.0,1.0,1.0,1.0
44,1.0,64,16,902,111,918,111,918,1.0,1.0,1.0,1.0
45,1.0,64,16,5,537,530,537,530,1.0,1.0,1.0,1.0
46,1.0,64,16,914,814,918,814,918,1.0,1.0,1.0,1.0
47,1.0,64,16,801,983,851,983,851,1.0,1.0,1.0,1.0
48,1.0,64,16,149,107,745,107,745,1.0,1.0,1.0,1.0
49,1.0,64,16,828,556,685,556,685,1.0,1.0,1.0,1.0
50,1.0,64,16,965,21,508,21,508,1.0,1.0,1.0,1.0
51,1.0,64,16,902,902,432,902,432,1.0,1.0,1.0,1.0
52,1.0,64,16,962,962,530,962,530,1.0,1.0,1.0,1.0
53,1.0,64,16,599,23,904,23,904,1.0,1.0,1.0,1.0
54,1.0,64,16,654,609,851,609,851,1.0,1.0,1.0,1.0
55,1.0,64,16,709,453,834,453,834,1.0,1.0,1.0,1.0
56,1.0,64,16,532,532,851,532,851,1.0,1.0,1.0,1.0
57,1.0,64,16,706,762,834,762,834,1.0,1.0,1.0,1.0
58,1.0,64,16,975,408,530,408,530,1.0,1.0,1.0,1.0
59,1.0,64,16,933,923,804,923,804,1.0,1.0,1.0,1.0
60,1.0,64,16,171,195,834,195,834,1.0,1.0,1.0,1.0
61,1.0,64,16,597,597,776,597,776,1.0,1.0,1.0,1.0
62,1.0,64,16,528,528,528,528,528,1.0,1.0,1.0,1.0
63,1.0,64,16,752,524,776,524,776,1.0,1.0,1.0,1.0
64,1.0,64,16,269,269,907,269,907,1.0,1.0,1.0,1.0
65,1.0,64,16,282,281,611,281,611,1.0,1.0,1.0,1.0
66,1.0,64,16,799,707,685,707,685,1.0,1.0,1.0,1.0
67,1.0,64,16,289,289,611,289,611,1.0,1.0,1.0,1.0
68,1.0,64,16,942,950,886,950,886,1.0,1.0,1.0,1.0
69,1.0,64,16,937,937,107,937,107,1.0,1.0,1.0,1.0
70,1.0,64,16,924,924,920,924,920,1.0,1.0,1.0,1.0
71,1.0,64,16,705,920,851,920,851,1.0,1.0,1.0,1.0
72,1.0,64,16,202,202,361,202,361,1.0,1.0,1.0,1.0
73,1.0,64,16,618,567,851,567,851,1.0,1.0,1.0,1.0
74,1.0,64,16,278,272,907,272,907,1.0,1.0,1.0,1.0
75,1.0,64,16,583,583,530,583,530,1.0,1.0,1.0,1.0
76,1.0,64,16,419,419,920,419,920,1.0,1.0,1.0,1.0
77,1.0,64,16,84,84,611,84,611,1.0,1.0,1.0,1.0
78,1.0,64,16,688,688,611,688,611,1.0,1.0,1.0,1.0
79,1.0,64,16,351,350,904,350,904,1.0,1.0,1.0,1.0
80,1.0,64,16,806,806,834,806,834,1.0,1.0,1.0,1.0
81,1.0,64,16,884,776,750,776,750,1.0,1.0,1.0,1.0
82,1.0,64,16,145,145,508,145,508,1.0,1.0,1.0,1.0
83,1.0,64,16,335,334,583,334,583,1.0,1.0,1.0,1.0
84,1.0,64,16,633,513,918,513,918,1.0,1.0,1.0,1.0
85,1.0,64,16,360,360,851,360,851,1.0,1.0,1.0,1.0
86,1.0,64,16,715,23,750,23,750,1.0,1.0,1.0,1.0
87,1.0,64,16,78,78,399,78,399,1.0,1.0,1.0,1.0
88,1.0,64,16,935,963,750,963,750,1.0,1.0,1.0,1.0
89,1.0,64,16,171,180,971,180,971,1.0,1.0,1.0,1.0
90,1.0,64,16,603,603,442,603,442,1.0,1.0,1.0,1.0
91,1.0,64,16,389,389,851,389,851,1.0,1.0,1.0,1.0
92,1.0,64,16,370,370,295,370,295,1.0,1.0,1.0,1.0
93,1.0,64,16,449,980,904,980,904,1.0,1.0,1.0,1.0
94,1.0,64,16,572,107,440,107,440,1.0,1.0,1.0,1.0
95,1.0,64,16,60,111,508,111,508,1.0,1.0,1.0,1.0
96,1.0,64,16,779,475,607,475,607,1.0,1.0,1.0,1.0
97,1.0,64,16,347,347,530,347,530,1.0,1.0,1.0,1.0
98,1.0,64,16,370,374,745,374,745,1.0,1.0,1.0,1.0
99,1.0,64,16,690,690,851,690,851,1.0,1.0,1.0,1.0
100,1.0,64,16,910,909,745,909,745,1.0,1.0,1.0,1.0
101,1.0,64,16,365,365,904,365,904,1.0,1.0,1.0,1.0
102,1.0,64,16,162,162,530,162,530,1.0,1.0,1.0,1.0
103,1.0,64,16,837,837,851,837,851,1.0,1.0,1.0,1.0
104,1.0,64,16,603,575,736,575,736,1.0,1.0,1.0,1.0
105,1.0,64,16,286,286,834,286,834,1.0,1.0,1.0,1.0
106,1.0,64,16,264,264,851,264,851,1.0,1.0,1.0,1.0
107,1.0,64,16,747,818,818,818,818,1.0,1.0,1.0,1.0
108,1.0,64,16,649,649,904,649,904,1.0,1.0,1.0,1.0
109,1.0,64,16,486,486,486,486,486,1.0,1.0,1.0,1.0
110,1.0,64,16,512,804,711,804,711,1.0,1.0,1.0,1.0
111,1.0,64,16,828,111,818,111,818,1.0,1.0,1.0,1.0
112,1.0,64,16,955,955,399,955,399,1.0,1.0,1.0,1.0
113,1.0,64,16,680,680,851,680,851,1.0,1.0,1.0,1.0
114,1.0,64,16,893,769,530,769,530,1.0,1.0,1.0,1.0
115,1.0,64,16,385,386,707,386,707,1.0,1.0,1.0,1.0
116,1.0,64,16,965,965,107,965,107,1.0,1.0,1.0,1.0
117,1.0,64,16,609,656,656,656,656,1.0,1.0,1.0,1.0
118,1.0,64,16,131,129,920,129,920,1.0,1.0,1.0,1.0
119,1.0,64,16,717,717,864,717,864,1.0,1.0,1.0,1.0
120,1.0,64,16,819,736,827,736,827,1.0,1.0,1.0,1.0
121,1.0,64,16,870,665,851,665,851,1.0,1.0,1.0,1.0
122,1.0,64,16,237,237,607,237,607,1.0,1.0,1.0,1.0
123,1.0,64,16,562,22,530,22,530,1.0,1.0,1.0,1.0
124,1.0,64,16,48,48,295,48,295,1.0,1.0,1.0,1.0
125,1.0,64,16,979,390,530,390,530,1.0,1.0,1.0,1.0
126,1.0,64,16,834,834,834,834,834,1.0,1.0,1.0,1.0
127,1.0,64,16,709,549,918,549,918,1.0,1.0,1.0,1.0
128,1.0,64,16,109,107,851,107,851,1.0,1.0,1.0,1.0
129,1.0,64,16,511,864,851,864,851,1.0,1.0,1.0,1.0
130,1.0,64,16,778,610,530,610,530,1.0,1.0,1.0,1.0
131,1.0,64,16,521,544,579,544,579,1.0,1.0,1.0,1.0
132,1.0,64,16,996,996,508,996,508,1.0,1.0,1.0,1.0
133,1.0,64,16,827,891,907,891,907,1.0,1.0,1.0,1.0
134,1.0,64,16,241,238,886,238,886,1.0,1.0,1.0,1.0
135,1.0,64,16,700,459,530,459,530,1.0,1.0,1.0,1.0
136,1.0,64,16,635,409,745,409,745,1.0,1.0,1.0,1.0
137,1.0,64,16,388,388,107,388,107,1.0,1.0,1.0,1.0
138,1.0,64,16,124,124,750,124,750,1.0,1.0,1.0,1.0
139,1.0,64,16,468,468,480,468,480,1.0,1.0,1.0,1.0
140,1.0,64,16,774,774,776,774,776,1.0,1.0,1.0,1.0
141,1.0,64,16,662,111,907,111,907,1.0,1.0,1.0,1.0
142,1.0,64,16,682,682,530,682,530,1.0,1.0,1.0,1.0
143,1.0,64,16,591,549,530,549,530,1.0,1.0,1.0,1.0
144,1.0,64,16,941,941,611,941,611,1.0,1.0,1.0,1.0
145,1.0,64,16,51,21,904,21,904,1.0,1.0,1.0,1.0
146,1.0,64,16,75,310,851,310,851,1.0,1.0,1.0,1.0
147,1.0,64,16,136,136,530,136,530,1.0,1.0,1.0,1.0
148,1.0,64,16,182,214,904,214,904,1.0,1.0,1.0,1.0
149,1.0,64,16,901,901,750,901,750,1.0,1.0,1.0,1.0
150,1.0,64,16,41,23,904,23,904,1.0,1.0,1.0,1.0
151,1.0,64,16,289,289,851,289,851,1.0,1.0,1.0,1.0
152,1.0,64,16,19,82,886,82,886,1.0,1.0,1.0,1.0
153,1.0,64,16,924,111,295,111,295,1.0,1.0,1.0,1.0
154,1.0,64,16,516,516,750,516,750,1.0,1.0,1.0,1.0
155,1.0,64,16,258,258,530,258,530,1.0,1.0,1.0,1.0
156,1.0,64,16,976,976,851,976,851,1.0,1.0,1.0,1.0
157,1.0,64,16,754,485,485,485,485,1.0,1.0,1.0,1.0
158,1.0,64,16,791,791,851,791,851,1.0,1.0,1.0,1.0
159,1.0,64,16,675,864,707,864,707,1.0,1.0,1.0,1.0
160,1.0,64,16,317,317,707,317,707,1.0,1.0,1.0,1.0
161,1.0,64,16,261,261,904,261,904,1.0,1.0,1.0,1.0
162,1.0,64,16,124,107,107,107,107,1.0,1.0,1.0,1.0
163,1.0,64,16,667,667,862,667,862,1.0,1.0,1.0,1.0
164,1.0,64,16,170,221,530,221,530,1.0,1.0,1.0,1.0
165,1.0,64,16,257,265,851,265,851,1.0,1.0,1.0,1.0
166,1.0,64,16,418,709,851,709,851,1.0,1.0,1.0,1.0
167,1.0,64,16,108,107,530,107,530,1.0,1.0,1.0,1.0
168,1.0,64,16,185,185,611,185,611,1.0,1.0,1.0,1.0
169,1.0,64,16,746,746,818,746,818,1.0,1.0,1.0,1.0
170,1.0,64,16,528,849,543,849,543,1.0,1.0,1.0,1.0
171,1.0,64,16,107,107,107,107,107,1.0,1.0,1.0,1.0
172,1.0,64,16,578,614,614,614,614,1.0,1.0,1.0,1.0
173,1.0,64,16,674,440,907,440,907,1.0,1.0,1.0,1.0
174,1.0,64,16,240,240,239,240,239,1.0,1.0,1.0,1.0
175,1.0,64,16,478,478,530,478,530,1.0,1.0,1.0,1.0
176,1.0,64,16,922,111,750,111,750,1.0,1.0,1.0,1.0
177,1.0,64,16,905,789,904,789,904,1.0,1.0,1.0,1.0
178,1.0,64,16,50,50,851,50,851,1.0,1.0,1.0,1.0
179,1.0,64,16,463,701,530,701,530,1.0,1.0,1.0,1.0
180,1.0,64,16,256,256,508,256,508,1.0,1.0,1.0,1.0
181,1.0,64,16,507,695,530,695,530,1.0,1.0,1.0,1.0
182,1.0,64,16,392,392,695,392,695,1.0,1.0,1.0,1.0
183,1.0,64,16,884,884,904,884,904,1.0,1.0,1.0,1.0
184,1.0,64,16,714,714,776,714,776,1.0,1.0,1.0,1.0
185,1.0,64,16,47,683,611,683,611,1.0,1.0,1.0,1.0
186,1.0,64,16,271,271,886,271,886,1.0,1.0,1.0,1.0
187,1.0,64,16,136,136,851,136,851,1.0,1.0,1.0,1.0
188,1.0,64,16,274,274,851,274,851,1.0,1.0,1.0,1.0
189,1.0,64,16,188,188,851,188,851,1.0,1.0,1.0,1.0
190,1.0,64,16,210,164,480,164,480,1.0,1.0,1.0,1.0
191,1.0,64,16,349,341,745,341,745,1.0,1.0,1.0,1.0
192,1.0,64,16,262,182,579,182,579,1.0,1.0,1.0,1.0
193,1.0,64,16,171,5,920,5,920,1.0,1.0,1.0,1.0
194,1.0,64,16,20,20,440,20,440,1.0,1.0,1.0,1.0
195,1.0,64,16,421,421,851,421,851,1.0,1.0,1.0,1.0
196,1.0,64,16,506,506,530,506,530,1.0,1.0,1.0,1.0
197,1.0,64,16,366,295,295,295,295,1.0,1.0,1.0,1.0
198,1.0,64,16,508,508,904,508,904,1.0,1.0,1.0,1.0
