,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap
0,1.0,64,16,395,379,851,379,851,1.0,1.0,1.0,1.0
1,1.0,64,16,838,837,745,837,745,1.0,1.0,1.0,1.0
2,1.0,64,16,873,873,530,873,530,1.0,1.0,1.0,1.0
3,1.0,64,16,2,2,530,2,530,1.0,1.0,1.0,1.0
4,1.0,64,16,534,534,851,534,851,1.0,1.0,1.0,1.0
5,1.0,64,16,269,269,851,269,851,1.0,1.0,1.0,1.0
6,1.0,64,16,885,549,920,549,920,1.0,1.0,1.0,1.0
7,1.0,64,16,590,681,530,681,530,1.0,1.0,1.0,1.0
8,1.0,64,16,133,133,399,133,399,1.0,1.0,1.0,1.0
9,1.0,64,16,280,280,530,280,530,1.0,1.0,1.0,1.0
10,1.0,64,16,211,211,750,211,750,1.0,1.0,1.0,1.0
11,1.0,64,16,464,473,530,473,530,1.0,1.0,1.0,1.0
12,1.0,64,16,800,857,886,857,886,1.0,1.0,1.0,1.0
13,1.0,64,16,66,310,611,310,611,1.0,1.0,1.0,1.0
14,1.0,64,16,587,902,907,902,907,1.0,1.0,1.0,1.0
15,1.0,64,16,975,708,851,708,851,1.0,1.0,1.0,1.0
16,1.0,64,16,889,889,513,889,513,1.0,1.0,1.0,1.0
17,1.0,64,16,774,922,904,922,904,1.0,1.0,1.0,1.0
18,1.0,64,16,138,138,646,138,646,1.0,1.0,1.0,1.0
19,1.0,64,16,956,956,107,956,107,1.0,1.0,1.0,1.0
20,1.0,64,16,569,569,475,569,475,1.0,1.0,1.0,1.0
21,1.0,64,16,214,214,367,214,367,1.0,1.0,1.0,1.0
22,1.0,64,16,97,97,530,97,530,1.0,1.0,1.0,1.0
23,1.0,64,16,919,919,530,919,530,1.0,1.0,1.0,1.0
24,1.0,64,16,213,213,907,213,907,1.0,1.0,1.0,1.0
25,1.0,64,16,233,233,851,233,851,1.0,1.0,1.0,1.0
26,1.0,64,16,489,489,440,489,440,1.0,1.0,1.0,1.0
27,1.0,64,16,465,490,501,490,501,1.0,1.0,1.0,1.0
28,1.0,64,16,118,118,851,118,851,1.0,1.0,1.0,1.0
29,1.0,64,16,675,492,530,492,530,1.0,1.0,1.0,1.0
30,1.0,64,16,327,107,508,107,508,1.0,1.0,1.0,1.0
31,1.0,64,16,784,695,750,695,750,1.0,1.0,1.0,1.0
32,1.0,64,16,190,851,904,851,904,1.0,1.0,1.0,1.0
33,1.0,64,16,545,545,750,545,750,1.0,1.0,1.0,1.0
34,1.0,64,16,506,506,685,506,685,1.0,1.0,1.0,1.0
35,1.0,64,16,480,480,707,480,707,1.0,1.0,1.0,1.0
36,1.0,64,16,133,15,886,15,886,1.0,1.0,1.0,1.0
37,1.0,64,16,886,886,611,886,611,1.0,1.0,1.0,1.0
38,1.0,64,16,967,762,454,762,454,1.0,1.0,1.0,1.0
39,1.0,64,16,643,558,907,558,907,1.0,1.0,1.0,1.0
40,1.0,64,16,562,843,851,843,851,1.0,1.0,1.0,1.0
41,1.0,64,16,396,396,818,396,818,1.0,1.0,1.0,1.0
42,1.0,64,16,570,570,920,570,920,1.0,1.0,1.0,1.0
43,1.0,64,16,690,126,851,126,851,1.0,1.0,1.0,1.0
44,1.0,64,16,902,111,918,111,918,1.0,1.0,1.0,1.0
45,1.0,64,16,5,861,530,861,530,1.0,1.0,1.0,1.0
46,1.0,64,16,914,814,918,814,918,1.0,1.0,1.0,1.0
47,1.0,64,16,801,983,851,983,851,1.0,1.0,1.0,1.0
48,1.0,64,16,149,107,745,107,745,1.0,1.0,1.0,1.0
49,1.0,64,16,828,556,685,556,685,1.0,1.0,1.0,1.0
50,1.0,64,16,965,21,508,21,508,1.0,1.0,1.0,1.0
51,1.0,64,16,902,902,432,902,432,1.0,1.0,1.0,1.0
52,1.0,64,16,962,962,530,962,530,1.0,1.0,1.0,1.0
53,1.0,64,16,599,23,904,23,904,1.0,1.0,1.0,1.0
54,1.0,64,16,654,609,851,609,851,1.0,1.0,1.0,1.0
55,1.0,64,16,709,453,834,453,834,1.0,1.0,1.0,1.0
56,1.0,64,16,532,314,851,314,851,1.0,1.0,1.0,1.0
57,1.0,64,16,706,762,834,762,834,1.0,1.0,1.0,1.0
58,1.0,64,16,975,408,530,408,530,1.0,1.0,1.0,1.0
59,1.0,64,16,933,923,711,923,711,1.0,1.0,1.0,1.0
60,1.0,64,16,171,195,834,195,834,1.0,1.0,1.0,1.0
61,1.0,64,16,597,597,558,597,558,1.0,1.0,1.0,1.0
62,1.0,64,16,528,528,528,528,528,1.0,1.0,1.0,1.0
